model,policy,checkpoint,repeat,repeat_type,speaker,fold,uar_percent,query_records,minimum_class_support
wavlm_ft,U,best,1,training_seed,1071,2,41.66666666666667,72,12
wavlm_ft,U,best,1,training_seed,1072,3,52.77777777777778,72,12
wavlm_ft,U,best,1,training_seed,1073,4,41.66666666666667,72,12
wavlm_ft,U,best,1,training_seed,1074,4,41.66666666666667,72,12
wavlm_ft,U,best,1,training_seed,1075,1,55.55555555555556,72,12
wavlm_ft,U,best,1,training_seed,1076,4,44.696969696969695,70,11
wavlm_ft,U,best,1,training_seed,1077,3,51.38888888888889,72,12
wavlm_ft,U,best,1,training_seed,1078,1,65.27777777777779,72,12
wavlm_ft,U,best,1,training_seed,1079,2,55.55555555555555,72,12
wavlm_ft,U,best,1,training_seed,1080,3,59.72222222222222,72,12
wavlm_ft,U,best,1,training_seed,1081,2,61.111111111111114,72,12
wavlm_ft,U,best,1,training_seed,1082,2,23.611111111111107,72,12
wavlm_ft,U,best,1,training_seed,1083,2,59.72222222222222,72,12
wavlm_ft,U,best,1,training_seed,1084,4,56.94444444444444,72,12
wavlm_ft,U,best,1,training_seed,1085,0,59.72222222222222,72,12
wavlm_ft,U,best,1,training_seed,1086,0,51.38888888888889,72,12
wavlm_ft,U,best,1,training_seed,1087,0,45.83333333333333,72,12
wavlm_ft,U,best,1,training_seed,1088,2,54.166666666666664,72,12
wavlm_ft,U,best,1,training_seed,1089,0,70.83333333333334,72,12
wavlm_ft,U,best,1,training_seed,1090,1,47.22222222222223,72,12
wavlm_ft,U,best,1,training_seed,1091,1,38.888888888888886,72,12
wavlm_ft,U,last,0,training_seed,1001,1,45.83333333333333,72,12
wavlm_ft,U,last,0,training_seed,1002,3,55.17676767676768,71,11
wavlm_ft,U,last,0,training_seed,1003,4,50.0,72,12
wavlm_ft,U,last,0,training_seed,1004,1,63.88888888888889,72,12
wavlm_ft,U,last,0,training_seed,1005,1,52.77777777777778,72,12
wavlm_ft,U,last,0,training_seed,1006,3,63.005050505050505,70,11
wavlm_ft,U,last,0,training_seed,1007,2,54.166666666666664,72,12
wavlm_ft,U,last,0,training_seed,1008,2,42.42424242424242,66,11
wavlm_ft,U,last,0,training_seed,1009,3,51.515151515151516,66,11
wavlm_ft,U,last,0,training_seed,1010,0,56.94444444444444,72,12
wavlm_ft,U,last,0,training_seed,1011,0,59.72222222222222,72,12
wavlm_ft,U,last,0,training_seed,1012,3,51.38888888888889,72,12
wavlm_ft,U,last,0,training_seed,1013,0,58.58585858585859,70,11
wavlm_ft,U,last,0,training_seed,1014,3,61.11111111111111,72,12
wavlm_ft,U,last,0,training_seed,1015,3,61.111111111111114,72,12
wavlm_ft,U,last,0,training_seed,1016,4,51.38888888888889,72,12
wavlm_ft,U,last,0,training_seed,1017,1,26.515151515151516,70,11
wavlm_ft,U,last,0,training_seed,1018,1,65.27777777777779,72,12
wavlm_ft,U,last,0,training_seed,1019,0,51.515151515151516,66,11
wavlm_ft,U,last,0,training_seed,1020,0,59.72222222222222,72,12
wavlm_ft,U,last,0,training_seed,1021,3,47.222222222222214,72,12
wavlm_ft,U,last,0,training_seed,1022,1,65.27777777777779,72,12
wavlm_ft,U,last,0,training_seed,1023,3,44.44444444444444,72,12
wavlm_ft,U,last,0,training_seed,1024,2,45.83333333333333,72,12
wavlm_ft,U,last,0,training_seed,1025,0,55.55555555555556,72,12
wavlm_ft,U,last,0,training_seed,1026,4,66.66666666666666,72,12
wavlm_ft,U,last,0,training_seed,1027,3,61.11111111111111,72,12
wavlm_ft,U,last,0,training_seed,1028,1,66.66666666666666,72,12
wavlm_ft,U,last,0,training_seed,1029,1,54.166666666666664,72,12
wavlm_ft,U,last,0,training_seed,1030,0,61.111111111111114,72,12
wavlm_ft,U,last,0,training_seed,1031,2,38.888888888888886,72,12
wavlm_ft,U,last,0,training_seed,1032,0,52.77777777777778,72,12
wavlm_ft,U,last,0,training_seed,1033,3,65.27777777777779,72,12
wavlm_ft,U,last,0,training_seed,1034,0,44.44444444444444,72,12
wavlm_ft,U,last,0,training_seed,1035,4,66.66666666666666,72,12
wavlm_ft,U,last,0,training_seed,1036,3,31.944444444444446,72,12
wavlm_ft,U,last,0,training_seed,1037,3,73.6111111111111,72,12
wavlm_ft,U,last,0,training_seed,1038,0,58.333333333333336,72,12
wavlm_ft,U,last,0,training_seed,1039,4,69.44444444444446,72,12
wavlm_ft,U,last,0,training_seed,1040,1,67.80303030303028,71,11
wavlm_ft,U,last,0,training_seed,1041,1,56.94444444444444,72,12
wavlm_ft,U,last,0,training_seed,1042,4,47.22222222222223,72,12
wavlm_ft,U,last,0,training_seed,1043,4,58.333333333333336,72,12
wavlm_ft,U,last,0,training_seed,1044,2,56.94444444444444,72,12
wavlm_ft,U,last,0,training_seed,1045,0,40.27777777777777,72,12
wavlm_ft,U,last,0,training_seed,1046,2,54.166666666666664,72,12
wavlm_ft,U,last,0,training_seed,1047,1,66.66666666666666,72,12
wavlm_ft,U,last,0,training_seed,1048,2,51.38888888888889,72,12
wavlm_ft,U,last,0,training_seed,1049,3,69.44444444444446,72,12
wavlm_ft,U,last,0,training_seed,1050,2,69.44444444444446,72,12
wavlm_ft,U,last,0,training_seed,1051,3,51.38888888888889,72,12
wavlm_ft,U,last,0,training_seed,1052,0,58.333333333333336,72,12
wavlm_ft,U,last,0,training_seed,1053,0,62.5,72,12
wavlm_ft,U,last,0,training_seed,1054,4,62.5,72,12
wavlm_ft,U,last,0,training_seed,1055,1,59.72222222222222,72,12
wavlm_ft,U,last,0,training_seed,1056,2,58.333333333333336,72,12
wavlm_ft,U,last,0,training_seed,1057,1,52.77777777777778,72,12
wavlm_ft,U,last,0,training_seed,1058,4,59.72222222222222,72,12
wavlm_ft,U,last,0,training_seed,1059,2,41.66666666666666,72,12
wavlm_ft,U,last,0,training_seed,1060,2,52.77777777777778,72,12
wavlm_ft,U,last,0,training_seed,1061,0,61.11111111111111,72,12
wavlm_ft,U,last,0,training_seed,1062,4,50.0,72,12
wavlm_ft,U,last,0,training_seed,1063,2,63.88888888888889,72,12
wavlm_ft,U,last,0,training_seed,1064,1,52.77777777777778,72,12
wavlm_ft,U,last,0,training_seed,1065,1,55.55555555555555,72,12
wavlm_ft,U,last,0,training_seed,1066,4,65.27777777777779,72,12
wavlm_ft,U,last,0,training_seed,1067,4,36.111111111111114,72,12
wavlm_ft,U,last,0,training_seed,1068,0,48.61111111111111,72,12
wavlm_ft,U,last,0,training_seed,1069,4,54.16666666666667,72,12
wavlm_ft,U,last,0,training_seed,1070,2,48.611111111111114,72,12
wavlm_ft,U,last,0,training_seed,1071,2,45.83333333333333,72,12
wavlm_ft,U,last,0,training_seed,1072,3,58.333333333333336,72,12
wavlm_ft,U,last,0,training_seed,1073,4,52.77777777777778,72,12
wavlm_ft,U,last,0,training_seed,1074,4,50.0,72,12
wavlm_ft,U,last,0,training_seed,1075,1,62.499999999999986,72,12
wavlm_ft,U,last,0,training_seed,1076,4,47.34848484848484,70,11
wavlm_ft,U,last,0,training_seed,1077,3,41.66666666666667,72,12
wavlm_ft,U,last,0,training_seed,1078,1,62.5,72,12
wavlm_ft,U,last,0,training_seed,1079,2,48.61111111111111,72,12
wavlm_ft,U,last,0,training_seed,1080,3,56.94444444444443,72,12
wavlm_ft,U,last,0,training_seed,1081,2,61.11111111111111,72,12
wavlm_ft,U,last,0,training_seed,1082,2,27.777777777777775,72,12
wavlm_ft,U,last,0,training_seed,1083,2,58.333333333333336,72,12
wavlm_ft,U,last,0,training_seed,1084,4,47.22222222222223,72,12
wavlm_ft,U,last,0,training_seed,1085,0,58.333333333333336,72,12
wavlm_ft,U,last,0,training_seed,1086,0,44.44444444444444,72,12
wavlm_ft,U,last,0,training_seed,1087,0,45.83333333333333,72,12
wavlm_ft,U,last,0,training_seed,1088,2,55.55555555555556,72,12
wavlm_ft,U,last,0,training_seed,1089,0,75.0,72,12
wavlm_ft,U,last,0,training_seed,1090,1,50.0,72,12
wavlm_ft,U,last,0,training_seed,1091,1,55.55555555555555,72,12
wavlm_ft,U,last,1,training_seed,1001,1,41.66666666666667,72,12
wavlm_ft,U,last,1,training_seed,1002,3,55.30303030303031,71,11
wavlm_ft,U,last,1,training_seed,1003,4,52.77777777777778,72,12
wavlm_ft,U,last,1,training_seed,1004,1,62.499999999999986,72,12
wavlm_ft,U,last,1,training_seed,1005,1,50.0,72,12
wavlm_ft,U,last,1,training_seed,1006,3,60.60606060606061,70,11
wavlm_ft,U,last,1,training_seed,1007,2,56.94444444444444,72,12
wavlm_ft,U,last,1,training_seed,1008,2,43.939393939393945,66,11
wavlm_ft,U,last,1,training_seed,1009,3,56.06060606060607,66,11
wavlm_ft,U,last,1,training_seed,1010,0,65.27777777777779,72,12
wavlm_ft,U,last,1,training_seed,1011,0,58.333333333333336,72,12
wavlm_ft,U,last,1,training_seed,1012,3,62.5,72,12
wavlm_ft,U,last,1,training_seed,1013,0,63.257575757575765,70,11
wavlm_ft,U,last,1,training_seed,1014,3,69.44444444444446,72,12
wavlm_ft,U,last,1,training_seed,1015,3,63.88888888888889,72,12
wavlm_ft,U,last,1,training_seed,1016,4,45.83333333333333,72,12
wavlm_ft,U,last,1,training_seed,1017,1,30.934343434343432,70,11
wavlm_ft,U,last,1,training_seed,1018,1,73.6111111111111,72,12
wavlm_ft,U,last,1,training_seed,1019,0,54.54545454545454,66,11
wavlm_ft,U,last,1,training_seed,1020,0,62.5,72,12
wavlm_ft,U,last,1,training_seed,1021,3,51.38888888888889,72,12
wavlm_ft,U,last,1,training_seed,1022,1,63.88888888888889,72,12
wavlm_ft,U,last,1,training_seed,1023,3,44.44444444444444,72,12
wavlm_ft,U,last,1,training_seed,1024,2,48.61111111111111,72,12
wavlm_ft,U,last,1,training_seed,1025,0,56.94444444444444,72,12
wavlm_ft,U,last,1,training_seed,1026,4,65.27777777777779,72,12
wavlm_ft,U,last,1,training_seed,1027,3,56.94444444444445,72,12
wavlm_ft,U,last,1,training_seed,1028,1,68.05555555555554,72,12
wavlm_ft,U,last,1,training_seed,1029,1,50.0,72,12
wavlm_ft,U,last,1,training_seed,1030,0,58.333333333333336,72,12
wavlm_ft,U,last,1,training_seed,1031,2,36.11111111111111,72,12
wavlm_ft,U,last,1,training_seed,1032,0,50.0,72,12
wavlm_ft,U,last,1,training_seed,1033,3,63.888888888888886,72,12
wavlm_ft,U,last,1,training_seed,1034,0,48.61111111111111,72,12
wavlm_ft,U,last,1,training_seed,1035,4,61.11111111111111,72,12
wavlm_ft,U,last,1,training_seed,1036,3,38.88888888888889,72,12
wavlm_ft,U,last,1,training_seed,1037,3,70.83333333333334,72,12
wavlm_ft,U,last,1,training_seed,1038,0,59.72222222222222,72,12
wavlm_ft,U,last,1,training_seed,1039,4,61.111111111111114,72,12
wavlm_ft,U,last,1,training_seed,1040,1,59.21717171717171,71,11
wavlm_ft,U,last,1,training_seed,1041,1,52.77777777777778,72,12
wavlm_ft,U,last,1,training_seed,1042,4,44.44444444444444,72,12
wavlm_ft,U,last,1,training_seed,1043,4,52.77777777777778,72,12
wavlm_ft,U,last,1,training_seed,1044,2,56.94444444444444,72,12
wavlm_ft,U,last,1,training_seed,1045,0,41.66666666666667,72,12
wavlm_ft,U,last,1,training_seed,1046,2,49.99999999999999,72,12
wavlm_ft,U,last,1,training_seed,1047,1,59.72222222222222,72,12
wavlm_ft,U,last,1,training_seed,1048,2,48.611111111111114,72,12
wavlm_ft,U,last,1,training_seed,1049,3,59.72222222222222,72,12
wavlm_ft,U,last,1,training_seed,1050,2,66.66666666666666,72,12
wavlm_ft,U,last,1,training_seed,1051,3,54.166666666666664,72,12
wavlm_ft,U,last,1,training_seed,1052,0,59.72222222222222,72,12
wavlm_ft,U,last,1,training_seed,1053,0,56.94444444444445,72,12
wavlm_ft,U,last,1,training_seed,1054,4,55.55555555555556,72,12
wavlm_ft,U,last,1,training_seed,1055,1,54.166666666666664,72,12
wavlm_ft,U,last,1,training_seed,1056,2,56.94444444444445,72,12
wavlm_ft,U,last,1,training_seed,1057,1,50.0,72,12
wavlm_ft,U,last,1,training_seed,1058,4,68.05555555555557,72,12
wavlm_ft,U,last,1,training_seed,1059,2,38.88888888888889,72,12
wavlm_ft,U,last,1,training_seed,1060,2,58.333333333333336,72,12
wavlm_ft,U,last,1,training_seed,1061,0,65.27777777777779,72,12
wavlm_ft,U,last,1,training_seed,1062,4,45.83333333333333,72,12
wavlm_ft,U,last,1,training_seed,1063,2,68.05555555555554,72,12
wavlm_ft,U,last,1,training_seed,1064,1,54.16666666666667,72,12
wavlm_ft,U,last,1,training_seed,1065,1,54.16666666666667,72,12
wavlm_ft,U,last,1,training_seed,1066,4,61.111111111111114,72,12
wavlm_ft,U,last,1,training_seed,1067,4,33.33333333333333,72,12
wavlm_ft,U,last,1,training_seed,1068,0,41.66666666666667,72,12
wavlm_ft,U,last,1,training_seed,1069,4,59.72222222222222,72,12
wavlm_ft,U,last,1,training_seed,1070,2,50.000000000000014,72,12
wavlm_ft,U,last,1,training_seed,1071,2,41.66666666666666,72,12
wavlm_ft,U,last,1,training_seed,1072,3,51.38888888888889,72,12
wavlm_ft,U,last,1,training_seed,1073,4,45.83333333333333,72,12
wavlm_ft,U,last,1,training_seed,1074,4,47.222222222222214,72,12
wavlm_ft,U,last,1,training_seed,1075,1,66.66666666666666,72,12
wavlm_ft,U,last,1,training_seed,1076,4,51.641414141414145,70,11
wavlm_ft,U,last,1,training_seed,1077,3,40.277777777777786,72,12
wavlm_ft,U,last,1,training_seed,1078,1,62.5,72,12
wavlm_ft,U,last,1,training_seed,1079,2,51.388888888888886,72,12
wavlm_ft,U,last,1,training_seed,1080,3,55.55555555555555,72,12
wavlm_ft,U,last,1,training_seed,1081,2,62.5,72,12
wavlm_ft,U,last,1,training_seed,1082,2,29.166666666666664,72,12
wavlm_ft,U,last,1,training_seed,1083,2,62.5,72,12
wavlm_ft,U,last,1,training_seed,1084,4,50.000000000000014,72,12
wavlm_ft,U,last,1,training_seed,1085,0,55.55555555555556,72,12
wavlm_ft,U,last,1,training_seed,1086,0,47.22222222222223,72,12
wavlm_ft,U,last,1,training_seed,1087,0,47.22222222222223,72,12
wavlm_ft,U,last,1,training_seed,1088,2,55.55555555555555,72,12
wavlm_ft,U,last,1,training_seed,1089,0,74.99999999999999,72,12
wavlm_ft,U,last,1,training_seed,1090,1,45.83333333333333,72,12
wavlm_ft,U,last,1,training_seed,1091,1,52.77777777777778,72,12
wavlm_ft,R,best,0,training_seed,1001,1,41.66666666666667,72,12
wavlm_ft,R,best,0,training_seed,1002,3,57.7020202020202,71,11
wavlm_ft,R,best,0,training_seed,1003,4,51.38888888888889,72,12
wavlm_ft,R,best,0,training_seed,1004,1,70.83333333333334,72,12
wavlm_ft,R,best,0,training_seed,1005,1,54.166666666666664,72,12
wavlm_ft,R,best,0,training_seed,1006,3,56.06060606060607,70,11
wavlm_ft,R,best,0,training_seed,1007,2,45.83333333333333,72,12
wavlm_ft,R,best,0,training_seed,1008,2,40.909090909090914,66,11
wavlm_ft,R,best,0,training_seed,1009,3,56.06060606060607,66,11
wavlm_ft,R,best,0,training_seed,1010,0,61.111111111111114,72,12
wavlm_ft,R,best,0,training_seed,1011,0,61.111111111111114,72,12
wavlm_ft,R,best,0,training_seed,1012,3,54.166666666666664,72,12
wavlm_ft,R,best,0,training_seed,1013,0,58.964646464646464,70,11
wavlm_ft,R,best,0,training_seed,1014,3,68.05555555555557,72,12
wavlm_ft,R,best,0,training_seed,1015,3,51.388888888888886,72,12
wavlm_ft,R,best,0,training_seed,1016,4,45.83333333333333,72,12
wavlm_ft,R,best,0,training_seed,1017,1,30.681818181818183,70,11
wavlm_ft,R,best,0,training_seed,1018,1,73.6111111111111,72,12
wavlm_ft,R,best,0,training_seed,1019,0,51.515151515151516,66,11
wavlm_ft,R,best,0,training_seed,1020,0,69.44444444444443,72,12
wavlm_ft,R,best,0,training_seed,1021,3,44.44444444444444,72,12
wavlm_ft,R,best,0,training_seed,1022,1,65.27777777777779,72,12
wavlm_ft,R,best,0,training_seed,1023,3,48.61111111111111,72,12
wavlm_ft,R,best,0,training_seed,1024,2,55.55555555555556,72,12
wavlm_ft,R,best,0,training_seed,1025,0,54.166666666666664,72,12
wavlm_ft,R,best,0,training_seed,1026,4,62.5,72,12
wavlm_ft,R,best,0,training_seed,1027,3,56.94444444444445,72,12
wavlm_ft,R,best,0,training_seed,1028,1,69.44444444444443,72,12
wavlm_ft,R,best,0,training_seed,1029,1,41.66666666666666,72,12
wavlm_ft,R,best,0,training_seed,1030,0,55.55555555555555,72,12
wavlm_ft,R,best,0,training_seed,1031,2,45.83333333333333,72,12
wavlm_ft,R,best,0,training_seed,1032,0,58.333333333333336,72,12
wavlm_ft,R,best,0,training_seed,1033,3,70.83333333333334,72,12
wavlm_ft,R,best,0,training_seed,1034,0,50.000000000000014,72,12
wavlm_ft,R,best,0,training_seed,1035,4,63.88888888888889,72,12
wavlm_ft,R,best,0,training_seed,1036,3,36.11111111111111,72,12
wavlm_ft,R,best,0,training_seed,1037,3,68.05555555555554,72,12
wavlm_ft,R,best,0,training_seed,1038,0,62.5,72,12
wavlm_ft,R,best,0,training_seed,1039,4,61.11111111111111,72,12
wavlm_ft,R,best,0,training_seed,1040,1,64.8989898989899,71,11
wavlm_ft,R,best,0,training_seed,1041,1,61.111111111111114,72,12
wavlm_ft,R,best,0,training_seed,1042,4,43.05555555555556,72,12
wavlm_ft,R,best,0,training_seed,1043,4,50.0,72,12
wavlm_ft,R,best,0,training_seed,1044,2,61.111111111111114,72,12
wavlm_ft,R,best,0,training_seed,1045,0,41.66666666666667,72,12
wavlm_ft,R,best,0,training_seed,1046,2,52.77777777777778,72,12
wavlm_ft,R,best,0,training_seed,1047,1,73.61111111111111,72,12
wavlm_ft,R,best,0,training_seed,1048,2,50.0,72,12
wavlm_ft,R,best,0,training_seed,1049,3,68.05555555555554,72,12
wavlm_ft,R,best,0,training_seed,1050,2,66.66666666666666,72,12
wavlm_ft,R,best,0,training_seed,1051,3,50.0,72,12
wavlm_ft,R,best,0,training_seed,1052,0,58.333333333333336,72,12
wavlm_ft,R,best,0,training_seed,1053,0,51.388888888888886,72,12
wavlm_ft,R,best,0,training_seed,1054,4,56.94444444444445,72,12
wavlm_ft,R,best,0,training_seed,1055,1,61.111111111111114,72,12
wavlm_ft,R,best,0,training_seed,1056,2,56.94444444444444,72,12
wavlm_ft,R,best,0,training_seed,1057,1,51.38888888888889,72,12
wavlm_ft,R,best,0,training_seed,1058,4,66.66666666666666,72,12
wavlm_ft,R,best,0,training_seed,1059,2,43.05555555555556,72,12
wavlm_ft,R,best,0,training_seed,1060,2,50.0,72,12
wavlm_ft,R,best,0,training_seed,1061,0,62.500000000000014,72,12
wavlm_ft,R,best,0,training_seed,1062,4,45.83333333333333,72,12
wavlm_ft,R,best,0,training_seed,1063,2,66.66666666666666,72,12
wavlm_ft,R,best,0,training_seed,1064,1,65.27777777777779,72,12
wavlm_ft,R,best,0,training_seed,1065,1,48.611111111111114,72,12
wavlm_ft,R,best,0,training_seed,1066,4,59.72222222222222,72,12
wavlm_ft,R,best,0,training_seed,1067,4,47.22222222222223,72,12
wavlm_ft,R,best,0,training_seed,1068,0,55.55555555555555,72,12
wavlm_ft,R,best,0,training_seed,1069,4,52.77777777777778,72,12
wavlm_ft,R,best,0,training_seed,1070,2,48.611111111111114,72,12
wavlm_ft,R,best,0,training_seed,1071,2,54.166666666666664,72,12
wavlm_ft,R,best,0,training_seed,1072,3,54.166666666666664,72,12
wavlm_ft,R,best,0,training_seed,1073,4,47.222222222222214,72,12
wavlm_ft,R,best,0,training_seed,1074,4,45.83333333333333,72,12
wavlm_ft,R,best,0,training_seed,1075,1,58.333333333333336,72,12
wavlm_ft,R,best,0,training_seed,1076,4,43.3080808080808,70,11
wavlm_ft,R,best,0,training_seed,1077,3,40.27777777777777,72,12
wavlm_ft,R,best,0,training_seed,1078,1,61.111111111111114,72,12
wavlm_ft,R,best,0,training_seed,1079,2,54.166666666666664,72,12
wavlm_ft,R,best,0,training_seed,1080,3,62.5,72,12
wavlm_ft,R,best,0,training_seed,1081,2,63.888888888888886,72,12
wavlm_ft,R,best,0,training_seed,1082,2,23.611111111111107,72,12
wavlm_ft,R,best,0,training_seed,1083,2,55.55555555555555,72,12
wavlm_ft,R,best,0,training_seed,1084,4,54.16666666666667,72,12
wavlm_ft,R,best,0,training_seed,1085,0,66.66666666666666,72,12
wavlm_ft,R,best,0,training_seed,1086,0,36.11111111111111,72,12
wavlm_ft,R,best,0,training_seed,1087,0,50.0,72,12
wavlm_ft,R,best,0,training_seed,1088,2,58.333333333333336,72,12
wavlm_ft,R,best,0,training_seed,1089,0,63.88888888888889,72,12
wavlm_ft,R,best,0,training_seed,1090,1,56.94444444444445,72,12
wavlm_ft,R,best,0,training_seed,1091,1,43.05555555555555,72,12
wavlm_ft,R,best,1,training_seed,1001,1,37.5,72,12
wavlm_ft,R,best,1,training_seed,1002,3,63.63636363636363,71,11
wavlm_ft,R,best,1,training_seed,1003,4,48.61111111111111,72,12
wavlm_ft,R,best,1,training_seed,1004,1,59.72222222222222,72,12
wavlm_ft,R,best,1,training_seed,1005,1,51.38888888888889,72,12
wavlm_ft,R,best,1,training_seed,1006,3,56.06060606060607,70,11
wavlm_ft,R,best,1,training_seed,1007,2,51.388888888888886,72,12
wavlm_ft,R,best,1,training_seed,1008,2,45.45454545454546,66,11
wavlm_ft,R,best,1,training_seed,1009,3,57.57575757575758,66,11
wavlm_ft,R,best,1,training_seed,1010,0,62.5,72,12
wavlm_ft,R,best,1,training_seed,1011,0,61.11111111111111,72,12
wavlm_ft,R,best,1,training_seed,1012,3,55.55555555555556,72,12
wavlm_ft,R,best,1,training_seed,1013,0,56.186868686868685,70,11
wavlm_ft,R,best,1,training_seed,1014,3,66.66666666666666,72,12
wavlm_ft,R,best,1,training_seed,1015,3,48.61111111111111,72,12
wavlm_ft,R,best,1,training_seed,1016,4,47.222222222222214,72,12
wavlm_ft,R,best,1,training_seed,1017,1,32.196969696969695,70,11
wavlm_ft,R,best,1,training_seed,1018,1,68.05555555555554,72,12
wavlm_ft,R,best,1,training_seed,1019,0,50.0,66,11
wavlm_ft,R,best,1,training_seed,1020,0,73.6111111111111,72,12
wavlm_ft,R,best,1,training_seed,1021,3,41.66666666666666,72,12
wavlm_ft,R,best,1,training_seed,1022,1,54.166666666666664,72,12
wavlm_ft,R,best,1,training_seed,1023,3,44.44444444444445,72,12
wavlm_ft,R,best,1,training_seed,1024,2,54.166666666666664,72,12
wavlm_ft,R,best,1,training_seed,1025,0,54.166666666666664,72,12
wavlm_ft,R,best,1,training_seed,1026,4,58.333333333333336,72,12
wavlm_ft,R,best,1,training_seed,1027,3,59.72222222222222,72,12
wavlm_ft,R,best,1,training_seed,1028,1,65.27777777777779,72,12
wavlm_ft,R,best,1,training_seed,1029,1,44.44444444444444,72,12
wavlm_ft,R,best,1,training_seed,1030,0,61.111111111111114,72,12
wavlm_ft,R,best,1,training_seed,1031,2,47.222222222222214,72,12
wavlm_ft,R,best,1,training_seed,1032,0,55.55555555555556,72,12
wavlm_ft,R,best,1,training_seed,1033,3,73.6111111111111,72,12
wavlm_ft,R,best,1,training_seed,1034,0,56.94444444444445,72,12
wavlm_ft,R,best,1,training_seed,1035,4,59.72222222222222,72,12
wavlm_ft,R,best,1,training_seed,1036,3,41.66666666666667,72,12
wavlm_ft,R,best,1,training_seed,1037,3,68.05555555555554,72,12
wavlm_ft,R,best,1,training_seed,1038,0,58.333333333333336,72,12
wavlm_ft,R,best,1,training_seed,1039,4,61.11111111111111,72,12
wavlm_ft,R,best,1,training_seed,1040,1,59.46969696969697,71,11
wavlm_ft,R,best,1,training_seed,1041,1,55.55555555555556,72,12
wavlm_ft,R,best,1,training_seed,1042,4,43.05555555555556,72,12
wavlm_ft,R,best,1,training_seed,1043,4,50.000000000000014,72,12
wavlm_ft,R,best,1,training_seed,1044,2,59.72222222222222,72,12
wavlm_ft,R,best,1,training_seed,1045,0,41.66666666666667,72,12
wavlm_ft,R,best,1,training_seed,1046,2,59.72222222222222,72,12
wavlm_ft,R,best,1,training_seed,1047,1,62.5,72,12
wavlm_ft,R,best,1,training_seed,1048,2,59.72222222222222,72,12
wavlm_ft,R,best,1,training_seed,1049,3,62.5,72,12
wavlm_ft,R,best,1,training_seed,1050,2,70.83333333333334,72,12
wavlm_ft,R,best,1,training_seed,1051,3,43.05555555555556,72,12
wavlm_ft,R,best,1,training_seed,1052,0,59.72222222222223,72,12
wavlm_ft,R,best,1,training_seed,1053,0,55.55555555555556,72,12
wavlm_ft,R,best,1,training_seed,1054,4,58.333333333333336,72,12
wavlm_ft,R,best,1,training_seed,1055,1,55.55555555555555,72,12
wavlm_ft,R,best,1,training_seed,1056,2,56.94444444444445,72,12
wavlm_ft,R,best,1,training_seed,1057,1,48.61111111111111,72,12
wavlm_ft,R,best,1,training_seed,1058,4,62.5,72,12
wavlm_ft,R,best,1,training_seed,1059,2,41.66666666666667,72,12
wavlm_ft,R,best,1,training_seed,1060,2,47.22222222222223,72,12
wavlm_ft,R,best,1,training_seed,1061,0,59.72222222222222,72,12
wavlm_ft,R,best,1,training_seed,1062,4,48.611111111111114,72,12
wavlm_ft,R,best,1,training_seed,1063,2,75.0,72,12
wavlm_ft,R,best,1,training_seed,1064,1,61.11111111111111,72,12
wavlm_ft,R,best,1,training_seed,1065,1,48.61111111111111,72,12
wavlm_ft,R,best,1,training_seed,1066,4,54.166666666666664,72,12
wavlm_ft,R,best,1,training_seed,1067,4,40.27777777777777,72,12
wavlm_ft,R,best,1,training_seed,1068,0,55.55555555555556,72,12
wavlm_ft,R,best,1,training_seed,1069,4,55.55555555555555,72,12
wavlm_ft,R,best,1,training_seed,1070,2,55.55555555555556,72,12
wavlm_ft,R,best,1,training_seed,1071,2,54.166666666666664,72,12
wavlm_ft,R,best,1,training_seed,1072,3,51.388888888888886,72,12
wavlm_ft,R,best,1,training_seed,1073,4,47.222222222222214,72,12
wavlm_ft,R,best,1,training_seed,1074,4,43.05555555555556,72,12
wavlm_ft,R,best,1,training_seed,1075,1,50.0,72,12
wavlm_ft,R,best,1,training_seed,1076,4,47.348484848484844,70,11
wavlm_ft,R,best,1,training_seed,1077,3,40.277777777777786,72,12
wavlm_ft,R,best,1,training_seed,1078,1,65.27777777777779,72,12
wavlm_ft,R,best,1,training_seed,1079,2,55.55555555555555,72,12
wavlm_ft,R,best,1,training_seed,1080,3,61.111111111111114,72,12
wavlm_ft,R,best,1,training_seed,1081,2,65.27777777777777,72,12
wavlm_ft,R,best,1,training_seed,1082,2,27.777777777777775,72,12
wavlm_ft,R,best,1,training_seed,1083,2,50.0,72,12
wavlm_ft,R,best,1,training_seed,1084,4,49.99999999999999,72,12
wavlm_ft,R,best,1,training_seed,1085,0,62.5,72,12
wavlm_ft,R,best,1,training_seed,1086,0,38.88888888888889,72,12
wavlm_ft,R,best,1,training_seed,1087,0,51.38888888888889,72,12
wavlm_ft,R,best,1,training_seed,1088,2,63.88888888888889,72,12
wavlm_ft,R,best,1,training_seed,1089,0,66.66666666666666,72,12
wavlm_ft,R,best,1,training_seed,1090,1,50.000000000000014,72,12
wavlm_ft,R,best,1,training_seed,1091,1,41.66666666666667,72,12
wavlm_ft,R,last,0,training_seed,1001,1,44.44444444444445,72,12
wavlm_ft,R,last,0,training_seed,1002,3,55.05050505050505,71,11
wavlm_ft,R,last,0,training_seed,1003,4,52.77777777777778,72,12
wavlm_ft,R,last,0,training_seed,1004,1,61.11111111111111,72,12
wavlm_ft,R,last,0,training_seed,1005,1,50.0,72,12
wavlm_ft,R,last,0,training_seed,1006,3,55.80808080808081,70,11
