corpus,model,window,criterion,draw,folds,seen_minus_unseen_outer_uar_pp
ravdess,wavlm_base_plus,26,CE,6,5,-0.4166666666666664
ravdess,wavlm_base_plus,26,CE,7,5,2.5
ravdess,wavlm_base_plus,26,CE,8,5,-4.375
ravdess,wavlm_base_plus,26,CE,9,5,0.8333333333333328
ravdess,wavlm_base_plus,26,CE,10,5,6.041666666666667
ravdess,wavlm_base_plus,26,CE,11,5,1.25
ravdess,wavlm_base_plus,26,CE,12,5,1.6666666666666672
ravdess,wavlm_base_plus,26,CE,13,5,-0.625
ravdess,wavlm_base_plus,26,CE,14,5,2.5
ravdess,wavlm_base_plus,26,CE,15,5,2.7083333333333313
ravdess,wavlm_base_plus,26,CE,16,5,0.0
ravdess,wavlm_base_plus,26,CE,17,5,-1.25
ravdess,wavlm_base_plus,26,CE,18,5,3.75
ravdess,wavlm_base_plus,26,CE,19,5,1.25
ravdess,wavlm_base_plus,26,CE,20,5,1.25
ravdess,wavlm_base_plus,26,CE,21,5,-1.25
ravdess,wavlm_base_plus,26,CE,22,5,3.125
ravdess,wavlm_base_plus,26,CE,23,5,0.0
ravdess,wavlm_base_plus,26,UAR,0,5,-3.1249999999999987
ravdess,wavlm_base_plus,26,UAR,1,5,1.0416666666666672
ravdess,wavlm_base_plus,26,UAR,2,5,0.0
ravdess,wavlm_base_plus,26,UAR,3,5,-1.6666666666666672
ravdess,wavlm_base_plus,26,UAR,4,5,-0.20833333333333356
ravdess,wavlm_base_plus,26,UAR,5,5,2.708333333333333
ravdess,wavlm_base_plus,26,UAR,6,5,4.166666666666666
ravdess,wavlm_base_plus,26,UAR,7,5,-6.666666666666666
ravdess,wavlm_base_plus,26,UAR,8,5,-2.7083333333333344
ravdess,wavlm_base_plus,26,UAR,9,5,1.6666666666666656
ravdess,wavlm_base_plus,26,UAR,10,5,2.083333333333333
ravdess,wavlm_base_plus,26,UAR,11,5,1.0416666666666665
ravdess,wavlm_base_plus,26,UAR,12,5,2.5
ravdess,wavlm_base_plus,26,UAR,13,5,-0.2083333333333343
ravdess,wavlm_base_plus,26,UAR,14,5,2.5
ravdess,wavlm_base_plus,26,UAR,15,5,0.0
ravdess,wavlm_base_plus,26,UAR,16,5,-0.8333333333333328
ravdess,wavlm_base_plus,26,UAR,17,5,-0.625
ravdess,wavlm_base_plus,26,UAR,18,5,2.083333333333333
ravdess,wavlm_base_plus,26,UAR,19,5,3.75
ravdess,wavlm_base_plus,26,UAR,20,5,1.4583333333333315
ravdess,wavlm_base_plus,26,UAR,21,5,-0.41666666666666574
ravdess,wavlm_base_plus,26,UAR,22,5,-3.750000000000001
ravdess,wavlm_base_plus,26,UAR,23,5,-0.41666666666666574
ravdess,wavlm_base_plus,27,CE,0,5,-0.20833333333333287
ravdess,wavlm_base_plus,27,CE,1,5,0.41666666666666713
ravdess,wavlm_base_plus,27,CE,2,5,0.625
ravdess,wavlm_base_plus,27,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,27,CE,4,5,3.125
ravdess,wavlm_base_plus,27,CE,5,5,0.8333333333333343
ravdess,wavlm_base_plus,27,CE,6,5,-1.0416666666666665
ravdess,wavlm_base_plus,27,CE,7,5,2.5
ravdess,wavlm_base_plus,27,CE,8,5,-4.375
ravdess,wavlm_base_plus,27,CE,9,5,0.8333333333333328
ravdess,wavlm_base_plus,27,CE,10,5,6.041666666666667
ravdess,wavlm_base_plus,27,CE,11,5,1.25
ravdess,wavlm_base_plus,27,CE,12,5,1.6666666666666672
ravdess,wavlm_base_plus,27,CE,13,5,-0.625
ravdess,wavlm_base_plus,27,CE,14,5,2.5
ravdess,wavlm_base_plus,27,CE,15,5,1.8749999999999987
ravdess,wavlm_base_plus,27,CE,16,5,-1.25
ravdess,wavlm_base_plus,27,CE,17,5,-1.25
ravdess,wavlm_base_plus,27,CE,18,5,3.75
ravdess,wavlm_base_plus,27,CE,19,5,3.125
ravdess,wavlm_base_plus,27,CE,20,5,1.25
ravdess,wavlm_base_plus,27,CE,21,5,-3.541666666666667
ravdess,wavlm_base_plus,27,CE,22,5,3.75
ravdess,wavlm_base_plus,27,CE,23,5,0.0
ravdess,wavlm_base_plus,27,UAR,0,5,-1.2499999999999987
ravdess,wavlm_base_plus,27,UAR,1,5,1.4583333333333344
ravdess,wavlm_base_plus,27,UAR,2,5,-1.875
ravdess,wavlm_base_plus,27,UAR,3,5,-0.625
ravdess,wavlm_base_plus,27,UAR,4,5,1.8749999999999993
ravdess,wavlm_base_plus,27,UAR,5,5,1.875
ravdess,wavlm_base_plus,27,UAR,6,5,2.2916666666666665
ravdess,wavlm_base_plus,27,UAR,7,5,-4.166666666666666
ravdess,wavlm_base_plus,27,UAR,8,5,-2.7083333333333344
ravdess,wavlm_base_plus,27,UAR,9,5,1.6666666666666656
ravdess,wavlm_base_plus,27,UAR,10,5,0.20833333333333287
ravdess,wavlm_base_plus,27,UAR,11,5,1.875
ravdess,wavlm_base_plus,27,UAR,12,5,2.5
ravdess,wavlm_base_plus,27,UAR,13,5,1.0416666666666656
ravdess,wavlm_base_plus,27,UAR,14,5,2.5
ravdess,wavlm_base_plus,27,UAR,15,5,-0.8333333333333328
ravdess,wavlm_base_plus,27,UAR,16,5,-1.4583333333333328
ravdess,wavlm_base_plus,27,UAR,17,5,-0.625
ravdess,wavlm_base_plus,27,UAR,18,5,0.20833333333333287
ravdess,wavlm_base_plus,27,UAR,19,5,2.5
ravdess,wavlm_base_plus,27,UAR,20,5,1.4583333333333315
ravdess,wavlm_base_plus,27,UAR,21,5,-3.333333333333333
ravdess,wavlm_base_plus,27,UAR,22,5,-0.6250000000000007
ravdess,wavlm_base_plus,27,UAR,23,5,-0.41666666666666574
ravdess,wavlm_base_plus,28,CE,0,5,1.0416666666666672
ravdess,wavlm_base_plus,28,CE,1,5,1.0416666666666672
ravdess,wavlm_base_plus,28,CE,2,5,1.25
ravdess,wavlm_base_plus,28,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,28,CE,4,5,3.75
ravdess,wavlm_base_plus,28,CE,5,5,0.0
ravdess,wavlm_base_plus,28,CE,6,5,-1.0416666666666665
ravdess,wavlm_base_plus,28,CE,7,5,2.5
ravdess,wavlm_base_plus,28,CE,8,5,-1.25
ravdess,wavlm_base_plus,28,CE,9,5,0.41666666666666713
ravdess,wavlm_base_plus,28,CE,10,5,5.416666666666667
ravdess,wavlm_base_plus,28,CE,11,5,1.25
ravdess,wavlm_base_plus,28,CE,12,5,1.6666666666666672
ravdess,wavlm_base_plus,28,CE,13,5,-0.625
ravdess,wavlm_base_plus,28,CE,14,5,2.5
ravdess,wavlm_base_plus,28,CE,15,5,1.4583333333333328
ravdess,wavlm_base_plus,28,CE,16,5,-1.25
ravdess,wavlm_base_plus,28,CE,17,5,-1.25
ravdess,wavlm_base_plus,28,CE,18,5,2.5
ravdess,wavlm_base_plus,28,CE,19,5,3.125
ravdess,wavlm_base_plus,28,CE,20,5,1.25
ravdess,wavlm_base_plus,28,CE,21,5,-2.916666666666667
ravdess,wavlm_base_plus,28,CE,22,5,3.333333333333333
ravdess,wavlm_base_plus,28,CE,23,5,0.0
ravdess,wavlm_base_plus,28,UAR,0,5,0.6250000000000014
ravdess,wavlm_base_plus,28,UAR,1,5,1.4583333333333344
ravdess,wavlm_base_plus,28,UAR,2,5,1.875
ravdess,wavlm_base_plus,28,UAR,3,5,-0.625
ravdess,wavlm_base_plus,28,UAR,4,5,1.8749999999999993
ravdess,wavlm_base_plus,28,UAR,5,5,-1.0416666666666656
ravdess,wavlm_base_plus,28,UAR,6,5,3.5416666666666665
ravdess,wavlm_base_plus,28,UAR,7,5,-4.166666666666666
ravdess,wavlm_base_plus,28,UAR,8,5,0.41666666666666574
ravdess,wavlm_base_plus,28,UAR,9,5,2.083333333333333
ravdess,wavlm_base_plus,28,UAR,10,5,0.20833333333333287
ravdess,wavlm_base_plus,28,UAR,11,5,1.875
ravdess,wavlm_base_plus,28,UAR,12,5,0.0
ravdess,wavlm_base_plus,28,UAR,13,5,1.6666666666666656
ravdess,wavlm_base_plus,28,UAR,14,5,2.5
ravdess,wavlm_base_plus,28,UAR,15,5,-2.083333333333333
ravdess,wavlm_base_plus,28,UAR,16,5,-3.541666666666667
ravdess,wavlm_base_plus,28,UAR,17,5,-0.625
ravdess,wavlm_base_plus,28,UAR,18,5,1.4583333333333328
ravdess,wavlm_base_plus,28,UAR,19,5,0.41666666666666713
ravdess,wavlm_base_plus,28,UAR,20,5,1.4583333333333315
ravdess,wavlm_base_plus,28,UAR,21,5,-2.708333333333333
ravdess,wavlm_base_plus,28,UAR,22,5,2.9166666666666665
ravdess,wavlm_base_plus,28,UAR,23,5,-1.875
ravdess,wavlm_base_plus,29,CE,0,5,1.25
ravdess,wavlm_base_plus,29,CE,1,5,0.41666666666666713
ravdess,wavlm_base_plus,29,CE,2,5,1.25
ravdess,wavlm_base_plus,29,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,29,CE,4,5,3.75
ravdess,wavlm_base_plus,29,CE,5,5,0.0
ravdess,wavlm_base_plus,29,CE,6,5,-0.625
ravdess,wavlm_base_plus,29,CE,7,5,2.5
ravdess,wavlm_base_plus,29,CE,8,5,1.6666666666666656
ravdess,wavlm_base_plus,29,CE,9,5,0.41666666666666713
ravdess,wavlm_base_plus,29,CE,10,5,5.416666666666667
ravdess,wavlm_base_plus,29,CE,11,5,1.25
ravdess,wavlm_base_plus,29,CE,12,5,2.916666666666667
ravdess,wavlm_base_plus,29,CE,13,5,3.125
ravdess,wavlm_base_plus,29,CE,14,5,2.5
ravdess,wavlm_base_plus,29,CE,15,5,1.4583333333333328
ravdess,wavlm_base_plus,29,CE,16,5,0.0
ravdess,wavlm_base_plus,29,CE,17,5,0.0
ravdess,wavlm_base_plus,29,CE,18,5,5.0
ravdess,wavlm_base_plus,29,CE,19,5,3.125
ravdess,wavlm_base_plus,29,CE,20,5,1.25
ravdess,wavlm_base_plus,29,CE,21,5,-2.916666666666667
ravdess,wavlm_base_plus,29,CE,22,5,3.333333333333333
ravdess,wavlm_base_plus,29,CE,23,5,-0.625
ravdess,wavlm_base_plus,29,UAR,0,5,1.0416666666666672
ravdess,wavlm_base_plus,29,UAR,1,5,0.2083333333333343
ravdess,wavlm_base_plus,29,UAR,2,5,3.541666666666667
ravdess,wavlm_base_plus,29,UAR,3,5,0.0
ravdess,wavlm_base_plus,29,UAR,4,5,1.8749999999999993
ravdess,wavlm_base_plus,29,UAR,5,5,0.2083333333333343
ravdess,wavlm_base_plus,29,UAR,6,5,3.5416666666666665
ravdess,wavlm_base_plus,29,UAR,7,5,-4.583333333333333
ravdess,wavlm_base_plus,29,UAR,8,5,0.0
ravdess,wavlm_base_plus,29,UAR,9,5,2.083333333333333
ravdess,wavlm_base_plus,29,UAR,10,5,0.20833333333333287
ravdess,wavlm_base_plus,29,UAR,11,5,-0.20833333333333287
ravdess,wavlm_base_plus,29,UAR,12,5,0.41666666666666574
ravdess,wavlm_base_plus,29,UAR,13,5,4.166666666666666
ravdess,wavlm_base_plus,29,UAR,14,5,2.5
ravdess,wavlm_base_plus,29,UAR,15,5,-2.708333333333333
ravdess,wavlm_base_plus,29,UAR,16,5,-2.5
ravdess,wavlm_base_plus,29,UAR,17,5,0.625
ravdess,wavlm_base_plus,29,UAR,18,5,0.20833333333333287
ravdess,wavlm_base_plus,29,UAR,19,5,-2.083333333333333
ravdess,wavlm_base_plus,29,UAR,20,5,-0.4166666666666686
ravdess,wavlm_base_plus,29,UAR,21,5,-3.75
ravdess,wavlm_base_plus,29,UAR,22,5,1.0416666666666665
ravdess,wavlm_base_plus,29,UAR,23,5,-2.5
ravdess,wavlm_base_plus,30,CE,0,5,1.25
ravdess,wavlm_base_plus,30,CE,1,5,0.41666666666666713
ravdess,wavlm_base_plus,30,CE,2,5,1.25
ravdess,wavlm_base_plus,30,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,30,CE,4,5,3.75
ravdess,wavlm_base_plus,30,CE,5,5,0.0
ravdess,wavlm_base_plus,30,CE,6,5,-0.625
ravdess,wavlm_base_plus,30,CE,7,5,2.5
ravdess,wavlm_base_plus,30,CE,8,5,1.6666666666666656
ravdess,wavlm_base_plus,30,CE,9,5,0.41666666666666713
ravdess,wavlm_base_plus,30,CE,10,5,5.416666666666667
ravdess,wavlm_base_plus,30,CE,11,5,1.25
ravdess,wavlm_base_plus,30,CE,12,5,2.916666666666667
ravdess,wavlm_base_plus,30,CE,13,5,3.958333333333333
ravdess,wavlm_base_plus,30,CE,14,5,2.5
ravdess,wavlm_base_plus,30,CE,15,5,2.708333333333333
ravdess,wavlm_base_plus,30,CE,16,5,0.625
ravdess,wavlm_base_plus,30,CE,17,5,0.0
ravdess,wavlm_base_plus,30,CE,18,5,5.0
ravdess,wavlm_base_plus,30,CE,19,5,3.125
ravdess,wavlm_base_plus,30,CE,20,5,1.25
ravdess,wavlm_base_plus,30,CE,21,5,-2.916666666666667
ravdess,wavlm_base_plus,30,CE,22,5,3.333333333333333
ravdess,wavlm_base_plus,30,CE,23,5,-0.625
ravdess,wavlm_base_plus,30,UAR,0,5,-0.20833333333333287
ravdess,wavlm_base_plus,30,UAR,1,5,0.41666666666666713
ravdess,wavlm_base_plus,30,UAR,2,5,3.541666666666667
ravdess,wavlm_base_plus,30,UAR,3,5,0.0
ravdess,wavlm_base_plus,30,UAR,4,5,1.8749999999999993
ravdess,wavlm_base_plus,30,UAR,5,5,-2.2916666666666656
ravdess,wavlm_base_plus,30,UAR,6,5,1.4583333333333328
ravdess,wavlm_base_plus,30,UAR,7,5,-3.958333333333333
ravdess,wavlm_base_plus,30,UAR,8,5,0.0
ravdess,wavlm_base_plus,30,UAR,9,5,2.083333333333333
ravdess,wavlm_base_plus,30,UAR,10,5,1.0416666666666656
ravdess,wavlm_base_plus,30,UAR,11,5,2.291666666666667
ravdess,wavlm_base_plus,30,UAR,12,5,1.25
ravdess,wavlm_base_plus,30,UAR,13,5,4.166666666666666
ravdess,wavlm_base_plus,30,UAR,14,5,1.875
ravdess,wavlm_base_plus,30,UAR,15,5,1.0416666666666672
ravdess,wavlm_base_plus,30,UAR,16,5,-2.5
ravdess,wavlm_base_plus,30,UAR,17,5,0.625
ravdess,wavlm_base_plus,30,UAR,18,5,0.20833333333333287
ravdess,wavlm_base_plus,30,UAR,19,5,-2.083333333333333
ravdess,wavlm_base_plus,30,UAR,20,5,0.20833333333333143
ravdess,wavlm_base_plus,30,UAR,21,5,-3.958333333333333
ravdess,wavlm_base_plus,30,UAR,22,5,1.0416666666666665
ravdess,wavlm_base_plus,30,UAR,23,5,-2.5
ravdess,wavlm_base_plus,31,CE,0,5,0.8333333333333328
ravdess,wavlm_base_plus,31,CE,1,5,0.41666666666666713
ravdess,wavlm_base_plus,31,CE,2,5,1.25
ravdess,wavlm_base_plus,31,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,31,CE,4,5,3.75
ravdess,wavlm_base_plus,31,CE,5,5,0.0
ravdess,wavlm_base_plus,31,CE,6,5,0.0
ravdess,wavlm_base_plus,31,CE,7,5,2.5
ravdess,wavlm_base_plus,31,CE,8,5,1.6666666666666656
ravdess,wavlm_base_plus,31,CE,9,5,0.41666666666666713
ravdess,wavlm_base_plus,31,CE,10,5,5.416666666666667
ravdess,wavlm_base_plus,31,CE,11,5,1.25
ravdess,wavlm_base_plus,31,CE,12,5,2.916666666666667
ravdess,wavlm_base_plus,31,CE,13,5,3.958333333333333
ravdess,wavlm_base_plus,31,CE,14,5,1.875
ravdess,wavlm_base_plus,31,CE,15,5,2.708333333333333
ravdess,wavlm_base_plus,31,CE,16,5,0.625
ravdess,wavlm_base_plus,31,CE,17,5,1.25
ravdess,wavlm_base_plus,31,CE,18,5,5.0
ravdess,wavlm_base_plus,31,CE,19,5,5.625
ravdess,wavlm_base_plus,31,CE,20,5,1.25
ravdess,wavlm_base_plus,31,CE,21,5,-4.791666666666667
ravdess,wavlm_base_plus,31,CE,22,5,3.333333333333333
ravdess,wavlm_base_plus,31,CE,23,5,-0.625
ravdess,wavlm_base_plus,31,UAR,0,5,-2.083333333333333
ravdess,wavlm_base_plus,31,UAR,1,5,-0.41666666666666713
ravdess,wavlm_base_plus,31,UAR,2,5,2.0833333333333344
ravdess,wavlm_base_plus,31,UAR,3,5,0.0
ravdess,wavlm_base_plus,31,UAR,4,5,2.708333333333333
ravdess,wavlm_base_plus,31,UAR,5,5,-2.2916666666666656
ravdess,wavlm_base_plus,31,UAR,6,5,1.4583333333333328
ravdess,wavlm_base_plus,31,UAR,7,5,-3.958333333333333
ravdess,wavlm_base_plus,31,UAR,8,5,0.0
ravdess,wavlm_base_plus,31,UAR,9,5,2.083333333333333
ravdess,wavlm_base_plus,31,UAR,10,5,1.0416666666666656
ravdess,wavlm_base_plus,31,UAR,11,5,1.875
ravdess,wavlm_base_plus,31,UAR,12,5,1.25
ravdess,wavlm_base_plus,31,UAR,13,5,4.166666666666666
ravdess,wavlm_base_plus,31,UAR,14,5,1.875
ravdess,wavlm_base_plus,31,UAR,15,5,2.083333333333333
ravdess,wavlm_base_plus,31,UAR,16,5,-2.5
ravdess,wavlm_base_plus,31,UAR,17,5,3.125
ravdess,wavlm_base_plus,31,UAR,18,5,-0.41666666666666713
ravdess,wavlm_base_plus,31,UAR,19,5,-2.083333333333333
ravdess,wavlm_base_plus,31,UAR,20,5,0.20833333333333143
ravdess,wavlm_base_plus,31,UAR,21,5,-4.583333333333333
ravdess,wavlm_base_plus,31,UAR,22,5,1.0416666666666665
ravdess,wavlm_base_plus,31,UAR,23,5,-2.5
ravdess,wavlm_base_plus,32,CE,0,5,2.083333333333333
ravdess,wavlm_base_plus,32,CE,1,5,-0.8333333333333328
ravdess,wavlm_base_plus,32,CE,2,5,1.25
ravdess,wavlm_base_plus,32,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,32,CE,4,5,3.75
ravdess,wavlm_base_plus,32,CE,5,5,0.0
ravdess,wavlm_base_plus,32,CE,6,5,-1.875
ravdess,wavlm_base_plus,32,CE,7,5,2.5
ravdess,wavlm_base_plus,32,CE,8,5,1.6666666666666656
ravdess,wavlm_base_plus,32,CE,9,5,0.41666666666666713
ravdess,wavlm_base_plus,32,CE,10,5,5.416666666666667
ravdess,wavlm_base_plus,32,CE,11,5,1.25
ravdess,wavlm_base_plus,32,CE,12,5,2.916666666666667
ravdess,wavlm_base_plus,32,CE,13,5,3.958333333333333
ravdess,wavlm_base_plus,32,CE,14,5,1.875
ravdess,wavlm_base_plus,32,CE,15,5,2.708333333333333
ravdess,wavlm_base_plus,32,CE,16,5,-1.25
ravdess,wavlm_base_plus,32,CE,17,5,1.25
ravdess,wavlm_base_plus,32,CE,18,5,3.75
ravdess,wavlm_base_plus,32,CE,19,5,5.625
ravdess,wavlm_base_plus,32,CE,20,5,1.25
ravdess,wavlm_base_plus,32,CE,21,5,-4.791666666666667
ravdess,wavlm_base_plus,32,CE,22,5,3.333333333333333
ravdess,wavlm_base_plus,32,CE,23,5,-0.625
ravdess,wavlm_base_plus,32,UAR,0,5,1.0416666666666672
ravdess,wavlm_base_plus,32,UAR,1,5,0.20833333333333287
ravdess,wavlm_base_plus,32,UAR,2,5,0.8333333333333343
ravdess,wavlm_base_plus,32,UAR,3,5,0.0
ravdess,wavlm_base_plus,32,UAR,4,5,2.2916666666666656
ravdess,wavlm_base_plus,32,UAR,5,5,-2.2916666666666656
ravdess,wavlm_base_plus,32,UAR,6,5,-0.41666666666666713
ravdess,wavlm_base_plus,32,UAR,7,5,-3.125
ravdess,wavlm_base_plus,32,UAR,8,5,-1.2500000000000007
ravdess,wavlm_base_plus,32,UAR,9,5,2.083333333333333
ravdess,wavlm_base_plus,32,UAR,10,5,1.0416666666666656
ravdess,wavlm_base_plus,32,UAR,11,5,1.875
ravdess,wavlm_base_plus,32,UAR,12,5,1.25
ravdess,wavlm_base_plus,32,UAR,13,5,3.5416666666666656
ravdess,wavlm_base_plus,32,UAR,14,5,1.875
ravdess,wavlm_base_plus,32,UAR,15,5,2.083333333333333
ravdess,wavlm_base_plus,32,UAR,16,5,-1.875
ravdess,wavlm_base_plus,32,UAR,17,5,4.375
ravdess,wavlm_base_plus,32,UAR,18,5,-0.41666666666666713
ravdess,wavlm_base_plus,32,UAR,19,5,0.41666666666666713
ravdess,wavlm_base_plus,32,UAR,20,5,-0.8333333333333343
ravdess,wavlm_base_plus,32,UAR,21,5,-4.583333333333333
ravdess,wavlm_base_plus,32,UAR,22,5,1.0416666666666665
ravdess,wavlm_base_plus,32,UAR,23,5,-2.5
ravdess,wavlm_base_plus,33,CE,0,5,0.8333333333333328
ravdess,wavlm_base_plus,33,CE,1,5,-0.8333333333333328
ravdess,wavlm_base_plus,33,CE,2,5,1.25
ravdess,wavlm_base_plus,33,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,33,CE,4,5,3.75
ravdess,wavlm_base_plus,33,CE,5,5,1.25
ravdess,wavlm_base_plus,33,CE,6,5,-1.875
ravdess,wavlm_base_plus,33,CE,7,5,1.875
ravdess,wavlm_base_plus,33,CE,8,5,1.6666666666666656
ravdess,wavlm_base_plus,33,CE,9,5,0.41666666666666713
ravdess,wavlm_base_plus,33,CE,10,5,5.416666666666667
ravdess,wavlm_base_plus,33,CE,11,5,1.875
ravdess,wavlm_base_plus,33,CE,12,5,2.916666666666667
ravdess,wavlm_base_plus,33,CE,13,5,3.958333333333333
ravdess,wavlm_base_plus,33,CE,14,5,1.875
ravdess,wavlm_base_plus,33,CE,15,5,2.708333333333333
ravdess,wavlm_base_plus,33,CE,16,5,-0.625
ravdess,wavlm_base_plus,33,CE,17,5,1.25
ravdess,wavlm_base_plus,33,CE,18,5,3.75
ravdess,wavlm_base_plus,33,CE,19,5,5.625
ravdess,wavlm_base_plus,33,CE,20,5,1.25
ravdess,wavlm_base_plus,33,CE,21,5,-4.791666666666667
ravdess,wavlm_base_plus,33,CE,22,5,3.333333333333333
ravdess,wavlm_base_plus,33,CE,23,5,-0.625
ravdess,wavlm_base_plus,33,UAR,0,5,2.291666666666667
ravdess,wavlm_base_plus,33,UAR,1,5,-0.41666666666666713
ravdess,wavlm_base_plus,33,UAR,2,5,0.8333333333333343
ravdess,wavlm_base_plus,33,UAR,3,5,0.41666666666666713
ravdess,wavlm_base_plus,33,UAR,4,5,2.2916666666666656
ravdess,wavlm_base_plus,33,UAR,5,5,-2.2916666666666656
ravdess,wavlm_base_plus,33,UAR,6,5,-0.41666666666666713
ravdess,wavlm_base_plus,33,UAR,7,5,-1.875
ravdess,wavlm_base_plus,33,UAR,8,5,-1.2500000000000007
ravdess,wavlm_base_plus,33,UAR,9,5,-1.25
ravdess,wavlm_base_plus,33,UAR,10,5,1.0416666666666656
ravdess,wavlm_base_plus,33,UAR,11,5,1.4583333333333328
ravdess,wavlm_base_plus,33,UAR,12,5,1.875
ravdess,wavlm_base_plus,33,UAR,13,5,4.166666666666666
ravdess,wavlm_base_plus,33,UAR,14,5,2.5
ravdess,wavlm_base_plus,33,UAR,15,5,3.333333333333333
ravdess,wavlm_base_plus,33,UAR,16,5,-3.125
ravdess,wavlm_base_plus,33,UAR,17,5,3.125
ravdess,wavlm_base_plus,33,UAR,18,5,0.8333333333333328
ravdess,wavlm_base_plus,33,UAR,19,5,0.625
ravdess,wavlm_base_plus,33,UAR,20,5,0.0
ravdess,wavlm_base_plus,33,UAR,21,5,-4.999999999999998
ravdess,wavlm_base_plus,33,UAR,22,5,1.0416666666666665
ravdess,wavlm_base_plus,33,UAR,23,5,-2.5
ravdess,wavlm_base_plus,34,CE,0,5,2.083333333333333
ravdess,wavlm_base_plus,34,CE,1,5,-0.8333333333333328
ravdess,wavlm_base_plus,34,CE,2,5,1.25
ravdess,wavlm_base_plus,34,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,34,CE,4,5,3.75
ravdess,wavlm_base_plus,34,CE,5,5,1.25
ravdess,wavlm_base_plus,34,CE,6,5,1.25
ravdess,wavlm_base_plus,34,CE,7,5,1.875
ravdess,wavlm_base_plus,34,CE,8,5,1.6666666666666656
ravdess,wavlm_base_plus,34,CE,9,5,0.41666666666666713
ravdess,wavlm_base_plus,34,CE,10,5,5.416666666666667
ravdess,wavlm_base_plus,34,CE,11,5,2.2916666666666656
ravdess,wavlm_base_plus,34,CE,12,5,2.916666666666667
ravdess,wavlm_base_plus,34,CE,13,5,3.958333333333333
ravdess,wavlm_base_plus,34,CE,14,5,1.875
ravdess,wavlm_base_plus,34,CE,15,5,2.708333333333333
ravdess,wavlm_base_plus,34,CE,16,5,-0.625
ravdess,wavlm_base_plus,34,CE,17,5,1.25
ravdess,wavlm_base_plus,34,CE,18,5,3.75
ravdess,wavlm_base_plus,34,CE,19,5,5.625
ravdess,wavlm_base_plus,34,CE,20,5,1.25
ravdess,wavlm_base_plus,34,CE,21,5,-3.541666666666667
ravdess,wavlm_base_plus,34,CE,22,5,3.333333333333333
ravdess,wavlm_base_plus,34,CE,23,5,0.0
ravdess,wavlm_base_plus,34,UAR,0,5,1.6666666666666672
ravdess,wavlm_base_plus,34,UAR,1,5,-1.25
ravdess,wavlm_base_plus,34,UAR,2,5,1.4210854715202005e-15
ravdess,wavlm_base_plus,34,UAR,3,5,0.41666666666666713
ravdess,wavlm_base_plus,34,UAR,4,5,2.9166666666666656
ravdess,wavlm_base_plus,34,UAR,5,5,-2.2916666666666656
ravdess,wavlm_base_plus,34,UAR,6,5,-1.6666666666666665
ravdess,wavlm_base_plus,34,UAR,7,5,0.0
ravdess,wavlm_base_plus,34,UAR,8,5,-1.2500000000000007
ravdess,wavlm_base_plus,34,UAR,9,5,-2.9166666666666656
ravdess,wavlm_base_plus,34,UAR,10,5,2.2916666666666656
ravdess,wavlm_base_plus,34,UAR,11,5,1.0416666666666656
ravdess,wavlm_base_plus,34,UAR,12,5,1.875
ravdess,wavlm_base_plus,34,UAR,13,5,2.2916666666666656
ravdess,wavlm_base_plus,34,UAR,14,5,1.25
ravdess,wavlm_base_plus,34,UAR,15,5,3.333333333333333
ravdess,wavlm_base_plus,34,UAR,16,5,-3.125
ravdess,wavlm_base_plus,34,UAR,17,5,3.125
ravdess,wavlm_base_plus,34,UAR,18,5,0.8333333333333328
ravdess,wavlm_base_plus,34,UAR,19,5,0.625
ravdess,wavlm_base_plus,34,UAR,20,5,0.2083333333333343
ravdess,wavlm_base_plus,34,UAR,21,5,-3.7499999999999987
ravdess,wavlm_base_plus,34,UAR,22,5,1.0416666666666665
ravdess,wavlm_base_plus,34,UAR,23,5,-3.125
ravdess,wavlm_base_plus,35,CE,0,5,2.083333333333333
ravdess,wavlm_base_plus,35,CE,1,5,-0.8333333333333328
ravdess,wavlm_base_plus,35,CE,2,5,1.25
ravdess,wavlm_base_plus,35,CE,3,5,5.208333333333333
ravdess,wavlm_base_plus,35,CE,4,5,3.75
ravdess,wavlm_base_plus,35,CE,5,5,1.25
ravdess,wavlm_base_plus,35,CE,6,5,1.25
ravdess,wavlm_base_plus,35,CE,7,5,1.875
ravdess,wavlm_base_plus,35,CE,8,5,1.6666666666666656
ravdess,wavlm_base_plus,35,CE,9,5,1.6666666666666672
ravdess,wavlm_base_plus,35,CE,10,5,5.416666666666667
ravdess,wavlm_base_plus,35,CE,11,5,2.2916666666666656
ravdess,wavlm_base_plus,35,CE,12,5,2.916666666666667
ravdess,wavlm_base_plus,35,CE,13,5,3.958333333333333
ravdess,wavlm_base_plus,35,CE,14,5,1.875
ravdess,wavlm_base_plus,35,CE,15,5,2.708333333333333
ravdess,wavlm_base_plus,35,CE,16,5,-0.625
ravdess,wavlm_base_plus,35,CE,17,5,1.25
ravdess,wavlm_base_plus,35,CE,18,5,3.75
