corpus,window,draw,D_CE_pp,D_UAR_pp,J_pp,T_seen_ce_uar,T_unseen_ce_uar,T_seen_uar_uar,T_unseen_uar_uar,last_window_outer_uar,ce_disagreement,uar_disagreement
subesco,12,9,-1.0714285714285736,0.35714285714285554,-1.4285714285714293,46.78571428571429,47.85714285714286,49.642857142857146,49.28571428571429,46.07142857142857,0.6,0.4
subesco,12,10,1.4285714285714306,5.3571428571428585,-3.928571428571428,46.42857142857143,45.0,49.642857142857146,44.28571428571429,47.857142857142854,0.8,0.6
subesco,12,11,3.571428571428568,3.5714285714285694,-1.4210854715202005e-15,47.857142857142854,44.28571428571429,51.42857142857142,47.857142857142854,51.07142857142857,0.8,0.6
subesco,12,12,-0.35714285714285693,-1.4285714285714277,1.0714285714285707,41.78571428571429,42.142857142857146,39.28571428571429,40.71428571428571,38.57142857142857,0.4,0.8
subesco,12,13,-0.7142857142857153,1.7857142857142847,-2.5,48.57142857142857,49.28571428571429,51.42857142857142,49.642857142857146,45.71428571428571,0.6,0.8
subesco,12,14,1.7857142857142847,0.7142857142857139,1.0714285714285707,48.21428571428571,46.42857142857143,48.21428571428571,47.5,48.92857142857143,0.6,0.8
subesco,12,15,-1.0714285714285723,-3.9285714285714293,2.8571428571428568,45.35714285714286,46.42857142857143,45.714285714285715,49.642857142857146,47.85714285714286,0.2,0.6
subesco,12,16,-1.785714285714286,1.0714285714285736,-2.85714285714286,47.142857142857146,48.92857142857143,46.78571428571429,45.71428571428571,51.42857142857143,0.6,0.8
subesco,12,17,1.7857142857142847,-2.8571428571428568,4.6428571428571415,46.07142857142857,44.28571428571429,46.78571428571429,49.642857142857146,44.642857142857146,0.8,0.6
subesco,12,18,-0.35714285714285976,1.785714285714286,-2.142857142857146,42.857142857142854,43.214285714285715,44.642857142857146,42.857142857142854,43.57142857142857,0.6,0.8
subesco,12,19,-1.4285714285714277,-0.35714285714285693,-1.0714285714285707,50.357142857142854,51.78571428571429,48.57142857142857,48.92857142857143,44.285714285714285,0.4,0.4
subesco,12,20,3.571428571428572,0.35714285714285976,3.2142857142857126,44.642857142857146,41.07142857142857,46.07142857142858,45.714285714285715,46.07142857142857,0.4,0.8
subesco,12,21,9.642857142857142,1.7857142857142847,7.8571428571428585,46.42857142857143,36.78571428571429,43.57142857142857,41.78571428571429,43.214285714285715,1.0,0.8
subesco,12,22,2.5,2.5,0.0,48.21428571428571,45.71428571428571,46.42857142857143,43.92857142857143,45.0,0.6,0.8
subesco,12,23,1.0714285714285723,-1.4285714285714293,2.5000000000000013,48.57142857142857,47.5,47.857142857142854,49.28571428571429,48.57142857142857,1.0,0.6
subesco,15,0,-1.4285714285714248,-0.7142857142857153,-0.7142857142857096,48.92857142857143,50.357142857142854,49.28571428571429,50.0,44.642857142857146,0.6,0.8
subesco,15,1,8.214285714285712,-2.1428571428571415,10.357142857142854,47.5,39.28571428571429,46.07142857142857,48.21428571428571,45.71428571428571,1.0,0.8
subesco,15,2,2.857142857142861,2.1428571428571446,0.7142857142857167,47.142857142857146,44.285714285714285,50.0,47.857142857142854,48.214285714285715,0.8,0.8
subesco,15,3,4.6428571428571415,-0.35714285714285693,4.999999999999998,44.642857142857146,40.0,45.0,45.357142857142854,46.42857142857143,0.8,0.8
subesco,15,4,7.1428571428571415,0.0,7.1428571428571415,51.07142857142857,43.92857142857143,50.71428571428571,50.71428571428571,52.5,0.8,0.8
subesco,15,5,0.35714285714285693,0.7142857142857139,-0.35714285714285693,46.78571428571429,46.42857142857143,47.142857142857146,46.42857142857143,46.42857142857143,0.2,0.6
subesco,15,6,3.214285714285714,-3.5714285714285694,6.785714285714283,47.857142857142854,44.642857142857146,47.5,51.07142857142857,46.785714285714285,0.8,0.6
subesco,15,7,3.5714285714285707,-1.0714285714285736,4.642857142857144,48.21428571428571,44.642857142857146,45.0,46.07142857142857,44.642857142857146,0.6,0.8
subesco,15,8,6.071428571428574,0.35714285714285693,5.714285714285717,47.142857142857146,41.07142857142857,47.142857142857146,46.78571428571429,46.07142857142857,1.0,0.4
subesco,15,9,-1.428571428571432,-0.35714285714285976,-1.0714285714285723,46.42857142857143,47.85714285714286,48.92857142857143,49.28571428571429,50.357142857142854,0.8,0.6
subesco,15,10,0.35714285714285837,1.7857142857142847,-1.4285714285714264,46.42857142857143,46.07142857142857,49.28571428571429,47.5,44.285714285714285,0.8,0.6
subesco,15,11,2.14285714285714,2.8571428571428554,-0.7142857142857153,46.42857142857143,44.28571428571429,52.5,49.642857142857146,50.00000000000001,0.8,0.8
subesco,15,12,-0.35714285714285693,0.0,-0.35714285714285693,41.78571428571429,42.142857142857146,39.642857142857146,39.642857142857146,42.5,0.4,0.6
subesco,15,13,2.1428571428571432,2.1428571428571432,0.0,51.42857142857143,49.28571428571429,50.357142857142854,48.214285714285715,49.642857142857146,0.6,1.0
subesco,15,14,1.7857142857142847,0.35714285714285693,1.4285714285714277,48.21428571428571,46.42857142857143,50.357142857142854,50.0,51.78571428571429,0.8,0.6
subesco,15,15,0.7142857142857139,-3.9285714285714306,4.642857142857144,47.142857142857146,46.42857142857143,47.142857142857146,51.07142857142858,44.28571428571429,0.4,0.6
subesco,15,16,-0.35714285714285837,-0.35714285714285693,-1.4210854715202005e-15,48.57142857142857,48.92857142857143,48.21428571428571,48.57142857142857,48.21428571428571,0.8,0.4
subesco,15,17,1.4285714285714293,-1.4285714285714293,2.8571428571428585,45.714285714285715,44.28571428571429,48.57142857142857,50.0,48.21428571428571,0.8,1.0
subesco,15,18,-0.35714285714285976,1.4285714285714293,-1.785714285714289,43.57142857142857,43.92857142857143,44.642857142857146,43.214285714285715,45.357142857142854,0.8,0.6
subesco,15,19,-2.1428571428571415,-2.1428571428571446,2.842170943040401e-15,49.642857142857146,51.78571428571429,48.21428571428571,50.357142857142854,52.857142857142854,0.6,1.0
subesco,15,20,2.8571428571428568,-2.5,5.357142857142857,43.57142857142857,40.71428571428571,41.42857142857143,43.92857142857143,44.642857142857146,0.8,0.8
subesco,15,21,9.642857142857142,3.214285714285714,6.428571428571428,46.42857142857143,36.78571428571429,44.642857142857146,41.42857142857143,44.285714285714285,1.0,1.0
subesco,15,22,2.5,-3.5714285714285707,6.071428571428571,48.21428571428571,45.71428571428571,45.714285714285715,49.28571428571429,47.5,0.6,0.8
subesco,15,23,0.35714285714285837,-0.35714285714285693,0.7142857142857153,47.85714285714286,47.5,50.714285714285715,51.07142857142857,49.642857142857146,1.0,0.6
ravdess,8,0,-1.25,0.4166666666666661,-1.666666666666666,18.75,20.0,24.166666666666664,23.75,18.75,0.4,0.8
ravdess,8,1,-1.6666666666666672,0.0,-1.6666666666666672,19.583333333333332,21.25,18.958333333333332,18.958333333333332,20.833333333333332,0.4,0.2
ravdess,8,2,0.0,-3.3333333333333313,3.3333333333333313,24.791666666666664,24.791666666666664,21.041666666666664,24.375,24.791666666666664,0.0,0.6
ravdess,8,3,-0.4166666666666661,-1.25,0.8333333333333339,21.458333333333336,21.875,20.833333333333336,22.083333333333336,22.083333333333336,0.2,0.8
ravdess,8,4,0.0,-4.166666666666667,4.166666666666667,23.125,23.125,21.875,26.041666666666668,21.875,0.0,1.0
ravdess,8,5,1.25,0.8333333333333336,0.4166666666666664,22.708333333333336,21.458333333333336,21.25,20.416666666666664,21.458333333333336,0.2,0.4
ravdess,8,6,0.0,0.625,-0.625,18.333333333333336,18.333333333333336,21.666666666666664,21.041666666666664,18.333333333333336,0.2,0.6
ravdess,8,7,0.0,0.625,-0.625,19.375,19.375,20.0,19.375,18.125,0.0,0.4
ravdess,8,8,0.0,-2.5000000000000013,2.5000000000000013,23.333333333333336,23.333333333333336,21.25,23.75,23.333333333333336,0.2,0.4
ravdess,8,9,2.0833333333333335,-1.4583333333333328,3.5416666666666665,21.875,19.791666666666664,22.916666666666668,24.375,21.875,0.2,0.6
ravdess,8,10,0.0,1.6666666666666665,-1.6666666666666665,22.708333333333332,22.708333333333332,23.958333333333332,22.291666666666664,22.708333333333332,0.2,1.0
ravdess,8,11,-2.5,-1.6666666666666674,-0.8333333333333325,20.208333333333336,22.708333333333336,20.833333333333332,22.5,20.208333333333336,0.2,0.8
ravdess,8,12,-1.4583333333333335,0.0,-1.4583333333333335,18.333333333333332,19.791666666666664,20.625,20.625,18.333333333333332,0.4,1.0
ravdess,8,13,0.0,-0.8333333333333328,0.8333333333333328,20.833333333333332,20.833333333333332,18.333333333333332,19.166666666666664,20.833333333333332,0.0,0.6
ravdess,8,14,0.0,0.0,0.0,25.625,25.625,24.583333333333336,24.583333333333336,25.625,0.2,0.4
ravdess,8,15,0.4166666666666661,-2.708333333333333,3.124999999999999,21.25,20.833333333333332,20.208333333333332,22.916666666666664,21.25,0.2,0.4
ravdess,8,16,-0.625,3.9583333333333344,-4.583333333333334,21.041666666666664,21.666666666666664,23.958333333333336,20.0,19.791666666666664,0.2,0.6
ravdess,8,17,0.0,-0.625,0.625,21.875,21.875,22.916666666666664,23.541666666666664,21.875,0.0,0.8
ravdess,8,18,0.0,-2.7083333333333335,2.7083333333333335,20.0,20.0,19.375,22.083333333333336,20.625,0.0,0.8
ravdess,8,19,0.0,-3.125,3.125,18.75,18.75,17.916666666666664,21.041666666666664,18.75,0.2,0.6
ravdess,8,20,-0.41666666666666713,-2.9166666666666656,2.4999999999999987,23.541666666666668,23.958333333333336,21.041666666666668,23.958333333333332,22.291666666666668,0.2,0.8
ravdess,8,21,0.0,-1.2499999999999993,1.2499999999999993,24.791666666666668,24.791666666666668,25.416666666666668,26.666666666666668,26.666666666666668,0.2,0.6
ravdess,8,22,0.625,-2.500000000000001,3.125000000000001,19.583333333333336,18.958333333333336,20.208333333333332,22.708333333333336,18.958333333333336,0.2,1.0
ravdess,8,23,0.625,4.375,-3.75,22.708333333333336,22.083333333333336,23.958333333333332,19.583333333333332,22.083333333333336,0.4,0.8
ravdess,10,0,0.625,0.2083333333333318,0.4166666666666682,26.041666666666668,25.416666666666668,27.5,27.291666666666668,26.041666666666668,0.2,0.8
ravdess,10,1,-0.4166666666666664,0.4166666666666664,-0.8333333333333328,21.666666666666664,22.083333333333332,22.5,22.083333333333336,22.5,0.6,0.4
ravdess,10,2,0.0,0.41666666666666713,-0.41666666666666713,26.666666666666668,26.666666666666668,28.75,28.333333333333332,26.666666666666668,0.0,0.6
ravdess,10,3,1.25,3.5416666666666665,-2.2916666666666665,26.875,25.625,26.875,23.333333333333336,26.875,0.2,0.8
ravdess,10,4,0.0,0.41666666666666574,-0.41666666666666574,27.916666666666664,27.916666666666664,27.916666666666664,27.5,29.791666666666664,0.0,0.4
ravdess,10,5,1.6666666666666685,-0.20833333333333356,1.8750000000000022,26.041666666666668,24.375,22.708333333333336,22.916666666666668,24.375,0.4,0.4
ravdess,10,6,0.0,7.5,-7.5,27.291666666666664,27.291666666666664,29.791666666666664,22.291666666666664,26.458333333333332,0.0,0.6
ravdess,10,7,0.0,1.875,-1.875,21.666666666666664,21.666666666666664,21.25,19.375,21.25,0.4,0.4
ravdess,10,8,0.0,-2.5000000000000013,2.5000000000000013,30.0,30.0,27.5,30.0,25.416666666666664,0.0,0.8
ravdess,10,9,1.6666666666666665,5.625,-3.9583333333333335,29.791666666666664,28.125,29.791666666666664,24.166666666666664,29.791666666666664,0.2,0.6
ravdess,10,10,0.0,0.0,0.0,24.375,24.375,22.916666666666664,22.916666666666664,24.375,0.2,0.8
ravdess,10,11,-1.25,-1.875,0.625,22.916666666666664,24.166666666666664,22.291666666666664,24.166666666666664,22.916666666666664,0.2,0.8
ravdess,10,12,0.625,-1.6666666666666656,2.2916666666666656,27.5,26.875,24.583333333333336,26.25,27.5,0.2,0.6
ravdess,10,13,0.0,-3.333333333333333,3.333333333333333,23.125,23.125,20.416666666666664,23.75,23.75,0.0,0.6
ravdess,10,14,0.0,-3.125,3.125,30.416666666666668,30.416666666666668,23.958333333333336,27.083333333333332,28.75,0.0,0.4
ravdess,10,15,-0.8333333333333339,1.2499999999999996,-2.0833333333333335,23.75,24.583333333333336,25.833333333333332,24.583333333333332,24.583333333333336,0.4,1.0
ravdess,10,16,-1.25,4.791666666666668,-6.041666666666668,22.916666666666664,24.166666666666664,25.833333333333332,21.041666666666664,23.333333333333336,0.2,0.6
ravdess,10,17,0.0,-1.25,1.25,26.25,26.25,26.458333333333336,27.708333333333336,26.25,0.0,0.4
ravdess,10,18,-0.625,-0.8333333333333336,0.20833333333333356,23.333333333333332,23.958333333333332,22.5,23.333333333333332,22.708333333333332,0.2,0.6
ravdess,10,19,0.0,0.0,0.0,22.291666666666664,22.291666666666664,22.291666666666664,22.291666666666664,22.291666666666664,0.2,0.6
ravdess,10,20,0.0,1.25,-1.25,29.166666666666664,29.166666666666664,27.916666666666664,26.666666666666664,29.166666666666664,0.0,0.6
ravdess,10,21,0.0,-1.6666666666666672,1.6666666666666672,25.833333333333332,25.833333333333332,26.041666666666664,27.708333333333332,23.958333333333332,0.0,1.0
ravdess,10,22,-0.625,-3.3333333333333335,2.7083333333333335,21.666666666666664,22.291666666666664,19.375,22.708333333333336,21.666666666666664,0.2,1.0
ravdess,10,23,0.0,1.875,-1.875,27.5,27.5,28.125,26.25,28.125,0.0,0.4
ravdess,12,0,0.0,2.083333333333333,-2.083333333333333,30.625,30.625,30.625,28.541666666666668,30.625,0.0,0.2
ravdess,12,1,-0.4166666666666664,-0.8333333333333336,0.41666666666666713,25.416666666666664,25.833333333333332,24.375,25.208333333333336,24.375,0.4,0.2
ravdess,12,2,2.0833333333333344,-2.5,4.583333333333334,33.958333333333336,31.875,33.125,35.625,32.708333333333336,0.2,0.2
ravdess,12,3,2.0833333333333335,0.625,1.4583333333333335,33.75,31.666666666666668,32.5,31.875,32.5,0.2,0.4
ravdess,12,4,-0.625,0.4166666666666686,-1.0416666666666685,28.958333333333332,29.583333333333332,30.208333333333336,29.791666666666664,29.583333333333332,0.4,0.8
ravdess,12,5,0.625,-4.166666666666666,4.791666666666666,30.208333333333332,29.583333333333332,25.833333333333332,30.0,26.666666666666668,0.2,0.6
ravdess,12,6,0.0,3.3333333333333344,-3.3333333333333344,31.458333333333332,31.458333333333332,28.75,25.416666666666664,32.08333333333333,0.0,0.4
ravdess,12,7,0.0,3.75,-3.75,25.416666666666664,25.416666666666664,25.625,21.875,23.541666666666664,0.2,0.6
ravdess,12,8,0.0,-1.875,1.875,28.958333333333332,28.958333333333332,28.958333333333332,30.833333333333332,29.375,0.0,0.6
ravdess,12,9,0.0,5.624999999999998,-5.624999999999998,30.208333333333332,30.208333333333332,31.458333333333332,25.833333333333332,30.208333333333332,0.0,0.6
ravdess,12,10,0.0,-0.20833333333333287,0.20833333333333287,25.0,25.0,25.0,25.208333333333332,24.375,0.0,0.4
ravdess,12,11,-1.25,-2.9166666666666656,1.6666666666666656,28.125,29.375,26.875,29.791666666666664,30.208333333333332,0.2,0.6
ravdess,12,12,-1.0416666666666656,0.0,-1.0416666666666656,28.75,29.791666666666664,30.416666666666664,30.416666666666664,29.375,0.6,0.2
ravdess,12,13,0.0,1.2500000000000007,-1.2500000000000007,27.291666666666668,27.291666666666668,27.291666666666668,26.041666666666668,26.458333333333332,0.0,0.6
ravdess,12,14,0.0,-1.25,1.25,27.291666666666668,27.291666666666668,26.041666666666668,27.291666666666668,25.625,0.0,0.6
ravdess,12,15,0.0,2.5,-2.5,25.416666666666664,25.416666666666664,26.666666666666664,24.166666666666664,25.416666666666664,0.0,0.6
ravdess,12,16,0.0,0.0,0.0,25.416666666666668,25.416666666666668,26.666666666666668,26.666666666666668,26.666666666666668,0.2,0.4
ravdess,12,17,0.0,-3.125,3.125,25.625,25.625,25.208333333333336,28.333333333333336,24.791666666666664,0.0,0.6
ravdess,12,18,0.0,2.916666666666668,-2.916666666666668,27.916666666666668,27.916666666666668,26.666666666666668,23.75,29.166666666666668,0.0,0.4
ravdess,12,19,1.666666666666666,-0.8333333333333339,2.5,34.375,32.70833333333333,30.208333333333332,31.041666666666668,34.375,0.2,0.6
ravdess,12,20,0.0,1.25,-1.25,32.5,32.5,31.25,30.0,30.0,0.0,0.6
ravdess,12,21,-0.4166666666666664,0.8333333333333336,-1.25,30.625,31.041666666666668,30.625,29.791666666666668,29.375,0.4,0.6
ravdess,12,22,1.25,-3.125,4.375,28.333333333333332,27.083333333333332,23.125,26.25,26.875,0.4,1.0
ravdess,12,23,-1.25,0.625,-1.875,28.541666666666668,29.791666666666668,29.791666666666668,29.166666666666668,29.166666666666668,0.2,0.4
ravdess,15,0,1.0416666666666656,1.4583333333333315,-0.41666666666666574,38.125,37.083333333333336,36.25,34.79166666666667,37.083333333333336,0.6,0.8
ravdess,15,1,2.9166666666666656,-7.105427357601002e-16,2.9166666666666665,32.08333333333333,29.166666666666668,30.833333333333332,30.833333333333332,26.458333333333332,0.4,0.6
ravdess,15,2,0.625,-0.625,1.25,34.375,33.75,34.375,35.0,33.54166666666667,0.2,1.0
ravdess,15,3,0.625,-0.41666666666666574,1.0416666666666656,39.166666666666664,38.541666666666664,36.25,36.666666666666664,38.125,0.2,0.6
ravdess,15,4,1.6666666666666679,-1.0416666666666656,2.7083333333333335,35.625,33.95833333333333,33.333333333333336,34.375,32.5,0.2,0.8
ravdess,15,5,0.0,4.791666666666666,-4.791666666666666,39.791666666666664,39.791666666666664,39.791666666666664,35.0,36.04166666666667,0.0,0.6
ravdess,15,6,0.0,0.625,-0.625,33.95833333333333,33.95833333333333,33.33333333333333,32.70833333333333,31.666666666666664,0.0,0.6
ravdess,15,7,0.625,0.0,0.625,27.291666666666668,26.666666666666668,26.458333333333332,26.458333333333332,27.5,0.4,0.4
ravdess,15,8,0.625,-2.7083333333333344,3.3333333333333344,35.83333333333333,35.20833333333333,31.458333333333332,34.16666666666667,37.291666666666664,0.2,1.0
ravdess,15,9,0.8333333333333343,-0.8333333333333343,1.6666666666666685,35.625,34.791666666666664,34.375,35.208333333333336,34.375,0.2,0.6
ravdess,15,10,1.25,2.916666666666667,-1.6666666666666672,32.291666666666664,31.041666666666664,32.291666666666664,29.375,32.916666666666664,0.2,0.6
ravdess,15,11,-2.7083333333333335,1.4583333333333344,-4.166666666666668,31.041666666666668,33.75,33.125,31.666666666666664,31.041666666666668,0.4,0.8
ravdess,15,12,1.875,-1.875,3.75,36.041666666666664,34.166666666666664,34.166666666666664,36.041666666666664,36.041666666666664,0.2,0.2
ravdess,15,13,0.0,1.875,-1.875,29.791666666666664,29.791666666666664,28.125,26.25,29.166666666666664,0.2,0.6
ravdess,15,14,1.25,2.916666666666668,-1.6666666666666679,33.125,31.875,32.708333333333336,29.791666666666668,33.125,0.2,0.8
ravdess,15,15,3.75,-1.875,5.625,29.583333333333336,25.833333333333336,25.833333333333332,27.708333333333332,33.958333333333336,0.4,0.4
ravdess,15,16,0.0,-2.0833333333333344,2.0833333333333344,33.33333333333333,33.33333333333333,30.833333333333332,32.91666666666667,28.958333333333332,0.0,0.6
ravdess,15,17,-3.3333333333333344,0.0,-3.3333333333333344,29.375,32.708333333333336,32.708333333333336,32.708333333333336,30.625,0.4,0.2
ravdess,15,18,-1.25,-5.000000000000001,3.750000000000001,35.208333333333336,36.458333333333336,31.458333333333332,36.458333333333336,35.20833333333333,0.2,0.6
ravdess,15,19,3.1249999999999996,1.25,1.8749999999999996,37.08333333333333,33.95833333333333,35.41666666666667,34.16666666666667,32.70833333333333,0.4,0.4
ravdess,15,20,0.0,0.2083333333333343,-0.2083333333333343,34.16666666666667,34.16666666666667,34.16666666666667,33.95833333333333,33.33333333333333,0.0,0.6
ravdess,15,21,-0.8333333333333343,-0.625,-0.2083333333333343,37.5,38.333333333333336,36.458333333333336,37.083333333333336,32.708333333333336,0.2,0.4
ravdess,15,22,-0.4166666666666664,0.0,-0.4166666666666664,30.0,30.416666666666664,32.083333333333336,32.083333333333336,32.083333333333336,0.2,0.2
ravdess,15,23,0.0,0.0,0.0,34.16666666666667,34.16666666666667,34.79166666666667,34.79166666666667,31.25,0.2,0.4
