unit_id,corpus,draw,fold,window,seen_ce_epoch,T_seen_ce_uar,unseen_ce_epoch,T_unseen_ce_uar,seen_uar_epoch,T_seen_uar_uar,unseen_uar_epoch,T_unseen_uar_uar,D_CE_pp,D_UAR_pp,J_pp,ce_disagreement,uar_disagreement,last_window_outer_uar
fpc_formal_cremad_d20_f2_A,cremad,20,2,12,6,53.50877192982456,6,53.50877192982456,6,53.50877192982456,6,53.50877192982456,0.0,0.0,0.0,0,0,49.122807017543856
fpc_formal_cremad_d20_f3_A,cremad,20,3,12,5,59.41770647653001,5,59.41770647653001,5,59.41770647653001,5,59.41770647653001,0.0,0.0,0.0,0,0,53.04515745692216
fpc_formal_cremad_d20_f4_A,cremad,20,4,12,5,50.0,5,50.0,9,54.41176470588235,12,52.450980392156865,0.0,1.9607843137254832,-1.9607843137254832,0,1,52.450980392156865
fpc_formal_cremad_d21_f0_A,cremad,21,0,12,4,52.6434329065908,4,52.6434329065908,12,57.0886676149834,11,55.286865813181606,0.0,1.801801801801794,-1.801801801801794,0,1,57.0886676149834
fpc_formal_cremad_d21_f1_A,cremad,21,1,12,6,60.526315789473685,6,60.526315789473685,9,58.333333333333336,11,57.89473684210527,0.0,0.43859649122806843,-0.43859649122806843,0,1,56.57894736842105
fpc_formal_cremad_d21_f2_A,cremad,21,2,12,10,67.11711711711712,10,67.11711711711712,10,67.11711711711712,10,67.11711711711712,0.0,0.0,0.0,0,0,63.06306306306306
fpc_formal_cremad_d21_f3_A,cremad,21,3,12,10,52.614379084967325,4,42.751039809863336,10,52.614379084967325,12,51.08437314319667,9.86333927510399,1.5300059417706535,8.333333333333336,1,1,51.08437314319667
fpc_formal_cremad_d21_f4_A,cremad,21,4,12,8,60.29411764705882,5,55.88235294117647,7,57.35294117647059,7,57.35294117647059,4.411764705882348,0.0,4.411764705882348,1,0,59.80392156862745
fpc_formal_cremad_d22_f0_A,cremad,22,0,12,4,54.385964912280706,4,54.385964912280706,9,58.333333333333336,9,58.333333333333336,0.0,0.0,0.0,0,0,51.31578947368421
fpc_formal_cremad_d22_f1_A,cremad,22,1,12,10,59.210526315789465,6,55.70175438596491,10,59.210526315789465,9,57.89473684210527,3.5087719298245545,1.3157894736841982,2.1929824561403564,1,1,58.77192982456141
fpc_formal_cremad_d22_f2_A,cremad,22,2,12,6,53.94736842105263,6,53.94736842105263,9,53.50877192982456,9,53.50877192982456,0.0,0.0,0.0,0,0,50.43859649122807
fpc_formal_cremad_d22_f3_A,cremad,22,3,12,6,54.41176470588235,6,54.41176470588235,11,57.84313725490197,11,57.84313725490197,0.0,0.0,0.0,0,0,52.94117647058824
fpc_formal_cremad_d22_f4_A,cremad,22,4,12,6,59.20974450386215,6,59.20974450386215,6,59.20974450386215,6,59.20974450386215,0.0,0.0,0.0,0,0,51.455733808674985
fpc_formal_cremad_d23_f0_A,cremad,23,0,12,8,61.8421052631579,8,61.8421052631579,12,58.333333333333336,8,61.8421052631579,0.0,-3.5087719298245617,3.5087719298245617,0,1,58.333333333333336
fpc_formal_cremad_d23_f1_A,cremad,23,1,12,5,46.040777619724985,4,46.787577050734946,9,46.028923660502606,9,46.028923660502606,-0.7467994310099613,0.0,-0.7467994310099613,1,0,40.35087719298245
fpc_formal_cremad_d23_f2_A,cremad,23,2,12,8,57.89473684210527,8,57.89473684210527,8,57.89473684210527,5,59.210526315789465,0.0,-1.3157894736841982,1.3157894736841982,0,1,59.64912280701754
fpc_formal_cremad_d23_f3_A,cremad,23,3,12,5,54.90196078431373,5,54.90196078431373,7,57.84313725490197,11,56.372549019607845,0.0,1.470588235294123,-1.470588235294123,0,1,53.431372549019606
fpc_formal_cremad_d23_f4_A,cremad,23,4,12,7,57.35294117647059,8,55.392156862745104,8,55.392156862745104,12,62.745098039215684,1.9607843137254832,-7.35294117647058,9.313725490196063,1,1,62.745098039215684
fpc_formal_cremad_d00_f0_A,cremad,0,0,15,6,55.03793266951161,4,49.85775248933144,6,55.03793266951161,8,51.505452821242294,5.180180180180173,3.5324798482693183,1.6477003319108547,1,1,39.5448079658606
fpc_formal_cremad_d00_f1_A,cremad,0,1,15,6,65.35087719298247,6,65.35087719298247,6,65.35087719298247,7,64.03508771929825,0.0,1.3157894736842195,-1.3157894736842195,0,1,62.28070175438597
fpc_formal_cremad_d00_f2_A,cremad,0,2,15,5,58.333333333333336,5,58.333333333333336,12,58.77192982456141,10,56.14035087719298,0.0,2.631578947368432,-2.631578947368432,0,1,53.07017543859649
fpc_formal_cremad_d00_f3_A,cremad,0,3,15,7,52.52525252525253,8,58.080808080808076,10,61.61616161616161,10,61.61616161616161,-5.555555555555543,0.0,-5.555555555555543,1,0,54.54545454545454
fpc_formal_cremad_d00_f4_A,cremad,0,4,15,4,50.49019607843137,4,50.49019607843137,11,55.88235294117647,13,58.333333333333336,0.0,-2.4509803921568647,2.4509803921568647,0,1,54.41176470588235
fpc_formal_cremad_d01_f0_A,cremad,1,0,15,4,54.385964912280706,4,54.385964912280706,14,59.210526315789465,9,58.77192982456141,0.0,0.4385964912280542,-0.4385964912280542,0,1,50.877192982456144
fpc_formal_cremad_d01_f1_A,cremad,1,1,15,11,57.21906116642958,5,48.921289710763396,11,57.21906116642958,11,57.21906116642958,8.297771455666187,0.0,8.297771455666187,1,0,55.03793266951161
fpc_formal_cremad_d01_f2_A,cremad,1,2,15,11,63.1578947368421,5,59.64912280701754,9,63.1578947368421,11,63.1578947368421,3.5087719298245617,0.0,3.5087719298245617,1,1,57.01754385964912
fpc_formal_cremad_d01_f3_A,cremad,1,3,15,6,56.372549019607845,5,55.392156862745104,13,51.9607843137255,5,55.392156862745104,0.9803921568627416,-3.4313725490196063,4.411764705882348,1,1,45.09803921568628
fpc_formal_cremad_d01_f4_A,cremad,1,4,15,7,61.76470588235294,4,53.431372549019606,10,59.80392156862745,7,61.76470588235294,8.333333333333336,-1.9607843137254903,10.294117647058826,1,1,56.372549019607845
fpc_formal_cremad_d02_f0_A,cremad,2,0,15,7,66.22807017543859,7,66.22807017543859,13,65.78947368421053,11,62.71929824561403,0.0,3.0701754385965074,-3.0701754385965074,0,1,64.47368421052632
fpc_formal_cremad_d02_f1_A,cremad,2,1,15,6,57.01754385964912,6,57.01754385964912,15,54.824561403508774,6,57.01754385964912,0.0,-2.1929824561403493,2.1929824561403493,0,1,54.824561403508774
fpc_formal_cremad_d02_f2_A,cremad,2,2,15,8,58.333333333333336,8,58.333333333333336,8,58.333333333333336,8,58.333333333333336,0.0,0.0,0.0,0,0,55.70175438596491
fpc_formal_cremad_d02_f3_A,cremad,2,3,15,5,54.426619132501486,5,54.426619132501486,5,54.426619132501486,5,54.426619132501486,0.0,0.0,0.0,0,0,42.39453357100416
fpc_formal_cremad_d02_f4_A,cremad,2,4,15,8,51.85680332739157,4,47.45989304812834,14,53.86215092097445,7,50.37136066547831,4.396910279263224,3.4907902554961368,0.9061200237670874,1,1,47.474747474747474
fpc_formal_cremad_d03_f0_A,cremad,3,0,15,5,52.63157894736842,9,55.26315789473685,9,55.26315789473685,9,55.26315789473685,-2.631578947368432,0.0,-2.631578947368432,1,0,51.31578947368421
fpc_formal_cremad_d03_f1_A,cremad,3,1,15,6,59.210526315789465,5,55.70175438596491,6,59.210526315789465,8,59.210526315789465,3.5087719298245545,0.0,3.5087719298245545,1,1,50.877192982456144
fpc_formal_cremad_d03_f2_A,cremad,3,2,15,6,51.31578947368421,6,51.31578947368421,12,56.14035087719298,7,48.24561403508772,0.0,7.89473684210526,-7.89473684210526,0,1,51.31578947368421
fpc_formal_cremad_d03_f3_A,cremad,3,3,15,8,64.2156862745098,8,64.2156862745098,10,59.80392156862745,8,64.2156862745098,0.0,-4.411764705882355,4.411764705882355,0,1,55.392156862745104
fpc_formal_cremad_d03_f4_A,cremad,3,4,15,14,64.14141414141415,7,60.60606060606061,14,64.14141414141415,14,64.14141414141415,3.5353535353535364,0.0,3.5353535353535364,1,0,58.080808080808076
fpc_formal_cremad_d04_f0_A,cremad,4,0,15,8,56.63163163163163,8,56.63163163163163,8,56.63163163163163,8,56.63163163163163,0.0,0.0,0.0,0,0,44.569569569569566
fpc_formal_cremad_d04_f1_A,cremad,4,1,15,4,46.49122807017544,2,42.98245614035088,9,50.0,9,50.0,3.5087719298245617,0.0,3.5087719298245617,1,0,47.368421052631575
fpc_formal_cremad_d04_f2_A,cremad,4,2,15,9,61.40350877192983,9,61.40350877192983,12,58.333333333333336,15,59.64912280701754,0.0,-1.3157894736842053,1.3157894736842053,0,1,59.64912280701754
fpc_formal_cremad_d04_f3_A,cremad,4,3,15,7,58.82352941176471,7,58.82352941176471,10,59.80392156862745,12,60.78431372549019,0.0,-0.9803921568627416,0.9803921568627416,0,1,57.84313725490197
fpc_formal_cremad_d04_f4_A,cremad,4,4,15,5,62.26975638740344,5,62.26975638740344,14,60.30897207367796,6,59.893048128342244,0.0,0.4159239453357131,-0.4159239453357131,0,1,60.32382650029709
fpc_formal_cremad_d05_f0_A,cremad,5,0,15,5,54.208155523945,5,54.208155523945,9,59.151256519677574,11,60.893788525367476,0.0,-1.7425320056899025,1.7425320056899025,0,1,58.25035561877667
fpc_formal_cremad_d05_f1_A,cremad,5,1,15,7,58.428165007112376,7,58.428165007112376,10,61.522048364153626,10,61.522048364153626,0.0,0.0,0.0,0,0,56.67377904220009
fpc_formal_cremad_d05_f2_A,cremad,5,2,15,3,44.73684210526316,3,44.73684210526316,12,43.859649122807014,14,46.49122807017544,0.0,-2.631578947368425,2.631578947368425,0,1,45.17543859649123
fpc_formal_cremad_d05_f3_A,cremad,5,3,15,8,57.84313725490197,9,60.29411764705882,12,55.392156862745104,11,57.35294117647059,-2.4509803921568505,-1.9607843137254832,-0.49019607843136725,1,1,55.392156862745104
fpc_formal_cremad_d05_f4_A,cremad,5,4,15,4,52.94117647058824,4,52.94117647058824,7,51.470588235294116,8,50.49019607843137,0.0,0.9803921568627487,-0.9803921568627487,0,1,53.92156862745098
fpc_formal_cremad_d06_f0_A,cremad,6,0,15,7,53.87624466571835,4,47.80701754385965,7,53.87624466571835,8,53.50877192982456,6.069227121858702,0.3674727358937915,5.701754385964911,1,1,45.602181128496916
fpc_formal_cremad_d06_f1_A,cremad,6,1,15,5,58.333333333333336,5,58.333333333333336,11,60.96491228070175,15,61.40350877192983,0.0,-0.43859649122807554,0.43859649122807554,0,1,61.40350877192983
fpc_formal_cremad_d06_f2_A,cremad,6,2,15,9,58.77192982456141,9,58.77192982456141,12,62.28070175438597,9,58.77192982456141,0.0,3.5087719298245617,-3.5087719298245617,0,1,58.333333333333336
fpc_formal_cremad_d06_f3_A,cremad,6,3,15,7,50.37136066547831,5,47.43018419489008,10,48.45513963161022,10,48.45513963161022,2.941176470588232,0.0,2.941176470588232,1,0,42.95900178253119
fpc_formal_cremad_d06_f4_A,cremad,6,4,15,6,57.07070707070707,6,57.07070707070707,7,53.68389780154486,5,54.233511586452764,0.0,-0.5496137849079048,0.5496137849079048,0,1,58.06595365418895
fpc_formal_cremad_d07_f0_A,cremad,7,0,15,8,51.31578947368421,5,54.824561403508774,9,53.50877192982456,9,53.50877192982456,-3.5087719298245617,0.0,-3.5087719298245617,1,0,42.98245614035088
fpc_formal_cremad_d07_f1_A,cremad,7,1,15,6,61.8421052631579,6,61.8421052631579,11,60.96491228070175,11,60.96491228070175,0.0,0.0,0.0,0,0,57.01754385964912
fpc_formal_cremad_d07_f2_A,cremad,7,2,15,9,58.57041251778094,3,50.9009009009009,9,58.57041251778094,10,58.45187292555713,7.669511616880037,0.11853959222380439,7.550972024656232,1,1,57.20720720720721
fpc_formal_cremad_d07_f3_A,cremad,7,3,15,5,53.342245989304814,8,55.3475935828877,13,60.754604872251925,14,61.83897801544861,-2.005347593582883,-1.0843731431966859,-0.920974450386197,1,1,58.71954842543078
fpc_formal_cremad_d07_f4_A,cremad,7,4,15,5,56.372549019607845,7,56.372549019607845,14,57.84313725490197,12,50.49019607843137,0.0,7.352941176470601,-7.352941176470601,1,1,53.92156862745098
fpc_formal_cremad_d08_f0_A,cremad,8,0,15,4,43.859649122807014,8,50.877192982456144,11,51.75438596491229,14,50.0,-7.01754385964913,1.754385964912288,-8.771929824561418,1,1,46.92982456140351
fpc_formal_cremad_d08_f1_A,cremad,8,1,15,7,53.86439070649597,7,53.86439070649597,14,54.777145566619254,8,55.215742057847315,0.0,-0.4385964912280613,0.4385964912280613,0,1,47.75960170697013
fpc_formal_cremad_d08_f2_A,cremad,8,2,15,4,60.810810810810814,4,60.810810810810814,15,56.30630630630631,4,60.810810810810814,0.0,-4.504504504504503,4.504504504504503,0,1,56.30630630630631
fpc_formal_cremad_d08_f3_A,cremad,8,3,15,4,47.712418300653596,3,52.91146761734997,7,52.52525252525253,11,53.92156862745098,-5.1990493166963745,-1.3963161021984476,-3.802733214497927,1,1,49.59893048128342
fpc_formal_cremad_d08_f4_A,cremad,8,4,15,9,60.1010101010101,9,60.1010101010101,9,60.1010101010101,9,60.1010101010101,0.0,0.0,0.0,0,0,59.09090909090909
fpc_formal_cremad_d09_f0_A,cremad,9,0,15,9,54.824561403508774,9,54.824561403508774,12,51.31578947368421,12,51.31578947368421,0.0,0.0,0.0,0,0,47.368421052631575
fpc_formal_cremad_d09_f1_A,cremad,9,1,15,8,55.70175438596491,5,52.19298245614035,8,55.70175438596491,8,55.70175438596491,3.5087719298245617,0.0,3.5087719298245617,1,0,49.56140350877193
fpc_formal_cremad_d09_f2_A,cremad,9,2,15,6,50.7010582010582,6,50.7010582010582,10,54.854497354497354,7,49.72222222222222,0.0,5.132275132275133,-5.132275132275133,0,1,52.605820105820115
fpc_formal_cremad_d09_f3_A,cremad,9,3,15,6,55.88235294117647,6,55.88235294117647,11,57.84313725490197,11,57.84313725490197,0.0,0.0,0.0,0,0,58.333333333333336
fpc_formal_cremad_d09_f4_A,cremad,9,4,15,5,61.76470588235294,5,61.76470588235294,13,60.29411764705882,8,58.333333333333336,0.0,1.9607843137254832,-1.9607843137254832,0,1,61.274509803921575
fpc_formal_cremad_d10_f0_A,cremad,10,0,15,4,49.407302038880985,6,53.4257942152679,10,57.776197249881456,11,55.58321479374111,-4.018492176386914,2.1929824561403493,-6.211474632527263,1,1,52.90422000948317
fpc_formal_cremad_d10_f1_A,cremad,10,1,15,7,57.20720720720721,7,57.20720720720721,7,57.20720720720721,7,57.20720720720721,0.0,0.0,0.0,0,0,45.28212422949265
fpc_formal_cremad_d10_f2_A,cremad,10,2,15,4,50.877192982456144,6,53.07017543859649,13,55.26315789473685,13,55.26315789473685,-2.1929824561403493,0.0,-2.1929824561403493,1,0,44.29824561403509
fpc_formal_cremad_d10_f3_A,cremad,10,3,15,8,59.31372549019608,3,49.01960784313725,12,61.76470588235294,14,62.254901960784316,10.294117647058826,-0.49019607843137436,10.7843137254902,1,1,62.254901960784316
fpc_formal_cremad_d10_f4_A,cremad,10,4,15,6,54.69399881164587,3,49.24242424242424,6,54.69399881164587,6,54.69399881164587,5.451574569221627,0.0,5.451574569221627,1,0,45.8407605466429
fpc_formal_cremad_d11_f0_A,cremad,11,0,15,6,48.13892840208629,6,48.13892840208629,6,48.13892840208629,8,52.14556661925083,0.0,-4.006638217164536,4.006638217164536,0,1,41.54812707444287
fpc_formal_cremad_d11_f1_A,cremad,11,1,15,8,60.573731626363205,8,60.573731626363205,11,60.58558558558559,8,60.573731626363205,0.0,0.011853959222385413,-0.011853959222385413,0,1,55.15647226173542
fpc_formal_cremad_d11_f2_A,cremad,11,2,15,7,61.40350877192983,7,61.40350877192983,15,59.64912280701754,15,59.64912280701754,0.0,0.0,0.0,0,0,59.64912280701754
fpc_formal_cremad_d11_f3_A,cremad,11,3,15,4,57.84313725490197,4,57.84313725490197,13,59.80392156862745,13,59.80392156862745,0.0,0.0,0.0,0,0,51.470588235294116
fpc_formal_cremad_d11_f4_A,cremad,11,4,15,6,51.29233511586453,7,58.67498514557338,7,58.67498514557338,15,55.213903743315505,-7.382650029708849,3.461081402257875,-10.843731431966724,1,1,55.213903743315505
fpc_formal_cremad_d12_f0_A,cremad,12,0,15,6,51.31578947368421,6,51.31578947368421,6,51.31578947368421,14,56.14035087719298,0.0,-4.824561403508767,4.824561403508767,0,1,47.80701754385965
fpc_formal_cremad_d12_f1_A,cremad,12,1,15,5,59.64912280701754,5,59.64912280701754,13,60.96491228070175,10,57.89473684210527,0.0,3.070175438596486,-3.070175438596486,0,1,61.40350877192983
fpc_formal_cremad_d12_f2_A,cremad,12,2,15,4,45.614035087719294,4,45.614035087719294,8,48.24561403508772,15,51.31578947368421,0.0,-3.0701754385964932,3.0701754385964932,0,1,51.31578947368421
fpc_formal_cremad_d12_f3_A,cremad,12,3,15,6,60.60606060606061,6,60.60606060606061,6,60.60606060606061,6,60.60606060606061,0.0,0.0,0.0,0,0,57.07070707070707
fpc_formal_cremad_d12_f4_A,cremad,12,4,15,9,55.3030303030303,6,49.89601901366607,14,49.88116458704694,9,55.3030303030303,5.4070112893642275,-5.421865715983358,10.828877005347586,1,1,51.81224004753416
fpc_formal_cremad_d13_f0_A,cremad,13,0,15,8,55.26315789473685,8,55.26315789473685,7,54.824561403508774,7,54.824561403508774,0.0,0.0,0.0,0,0,55.26315789473685
fpc_formal_cremad_d13_f1_A,cremad,13,1,15,6,59.009009009009006,6,59.009009009009006,11,59.009009009009006,11,59.009009009009006,0.0,0.0,0.0,0,0,43.24324324324324
fpc_formal_cremad_d13_f2_A,cremad,13,2,15,9,64.91228070175438,7,62.71929824561403,9,64.91228070175438,9,64.91228070175438,2.1929824561403564,0.0,2.1929824561403564,1,0,57.89473684210527
fpc_formal_cremad_d13_f3_A,cremad,13,3,15,7,51.470588235294116,7,51.470588235294116,12,55.392156862745104,11,55.392156862745104,0.0,0.0,0.0,0,1,56.86274509803921
fpc_formal_cremad_d13_f4_A,cremad,13,4,15,8,58.333333333333336,7,60.78431372549019,12,60.78431372549019,13,59.80392156862745,-2.4509803921568576,0.9803921568627416,-3.431372549019599,1,1,60.78431372549019
fpc_formal_cremad_d14_f0_A,cremad,14,0,15,11,54.385964912280706,5,50.43859649122807,11,54.385964912280706,11,54.385964912280706,3.947368421052637,0.0,3.947368421052637,1,0,52.63157894736842
fpc_formal_cremad_d14_f1_A,cremad,14,1,15,6,64.03508771929825,6,64.03508771929825,10,59.210526315789465,6,64.03508771929825,0.0,-4.824561403508781,4.824561403508781,0,1,61.40350877192983
fpc_formal_cremad_d14_f2_A,cremad,14,2,15,5,55.5239449976292,7,54.56377430061641,15,54.208155523945,11,53.366524419156,0.9601706970127921,0.8416311047890019,0.11853959222379018,1,1,54.208155523945
fpc_formal_cremad_d14_f3_A,cremad,14,3,15,8,60.60606060606061,6,58.58585858585859,8,60.60606060606061,10,61.111111111111114,2.0202020202020208,-0.5050505050505052,2.525252525252526,1,1,59.09090909090909
fpc_formal_cremad_d14_f4_A,cremad,14,4,15,7,44.94949494949495,3,43.43434343434344,14,46.96969696969697,14,46.96969696969697,1.5151515151515085,0.0,1.5151515151515085,1,0,39.8989898989899
fpc_formal_cremad_d15_f0_A,cremad,15,0,15,6,52.63157894736842,6,52.63157894736842,13,60.526315789473685,15,53.07017543859649,0.0,7.456140350877192,-7.456140350877192,0,1,53.07017543859649
fpc_formal_cremad_d15_f1_A,cremad,15,1,15,5,47.80701754385965,5,47.80701754385965,9,45.17543859649123,8,50.877192982456144,0.0,-5.701754385964911,5.701754385964911,0,1,44.73684210526316
fpc_formal_cremad_d15_f2_A,cremad,15,2,15,9,57.45614035087719,5,53.50877192982456,13,53.07017543859649,9,57.45614035087719,3.94736842105263,-4.3859649122806985,8.333333333333329,1,1,49.56140350877193
fpc_formal_cremad_d15_f3_A,cremad,15,3,15,8,65.19607843137256,4,53.431372549019606,14,59.80392156862745,15,61.274509803921575,11.76470588235295,-1.470588235294123,13.235294117647072,1,1,61.274509803921575
fpc_formal_cremad_d15_f4_A,cremad,15,4,15,7,55.88235294117647,7,55.88235294117647,7,55.88235294117647,8,51.9607843137255,0.0,3.9215686274509736,-3.9215686274509736,0,1,50.98039215686274
fpc_formal_cremad_d16_f0_A,cremad,16,0,15,5,49.122807017543856,5,49.122807017543856,11,53.50877192982456,11,53.50877192982456,0.0,0.0,0.0,0,0,53.94736842105263
fpc_formal_cremad_d16_f1_A,cremad,16,1,15,9,58.333333333333336,4,49.56140350877193,15,55.26315789473685,13,56.14035087719298,8.771929824561404,-0.8771929824561298,9.649122807017534,1,1,55.26315789473685
fpc_formal_cremad_d16_f2_A,cremad,16,2,15,9,53.94736842105263,5,45.17543859649123,15,54.385964912280706,9,53.94736842105263,8.771929824561397,0.43859649122807554,8.333333333333321,1,1,54.385964912280706
fpc_formal_cremad_d16_f3_A,cremad,16,3,15,4,53.431372549019606,4,53.431372549019606,10,57.84313725490197,4,53.431372549019606,0.0,4.411764705882362,-4.411764705882362,0,1,47.05882352941176
fpc_formal_cremad_d16_f4_A,cremad,16,4,15,7,59.80392156862745,5,60.29411764705882,10,64.2156862745098,7,59.80392156862745,-0.49019607843136725,4.411764705882355,-4.901960784313722,1,1,58.82352941176471
fpc_formal_cremad_d17_f0_A,cremad,17,0,15,12,56.946420104314846,6,52.59601706970128,12,56.946420104314846,12,56.946420104314846,4.350403034613564,0.0,4.350403034613564,1,0,55.618776671408256
fpc_formal_cremad_d17_f1_A,cremad,17,1,15,7,54.054054054054056,7,54.054054054054056,7,54.054054054054056,14,57.15979137031768,0.0,-3.105737316263621,3.105737316263621,0,1,46.19487908961593
fpc_formal_cremad_d17_f2_A,cremad,17,2,15,8,61.8421052631579,6,60.96491228070175,13,57.01754385964912,13,57.01754385964912,0.877192982456144,0.0,0.877192982456144,1,0,58.77192982456141
fpc_formal_cremad_d17_f3_A,cremad,17,3,15,11,60.115864527629235,7,54.1592394533571,11,60.115864527629235,11,60.115864527629235,5.956625074272132,0.0,5.956625074272132,1,0,53.59477124183007
fpc_formal_cremad_d17_f4_A,cremad,17,4,15,7,61.274509803921575,7,61.274509803921575,7,61.274509803921575,11,60.78431372549019,0.0,0.49019607843138147,-0.49019607843138147,0,1,55.88235294117647
fpc_formal_cremad_d18_f0_A,cremad,18,0,15,5,48.24561403508772,3,47.80701754385965,14,53.50877192982456,9,56.57894736842105,0.43859649122806843,-3.070175438596486,3.5087719298245545,1,1,54.385964912280706
fpc_formal_cremad_d18_f1_A,cremad,18,1,15,5,50.43859649122807,5,50.43859649122807,13,56.14035087719298,13,56.14035087719298,0.0,0.0,0.0,0,0,54.385964912280706
fpc_formal_cremad_d18_f2_A,cremad,18,2,15,5,54.95495495495496,5,54.95495495495496,14,58.108108108108105,5,54.95495495495496,0.0,3.1531531531531485,-3.1531531531531485,0,1,54.5045045045045
fpc_formal_cremad_d18_f3_A,cremad,18,3,15,6,61.274509803921575,6,61.274509803921575,11,60.78431372549019,11,60.78431372549019,0.0,0.0,0.0,0,0,58.333333333333336
fpc_formal_cremad_d18_f4_A,cremad,18,4,15,9,66.90433749257278,9,66.90433749257278,9,66.90433749257278,9,66.90433749257278,0.0,0.0,0.0,0,0,59.16518122400475
fpc_formal_cremad_d19_f0_A,cremad,19,0,15,8,54.824561403508774,10,53.07017543859649,15,54.824561403508774,10,53.07017543859649,1.7543859649122808,1.7543859649122808,0.0,1,1,54.824561403508774
fpc_formal_cremad_d19_f1_A,cremad,19,1,15,5,53.50877192982456,8,56.57894736842105,10,57.45614035087719,10,57.45614035087719,-3.070175438596486,0.0,-3.070175438596486,1,0,58.77192982456141
fpc_formal_cremad_d19_f2_A,cremad,19,2,15,7,56.14035087719298,4,54.824561403508774,7,56.14035087719298,10,59.210526315789465,1.3157894736842053,-3.070175438596486,4.385964912280691,1,1,57.01754385964912
fpc_formal_cremad_d19_f3_A,cremad,19,3,15,5,61.76470588235294,5,61.76470588235294,8,63.725490196078425,14,66.17647058823529,0.0,-2.4509803921568647,2.4509803921568647,0,1,58.333333333333336
fpc_formal_cremad_d19_f4_A,cremad,19,4,15,5,58.333333333333336,5,58.333333333333336,9,62.745098039215684,9,62.745098039215684,0.0,0.0,0.0,0,0,58.82352941176471
fpc_formal_cremad_d20_f0_A,cremad,20,0,15,10,56.57894736842105,10,56.57894736842105,12,59.210526315789465,10,56.57894736842105,0.0,2.6315789473684177,-2.6315789473684177,0,1,55.26315789473685
fpc_formal_cremad_d20_f1_A,cremad,20,1,15,8,59.64912280701754,8,59.64912280701754,8,59.64912280701754,8,59.64912280701754,0.0,0.0,0.0,0,0,55.70175438596491
fpc_formal_cremad_d20_f2_A,cremad,20,2,15,6,53.50877192982456,6,53.50877192982456,6,53.50877192982456,6,53.50877192982456,0.0,0.0,0.0,0,0,48.68421052631579
fpc_formal_cremad_d20_f3_A,cremad,20,3,15,5,59.41770647653001,5,59.41770647653001,5,59.41770647653001,5,59.41770647653001,0.0,0.0,0.0,0,0,51.06951871657755
fpc_formal_cremad_d20_f4_A,cremad,20,4,15,5,50.0,5,50.0,9,54.41176470588235,12,52.450980392156865,0.0,1.9607843137254832,-1.9607843137254832,0,1,54.41176470588235
fpc_formal_cremad_d21_f0_A,cremad,21,0,15,4,52.6434329065908,4,52.6434329065908,14,57.479848269321955,15,55.72546230440967,0.0,1.754385964912288,-1.754385964912288,0,1,55.72546230440967
fpc_formal_cremad_d21_f1_A,cremad,21,1,15,6,60.526315789473685,6,60.526315789473685,14,63.59649122807017,14,63.59649122807017,0.0,0.0,0.0,0,0,59.210526315789465
fpc_formal_cremad_d21_f2_A,cremad,21,2,15,10,67.11711711711712,10,67.11711711711712,10,67.11711711711712,10,67.11711711711712,0.0,0.0,0.0,0,0,63.06306306306306
fpc_formal_cremad_d21_f3_A,cremad,21,3,15,10,52.614379084967325,4,42.751039809863336,10,52.614379084967325,15,49.10873440285205,9.86333927510399,3.5056446821152747,6.3576945929887145,1,1,49.10873440285205
fpc_formal_cremad_d21_f4_A,cremad,21,4,15,8,60.29411764705882,5,55.88235294117647,13,61.76470588235294,15,64.2156862745098,4.411764705882348,-2.4509803921568647,6.862745098039213,1,1,64.2156862745098
fpc_formal_cremad_d22_f0_A,cremad,22,0,15,4,54.385964912280706,4,54.385964912280706,9,58.333333333333336,9,58.333333333333336,0.0,0.0,0.0,0,0,52.63157894736842
fpc_formal_cremad_d22_f1_A,cremad,22,1,15,10,59.210526315789465,6,55.70175438596491,10,59.210526315789465,9,57.89473684210527,3.5087719298245545,1.3157894736841982,2.1929824561403564,1,1,53.07017543859649
fpc_formal_cremad_d22_f2_A,cremad,22,2,15,6,53.94736842105263,6,53.94736842105263,14,53.50877192982456,9,53.50877192982456,0.0,0.0,0.0,0,1,48.68421052631579
fpc_formal_cremad_d22_f3_A,cremad,22,3,15,6,54.41176470588235,6,54.41176470588235,14,59.31372549019608,14,59.31372549019608,0.0,0.0,0.0,0,0,57.84313725490197
fpc_formal_cremad_d22_f4_A,cremad,22,4,15,6,59.20974450386215,6,59.20974450386215,15,56.84789067142009,15,56.84789067142009,0.0,0.0,0.0,0,0,56.84789067142009
fpc_formal_cremad_d23_f0_A,cremad,23,0,15,8,61.8421052631579,8,61.8421052631579,12,58.333333333333336,8,61.8421052631579,0.0,-3.5087719298245617,3.5087719298245617,0,1,58.333333333333336
fpc_formal_cremad_d23_f1_A,cremad,23,1,15,5,46.040777619724985,4,46.787577050734946,9,46.028923660502606,9,46.028923660502606,-0.7467994310099613,0.0,-0.7467994310099613,1,0,40.78947368421053
fpc_formal_cremad_d23_f2_A,cremad,23,2,15,8,57.89473684210527,8,57.89473684210527,8,57.89473684210527,5,59.210526315789465,0.0,-1.3157894736841982,1.3157894736841982,0,1,53.07017543859649
