corpus,model,protocol,seed,speaker_id,status,reason,n_utterances,uar,accuracy,macro_f1
ravdess,resnet_se,groupkfold,0,15,complete,,60,0.46875,0.45000000000000001,0.42189542483660131
ravdess,resnet_se,groupkfold,0,16,complete,,60,0.46875,0.45000000000000001,0.42601010101010101
ravdess,resnet_se,groupkfold,0,17,complete,,60,0.46875,0.45000000000000001,0.40912895927601817
ravdess,resnet_se,groupkfold,0,18,complete,,60,0.390625,0.40000000000000002,0.33690969356730227
ravdess,resnet_se,groupkfold,0,19,complete,,60,0.5625,0.55000000000000004,0.51744415306915303
ravdess,resnet_se,groupkfold,0,20,complete,,60,0.484375,0.45000000000000001,0.41917977855477861
ravdess,resnet_se,groupkfold,0,21,complete,,60,0.375,0.36666666666666664,0.32387330132128167
ravdess,resnet_se,groupkfold,0,22,complete,,60,0.53125,0.51666666666666672,0.49129674673152934
ravdess,resnet_se,groupkfold,0,23,complete,,60,0.34375,0.36666666666666664,0.35693473193473191
ravdess,resnet_se,groupkfold,0,24,complete,,60,0.578125,0.58333333333333337,0.56049185699920989
ravdess,resnet_se,groupkfold,1,01,complete,,60,0.625,0.59999999999999998,0.554397357028936
ravdess,resnet_se,groupkfold,1,02,complete,,60,0.484375,0.45000000000000001,0.44136093375223806
ravdess,resnet_se,groupkfold,1,03,complete,,60,0.546875,0.55000000000000004,0.51115273615273615
ravdess,resnet_se,groupkfold,1,04,complete,,60,0.28125,0.26666666666666666,0.22845942756933468
ravdess,resnet_se,groupkfold,1,05,complete,,60,0.453125,0.43333333333333335,0.34698158439577204
ravdess,resnet_se,groupkfold,1,06,complete,,60,0.609375,0.59999999999999998,0.55793256189675622
ravdess,resnet_se,groupkfold,1,07,complete,,60,0.4375,0.46666666666666667,0.38616071428571425
ravdess,resnet_se,groupkfold,1,08,complete,,60,0.703125,0.68333333333333335,0.66380090497737554
ravdess,resnet_se,groupkfold,1,09,complete,,60,0.3125,0.28333333333333333,0.25021331325679153
ravdess,resnet_se,groupkfold,1,10,complete,,60,0.34375,0.33333333333333331,0.29979741298433249
ravdess,resnet_se,groupkfold,1,11,complete,,60,0.5625,0.53333333333333333,0.48704169927080143
ravdess,resnet_se,groupkfold,1,12,complete,,60,0.5,0.51666666666666672,0.48476531638296344
ravdess,resnet_se,groupkfold,1,13,complete,,60,0.359375,0.31666666666666665,0.28674524400330853
ravdess,resnet_se,groupkfold,1,14,complete,,60,0.453125,0.43333333333333335,0.39247835497835498
ravdess,resnet_se,groupkfold,1,15,complete,,60,0.25,0.25,0.22504237473995539
ravdess,resnet_se,groupkfold,1,16,complete,,60,0.3125,0.33333333333333331,0.2325996103569633
ravdess,resnet_se,groupkfold,1,17,complete,,60,0.40625,0.38333333333333336,0.3696699134199134
ravdess,resnet_se,groupkfold,1,18,complete,,60,0.328125,0.34999999999999998,0.24334422657952071
ravdess,resnet_se,groupkfold,1,19,complete,,60,0.546875,0.51666666666666672,0.45558973190552132
ravdess,resnet_se,groupkfold,1,20,complete,,60,0.234375,0.25,0.18486111111111111
ravdess,resnet_se,groupkfold,1,21,complete,,60,0.328125,0.34999999999999998,0.22226222053808262
ravdess,resnet_se,groupkfold,1,22,complete,,60,0.46875,0.48333333333333334,0.43094274146905731
ravdess,resnet_se,groupkfold,1,23,complete,,60,0.296875,0.31666666666666665,0.30362417402858577
ravdess,resnet_se,groupkfold,1,24,complete,,60,0.59375,0.59999999999999998,0.55821459018389963
ravdess,resnet_se,groupkfold,2,01,complete,,60,0.4375,0.40000000000000002,0.40031883965707493
ravdess,resnet_se,groupkfold,2,02,complete,,60,0.65625,0.6333333333333333,0.59652883880825058
ravdess,resnet_se,groupkfold,2,03,complete,,60,0.359375,0.38333333333333336,0.30583557347670254
ravdess,resnet_se,groupkfold,2,04,complete,,60,0.421875,0.38333333333333336,0.33733766233766238
ravdess,resnet_se,groupkfold,2,05,complete,,60,0.375,0.36666666666666664,0.28874888591800357
ravdess,resnet_se,groupkfold,2,06,complete,,60,0.59375,0.56666666666666665,0.54813269161179379
ravdess,resnet_se,groupkfold,2,07,complete,,60,0.421875,0.45000000000000001,0.41137097551571233
ravdess,resnet_se,groupkfold,2,08,complete,,60,0.609375,0.58333333333333337,0.55719688807924106
ravdess,resnet_se,groupkfold,2,09,complete,,60,0.25,0.26666666666666666,0.21492812742812742
ravdess,resnet_se,groupkfold,2,10,complete,,60,0.421875,0.43333333333333335,0.39117680565048984
ravdess,resnet_se,groupkfold,2,11,complete,,60,0.46875,0.45000000000000001,0.40369781405385119
ravdess,resnet_se,groupkfold,2,12,complete,,60,0.515625,0.48333333333333334,0.47253734827264232
ravdess,resnet_se,groupkfold,2,13,complete,,60,0.390625,0.36666666666666664,0.31825350276963182
ravdess,resnet_se,groupkfold,2,14,complete,,60,0.5625,0.53333333333333333,0.52784062342885874
ravdess,resnet_se,groupkfold,2,15,complete,,60,0.59375,0.58333333333333337,0.58643847982083275
ravdess,resnet_se,groupkfold,2,16,complete,,60,0.6875,0.66666666666666663,0.63461159583450599
ravdess,resnet_se,groupkfold,2,17,complete,,60,0.359375,0.31666666666666665,0.27534271284271283
ravdess,resnet_se,groupkfold,2,18,complete,,60,0.40625,0.41666666666666669,0.34899910031488979
ravdess,resnet_se,groupkfold,2,19,complete,,60,0.578125,0.55000000000000004,0.49488464751622641
ravdess,resnet_se,groupkfold,2,20,complete,,60,0.609375,0.58333333333333337,0.58941979073558015
ravdess,resnet_se,groupkfold,2,21,complete,,60,0.390625,0.40000000000000002,0.31207264957264957
ravdess,resnet_se,groupkfold,2,22,complete,,60,0.3125,0.31666666666666665,0.23489519739519743
ravdess,resnet_se,groupkfold,2,23,complete,,60,0.40625,0.43333333333333335,0.35294117647058826
ravdess,resnet_se,groupkfold,2,24,complete,,60,0.5625,0.58333333333333337,0.52691864295125157
ravdess,resnet_se,loso,0,01,complete,,60,0.5625,0.55000000000000004,0.54436084748584745
ravdess,resnet_se,loso,0,02,complete,,60,0.703125,0.68333333333333335,0.64359535480859009
ravdess,resnet_se,loso,0,03,complete,,60,0.65625,0.6333333333333333,0.60600918689153982
ravdess,resnet_se,loso,0,04,complete,,60,0.328125,0.33333333333333331,0.33990424779898465
ravdess,resnet_se,loso,0,05,complete,,60,0.453125,0.41666666666666669,0.34646464646464648
ravdess,resnet_se,loso,0,06,complete,,60,0.609375,0.6333333333333333,0.5891692546583851
ravdess,resnet_se,loso,0,07,complete,,60,0.625,0.66666666666666663,0.58905423280423275
ravdess,resnet_se,loso,0,08,complete,,60,0.765625,0.75,0.74063269032309276
ravdess,resnet_se,loso,0,09,complete,,60,0.375,0.38333333333333336,0.35661777738390643
ravdess,resnet_se,loso,0,10,complete,,60,0.53125,0.51666666666666672,0.50286373520700156
ravdess,resnet_se,loso,0,11,complete,,60,0.546875,0.56666666666666665,0.50524891774891767
ravdess,resnet_se,loso,0,12,complete,,60,0.5625,0.55000000000000004,0.51274981146304666
ravdess,resnet_se,loso,0,13,complete,,60,0.375,0.34999999999999998,0.3022727272727273
ravdess,resnet_se,loso,0,14,complete,,60,0.5625,0.55000000000000004,0.47991809233227994
ravdess,resnet_se,loso,0,15,complete,,60,0.453125,0.45000000000000001,0.42896252354456688
ravdess,resnet_se,loso,0,16,complete,,60,0.578125,0.58333333333333337,0.56943277310924367
ravdess,resnet_se,loso,0,17,complete,,60,0.5,0.48333333333333334,0.41493055555555558
ravdess,resnet_se,loso,0,18,complete,,60,0.390625,0.38333333333333336,0.33587768440709614
ravdess,resnet_se,loso,0,19,complete,,60,0.546875,0.51666666666666672,0.47409918512859683
ravdess,resnet_se,loso,0,20,complete,,60,0.609375,0.58333333333333337,0.55157715260017048
ravdess,resnet_se,loso,0,21,complete,,60,0.609375,0.58333333333333337,0.6023530584482597
ravdess,resnet_se,loso,0,22,complete,,60,0.390625,0.40000000000000002,0.36027568922305764
ravdess,resnet_se,loso,0,23,complete,,60,0.453125,0.48333333333333334,0.42526709401709401
ravdess,resnet_se,loso,0,24,complete,,60,0.6875,0.68333333333333335,0.64840916629809819
ravdess,resnet_se,loso,1,01,complete,,60,0.546875,0.51666666666666672,0.48843301200078693
ravdess,resnet_se,loso,1,02,complete,,60,0.75,0.76666666666666672,0.73308178534571722
ravdess,resnet_se,loso,1,03,complete,,60,0.46875,0.5,0.40621300268359095
ravdess,resnet_se,loso,1,04,complete,,60,0.390625,0.34999999999999998,0.29984917043740578
ravdess,resnet_se,loso,1,05,complete,,60,0.421875,0.38333333333333336,0.35540935672514617
ravdess,resnet_se,loso,1,06,complete,,60,0.578125,0.56666666666666665,0.53020355375618533
ravdess,resnet_se,loso,1,07,complete,,60,0.484375,0.51666666666666672,0.45532980091803621
ravdess,resnet_se,loso,1,08,complete,,60,0.640625,0.6166666666666667,0.60474574445162688
ravdess,resnet_se,loso,1,09,complete,,60,0.390625,0.41666666666666669,0.34346153846153848
ravdess,resnet_se,loso,1,10,complete,,60,0.453125,0.46666666666666667,0.44131807734748907
ravdess,resnet_se,loso,1,11,complete,,60,0.546875,0.53333333333333333,0.46854987118145014
ravdess,resnet_se,loso,1,12,complete,,60,0.5,0.5,0.4424882683106367
ravdess,resnet_se,loso,1,13,complete,,60,0.34375,0.33333333333333331,0.27980434598081655
ravdess,resnet_se,loso,1,14,complete,,60,0.59375,0.56666666666666665,0.50627705627705621
ravdess,resnet_se,loso,1,15,complete,,60,0.5625,0.53333333333333333,0.51706889601626438
ravdess,resnet_se,loso,1,16,complete,,60,0.625,0.6333333333333333,0.61191483954641845
ravdess,resnet_se,loso,1,17,complete,,60,0.375,0.36666666666666664,0.34939309056956114
ravdess,resnet_se,loso,1,18,complete,,60,0.40625,0.41666666666666669,0.36817566491479531
ravdess,resnet_se,loso,1,19,complete,,60,0.40625,0.43333333333333335,0.33486024844720497
ravdess,resnet_se,loso,1,20,complete,,60,0.640625,0.6166666666666667,0.60048719662690253
ravdess,resnet_se,loso,1,21,complete,,60,0.28125,0.29999999999999999,0.19356725146198828
ravdess,resnet_se,loso,1,22,complete,,60,0.5,0.46666666666666667,0.45655178155178155
ravdess,resnet_se,loso,1,23,complete,,60,0.359375,0.34999999999999998,0.29588293650793651
ravdess,resnet_se,loso,1,24,complete,,60,0.625,0.59999999999999998,0.56756013594248889
ravdess,resnet_se,loso,2,01,complete,,60,0.578125,0.55000000000000004,0.50891106442577028
ravdess,resnet_se,loso,2,02,complete,,60,0.640625,0.6333333333333333,0.5836090992340992
ravdess,resnet_se,loso,2,03,complete,,60,0.453125,0.46666666666666667,0.42023153503416666
ravdess,resnet_se,loso,2,04,complete,,60,0.203125,0.20000000000000001,0.14262716450216451
ravdess,resnet_se,loso,2,05,complete,,60,0.390625,0.38333333333333336,0.36087068998253208
ravdess,resnet_se,loso,2,06,complete,,60,0.578125,0.55000000000000004,0.47271586043964564
ravdess,resnet_se,loso,2,07,complete,,60,0.59375,0.6333333333333333,0.56718266253869964
ravdess,resnet_se,loso,2,08,complete,,60,0.734375,0.71666666666666667,0.72296082748668955
ravdess,resnet_se,loso,2,09,complete,,60,0.265625,0.28333333333333333,0.24117775499354446
ravdess,resnet_se,loso,2,10,complete,,60,0.5,0.5,0.45930944055944056
ravdess,resnet_se,loso,2,11,complete,,60,0.53125,0.55000000000000004,0.48345680377414124
ravdess,resnet_se,loso,2,12,complete,,60,0.640625,0.65000000000000002,0.63625986586512895
ravdess,resnet_se,loso,2,13,complete,,60,0.328125,0.29999999999999999,0.24212121212121213
ravdess,resnet_se,loso,2,14,complete,,60,0.5,0.48333333333333334,0.44803841991341992
ravdess,resnet_se,loso,2,15,complete,,60,0.53125,0.51666666666666672,0.49143378443881541
ravdess,resnet_se,loso,2,16,complete,,60,0.578125,0.59999999999999998,0.52215477758956019
ravdess,resnet_se,loso,2,17,complete,,60,0.4375,0.40000000000000002,0.31904076888597011
ravdess,resnet_se,loso,2,18,complete,,60,0.515625,0.53333333333333333,0.48832017655547066
ravdess,resnet_se,loso,2,19,complete,,60,0.546875,0.53333333333333333,0.49541991824600518
ravdess,resnet_se,loso,2,20,complete,,60,0.59375,0.56666666666666665,0.55984848484848482
ravdess,resnet_se,loso,2,21,complete,,60,0.34375,0.36666666666666664,0.25201612903225806
ravdess,resnet_se,loso,2,22,complete,,60,0.4375,0.41666666666666669,0.40899621212121212
ravdess,resnet_se,loso,2,23,complete,,60,0.25,0.26666666666666666,0.28777761590261586
ravdess,resnet_se,loso,2,24,complete,,60,0.609375,0.58333333333333337,0.54988059326294625
ravdess,transformer,random,0,01,complete,,60,0.515625,0.5,0.48345598759685449
ravdess,transformer,random,0,02,complete,,60,0.875,0.8666666666666667,0.86228717962464085
ravdess,transformer,random,0,03,complete,,60,0.59375,0.58333333333333337,0.58313492063492067
ravdess,transformer,random,0,04,complete,,60,0.46875,0.45000000000000001,0.46314102564102561
ravdess,transformer,random,0,05,complete,,60,0.421875,0.41666666666666669,0.38372970875873347
ravdess,transformer,random,0,06,complete,,60,0.578125,0.55000000000000004,0.56431342780026994
ravdess,transformer,random,0,07,complete,,60,0.484375,0.51666666666666672,0.46201156299840507
ravdess,transformer,random,0,08,complete,,60,0.828125,0.83333333333333337,0.82379785247432302
ravdess,transformer,random,0,09,complete,,60,0.46875,0.45000000000000001,0.44179509638434589
ravdess,transformer,random,0,10,complete,,60,0.453125,0.48333333333333334,0.45391414141414144
ravdess,transformer,random,0,11,complete,,60,0.578125,0.56666666666666665,0.51168657110153282
ravdess,transformer,random,0,12,complete,,60,0.609375,0.6166666666666667,0.59152614993365771
ravdess,transformer,random,0,13,complete,,60,0.4375,0.40000000000000002,0.37068251494881932
ravdess,transformer,random,0,14,complete,,60,0.515625,0.51666666666666672,0.47031512605042014
ravdess,transformer,random,0,15,complete,,60,0.515625,0.51666666666666672,0.49425635638870929
ravdess,transformer,random,0,16,complete,,60,0.6875,0.71666666666666667,0.6557189542483659
ravdess,transformer,random,0,17,complete,,60,0.546875,0.51666666666666672,0.49515025308368965
ravdess,transformer,random,0,18,complete,,60,0.578125,0.56666666666666665,0.54441930618401213
ravdess,transformer,random,0,19,complete,,60,0.5625,0.55000000000000004,0.52335858585858586
ravdess,transformer,random,0,20,complete,,60,0.65625,0.66666666666666663,0.64372400475341651
ravdess,transformer,random,0,21,complete,,60,0.578125,0.59999999999999998,0.56814334961713475
ravdess,transformer,random,0,22,complete,,60,0.640625,0.6333333333333333,0.62700534759358284
ravdess,transformer,random,0,23,complete,,60,0.46875,0.48333333333333334,0.44966826474179411
ravdess,transformer,random,0,24,complete,,60,0.609375,0.59999999999999998,0.58554055593529275
ravdess,transformer,random,1,01,complete,,60,0.53125,0.53333333333333333,0.49910560454038716
ravdess,transformer,random,1,02,complete,,60,0.8125,0.80000000000000004,0.79104118705511905
ravdess,transformer,random,1,03,complete,,60,0.609375,0.59999999999999998,0.5920900178253119
ravdess,transformer,random,1,04,complete,,60,0.59375,0.58333333333333337,0.58919671337434498
ravdess,transformer,random,1,05,complete,,60,0.5,0.5,0.46723354045335475
ravdess,transformer,random,1,06,complete,,60,0.625,0.6333333333333333,0.61403585557029827
ravdess,transformer,random,1,07,complete,,60,0.546875,0.58333333333333337,0.53566468253968258
ravdess,transformer,random,1,08,complete,,60,0.71875,0.71666666666666667,0.7048881673881674
ravdess,transformer,random,1,09,complete,,60,0.484375,0.48333333333333334,0.48502372627372625
ravdess,transformer,random,1,10,complete,,60,0.5,0.5,0.47954174845622211
ravdess,transformer,random,1,11,complete,,60,0.546875,0.56666666666666665,0.49316975295236165
ravdess,transformer,random,1,12,complete,,60,0.609375,0.6166666666666667,0.59553952991452985
ravdess,transformer,random,1,13,complete,,60,0.390625,0.36666666666666664,0.30567210567210568
ravdess,transformer,random,1,14,complete,,60,0.5,0.46666666666666667,0.41544566544566547
ravdess,transformer,random,1,15,complete,,60,0.484375,0.46666666666666667,0.43303589685168631
ravdess,transformer,random,1,16,complete,,60,0.671875,0.66666666666666663,0.63838765401265396
ravdess,transformer,random,1,17,complete,,60,0.578125,0.56666666666666665,0.5174603174603174
ravdess,transformer,random,1,18,complete,,60,0.640625,0.6333333333333333,0.62667775443510731
ravdess,transformer,random,1,19,complete,,60,0.515625,0.48333333333333334,0.46691586921850081
ravdess,transformer,random,1,20,complete,,60,0.609375,0.6166666666666667,0.60001372419850685
ravdess,transformer,random,1,21,complete,,60,0.609375,0.6166666666666667,0.59387792397660821
ravdess,transformer,random,1,22,complete,,60,0.78125,0.76666666666666672,0.76156068196509374
ravdess,transformer,random,1,23,complete,,60,0.625,0.59999999999999998,0.61877705627705626
ravdess,transformer,random,1,24,complete,,60,0.734375,0.71666666666666667,0.69413947765340955
ravdess,transformer,random,2,01,complete,,60,0.5,0.5,0.47636895268474222
ravdess,transformer,random,2,02,complete,,60,0.71875,0.71666666666666667,0.66444849869772471
ravdess,transformer,random,2,03,complete,,60,0.5625,0.55000000000000004,0.55476190476190479
ravdess,transformer,random,2,04,complete,,60,0.5625,0.55000000000000004,0.54944908892277322
ravdess,transformer,random,2,05,complete,,60,0.5,0.48333333333333334,0.42234848484848486
ravdess,transformer,random,2,06,complete,,60,0.515625,0.51666666666666672,0.50523809523809526
ravdess,transformer,random,2,07,complete,,60,0.5625,0.58333333333333337,0.56428117805826783
ravdess,transformer,random,2,08,complete,,60,0.78125,0.76666666666666672,0.75647759103641454
ravdess,transformer,random,2,09,complete,,60,0.390625,0.38333333333333336,0.35713649955136023
ravdess,transformer,random,2,10,complete,,60,0.578125,0.58333333333333337,0.57918068773331921
ravdess,transformer,random,2,11,complete,,60,0.5,0.53333333333333333,0.45112380674880675
ravdess,transformer,random,2,12,complete,,60,0.625,0.59999999999999998,0.6095947353300295
ravdess,transformer,random,2,13,complete,,60,0.46875,0.46666666666666667,0.43873995371673391
ravdess,transformer,random,2,14,complete,,60,0.5,0.51666666666666672,0.46370573870573872
ravdess,transformer,random,2,15,complete,,60,0.40625,0.40000000000000002,0.38263013538748836
ravdess,transformer,random,2,16,complete,,60,0.65625,0.68333333333333335,0.63367286308462778
ravdess,transformer,random,2,17,complete,,60,0.546875,0.53333333333333333,0.51589912280701755
ravdess,transformer,random,2,18,complete,,60,0.578125,0.55000000000000004,0.55370468991792521
ravdess,transformer,random,2,19,complete,,60,0.515625,0.51666666666666672,0.48037819047249997
ravdess,transformer,random,2,20,complete,,60,0.578125,0.56666666666666665,0.55605490523968781
ravdess,transformer,random,2,21,complete,,60,0.546875,0.53333333333333333,0.50658730158730159
ravdess,transformer,random,2,22,complete,,60,0.609375,0.6166666666666667,0.60221125730994152
ravdess,transformer,random,2,23,complete,,60,0.578125,0.58333333333333337,0.54897733845102259
ravdess,transformer,random,2,24,complete,,60,0.625,0.59999999999999998,0.55873701461936753
