corpus,model,contrast,protocol_a,protocol_b,speaker_id,status,reason,n_required_seeds_per_protocol,uar_difference,accuracy_difference,macro_f1_difference
cremad,resnet_se,RG,random,groupkfold,1079,complete,,3,0.097222222222222321,0.097560975609756184,0.10102044653519066
cremad,resnet_se,RG,random,groupkfold,1080,complete,,3,0.021164021164021274,0.020325203252032575,0.018465759322560782
cremad,resnet_se,RG,random,groupkfold,1081,complete,,3,0.021825396825396859,0.020325203252032353,0.027050840976102997
cremad,resnet_se,RG,random,groupkfold,1082,complete,,3,0.11309523809523808,0.10569105691056913,0.12653353371730983
cremad,resnet_se,RG,random,groupkfold,1083,complete,,3,0.11970899470899465,0.11788617886178854,0.12454059585168481
cremad,resnet_se,RG,random,groupkfold,1084,complete,,3,0.0052910052910052352,0.0040650406504066927,0.011302491969261363
cremad,resnet_se,RG,random,groupkfold,1085,complete,,3,-0.04166666666666663,-0.04065040650406504,-0.029410615208787294
cremad,resnet_se,RG,random,groupkfold,1086,complete,,3,-0.044312169312169303,-0.044715447154471399,-0.049205541712766476
cremad,resnet_se,RG,random,groupkfold,1087,complete,,3,0.066798941798941691,0.065040650406504141,0.081085371782856186
cremad,resnet_se,RG,random,groupkfold,1088,complete,,3,0.062169312169312207,0.060975609756097615,0.063426570319952635
cremad,resnet_se,RG,random,groupkfold,1089,complete,,3,0.11904761904761907,0.11788617886178865,0.12750172072373789
cremad,resnet_se,RG,random,groupkfold,1090,complete,,3,-0.017857142857143016,-0.016260162601625994,-0.014319675463054238
cremad,resnet_se,RG,random,groupkfold,1091,complete,,3,0.076719576719576743,0.077235772357723553,0.091396223839036062
cremad,resnet_se,RL,random,loso,1001,complete,,3,0.0013227513227513921,0.0040650406504065262,0.024196048939517489
cremad,resnet_se,RL,random,loso,1002,complete,,3,0.094516594516594499,0.082304526748971263,0.11150893144110691
cremad,resnet_se,RL,random,loso,1003,complete,,3,0.0099206349206348854,0.0081300813008130524,0.0041257289540536091
cremad,resnet_se,RL,random,loso,1004,complete,,3,0.068121693121693139,0.060975609756097504,0.064544685517362144
cremad,resnet_se,RL,random,loso,1005,complete,,3,0.047619047619047561,0.048780487804878092,0.05865348255634395
cremad,resnet_se,RL,random,loso,1006,complete,,3,0.044312169312169192,0.044715447154471399,0.039614601138881378
cremad,resnet_se,RL,random,loso,1007,complete,,3,0.019841269841269771,0.016260162601625994,0.012075888861957929
cremad,resnet_se,RL,random,loso,1008,complete,,3,0.0058275058275059077,0.0043859649122806044,0.0069097941278628006
cremad,resnet_se,RL,random,loso,1009,complete,,3,0.03651903651903643,0.035087719298245501,0.029514540101513886
cremad,resnet_se,RL,random,loso,1010,complete,,3,-0.015873015873016039,-0.016260162601625994,-0.010411295311324786
cremad,resnet_se,RL,random,loso,1011,complete,,3,-0.027116402116402205,-0.028455284552845628,-0.039380524801338135
cremad,resnet_se,RL,random,loso,1012,complete,,3,-0.045634920634920806,-0.044715447154471621,-0.04851838830371058
cremad,resnet_se,RL,random,loso,1013,complete,,3,-0.031084656084656048,-0.032520325203251987,-0.032933601786146571
cremad,resnet_se,RL,random,loso,1014,complete,,3,-0.016534391534391291,-0.020325203252032575,-0.0090798048611837601
cremad,resnet_se,RL,random,loso,1015,complete,,3,-0.015873015873015928,-0.016260162601626105,-0.008786860697830523
cremad,resnet_se,RL,random,loso,1016,complete,,3,-0.015873015873015817,-0.016260162601626105,-0.020950713052206194
cremad,resnet_se,RL,random,loso,1017,complete,,3,0.011904761904761862,0.012195121951219523,0.019712928988112111
cremad,resnet_se,RL,random,loso,1018,complete,,3,0.019179894179894075,0.020325203252032353,0.011480013304835945
cremad,resnet_se,RL,random,loso,1019,complete,,3,0.046231546231546239,0.048245614035087758,0.054218684242804627
cremad,resnet_se,RL,random,loso,1020,complete,,3,0.0013227513227513921,0,-0.019105456883453886
cremad,resnet_se,RL,random,loso,1021,complete,,3,-0.0079365079365079083,-0.0081300813008130524,-0.025100696436804681
cremad,resnet_se,RL,random,loso,1022,complete,,3,-0.026455026455026509,-0.028455284552845517,-0.035365187917395957
cremad,resnet_se,RL,random,loso,1023,complete,,3,0.01719576719576732,0.020325203252032464,0.031881692941700623
cremad,resnet_se,RL,random,loso,1024,complete,,3,0.017857142857142905,0.016260162601625994,0.020947354127824558
cremad,resnet_se,RL,random,loso,1025,complete,,3,-0.041666666666666741,-0.04471544715447151,-0.052752881230084314
cremad,resnet_se,RL,random,loso,1026,complete,,3,-0.0046296296296295392,-0.0040650406504063596,-0.0072754605065736833
cremad,resnet_se,RL,random,loso,1027,complete,,3,0.019841269841269771,0.020325203252032464,0.018215262224492768
cremad,resnet_se,RL,random,loso,1028,complete,,3,0.022486772486772555,0.024390243902438824,0.019691026037684245
cremad,resnet_se,RL,random,loso,1029,complete,,3,0.017195767195767098,0.016260162601625883,0.020986791648027858
cremad,resnet_se,RL,random,loso,1030,complete,,3,-0.015873015873015817,-0.016260162601625994,-0.020437017319059891
cremad,resnet_se,RL,random,loso,1031,complete,,3,0.02314814814814814,0.024390243902438991,0.044175701049565086
cremad,resnet_se,RL,random,loso,1032,complete,,3,-0.031746031746031744,-0.032520325203251987,-0.029010535939398063
cremad,resnet_se,RL,random,loso,1033,complete,,3,0.030423280423280463,0.028455284552845517,0.03702042459527366
cremad,resnet_se,RL,random,loso,1034,complete,,3,-0.0039682539682539542,-0.0040650406504064707,0.0028539507966458544
cremad,resnet_se,RL,random,loso,1035,complete,,3,-0.001322751322751281,0,-0.0055713175554652494
cremad,resnet_se,RL,random,loso,1036,complete,,3,0.033068783068783136,0.032520325203252043,0.045966316946705388
cremad,resnet_se,RL,random,loso,1037,complete,,3,0.027116402116402094,0.028455284552845406,0.023498776978635783
cremad,resnet_se,RL,random,loso,1038,complete,,3,0.062830687830687681,0.065040650406504086,0.066494435027758092
cremad,resnet_se,RL,random,loso,1039,complete,,3,-0.042328042328042215,-0.04065040650406504,-0.045072723578219787
cremad,resnet_se,RL,random,loso,1040,complete,,3,-0.042328042328042326,-0.040650406504065151,-0.026686159544552335
cremad,resnet_se,RL,random,loso,1041,complete,,3,0.001322751322751281,0,0.0064610603181566306
cremad,resnet_se,RL,random,loso,1042,complete,,3,-0.0033068783068783691,-0.0040650406504065262,-0.00017840884204251006
cremad,resnet_se,RL,random,loso,1043,complete,,3,0.034391534391534528,0.032520325203251876,0.034901119778021794
cremad,resnet_se,RL,random,loso,1044,complete,,3,0.02777777777777779,0.028455284552845517,0.029531408908857637
cremad,resnet_se,RL,random,loso,1045,complete,,3,0.05092592592592593,0.052845528455284563,0.047468676987473368
cremad,resnet_se,RL,random,loso,1046,complete,,3,0.056216931216931221,0.056910569105691089,0.081088147934086585
cremad,resnet_se,RL,random,loso,1047,complete,,3,-0.039682539682539764,-0.040650406504064929,-0.041525176654569562
cremad,resnet_se,RL,random,loso,1048,complete,,3,-0.0039682539682537321,-0.0040650406504064707,-0.0056028923879312131
cremad,resnet_se,RL,random,loso,1049,complete,,3,0.034391534391534417,0.032520325203251876,0.034282620128114227
cremad,resnet_se,RL,random,loso,1050,complete,,3,0.024470899470899532,0.024390243902439046,0.044008211091022709
cremad,resnet_se,RL,random,loso,1051,complete,,3,-0.015211640211640232,-0.016260162601626105,-0.014711637554698176
cremad,resnet_se,RL,random,loso,1052,complete,,3,-0.025793650793650924,-0.024390243902438935,-0.028130931826621297
cremad,resnet_se,RL,random,loso,1053,complete,,3,-0.023809523809523947,-0.024390243902439046,-0.022526834099096726
cremad,resnet_se,RL,random,loso,1054,complete,,3,0.055555555555555525,0.052845528455284618,0.067917492839269344
cremad,resnet_se,RL,random,loso,1055,complete,,3,0.0072751322751322123,0.0081300813008129413,0.010147725731420532
cremad,resnet_se,RL,random,loso,1056,complete,,3,-0.045634920634920473,-0.044715447154471621,-0.037285370389550376
cremad,resnet_se,RL,random,loso,1057,complete,,3,0,0,0.0020451065641650668
cremad,resnet_se,RL,random,loso,1058,complete,,3,0.011243386243386388,0.012195121951219523,0.015961474766600592
cremad,resnet_se,RL,random,loso,1059,complete,,3,0.045634920634920528,0.04471544715447151,0.058367002192478978
cremad,resnet_se,RL,random,loso,1060,complete,,3,0.042989417989418077,0.04065040650406504,0.041513103010494101
cremad,resnet_se,RL,random,loso,1061,complete,,3,-0.035714285714285698,-0.036585365853658569,-0.039527879202775451
cremad,resnet_se,RL,random,loso,1062,complete,,3,-0.035714285714285698,-0.036585365853658458,-0.026113542418411018
cremad,resnet_se,RL,random,loso,1063,complete,,3,0.011243386243386166,0.012195121951219301,0.014378899515339549
cremad,resnet_se,RL,random,loso,1064,complete,,3,0.04497354497354511,0.044715447154471621,0.062420667483462755
cremad,resnet_se,RL,random,loso,1065,complete,,3,-0.02447089947089931,-0.024390243902438935,-0.0075955915975207677
cremad,resnet_se,RL,random,loso,1066,complete,,3,-0.048941798941798953,-0.048780487804878092,-0.046118938647299768
cremad,resnet_se,RL,random,loso,1067,complete,,3,0.029100529100529182,0.028455284552845517,0.036521230080196088
cremad,resnet_se,RL,random,loso,1068,complete,,3,0,0,-0.0019675436889218245
cremad,resnet_se,RL,random,loso,1069,complete,,3,0.019179894179894075,0.016260162601625883,0.015187204272787191
cremad,resnet_se,RL,random,loso,1070,complete,,3,-0.015873015873015928,-0.012195121951219523,0.0055618386116109697
cremad,resnet_se,RL,random,loso,1071,complete,,3,-0.016534391534391402,-0.016260162601625994,-0.015010667674116684
cremad,resnet_se,RL,random,loso,1072,complete,,3,0.06944444444444442,0.069105691056910556,0.089786098542009807
cremad,resnet_se,RL,random,loso,1073,complete,,3,-0.044312169312169303,-0.044715447154471621,-0.051002159831870286
cremad,resnet_se,RL,random,loso,1074,complete,,3,0.13161375661375652,0.13414634146341464,0.16402185660966079
cremad,resnet_se,RL,random,loso,1075,complete,,3,0.00066137566137569603,0.0040650406504065262,0.0076655274797242656
cremad,resnet_se,RL,random,loso,1076,complete,,3,-0.045454545454545525,-0.049382716049382824,-0.053474059566461118
cremad,resnet_se,RL,random,loso,1077,complete,,3,-0.039021164021163957,-0.036585365853658569,-0.035396387344314162
cremad,resnet_se,RL,random,loso,1078,complete,,3,-0.039021164021164068,-0.04065040650406504,-0.039616652067415714
cremad,resnet_se,RL,random,loso,1079,complete,,3,0.025132275132275117,0.024390243902439157,0.017453426056564414
cremad,resnet_se,RL,random,loso,1080,complete,,3,0.0039682539682540652,0.0040650406504065817,0.0031287155677756084
cremad,resnet_se,RL,random,loso,1081,complete,,3,-0.0052910052910054572,-0.0081300813008130524,-0.0073356096819153782
cremad,resnet_se,RL,random,loso,1082,complete,,3,0.089947089947089887,0.085365853658536661,0.11289324483928254
cremad,resnet_se,RL,random,loso,1083,complete,,3,0.09259259259259256,0.089430894308943021,0.10191425488305039
cremad,resnet_se,RL,random,loso,1084,complete,,3,0.001322751322751281,0.0040650406504065817,0.0012246307112162569
cremad,resnet_se,RL,random,loso,1085,complete,,3,-0.035714285714285587,-0.032520325203251987,-0.02970908793117466
cremad,resnet_se,RL,random,loso,1086,complete,,3,-0.030423280423280463,-0.032520325203251987,-0.045192285746022187
cremad,resnet_se,RL,random,loso,1087,complete,,3,0.066798941798941858,0.065040650406504141,0.07700828612758015
cremad,resnet_se,RL,random,loso,1088,complete,,3,-0.011904761904761862,-0.012195121951219523,-0.019018011695588699
cremad,resnet_se,RL,random,loso,1089,complete,,3,0.076058201058201047,0.073170731707317027,0.096352042789491943
cremad,resnet_se,RL,random,loso,1090,complete,,3,-0.01719576719576732,-0.012195121951219634,-0.015491601569423863
cremad,resnet_se,RL,random,loso,1091,complete,,3,0.081349206349206338,0.077235772357723553,0.074382171799761976
cremad,resnet_se,GL,groupkfold,loso,1001,complete,,3,-0.058862433862433783,-0.052845528455284507,-0.043759890776656984
cremad,resnet_se,GL,groupkfold,loso,1002,complete,,3,0.056637806637806598,0.057613168724279851,0.052590050708340275
cremad,resnet_se,GL,groupkfold,loso,1003,complete,,3,-0.0052910052910054572,-0.0081300813008129413,-0.0066287512796727732
cremad,resnet_se,GL,groupkfold,loso,1004,complete,,3,0.057539682539682446,0.052845528455284452,0.068163824060495926
cremad,resnet_se,GL,groupkfold,loso,1005,complete,,3,-0.064814814814814825,-0.06097560975609756,-0.059541506669877509
cremad,resnet_se,GL,groupkfold,loso,1006,complete,,3,0.047619047619047672,0.04878048780487787,0.050416332792893259
cremad,resnet_se,GL,groupkfold,loso,1007,complete,,3,-0.0026455026455026731,-0.0040650406504065817,-0.0077335878130351809
cremad,resnet_se,GL,groupkfold,loso,1008,complete,,3,0.015928515928515852,0.013157894736842035,0.00026499110852967744
cremad,resnet_se,GL,groupkfold,loso,1009,complete,,3,0.0023310023310022521,0,-0.0013430741715915184
cremad,resnet_se,GL,groupkfold,loso,1010,complete,,3,-0.041666666666666741,-0.04065040650406504,-0.037616137397779914
cremad,resnet_se,GL,groupkfold,loso,1011,complete,,3,-0.039682539682539653,-0.040650406504065151,-0.050329740817554147
cremad,resnet_se,GL,groupkfold,loso,1012,complete,,3,-0.04960317460317476,-0.048780487804878092,-0.055130273905288352
cremad,resnet_se,GL,groupkfold,loso,1013,complete,,3,-0.039021164021163957,-0.04065040650406504,-0.050267601315758803
cremad,resnet_se,GL,groupkfold,loso,1014,complete,,3,-0.0033068783068781471,-0.0040650406504065817,-0.0042225603073771101
cremad,resnet_se,GL,groupkfold,loso,1015,complete,,3,-0.037037037037036979,-0.036585365853658569,-0.0424197302509427
cremad,resnet_se,GL,groupkfold,loso,1016,complete,,3,-0.029761904761904656,-0.028455284552845628,-0.027715197844912609
cremad,resnet_se,GL,groupkfold,loso,1017,complete,,3,0.022486772486772333,0.024390243902439046,0.023867362977447903
cremad,resnet_se,GL,groupkfold,loso,1018,complete,,3,-0.037037037037036868,-0.03658536585365868,-0.052522324083122518
cremad,resnet_se,GL,groupkfold,loso,1019,complete,,3,-0.038073038073038079,-0.035087719298245501,-0.039464273883673462
cremad,resnet_se,GL,groupkfold,loso,1020,complete,,3,-0.058862433862433727,-0.056910569105691144,-0.065962509801149705
cremad,resnet_se,GL,groupkfold,loso,1021,complete,,3,-0.0033068783068783691,-0.0040650406504064707,-0.017486350938303641
cremad,resnet_se,GL,groupkfold,loso,1022,complete,,3,-0.024470899470899532,-0.024390243902439046,-0.020424721126938383
cremad,resnet_se,GL,groupkfold,loso,1023,complete,,3,-0.039021164021164068,-0.036585365853658569,-0.032907928500965522
cremad,resnet_se,GL,groupkfold,loso,1024,complete,,3,0.028439153439153486,0.028455284552845628,0.040668089743241764
cremad,resnet_se,GL,groupkfold,loso,1025,complete,,3,-0.11111111111111122,-0.1097560975609756,-0.12553442630581124
cremad,resnet_se,GL,groupkfold,loso,1026,complete,,3,0.0033068783068784802,0.0040650406504066927,0.0076998822390976773
cremad,resnet_se,GL,groupkfold,loso,1027,complete,,3,0.0033068783068782581,0.0040650406504064707,0.00083166254182998056
cremad,resnet_se,GL,groupkfold,loso,1028,complete,,3,-0.040343915343915349,-0.040650406504065151,-0.057663611882516785
cremad,resnet_se,GL,groupkfold,loso,1029,complete,,3,0.019179894179894186,0.020325203252032464,0.017688277107431594
cremad,resnet_se,GL,groupkfold,loso,1030,complete,,3,-0.015211640211640121,-0.012195121951219523,-0.020054861733216023
cremad,resnet_se,GL,groupkfold,loso,1031,complete,,3,-0.0085978835978836043,-0.0081300813008129968,-0.0018229468057656129
cremad,resnet_se,GL,groupkfold,loso,1032,complete,,3,-0.031746031746031744,-0.032520325203251987,-0.036546814782193238
cremad,resnet_se,GL,groupkfold,loso,1033,complete,,3,-0.0039682539682539542,-0.0040650406504065817,-0.0016916304164560358
cremad,resnet_se,GL,groupkfold,loso,1034,complete,,3,0.056878306878306972,0.056910569105691033,0.062006715148239799
cremad,resnet_se,GL,groupkfold,loso,1035,complete,,3,-0.038359788359788372,-0.036585365853658569,-0.040306506068528702
cremad,resnet_se,GL,groupkfold,loso,1036,complete,,3,0.0072751322751322678,0.0081300813008129968,0.018834646701014535
cremad,resnet_se,GL,groupkfold,loso,1037,complete,,3,-0.0039682539682539542,-0.0040650406504065817,-0.017486359415005981
cremad,resnet_se,GL,groupkfold,loso,1038,complete,,3,0.030423280423280241,0.032520325203252098,0.033573322535663364
cremad,resnet_se,GL,groupkfold,loso,1039,complete,,3,-0.053571428571428492,-0.052845528455284452,-0.057811345080438281
cremad,resnet_se,GL,groupkfold,loso,1040,complete,,3,-0.037698412698412787,-0.036585365853658569,-0.036686561774948667
cremad,resnet_se,GL,groupkfold,loso,1041,complete,,3,-0.11904761904761907,-0.11788617886178854,-0.1088662684639371
cremad,resnet_se,GL,groupkfold,loso,1042,complete,,3,0.039021164021163957,0.036585365853658569,0.040718229766564917
cremad,resnet_se,GL,groupkfold,loso,1043,complete,,3,0.070105820105820116,0.069105691056910445,0.061763568288080051
cremad,resnet_se,GL,groupkfold,loso,1044,complete,,3,-0.075396825396825351,-0.077235772357723609,-0.077612908020009419
cremad,resnet_se,GL,groupkfold,loso,1045,complete,,3,0.0079365079365079083,0.0081300813008129413,0.00031110935001110729
cremad,resnet_se,GL,groupkfold,loso,1046,complete,,3,0.028439153439153431,0.028455284552845517,0.039072411595718004
cremad,resnet_se,GL,groupkfold,loso,1047,complete,,3,-0.087301587301587324,-0.089430894308943021,-0.0946650642226321
cremad,resnet_se,GL,groupkfold,loso,1048,complete,,3,-0.0066137566137564052,-0.0081300813008130524,-0.016961906667030235
cremad,resnet_se,GL,groupkfold,loso,1049,complete,,3,-0.01388888888888884,-0.016260162601626216,-0.015284063429605865
cremad,resnet_se,GL,groupkfold,loso,1050,complete,,3,0.030423280423280241,0.028455284552845517,0.034036975142922032
cremad,resnet_se,GL,groupkfold,loso,1051,complete,,3,-0.027116402116402094,-0.028455284552845628,-0.035371559500504524
cremad,resnet_se,GL,groupkfold,loso,1052,complete,,3,-0.025132275132275228,-0.028455284552845406,-0.031694492226125526
cremad,resnet_se,GL,groupkfold,loso,1053,complete,,3,-0.085317460317460458,-0.085365853658536661,-0.09646183193264124
cremad,resnet_se,GL,groupkfold,loso,1054,complete,,3,0.039682539682539708,0.036585365853658514,0.0564621016641908
cremad,resnet_se,GL,groupkfold,loso,1055,complete,,3,0.0072751322751322123,0.0081300813008129413,0.0069847857503909649
cremad,resnet_se,GL,groupkfold,loso,1056,complete,,3,0.00066137566137569603,0.0040650406504064707,0.028415565095286754
cremad,resnet_se,GL,groupkfold,loso,1057,complete,,3,-0.01455026455026448,-0.016260162601625994,-0.017447513157264893
cremad,resnet_se,GL,groupkfold,loso,1058,complete,,3,-0.022486772486772333,-0.020325203252032575,-0.025172600542054391
cremad,resnet_se,GL,groupkfold,loso,1059,complete,,3,-0.0085978835978836599,-0.0081300813008130524,0.0012625415815349927
cremad,resnet_se,GL,groupkfold,loso,1060,complete,,3,-0.039682539682539653,-0.036585365853658569,-0.031074454849842559
cremad,resnet_se,GL,groupkfold,loso,1061,complete,,3,0.01719576719576732,0.016260162601626105,0.018578250337373925
cremad,resnet_se,GL,groupkfold,loso,1062,complete,,3,-0.027116402116401983,-0.028455284552845517,-0.036872292370625837
cremad,resnet_se,GL,groupkfold,loso,1063,complete,,3,0.019179894179894186,0.020325203252032353,0.02554666636402747
cremad,resnet_se,GL,groupkfold,loso,1064,complete,,3,0.01719576719576732,0.016260162601626105,0.028918939893556539
cremad,resnet_se,GL,groupkfold,loso,1065,complete,,3,-0.021164021164021052,-0.020325203252032353,-0.013254421463837929
cremad,resnet_se,GL,groupkfold,loso,1066,complete,,3,-0.065476190476190466,-0.065040650406503975,-0.056502949367681299
cremad,resnet_se,GL,groupkfold,loso,1067,complete,,3,-0.013888888888888895,-0.012195121951219523,-0.016124674429702557
cremad,resnet_se,GL,groupkfold,loso,1068,complete,,3,2.2204460492503131e-16,0,0.0034227088359343183
cremad,resnet_se,GL,groupkfold,loso,1069,complete,,3,0.0059523809523808202,0.0040650406504063596,0.0090913114799560102
cremad,resnet_se,GL,groupkfold,loso,1070,complete,,3,0.01388888888888884,0.016260162601625994,0.029550075270913023
cremad,resnet_se,GL,groupkfold,loso,1071,complete,,3,-0.039021164021163901,-0.036585365853658569,-0.040634606800843354
cremad,resnet_se,GL,groupkfold,loso,1072,complete,,3,0.030423280423280352,0.028455284552845517,0.044770792236575319
cremad,resnet_se,GL,groupkfold,loso,1073,complete,,3,-0.035052910052910113,-0.03658536585365868,-0.062726516586853909
cremad,resnet_se,GL,groupkfold,loso,1074,complete,,3,0.072089947089947037,0.073170731707316972,0.095685726429410256
cremad,resnet_se,GL,groupkfold,loso,1075,complete,,3,-0.089285714285714246,-0.081300813008130079,-0.071733110365206243
cremad,resnet_se,GL,groupkfold,loso,1076,complete,,3,-0.081529581529581563,-0.082304526748971263,-0.086039848323246182
cremad,resnet_se,GL,groupkfold,loso,1077,complete,,3,-0.050264550264550178,-0.048780487804878092,-0.039285644219624438
cremad,resnet_se,GL,groupkfold,loso,1078,complete,,3,-0.033730158730158721,-0.036585365853658569,-0.042313232659620059
cremad,resnet_se,GL,groupkfold,loso,1079,complete,,3,-0.072089947089947204,-0.073170731707317027,-0.083567020478626242
cremad,resnet_se,GL,groupkfold,loso,1080,complete,,3,-0.017195767195767209,-0.016260162601625994,-0.015337043754785173
cremad,resnet_se,GL,groupkfold,loso,1081,complete,,3,-0.027116402116402316,-0.028455284552845406,-0.034386450658018375
cremad,resnet_se,GL,groupkfold,loso,1082,complete,,3,-0.023148148148148195,-0.020325203252032464,-0.01364028887802729
cremad,resnet_se,GL,groupkfold,loso,1083,complete,,3,-0.027116402116402094,-0.028455284552845517,-0.022626340968634417
cremad,resnet_se,GL,groupkfold,loso,1084,complete,,3,-0.0039682539682539542,-1.1102230246251565e-16,-0.010077861258045107
cremad,resnet_se,GL,groupkfold,loso,1085,complete,,3,0.0059523809523810423,0.0081300813008130524,-0.00029847272238736622
cremad,resnet_se,GL,groupkfold,loso,1086,complete,,3,0.01388888888888884,0.012195121951219412,0.0040132559667442891
cremad,resnet_se,GL,groupkfold,loso,1087,complete,,3,1.6653345369377348e-16,0,-0.0040770856552760359
cremad,resnet_se,GL,groupkfold,loso,1088,complete,,3,-0.07407407407407407,-0.073170731707317138,-0.082444582015541334
cremad,resnet_se,GL,groupkfold,loso,1089,complete,,3,-0.042989417989418022,-0.044715447154471621,-0.031149677934245945
cremad,resnet_se,GL,groupkfold,loso,1090,complete,,3,0.00066137566137569603,0.0040650406504063596,-0.0011719261063696251
cremad,resnet_se,GL,groupkfold,loso,1091,complete,,3,0.0046296296296295947,0,-0.017014052039274086
cremad,transformer,RG,random,groupkfold,1001,complete,,3,0.047619047619047616,0.044715447154471566,0.056155161324139974
cremad,transformer,RG,random,groupkfold,1002,complete,,3,0.024891774891774798,0.024691358024691301,0.035743127063497471
cremad,transformer,RG,random,groupkfold,1003,complete,,3,0.044312169312169192,0.040650406504064929,0.049921416007200681
cremad,transformer,RG,random,groupkfold,1004,complete,,3,0.09193121693121703,0.093495934959349547,0.10288948179905966
cremad,transformer,RG,random,groupkfold,1005,complete,,3,0.054232804232804244,0.052845528455284507,0.06060941749323201
cremad,transformer,RG,random,groupkfold,1006,complete,,3,0.076058201058201158,0.077235772357723498,0.073963364921092012
cremad,transformer,RG,random,groupkfold,1007,complete,,3,-0.014550264550264536,-0.016260162601625938,-0.016488019056605019
cremad,transformer,RG,random,groupkfold,1008,complete,,3,0.0093240093240093969,0.0087719298245613753,0.018070086088526727
cremad,transformer,RG,random,groupkfold,1009,complete,,3,0.040015540015539974,0.039473684210526327,0.042684896529038729
cremad,transformer,RG,random,groupkfold,1010,complete,,3,0.06812169312169325,0.065040650406503975,0.077257340427776322
cremad,transformer,RG,random,groupkfold,1011,complete,,3,0.04629629629629628,0.048780487804878092,0.05108844451638983
cremad,transformer,RG,random,groupkfold,1012,complete,,3,0.057539682539682557,0.052845528455284507,0.050912967158765421
cremad,transformer,RG,random,groupkfold,1013,complete,,3,0.053571428571428603,0.056910569105691033,0.058995734547599099
cremad,transformer,RG,random,groupkfold,1014,complete,,3,0.058862433862433949,0.056910569105691144,0.068409960324099184
cremad,transformer,RG,random,groupkfold,1015,complete,,3,-0.0072751322751322678,-0.0081300813008130524,0.0018502389854938572
cremad,transformer,RG,random,groupkfold,1016,complete,,3,0.044312169312169247,0.044715447154471566,0.042514985768603963
cremad,transformer,RG,random,groupkfold,1017,complete,,3,0.010582010582010581,0.0081300813008129968,-0.0090191095951940858
cremad,transformer,RG,random,groupkfold,1018,complete,,3,0.019841269841269771,0.020325203252032575,0.0015353179956626439
cremad,transformer,RG,random,groupkfold,1019,complete,,3,0.04001554001554003,0.039473684210526327,0.057776749835051378
cremad,transformer,RG,random,groupkfold,1020,complete,,3,0.10780423280423279,0.10569105691056913,0.11351203465217452
cremad,transformer,RG,random,groupkfold,1021,complete,,3,0.011904761904761862,0.012195121951219523,0.028924377582469407
cremad,transformer,RG,random,groupkfold,1022,complete,,3,0.056878306878306861,0.056910569105691144,0.069455416668062264
cremad,transformer,RG,random,groupkfold,1023,complete,,3,0.091931216931216919,0.089430894308943021,0.11501619974920829
cremad,transformer,RG,random,groupkfold,1024,complete,,3,0.046957671957671976,0.048780487804878037,0.070862410173429424
cremad,transformer,RG,random,groupkfold,1025,complete,,3,-0.0052910052910052907,-0.0081300813008130524,-0.011735861625473687
cremad,transformer,RG,random,groupkfold,1026,complete,,3,-0.016534391534391624,-0.016260162601625994,-0.016318655479742539
cremad,transformer,RG,random,groupkfold,1027,complete,,3,0.019179894179894186,0.020325203252032464,0.030704385758806074
cremad,transformer,RG,random,groupkfold,1028,complete,,3,0.042989417989417966,0.044715447154471566,0.04231090223209355
cremad,transformer,RG,random,groupkfold,1029,complete,,3,-0.011904761904761918,-0.012195121951219523,-0.0078419076134293442
cremad,transformer,RG,random,groupkfold,1030,complete,,3,0.029100529100529071,0.028455284552845406,0.042302786300713824
cremad,transformer,RG,random,groupkfold,1031,complete,,3,0.078703703703703776,0.077235772357723553,0.075883294783013922
cremad,transformer,RG,random,groupkfold,1032,complete,,3,-0.015873015873015928,-0.012195121951219523,0.010910906478951432
cremad,transformer,RG,random,groupkfold,1033,complete,,3,0.015873015873015817,0.012195121951219523,0.019137425354306514
cremad,transformer,RG,random,groupkfold,1034,complete,,3,-0.02711640211640215,-0.024390243902439046,-0.026335627765698644
cremad,transformer,RG,random,groupkfold,1035,complete,,3,-0.022486772486772444,-0.020325203252032464,-0.015021325649153594
cremad,transformer,RG,random,groupkfold,1036,complete,,3,0.01917989417989413,0.016260162601626049,0.012253155527142845
cremad,transformer,RG,random,groupkfold,1037,complete,,3,0.048280423280423257,0.048780487804878092,0.055138489229652698
cremad,transformer,RG,random,groupkfold,1038,complete,,3,0.044973544973544888,0.044715447154471621,0.036631357482381777
cremad,transformer,RG,random,groupkfold,1039,complete,,3,0.0039682539682539542,0.0040650406504064707,0.0041582992354765591
cremad,transformer,RG,random,groupkfold,1040,complete,,3,-0.0052910052910053462,-0.0040650406504064707,-0.0023154377086782585
cremad,transformer,RG,random,groupkfold,1041,complete,,3,0.074735449735449766,0.073170731707317138,0.090933253644325918
cremad,transformer,RG,random,groupkfold,1042,complete,,3,0.017857142857142905,0.02032520325203252,0.059454321634563989
cremad,transformer,RG,random,groupkfold,1043,complete,,3,0.040343915343915349,0.04065040650406504,0.046700089482949902
cremad,transformer,RG,random,groupkfold,1044,complete,,3,0.029761904761904767,0.028455284552845517,0.033213962661255203
cremad,transformer,RG,random,groupkfold,1045,complete,,3,-0.024470899470899532,-0.024390243902439046,-0.022932499146748442
cremad,transformer,RG,random,groupkfold,1046,complete,,3,-0.017857142857142849,-0.016260162601625938,0.00057750444776316634
cremad,transformer,RG,random,groupkfold,1047,complete,,3,0.079365079365079416,0.081300813008129968,0.090668487275922471
