unit_id,corpus,draw,fold,model,epoch,seen_ce,unseen_ce,seen_uar,unseen_uar,outer_uar,uar_unit,ce_unit
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,5,1.681602250433009,2.086942023066192,44.791666666666664,40.625,43.53959222380275,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,6,1.0675213094361053,1.4871160554300984,61.111111111111114,50.34722222222222,54.12517780938833,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,7,1.0949752575880598,1.4908945225992651,60.416666666666664,53.81944444444444,55.049786628734,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,8,1.1504052221836243,1.6635469529962064,61.111111111111114,52.77777777777778,54.10146989094358,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,9,0.9007465695550706,1.4696027602331585,70.48611111111111,60.416666666666664,60.69227121858701,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,10,1.2879622888617073,1.8854217653951513,60.416666666666664,52.43055555555556,56.28259838786155,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,11,1.251781746527656,1.9772913921656377,63.19444444444444,55.55555555555556,53.627311522048366,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,12,1.467826147061348,2.2123593640922157,62.15277777777778,52.083333333333336,56.27074442863916,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,13,1.6084091493683697,2.2605092883245947,60.06944444444444,50.34722222222222,54.51635846372689,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,14,1.1543622512281615,1.9260255929692411,69.44444444444444,57.638888888888886,58.02513039355144,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f2_hubert_base_A,cremad,14,2,hubert_base,15,2.254717979435005,3.184960532980025,54.166666666666664,46.18055555555556,48.790896159317214,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,1,1.635158932205761,1.5992687913731798,31.59722222222222,31.59722222222222,32.323232323232325,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,2,1.5099032911648758,1.5129435736064791,37.84722222222222,36.458333333333336,37.37373737373738,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,3,1.345665001089556,1.4882093037852926,46.875,36.111111111111114,45.45454545454545,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,4,1.1124436818446122,1.3483420179521193,56.25,49.30555555555556,50.505050505050505,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,5,1.0123701480317042,1.2835182576214266,62.84722222222222,52.43055555555556,55.05050505050505,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,6,1.168832247931252,1.553813628787517,61.111111111111114,50.34722222222222,52.525252525252526,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,7,1.108664825789947,1.5227325370204168,60.763888888888886,50.69444444444444,55.05050505050505,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,8,0.9316123617010307,1.383537675500518,68.05555555555556,55.90277777777778,58.08080808080808,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,9,0.9262503543648192,1.4852071492680052,67.36111111111111,54.513888888888886,55.55555555555556,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,10,1.0333513666053515,1.518993764508974,69.09722222222223,56.59722222222222,56.56565656565657,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,11,1.256024585524285,1.809091670037799,64.93055555555556,51.041666666666664,56.56565656565657,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,12,1.331550878365607,1.912270554945773,62.84722222222222,52.083333333333336,53.03030303030303,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,13,1.3882268174883174,1.92699899637215,62.5,51.736111111111114,53.03030303030303,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,14,1.2454094781013323,1.9265061074975836,68.40277777777777,54.166666666666664,56.56565656565657,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_wavlm_base_plus_A,cremad,14,3,wavlm_base_plus,15,1.3869105743585635,2.090220203564169,66.66666666666667,51.388888888888886,55.55555555555556,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,1,1.5424498972615888,1.562655085387094,34.72222222222222,34.72222222222222,38.888888888888886,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,2,1.3583813677803072,1.4868704547553788,46.875,40.97222222222222,42.42424242424242,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,3,1.1813414352117233,1.4542999419507732,56.94444444444444,45.138888888888886,51.515151515151516,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,4,0.8643433413801366,1.361319355180812,69.09722222222223,54.861111111111114,58.58585858585859,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,5,0.7995614031532029,1.3161741056192098,70.83333333333333,53.47222222222222,56.06060606060606,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,6,0.9628094728962134,1.4830159717940947,67.70833333333333,56.94444444444444,60.101010101010104,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,7,1.1086760163542313,1.7322188014802598,64.93055555555556,48.611111111111114,56.06060606060606,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,8,0.871061344321553,1.517060946923663,70.13888888888889,54.861111111111114,58.08080808080808,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,9,0.9903032790867567,1.8232854663492815,66.66666666666667,52.083333333333336,56.06060606060606,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,10,1.1058049149738614,1.8830781935775818,67.70833333333333,50.69444444444444,55.55555555555556,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,11,1.0492120086821082,1.8402257384182539,71.18055555555556,56.25,57.57575757575758,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,12,1.3949016539748973,2.0903005608957788,63.541666666666664,55.208333333333336,57.07070707070707,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,13,1.0050317666734174,1.8287468618038316,71.18055555555556,54.166666666666664,56.06060606060606,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,14,1.1559066491443215,1.9829302985515354,69.79166666666667,56.59722222222222,55.55555555555556,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f3_hubert_base_A,cremad,14,3,hubert_base,15,1.3289769996561662,2.2595549983346035,67.01388888888889,54.166666666666664,59.5959595959596,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,1,1.641090556590372,1.6405789310267513,29.166666666666668,30.555555555555557,30.303030303030305,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,2,1.578272876734538,1.6413840617500217,36.458333333333336,32.638888888888886,37.878787878787875,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,3,1.3456429060314128,1.262023862489422,46.52777777777778,51.388888888888886,52.525252525252526,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,4,1.346138059746611,1.4180199200080181,46.875,45.486111111111114,43.43434343434343,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,5,1.6652145712716502,1.939730776728326,39.236111111111114,38.19444444444444,36.86868686868687,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,6,1.5094867325893364,1.7784736291149947,43.05555555555556,42.361111111111114,39.898989898989896,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,7,1.4017372396674768,1.639576959119611,46.875,46.18055555555556,43.43434343434343,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,8,1.690493363926419,2.2175553913573327,44.09722222222222,36.458333333333336,39.39393939393939,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,9,1.283230705690452,1.6362776648139896,56.25,48.611111111111114,48.484848484848484,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,10,1.865835552450867,2.326647603703686,45.486111111111114,40.625,38.888888888888886,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,11,1.80944454359424,2.3680091126008502,50.34722222222222,41.666666666666664,39.39393939393939,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,12,1.822257041076517,2.4743628959006734,48.263888888888886,40.97222222222222,38.888888888888886,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,13,1.636941010103023,2.1948623408143586,51.388888888888886,46.18055555555556,44.44444444444444,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,14,2.0518002789933454,2.874531188566821,47.56944444444444,38.541666666666664,36.86868686868687,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_wavlm_base_plus_A,cremad,14,4,wavlm_base_plus,15,2.478344424225732,3.208322565090354,43.75,37.84722222222222,35.85858585858586,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,1,1.5749677068447112,1.579612945705722,32.986111111111114,33.68055555555556,34.343434343434346,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,2,1.5650674051309297,1.6307291881944954,37.84722222222222,35.763888888888886,35.85858585858586,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,3,1.2011656862919098,1.1036610768196333,54.513888888888886,55.55555555555556,48.98989898989899,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,4,1.40046135518477,1.493744497469214,44.44444444444444,45.486111111111114,42.92929292929293,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,5,1.4844333494429123,1.72950958092773,48.958333333333336,44.09722222222222,40.4040404040404,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,6,1.7757934537674827,2.0317900649474274,43.40277777777778,43.75,36.36363636363637,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,7,1.5766099386951984,1.7545947587212498,44.09722222222222,46.875,45.45454545454545,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,8,2.2317879923780546,2.6473536178396007,46.52777777777778,38.541666666666664,32.82828282828283,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,9,1.3648791002261806,1.6854526511078467,56.59722222222222,53.47222222222222,51.515151515151516,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,10,1.7421299936801933,1.963162535764432,48.263888888888886,48.611111111111114,46.96969696969697,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,11,1.8983925729274758,2.3725598936697616,52.083333333333336,47.22222222222222,41.91919191919192,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,12,1.846337571277668,2.219085741471977,51.736111111111114,48.263888888888886,47.474747474747474,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,13,1.9288643714095655,2.0760509535493727,49.65277777777778,50.0,46.464646464646464,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,14,2.070370740396816,2.475559747419862,53.81944444444444,48.611111111111114,47.474747474747474,UAR_percent,natural_log_loss
ads2_formal_cremad_d14_f4_hubert_base_A,cremad,14,4,hubert_base,15,2.46140945564926,2.925664369282152,52.43055555555556,45.833333333333336,44.94949494949495,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,1,1.5853517384668159,1.6261876313679944,33.333333333333336,30.555555555555557,32.45614035087719,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,2,1.4421740252625814,1.5261933664520937,39.236111111111114,38.888888888888886,39.91228070175438,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,3,1.410620556438121,1.5462393111379897,43.05555555555556,38.888888888888886,38.59649122807018,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,4,1.2775760868417199,1.4193678500890994,51.736111111111114,47.22222222222222,46.49122807017544,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,5,1.6159612039935303,1.8094108719736022,42.708333333333336,41.31944444444444,40.78947368421053,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,6,1.3612235806784325,1.515972466533823,47.916666666666664,45.486111111111114,47.80701754385965,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,7,1.0781477282069882,1.4055165189831298,59.375,49.65277777777778,55.26315789473684,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,8,1.2512997764604763,1.5987882900563137,59.02777777777778,48.958333333333336,52.63157894736842,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,9,0.9677018963162413,1.3320840738909372,66.66666666666667,53.81944444444444,62.280701754385966,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,10,1.1389102068103394,1.5657712339362868,61.80555555555556,50.0,56.578947368421055,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,11,1.3908345415030663,1.9495221770592583,56.25,46.52777777777778,51.31578947368421,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,12,1.1530079887131377,1.8096183773496277,61.80555555555556,52.083333333333336,56.578947368421055,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,13,1.4180792227331265,2.1078521130650008,60.763888888888886,47.56944444444444,56.14035087719298,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,14,1.2861840321402491,1.7859242296722604,62.5,51.041666666666664,56.578947368421055,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_wavlm_base_plus_A,cremad,15,0,wavlm_base_plus,15,1.2910928177721692,1.8474003812566915,62.84722222222222,51.736111111111114,57.45614035087719,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,1,1.4234313533032954,1.4979782825985513,45.486111111111114,38.541666666666664,38.1578947368421,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,2,1.2249015687120992,1.3814456553362922,55.90277777777778,47.916666666666664,43.85964912280702,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,3,1.2624682732108201,1.5355747299298255,53.125,42.013888888888886,42.54385964912281,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,4,1.0684168043122664,1.3595534717550928,58.68055555555556,50.34722222222222,50.0,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,5,1.0113069315090506,1.3089562048139574,63.888888888888886,49.65277777777778,51.31578947368421,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,6,1.2724902290208056,1.7106686281622865,57.638888888888886,47.22222222222222,47.36842105263158,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,7,0.9591422286569249,1.408559455128692,63.888888888888886,50.0,55.26315789473684,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,8,0.9416970460942188,1.3294545354776264,67.70833333333333,56.59722222222222,53.07017543859649,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,9,1.0530071428443697,1.6279369708079647,66.66666666666667,50.34722222222222,54.824561403508774,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,10,0.9765122129832532,1.4117413982428384,67.70833333333333,54.861111111111114,57.01754385964912,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,11,1.1923984427862448,1.6665381118094744,64.23611111111111,56.94444444444444,53.07017543859649,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,12,1.2018575369698787,1.9000641039935051,65.97222222222223,52.43055555555556,55.70175438596491,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,13,1.4189629036840945,2.117341722828377,62.84722222222222,54.861111111111114,53.07017543859649,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,14,1.2732669715805196,1.891442658769201,64.58333333333333,53.81944444444444,55.70175438596491,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f0_hubert_base_A,cremad,15,0,hubert_base,15,1.4483636988948356,2.253600245489264,66.31944444444444,49.65277777777778,53.50877192982456,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,1,1.576697026437861,1.5598723216421524,35.06944444444444,36.80555555555556,31.140350877192983,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,2,1.4306852055583936,1.4572349042350499,43.75,38.888888888888886,37.719298245614034,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,3,1.185538517290461,1.235297346683311,55.90277777777778,53.125,48.24561403508772,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,4,1.2028060798486926,1.309864029953336,54.861111111111114,49.65277777777778,43.421052631578945,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,5,1.3962922050474544,1.4267122929968319,46.52777777777778,48.263888888888886,46.49122807017544,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,6,1.6210425823014347,1.683959438885635,44.791666666666664,45.486111111111114,41.666666666666664,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,7,1.5424239306063845,1.6993849804283476,50.34722222222222,46.18055555555556,47.36842105263158,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,8,1.519876459938123,1.619847167336795,47.916666666666664,52.43055555555556,46.05263157894737,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,9,2.1646435801355475,2.233337907075198,45.833333333333336,44.44444444444444,43.421052631578945,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,10,1.6059128560209774,1.8449153198524588,52.43055555555556,53.81944444444444,50.87719298245614,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,11,2.2850380406171547,2.3539747093919234,45.138888888888886,46.875,46.49122807017544,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,12,2.170418370212955,2.305721668871024,48.958333333333336,50.69444444444444,46.49122807017544,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,13,2.2667613033711387,2.443890260058614,48.958333333333336,50.34722222222222,47.80701754385965,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,14,2.36193600767462,2.514600618022987,47.22222222222222,49.65277777777778,45.6140350877193,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_wavlm_base_plus_A,cremad,15,1,wavlm_base_plus,15,2.4052609503821056,2.4601031231415442,49.30555555555556,50.0,46.05263157894737,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,1,1.4272619458371034,1.3624978964940633,44.09722222222222,46.18055555555556,40.35087719298246,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,2,1.249663009635454,1.2921049777026994,52.77777777777778,48.263888888888886,46.92982456140351,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,3,1.0325703488764861,1.147462341235147,61.111111111111114,55.90277777777778,55.26315789473684,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,4,0.9809816102829664,1.1648881306473027,62.15277777777778,52.77777777777778,53.07017543859649,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,5,1.1544181110159855,1.3799768436112063,55.90277777777778,48.263888888888886,50.87719298245614,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,6,1.3861046201622385,1.8017120542841303,58.68055555555556,46.875,49.56140350877193,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,7,1.3753603031670285,1.7719363738054505,56.25,51.736111111111114,51.31578947368421,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,8,2.1955769399588374,2.5134443522752807,47.56944444444444,45.833333333333336,42.98245614035088,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,9,1.6337589546475675,2.002309732356873,53.125,46.18055555555556,49.12280701754386,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,10,1.8412002215582557,2.499387964799626,58.333333333333336,47.916666666666664,49.12280701754386,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,11,1.5746185616045454,2.150208850683971,60.763888888888886,51.736111111111114,53.94736842105263,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,12,1.5116885551710935,2.072336869177347,64.93055555555556,54.513888888888886,52.63157894736842,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,13,1.5919033970467256,2.309872745649382,63.541666666666664,50.69444444444444,50.87719298245614,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,14,1.6804942111891836,2.285853664953551,60.416666666666664,54.861111111111114,53.07017543859649,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f1_hubert_base_A,cremad,15,1,hubert_base,15,1.2052274263973333,1.8544348778080928,69.44444444444444,56.25,58.771929824561404,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f2_wavlm_base_plus_A,cremad,15,2,wavlm_base_plus,1,1.5985725266404056,1.6284724927254173,32.986111111111114,34.375,36.8421052631579,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f2_wavlm_base_plus_A,cremad,15,2,wavlm_base_plus,2,1.5231008735700304,1.5720373094558755,43.75,40.625,45.6140350877193,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f2_wavlm_base_plus_A,cremad,15,2,wavlm_base_plus,3,1.3615572331833299,1.4359980932939795,45.833333333333336,43.75,43.85964912280702,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f2_wavlm_base_plus_A,cremad,15,2,wavlm_base_plus,4,1.261258383122105,1.32116424740292,53.81944444444444,52.43055555555556,52.19298245614035,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f2_wavlm_base_plus_A,cremad,15,2,wavlm_base_plus,5,1.32617256983161,1.3992846520834512,47.56944444444444,46.875,46.92982456140351,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f2_wavlm_base_plus_A,cremad,15,2,wavlm_base_plus,6,1.1926354004446158,1.2720008869210604,57.638888888888886,54.861111111111114,54.3859649122807,UAR_percent,natural_log_loss
ads2_formal_cremad_d15_f2_wavlm_base_plus_A,cremad,15,2,wavlm_base_plus,7,1.4355070767952312,1.4925191593404543,51.041666666666664,50.34722222222222,47.80701754385965,UAR_percent,natural_log_loss
