unit_id,level,model,cell,r,fold,primary.tau,primary.budget,primary.promised_coverage,primary.val_coverage,primary.val_accepted_error,primary.val_error_rate,primary.test_coverage,primary.test_accepted_error,primary.test_error_rate,primary.n_val,primary.n_val_accepted,primary.n_val_accepted_errors,primary.n_test,primary.n_test_accepted,primary.n_test_accepted_errors,primary.gap_coverage,primary.test_review_deviation,primary.gap_accepted_error,secondary.r_star,secondary.tau,secondary.val_rejection,secondary.val_coverage,secondary.val_accepted_error,secondary.feasible,secondary.min_accepted,secondary.test_coverage,secondary.test_accepted_error,secondary.n_val,secondary.n_val_accepted,secondary.n_val_accepted_errors,secondary.n_test,secondary.n_test_accepted,secondary.n_test_accepted_errors,secondary.gap_accepted_error,secondary.gap_coverage
e6c9e14a2af1aa0f5181a62db2f047fbb037270860313e8ec8a5c4e410f16341,cremad,cnn,GG,2,0,0.4162251852544821,0.2,0.8,0.7998712998712999,0.39581657280772325,0.4453024453024453,0.8059904697072838,0.3581081081081081,0.415929203539823,1554,1243,492,1469,1184,424,0.006119169835983929,-0.005990469707283841,-0.03770846469961514,0.22265122265122264,0.7275259228914883,0.7252252252252253,0.27477477477477474,0.2224824355971897,True,1,0.21511232130701158,0.1518987341772152,1554,427,95,1469,316,48,-0.0705837014199745,-0.059662453467763166
d85ba307f6ba644697ad4a8bbb107689012ba21d29e92ecfba3d68ccc1e760f9,cremad,cnn,GG,2,1,0.43719899084839686,0.2,0.8,0.7996134020618557,0.37550362610797744,0.4375,0.810719131614654,0.3891213389121339,0.43826322930800543,1552,1241,466,1474,1195,465,0.011105729552798316,-0.010719131614654043,0.013617712804156468,0.21875,0.6840480467082883,0.6739690721649485,0.3260309278350515,0.21739130434782608,True,1,0.33717774762550884,0.22334004024144868,1552,506,110,1474,497,111,0.005948735893622603,0.01114681979045734
1dd456d5debeddca9314ea63860b082bb29f2027b9a1bdeb1f0058d63af5e56d,cremad,cnn,GG,2,2,0.41730283931189915,0.2,0.8,0.8001355013550135,0.40643522438611346,0.4505420054200542,0.8116129032258065,0.41017488076311603,0.45225806451612904,1476,1181,480,1550,1258,516,0.011477401870792936,-0.011612903225806492,0.003739656377002576,0.2252710027100271,0.7103674276442935,0.7228997289972899,0.27710027100271006,0.22493887530562348,True,1,0.2845161290322581,0.2585034013605442,1476,409,92,1550,441,114,0.033564526054920746,0.007415858029548028
3940b06526eadb5c0b4b826f450d3e204d35b4689be4890ffa7ba91c024e6dcb,cremad,cnn,GG,2,3,0.4466575107330585,0.2,0.8,0.7996146435452793,0.3598393574297189,0.41297366730892743,0.7959183673469388,0.4042735042735043,0.4530612244897959,1557,1245,448,1470,1170,473,-0.0036962761983405645,0.004081632653061218,0.04443414684378538,0.20648683365446371,0.7499079056008946,0.7379576107899807,0.2620423892100193,0.20588235294117646,True,1,0.24013605442176872,0.2237960339943343,1557,408,84,1470,353,79,0.017913681053157826,-0.021906334788250603
af2d15b6858b3fac4f6ae7b5b78b311607cf1aad04c2e4e554dba8c2f91e6689,cremad,cnn,GG,2,4,0.4143941486725227,0.2,0.8,0.7996134020618557,0.4383561643835616,0.49097938144329895,0.8369565217391305,0.4090909090909091,0.4476902173913043,1552,1241,544,1472,1232,504,0.03734311967727477,-0.0369565217391305,-0.029265255292652503,0.24548969072164947,0.6991916831328007,0.7764175257731959,0.2235824742268041,0.24495677233429394,True,1,0.3111413043478261,0.2663755458515284,1552,347,85,1472,458,122,0.021418773517234452,0.087558830121022
71e0825510faa70a7f69115daf8c12a9f59fff6781db3ab7d6bae80a320a0099,cremad,cnn,GR,0,0,0.4165110158888461,0.2,0.8,0.8,0.34731543624161076,0.40268456375838924,0.8142372881355933,0.398834304746045,0.43322033898305085,1490,1192,414,1475,1201,479,0.014237288135593218,-0.014237288135593273,0.05151886850443421,0.20134228187919462,0.7095489789735644,0.674496644295302,0.325503355704698,0.2,True,1,0.3050847457627119,0.26222222222222225,1490,485,97,1475,450,118,0.062222222222222234,-0.020418609941986132
4724d7d8343c60c347d9f7dd9efcd9cb2037b84fbb55b07b6a9ff392e6f51176,cremad,cnn,GR,0,1,0.42045908972243645,0.2,0.8,0.7998643147896879,0.34944868532654794,0.3989145183175034,0.7795071335927367,0.3876871880199667,0.44487678339818415,1474,1179,412,1542,1202,466,-0.02035718119695118,0.020492866407263277,0.038238502693418774,0.1994572591587517,0.6234899486936667,0.6166892808683854,0.38331071913161463,0.19823008849557522,True,1,0.3787289234760052,0.261986301369863,1474,565,112,1542,584,153,0.06375621287428779,-0.004581795655609455
18e2e4101d6101ee0804012c59ed35d1e3fd04a5402547c6a698c4d6fa9b0c0a,cremad,cnn,GR,0,2,0.42386354698139533,0.2,0.8,0.8001341381623072,0.35875943000838223,0.40710932260228033,0.8059701492537313,0.38804713804713803,0.44029850746268656,1491,1193,428,1474,1188,461,0.005836011091424176,-0.005970149253731349,0.0292877080387558,0.20355466130114017,0.6772550937788864,0.6968477531857814,0.3031522468142186,0.20353982300884957,True,1,0.2903663500678426,0.22429906542056074,1491,452,92,1474,428,96,0.020759242411711176,-0.01278589674637598
d48d800dc6f26fbe1ae999e262ecd6616114abbb9354f9f685ca6d5113bff534,cremad,cnn,GR,0,3,0.4283227722839126,0.2,0.8,0.7995978552278821,0.3503772003352892,0.40482573726541554,0.8215258855585831,0.3814262023217247,0.4284741144414169,1492,1193,418,1468,1206,460,0.02192803033070101,-0.02152588555858309,0.03104900198643551,0.20241286863270777,0.7030978141093862,0.7265415549597856,0.27345844504021444,0.20098039215686275,True,1,0.305858310626703,0.19599109131403117,1492,408,82,1468,449,88,-0.004989300842831584,0.03239986558648855
0ff4449148e4508a318df0127d9af225847227e612408c134687321877e9a9b6,cremad,cnn,GR,0,4,0.4289047685022066,0.2,0.8,0.8,0.35067114093959734,0.40671140939597317,0.8109756097560976,0.3634085213032581,0.4153116531165312,1490,1192,418,1476,1197,435,0.01097560975609757,-0.010975609756097626,0.012737380363660789,0.20335570469798658,0.6869071835140709,0.6879194630872483,0.3120805369127517,0.2021505376344086,True,1,0.29742547425474253,0.20956719817767655,1490,465,94,1476,439,92,0.00741666054326795,-0.0146550626580092
14b302f61951a8b47292e70ff4172b9ea61a6144c0951deecdf9544ded049bb2,cremad,cnn,GR,1,0,0.41545804959441907,0.2,0.8,0.7995978552278821,0.3897736797988265,0.4477211796246649,0.8166325835037491,0.3597662771285476,0.41376959781867756,1492,1193,465,1467,1198,431,0.01703472827586705,-0.016632583503749132,-0.030007402670278904,0.22386058981233245,0.6887003996994667,0.7111260053619303,0.28887399463806973,0.22273781902552203,True,1,0.33537832310838445,0.21951219512195122,1492,431,96,1467,492,108,-0.0032256239035708123,0.046504328470314715
b9925f0b2ef4faef6d1d879e5068f4ff9a54ea22e325f88701c3e89863387139,cremad,cnn,GR,1,1,0.4383958360780206,0.2,0.8,0.8001341381623072,0.3294216261525566,0.39906103286384975,0.816146540027137,0.43640897755610975,0.47150610583446406,1491,1193,393,1474,1203,525,0.016012401864829884,-0.016146540027137057,0.10698735140355314,0.19953051643192488,0.6593071768202551,0.6056338028169014,0.3943661971830986,0.1989795918367347,True,1,0.4050203527815468,0.3132328308207705,1491,588,117,1474,597,187,0.11425323898403583,0.010654155598448178
a93e9de0d04a9eec290919760a3bc229d23546346d0c3592e27664c7453433fc,cremad,cnn,GR,1,2,0.436431163227024,0.2,0.8,0.7995923913043478,0.3525913338997451,0.41508152173913043,0.7945736434108527,0.375609756097561,0.4263565891472868,1472,1177,415,1548,1230,462,-0.005018747893495101,0.0054263565891473076,0.023018422197815858,0.20754076086956522,0.6539834776883466,0.6365489130434783,0.36345108695652173,0.20747663551401868,True,1,0.37790697674418605,0.28888888888888886,1472,535,111,1548,585,169,0.08141225337487018,0.014455889787664322
4866334c678d5b91d40ec52d3bdba433e763f40d4e614528c87ca4ae3129e510,cremad,cnn,GR,1,3,0.42295357370222275,0.2,0.8,0.8,0.36325503355704697,0.40939597315436244,0.7872628726287263,0.31153184165232356,0.3719512195121951,1490,1192,433,1476,1162,362,-0.012737127371273749,0.012737127371273693,-0.05172319190472341,0.20469798657718122,0.6896764936948656,0.7114093959731543,0.28859060402684567,0.20465116279069767,True,1,0.28387533875338755,0.1360381861575179,1490,430,88,1476,419,57,-0.06861297663317978,-0.0047152652734581135
5d5c25772125ee3b12634c2e4471beded62dedf5d9bb8d9af9ac84a32902db43,cremad,cnn,GR,1,4,0.4369977715313424,0.2,0.8,0.7995978552278821,0.34199497066219614,0.39812332439678283,0.7870748299319728,0.38807260155574763,0.43945578231292515,1492,1193,408,1470,1157,449,-0.012523025295909318,0.012925170068027236,0.04607763089355149,0.19906166219839141,0.6920063569563359,0.6896782841823056,0.3103217158176944,0.19870410367170627,True,1,0.2965986394557823,0.24770642201834864,1492,463,92,1470,436,108,0.04900231834664237,-0.013723076361912112
