candidate_id,first_seen_at,discovery_source,search_ids,repo_url,canonical_repo_url,paper_title,paper_url,target_datasets,repo_relation,screening_status,exclusion_code,exclusion_reason,duplicate_of,notes
C231,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_CRE_VERIFY,https://github.com/rao-ma/Whisper_audio_classification,https://github.com/rao-ma/Whisper_audio_classification,Investigating the Emergent Audio Classification Ability of ASR Foundation Models,https://arxiv.org/abs/2311.09363,RAVDESS|CREMA-D,official,include,,,,raw combined web-search result; unique-repository order=12; per-query allocation unavailable; raw CREMA-D supplementary-web result; unique-repository order=8 || P0 static audit included at d3b598a46ef7dee9bb2373a274dc4922b2b4ab6d; batch=audit_batch_rc.csv
C232,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_RAV_VERIFY,https://github.com/RoboCupAtHome/AtHomeCommunityWiki,https://github.com/RoboCupAtHome/AtHomeCommunityWiki,,,RAVDESS|CREMA-D,unknown,pending,,,,raw combined web-search result; unique-repository order=13; per-query allocation unavailable; raw RAVDESS supplementary-web result; unique-repository order=13
C233,2026-08-10T14:54:48-04:00,WebSearch,RC_WEB_RAV_VERIFY,https://github.com/tuncayka/speech_emotion,https://github.com/tuncayka/speech_emotion,,,RAVDESS,unknown,pending,,,,raw RAVDESS supplementary-web result; unique-repository order=1
C234,2026-08-10T14:54:48-04:00,WebSearch,RC_WEB_RAV_VERIFY,https://github.com/yfliao/Emotion-Classification-Ravdess,https://github.com/yfliao/Emotion-Classification-Ravdess,,,RAVDESS,unknown,pending,,,,raw RAVDESS supplementary-web result; unique-repository order=5
C235,2026-08-10T14:54:48-04:00,WebSearch,RC_WEB_RAV_VERIFY,https://github.com/ZenvilleErasmus/RAVDESS-emotions-speech-audio-only,https://github.com/ZenvilleErasmus/RAVDESS-emotions-speech-audio-only,,,RAVDESS,unknown,pending,,,,raw RAVDESS supplementary-web result; unique-repository order=11
C236,2026-08-10T14:54:48-04:00,WebSearch,RC_WEB_RAV_VERIFY,https://github.com/purnima99/EmotionDetection,https://github.com/purnima99/EmotionDetection,,,RAVDESS,unknown,pending,,,,raw RAVDESS supplementary-web result; unique-repository order=12
C237,2026-08-10T14:54:48-04:00,GitHubSnowball,RC_WEB_RAV_VERIFY,https://github.com/marcogdepinto/emotion-classification-from-audio-files,https://github.com/marcogdepinto/emotion-classification-from-audio-files,Emotions Understanding Model from Spoken Language using Deep Neural Networks and Mel-Frequency Cepstral Coefficients,https://ieeexplore.ieee.org/document/9122698,RAVDESS,author_linked_updated_code,include,,,,upstream repository exposed by the yfliao fork relationship in the RAVDESS web result || P0 static audit included at bd5503a7d2dbb9499be7868315059b03843c41c3; batch=audit_batch_rc.csv
C238,2026-08-10T14:55:00-04:00,WebSearch,RC_WEB_CRE_VERIFY,https://github.com/standing-o/Combined_Dataset_for_Speech_Emotion_Recognition,https://github.com/standing-o/Combined_Dataset_for_Speech_Emotion_Recognition,,,CREMA-D,unknown,pending,,,,raw CREMA-D supplementary-web result; unique-repository order=9
C239,2026-08-10T14:55:00-04:00,WebSearch,RC_WEB_CRE_VERIFY,https://github.com/michen00/multilingual_speech_valence_classification_datasets,https://github.com/michen00/multilingual_speech_valence_classification_datasets,,,CREMA-D,unknown,pending,,,,raw CREMA-D supplementary-web result; unique-repository order=10
C240,2026-08-10T14:55:00-04:00,WebSearch,RC_WEB_CRE_VERIFY,https://github.com/abikaki/awesome-speech-emotion-recognition,https://github.com/abikaki/awesome-speech-emotion-recognition,,,CREMA-D,unknown,pending,,,,raw CREMA-D supplementary-web result; unique-repository order=11
C241,2026-08-10T14:55:00-04:00,WebSearch,RC_WEB_CRE_VERIFY,https://github.com/SuperKogito/SER-datasets,https://github.com/SuperKogito/SER-datasets,,,CREMA-D,unknown,pending,,,,raw CREMA-D supplementary-web result; unique-repository order=12
C242,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/xuanjihe/speech-emotion-recognition,https://github.com/xuanjihe/speech-emotion-recognition,3-D Convolutional Recurrent Neural Networks With Attention Model for Speech Emotion Recognition,https://doi.org/10.1109/LSP.2018.2860246,IEMOCAP,author_associated,include,,,,P0 static audit included at b0ba1255b2977faeaf93818a3a5a92c0be4c7c59; batch=audit_batch_ie.csv
C243,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/Demfier/multimodal-speech-emotion-recognition,https://github.com/Demfier/multimodal-speech-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C244,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/PiotrSobczak/speech-emotion-recognition,https://github.com/PiotrSobczak/speech-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C245,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/ShaheenPerveen/speech-emotion-recognition-iemocap,https://github.com/ShaheenPerveen/speech-emotion-recognition-iemocap,,,IEMOCAP,unknown,pending,,,,
C246,2026-08-10T14:53:32-04:00,GitHubAPI|WebSearch|arXiv,IE_GH_I_01|IE_GH_I_02|IE_WEB_I_01|PA_AX03|PA_WEB01,https://github.com/Vincent-ZHQ/CA-MSER,https://github.com/Vincent-ZHQ/CA-MSER,Speech Emotion Recognition with Co-Attention based Multi-level Acoustic Information,https://arxiv.org/abs/2203.15326v1,IEMOCAP,paper_linked,include,,,,paper says code is on GitHub; repository README provides the exact paper citation || P0 static audit included at 8c77cfe3ccc33983d3658e26dcf02b2dce63750c; batch=audit_batch_ie.csv
C247,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/Sreyan88/MMER,https://github.com/Sreyan88/MMER,MMER: Multimodal Multi-task Learning for Speech Emotion Recognition,https://www.isca-archive.org/interspeech_2023/ghosh23b_interspeech.html,IEMOCAP,official,include,,,,P0 static audit included at 2b076fb11dd2f04fcae6800a1fcc7e54a13e4ba5; batch=audit_batch_ie.csv
C248,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/mzarvandi/SER-wav2vec,https://github.com/mzarvandi/SER-wav2vec,,,IEMOCAP,unknown,pending,,,,
C249,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/nhut-ngnn/Multimodal-Speech-Emotion-Recognition,https://github.com/nhut-ngnn/Multimodal-Speech-Emotion-Recognition,,,IEMOCAP,unknown,pending,,,,
C250,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/bagustris/asj_autumn_2019,https://github.com/bagustris/asj_autumn_2019,RNN-based Dimensional Speech Emotion Recognition,https://github.com/bagustris/asj_autumn_2019/blob/2a43d5af79ab73ddc1f767c414c3a9c945cfba07/bta_asjautumn2019.pdf,IEMOCAP,author_associated,include,,,,P0 static audit included at 2a43d5af79ab73ddc1f767c414c3a9c945cfba07; batch=audit_batch_pa2.csv
C251,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/bolajixi/Mulitimodal-Speech-Emotion-Recognition,https://github.com/bolajixi/Mulitimodal-Speech-Emotion-Recognition,,,IEMOCAP,unknown,pending,,,,
C252,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/dori2063/SER_Augmentation_CycleGAN,https://github.com/dori2063/SER_Augmentation_CycleGAN,,,IEMOCAP,unknown,pending,,,,
C253,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/Nightey3s/Speech-Emotion-Recognition-using-Wav2Vec2,https://github.com/Nightey3s/Speech-Emotion-Recognition-using-Wav2Vec2,,,IEMOCAP,unknown,pending,,,,
C254,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/ShaheenPerveen/Speech_Emotion_Recognition_IEMOCAP,https://github.com/ShaheenPerveen/Speech_Emotion_Recognition_IEMOCAP,,,IEMOCAP,unknown,pending,,,,same_owner_dedup_review_required against ShaheenPerveen/speech-emotion-recognition-iemocap
C255,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/RaudraKush/Speech-Emotion-Recognition---IEMOCAP,https://github.com/RaudraKush/Speech-Emotion-Recognition---IEMOCAP,,,IEMOCAP,unknown,pending,,,,
C256,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/vamsib2009/SpeechEmotionRecognition_IEMOCAP,https://github.com/vamsib2009/SpeechEmotionRecognition_IEMOCAP,,,IEMOCAP,unknown,pending,,,,
C257,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/ameermasood/MultimodalSpeechEmotionRecognition,https://github.com/ameermasood/MultimodalSpeechEmotionRecognition,,,IEMOCAP,unknown,pending,,,,
C258,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/luantber/iemocap-hashes,https://github.com/luantber/iemocap-hashes,,,IEMOCAP,unknown,exclude,E3_no_relevant_code,hash/data helper with no SER training/evaluation path observed,,suggested_exclusion=E3_no_relevant_code; hash/data helper with no SER training/evaluation path observed
C259,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/daribdb/speech-emotion-recognition-iemocap,https://github.com/daribdb/speech-emotion-recognition-iemocap,,,IEMOCAP,unknown,pending,,,,
C260,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/jaaferklila/speech_emotion_recognition_iemocap,https://github.com/jaaferklila/speech_emotion_recognition_iemocap,,,IEMOCAP,unknown,pending,,,,
C261,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/vennietweek/multimodal-speech-emotion-recognition,https://github.com/vennietweek/multimodal-speech-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C262,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/Xiao-Yu-Cassie/Speech-Emotion-Recognition-on-Iemocap,https://github.com/Xiao-Yu-Cassie/Speech-Emotion-Recognition-on-Iemocap,,,IEMOCAP,unknown,pending,,,,
C263,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/ribkatam/SER,https://github.com/ribkatam/SER,,,IEMOCAP,unknown,pending,,,,
C264,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/pranav-sonawane/speech-emotion-recognition,https://github.com/pranav-sonawane/speech-emotion-recognition,,,IEMOCAP,unknown,exclude,E5_duplicate_or_fork,retain=https://github.com/xuanjihe/speech-emotion-recognition,https://github.com/xuanjihe/speech-emotion-recognition,suggested_exclusion=E5_duplicate_or_fork; retain=https://github.com/xuanjihe/speech-emotion-recognition; README SHA-256 identical
C265,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/Cassie-Xiao-Yu/Multimodal-Speech-Emotion-Recognition-on-Iemocap,https://github.com/Cassie-Xiao-Yu/Multimodal-Speech-Emotion-Recognition-on-Iemocap,,,IEMOCAP,unknown,pending,,,,
C266,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/AitanaESCI/speech-emotion-recognition,https://github.com/AitanaESCI/speech-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C267,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/Nada-belarbi/multimodal-speech-emotion-recognition,https://github.com/Nada-belarbi/multimodal-speech-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C268,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/bellagodiva/Context-Aided-Speech-Emotion-Recognition,https://github.com/bellagodiva/Context-Aided-Speech-Emotion-Recognition,Speech Emotion Recognition with Co-Attention on Acoustic and Linguistic Features from Past Utterances,https://github.com/bellagodiva/Context-Aided-Speech-Emotion-Recognition/blob/53f015b32bc03f633b8b7096940edfa9559eb75f/godiva_ICASSP2024.pdf,IEMOCAP,author_associated,include,,,,P0 static audit included at 53f015b32bc03f633b8b7096940edfa9559eb75f; batch=audit_batch_pa2.csv
C269,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/akhil2495/LSTM_speech_emotion_recognition,https://github.com/akhil2495/LSTM_speech_emotion_recognition,,,IEMOCAP,unknown,pending,,,,
C270,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/junhao21xd/FYP-CCDS25-0121-SER,https://github.com/junhao21xd/FYP-CCDS25-0121-SER,,,IEMOCAP,unknown,pending,,,,
C271,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/Gopal518/Multimodal-Speech-Emotion-Recognition,https://github.com/Gopal518/Multimodal-Speech-Emotion-Recognition,,,IEMOCAP,unknown,pending,,,,
C272,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02|IE_GH_E_HYPHEN_01|IE_GH_E_HYPHEN_02,https://github.com/cherreggy/Speech-Emotion-Recognition-with-Two-Layers-LSTM,https://github.com/cherreggy/Speech-Emotion-Recognition-with-Two-Layers-LSTM,,,IEMOCAP|EmoDB,unknown,pending,,,,
C273,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/ouoouoouoouo/merits-l-inference,https://github.com/ouoouoouoouo/merits-l-inference,,,IEMOCAP,unknown,pending,,,,
C274,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/Yaowan410/Emotion-Aware-subtitles,https://github.com/Yaowan410/Emotion-Aware-subtitles,,,IEMOCAP,unknown,pending,,,,
C275,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/AShirsat96/Speech-Emotion-Recognition-with-Wav2Vec2,https://github.com/AShirsat96/Speech-Emotion-Recognition-with-Wav2Vec2,,,IEMOCAP,unknown,pending,,,,
C276,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/HarikaSasapu/Interpretable_Speech_Emotion_Recognition_Model_AI,https://github.com/HarikaSasapu/Interpretable_Speech_Emotion_Recognition_Model_AI,,,IEMOCAP,unknown,pending,,,,
C277,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/tarunbhat-coet/multimodal-emotion-recognition,https://github.com/tarunbhat-coet/multimodal-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C278,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/ouoouoouoouo/merits-l-llama,https://github.com/ouoouoouoouo/merits-l-llama,,,IEMOCAP,unknown,pending,,,,
C279,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/SunnyJaneH/DualBranchSER,https://github.com/SunnyJaneH/DualBranchSER,,,IEMOCAP,unknown,pending,,,,
C280,2026-08-10T14:53:32-04:00,GitHubAPI,IE_GH_I_01|IE_GH_I_02,https://github.com/varunteja99/mmser-rnn,https://github.com/varunteja99/mmser-rnn,,,IEMOCAP,unknown,pending,,,,
C281,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/akhil2495/multi-modal-emotion-recognition,https://github.com/akhil2495/multi-modal-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C282,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/zrr1999/emotion-recognition,https://github.com/zrr1999/emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C283,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/wenliangdai/Modality-Transferable-MER,https://github.com/wenliangdai/Modality-Transferable-MER,,,IEMOCAP,unknown,pending,,,,
C284,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/sadat1971/Emotion_Recognition,https://github.com/sadat1971/Emotion_Recognition,,,IEMOCAP,unknown,pending,,,,
C285,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/rofe-dl/emotion-recognition-ensemble-learning,https://github.com/rofe-dl/emotion-recognition-ensemble-learning,,,IEMOCAP,unknown,pending,,,,
C286,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/ludybupt/FATRER,https://github.com/ludybupt/FATRER,,,IEMOCAP,unknown,pending,,,,
C287,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/ido-rosenberger/emotion-recognition-iemocap,https://github.com/ido-rosenberger/emotion-recognition-iemocap,,,IEMOCAP,unknown,pending,,,,
C288,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/xdotli/emotion_recognition_iemocap,https://github.com/xdotli/emotion_recognition_iemocap,,,IEMOCAP,unknown,pending,,,,
C289,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/mohammadamin-ai/emotion-recognition-IEMOCAP,https://github.com/mohammadamin-ai/emotion-recognition-IEMOCAP,,,IEMOCAP,unknown,pending,,,,
C290,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Achyut-Krishna/emotion_recognition_iemocap,https://github.com/Achyut-Krishna/emotion_recognition_iemocap,,,IEMOCAP,unknown,pending,,,,
C291,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Dhawalbabbar/Emotion-Recognition-With-Speech,https://github.com/Dhawalbabbar/Emotion-Recognition-With-Speech,,,IEMOCAP,unknown,pending,,,,
C292,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/HenryvanderVegte/masters_thesis,https://github.com/HenryvanderVegte/masters_thesis,,,IEMOCAP,unknown,pending,,,,
C293,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/ravinarayanaA/IEMOCAP-Multimodal-emotion-recognition,https://github.com/ravinarayanaA/IEMOCAP-Multimodal-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C294,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/darwinrocha85/fuzzy-embracenet,https://github.com/darwinrocha85/fuzzy-embracenet,,,IEMOCAP,unknown,pending,,,,
C295,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02|IE_GH_I_LONG_02,https://github.com/Jaysharma2/Multi-Modal_Multi-Focus_Emotion_Recognition,https://github.com/Jaysharma2/Multi-Modal_Multi-Focus_Emotion_Recognition,,,IEMOCAP,unknown,pending,,,,
C296,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/xdotli/emotion_recognition,https://github.com/xdotli/emotion_recognition,,,IEMOCAP,unknown,pending,,,,
C297,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/eric0708/EmoSense,https://github.com/eric0708/EmoSense,,,IEMOCAP,unknown,pending,,,,
C298,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/jtavernor/genetic_iemocap,https://github.com/jtavernor/genetic_iemocap,,,IEMOCAP,unknown,pending,,,,
C299,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Yan-Song/SpecAugment-vs-CodecAugment,https://github.com/Yan-Song/SpecAugment-vs-CodecAugment,,,IEMOCAP,unknown,pending,,,,
C300,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/leecool9669/emotion-recognition-wav2vec2-IEMOCAP-WebUI,https://github.com/leecool9669/emotion-recognition-wav2vec2-IEMOCAP-WebUI,,,IEMOCAP,unknown,pending,,,,
C301,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Ayush2803/text-emotion-recognition,https://github.com/Ayush2803/text-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C302,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/FedericoIppolito/Tensor-Network-for-Emotion-Recognition,https://github.com/FedericoIppolito/Tensor-Network-for-Emotion-Recognition,,,IEMOCAP,unknown,pending,,,,
C303,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Aditya3107/SpecAugment-vs-CodecAugment,https://github.com/Aditya3107/SpecAugment-vs-CodecAugment,,,IEMOCAP,unknown,pending,,,,
C304,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Makiato1999/HRI-EMO,https://github.com/Makiato1999/HRI-EMO,,,IEMOCAP,unknown,pending,,,,
C305,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/hiyadullu/spatiotemporal-emotion-recognition,https://github.com/hiyadullu/spatiotemporal-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C306,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/rajeswari-0709/Multimodal-Emotion-Recognition,https://github.com/rajeswari-0709/Multimodal-Emotion-Recognition,,,IEMOCAP,unknown,pending,,,,
C307,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/FriedolasNicomann/LLMs-as-Annotators-for-Emotion-Recognition,https://github.com/FriedolasNicomann/LLMs-as-Annotators-for-Emotion-Recognition,,,IEMOCAP,unknown,pending,,,,
C308,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Wissemtriki/Audio-and-text-based-emotion-recognition,https://github.com/Wissemtriki/Audio-and-text-based-emotion-recognition,,,IEMOCAP,unknown,pending,,,,
C309,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Salimgggg/reconaissance_emotions,https://github.com/Salimgggg/reconaissance_emotions,,,IEMOCAP,unknown,pending,,,,
C310,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/kuksm/Multimodal-Speech-Text-Emotion-Recognizer,https://github.com/kuksm/Multimodal-Speech-Text-Emotion-Recognizer,,,IEMOCAP,unknown,pending,,,,
C311,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/malikbaqi12/A-Hybrid-Approach-to-Emotion-Classification-Using-Multimodal-Text-and-Audio-Data,https://github.com/malikbaqi12/A-Hybrid-Approach-to-Emotion-Classification-Using-Multimodal-Text-and-Audio-Data,,,IEMOCAP,unknown,pending,,,,
C312,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/Sanjula03/AEMER,https://github.com/Sanjula03/AEMER,,,IEMOCAP,unknown,pending,,,,
C313,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/am541-fordham/Auris---NLP,https://github.com/am541-fordham/Auris---NLP,,,IEMOCAP,unknown,pending,,,,
C314,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/PranavViswanathan/MERC,https://github.com/PranavViswanathan/MERC,,,IEMOCAP,unknown,pending,,,,
C315,2026-08-10T14:53:35-04:00,GitHubAPI,IE_GH_I_02,https://github.com/asolinks/M3NET_iteration2,https://github.com/asolinks/M3NET_iteration2,,,IEMOCAP,unknown,pending,,,,
C316,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/hkveeranki/speech-emotion-recognition,https://github.com/hkveeranki/speech-emotion-recognition,,,EmoDB,supplemental_code,include,,,,P0 static audit included at be641b5e9771056c9926a45cca37a9024276a1f1; batch=audit_batch_ie.csv
C317,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/zhengniuniu/emodbSER,https://github.com/zhengniuniu/emodbSER,,,EmoDB,unknown,pending,,,,
C318,2026-08-10T14:53:37-04:00,GitHubAPIQualification,IE_META_ACCESS_14,https://github.com/hellolzc/SpeechEmotionRecognition-emodb,https://github.com/hellolzc/speech-emotion-recognition,,,EmoDB,fork,exclude,E5_duplicate_or_fork,GitHub identifies Renovamen/Speech-Emotion-Recognition as parent and the frozen HEAD is the same upstream-authored commit,https://github.com/Renovamen/Speech-Emotion-Recognition,Independent hellolzc/SpeechEmotionRecognition-emodb was retained separately; the two URLs are not redirects
C319,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02|IE_GH_E_HYPHEN_01|IE_GH_E_HYPHEN_02,https://github.com/pmichele/SpeechEmotionRecognition,https://github.com/pmichele/SpeechEmotionRecognition,,,EmoDB,unknown,pending,,,,
C320,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/raklugrin01/Speech-Emotion-Recognition-with-Emodb,https://github.com/raklugrin01/Speech-Emotion-Recognition-with-Emodb,,,EmoDB,unknown,pending,,,,
C321,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02|IE_GH_E_HYPHEN_01|IE_GH_E_HYPHEN_02,https://github.com/K-Schubert/speech-emotion-recognition,https://github.com/K-Schubert/speech-emotion-recognition,,,EmoDB,unknown,pending,,,,
C322,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/Shivendu-kr/Speech-Emotion-Recognition,https://github.com/Shivendu-kr/Speech-Emotion-Recognition,,,EmoDB,unknown,pending,,,,
C323,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/duclld1709/Speech-Emotion-Recognition,https://github.com/duclld1709/Speech-Emotion-Recognition,,,EmoDB,unknown,pending,,,,
C324,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/ayamekni/Speech-Emotion-Recognition,https://github.com/ayamekni/Speech-Emotion-Recognition,,,EmoDB,unknown,pending,,,,
C325,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/Temitope3003/Speech_Emotion_Recognition,https://github.com/Temitope3003/Speech_Emotion_Recognition,,,EmoDB,unknown,pending,,,,
C326,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/rkingeski/emodbanalysis,https://github.com/rkingeski/emodbanalysis,,,EmoDB,unknown,pending,,,,
C327,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/GauKho/SPEECH-EMOTION-RECOGNITION-USING-DNN-WITH-RAVDESS-EMODB,https://github.com/GauKho/SPEECH-EMOTION-RECOGNITION-USING-DNN-WITH-RAVDESS-EMODB,,,EmoDB,unknown,pending,,,,
C328,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/kubaas/speech-emotions-recognition,https://github.com/kubaas/speech-emotions-recognition,,,EmoDB,unknown,pending,,,,
C329,2026-08-10T14:53:37-04:00,GitHubAPI,IE_GH_E_01|IE_GH_E_02,https://github.com/Jarjis-Mondal/Speech-Emotion-Recognition-Using-Deep-Learning-Methods,https://github.com/Jarjis-Mondal/Speech-Emotion-Recognition-Using-Deep-Learning-Methods,,,EmoDB,unknown,pending,,,,
