fold,rotation,draw,policy,encoder,pool_scope,n_evaluation_people,n_candidate_people,n_selected_people,nn1_mean,nn1_max,nn3_mean,selected_global_loso_distance_mean,pool_global_loso_distance_mean,selected_outlier_mean_percentile
2,2,1,C,xvector,excluding_selected,37,61,24,0.017667872611511697,0.027682330031311597,0.02026261374670035,0.049535028987224373,0.047578382984427285,0.569672131147541
2,2,1,R,xvector,including_selected,61,61,24,0.010121105427194667,0.030737050387822817,0.017663992307595723,0.04920926442436957,0.047578382984427285,0.5724043715846995
2,2,1,R,xvector,excluding_selected,37,61,24,0.016686146785374993,0.030737050387822817,0.01974883114190388,0.04920926442436957,0.047578382984427285,0.5724043715846995
2,2,1,U,xvector,including_selected,61,61,24,0.011675029809221955,0.03498001625441627,0.017695118887299834,0.04690153991291058,0.047578382984427285,0.46516393442622944
2,2,1,U,xvector,excluding_selected,37,61,24,0.019248022117906466,0.03498001625441627,0.021001119399944545,0.04690153991291058,0.047578382984427285,0.46516393442622944
2,2,2,C,xvector,including_selected,61,61,24,0.010716578469277586,0.027682330031311597,0.018625538924448924,0.049535028987224373,0.047578382984427285,0.569672131147541
2,2,2,C,xvector,excluding_selected,37,61,24,0.017667872611511697,0.027682330031311597,0.02026261374670035,0.049535028987224373,0.047578382984427285,0.569672131147541
2,2,2,R,xvector,including_selected,61,61,24,0.010121105427194667,0.030737050387822817,0.017663992307595723,0.04920926442436957,0.047578382984427285,0.5724043715846995
2,2,2,R,xvector,excluding_selected,37,61,24,0.016686146785374993,0.030737050387822817,0.01974883114190388,0.04920926442436957,0.047578382984427285,0.5724043715846995
2,2,2,U,xvector,including_selected,61,61,24,0.011345127125257107,0.03779387704898385,0.018218499211997075,0.045926823080735014,0.047578382984427285,0.4296448087431694
2,2,2,U,xvector,excluding_selected,37,61,24,0.018704128503802257,0.03779387704898385,0.02133684802549298,0.045926823080735014,0.047578382984427285,0.4296448087431694
2,3,0,C,ecapa,including_selected,61,61,24,0.338971413656803,0.7049605776434761,0.5828754481330034,0.8593629764374394,0.835514312746123,0.6898907103825137
2,3,0,C,ecapa,excluding_selected,37,61,24,0.5588447630558103,0.7049605776434761,0.641077457439517,0.8593629764374394,0.835514312746123,0.6898907103825137
2,3,0,R,ecapa,including_selected,61,61,24,0.3199571672096921,0.6700923284032306,0.5481815224625107,0.8390917990698057,0.835514312746123,0.5198087431693988
2,3,0,R,ecapa,excluding_selected,37,61,24,0.5274969513457084,0.6700923284032306,0.6180077190676199,0.8390917990698057,0.835514312746123,0.5198087431693988
2,3,0,U,ecapa,including_selected,61,61,24,0.34594383265233136,0.8029462584869892,0.5514780423757024,0.8306151420588946,0.835514312746123,0.45696721311475413
2,3,0,U,ecapa,excluding_selected,37,61,24,0.5703398322106004,0.8029462584869892,0.640962250160523,0.8306151420588946,0.835514312746123,0.45696721311475413
2,3,1,C,ecapa,including_selected,61,61,24,0.338971413656803,0.7049605776434761,0.5828754481330034,0.8593629764374394,0.835514312746123,0.6898907103825137
2,3,1,C,ecapa,excluding_selected,37,61,24,0.5588447630558103,0.7049605776434761,0.641077457439517,0.8593629764374394,0.835514312746123,0.6898907103825137
2,3,1,R,ecapa,including_selected,61,61,24,0.3199571672096921,0.6700923284032306,0.5481815224625107,0.8390917990698057,0.835514312746123,0.5198087431693988
2,3,1,R,ecapa,excluding_selected,37,61,24,0.5274969513457084,0.6700923284032306,0.6180077190676199,0.8390917990698057,0.835514312746123,0.5198087431693988
2,3,1,U,ecapa,including_selected,61,61,24,0.35513417373322415,0.7653862169618986,0.567134266774534,0.843728091296834,0.835514312746123,0.5724043715846995
2,3,1,U,ecapa,excluding_selected,37,61,24,0.5854914756142343,0.7653862169618986,0.6470113272393555,0.843728091296834,0.835514312746123,0.5724043715846995
2,3,2,C,ecapa,including_selected,61,61,24,0.338971413656803,0.7049605776434761,0.5828754481330034,0.8593629764374394,0.835514312746123,0.6898907103825137
2,3,2,C,ecapa,excluding_selected,37,61,24,0.5588447630558103,0.7049605776434761,0.641077457439517,0.8593629764374394,0.835514312746123,0.6898907103825137
2,3,2,R,ecapa,including_selected,61,61,24,0.3199571672096921,0.6700923284032306,0.5481815224625107,0.8390917990698057,0.835514312746123,0.5198087431693988
2,3,2,R,ecapa,excluding_selected,37,61,24,0.5274969513457084,0.6700923284032306,0.6180077190676199,0.8390917990698057,0.835514312746123,0.5198087431693988
2,3,2,U,ecapa,including_selected,61,61,24,0.3555999218395061,0.7420783072276756,0.5413326737958257,0.8231565327110152,0.835514312746123,0.398224043715847
2,3,2,U,ecapa,excluding_selected,37,61,24,0.5862593306002668,0.7420783072276756,0.6484710340326036,0.8231565327110152,0.835514312746123,0.398224043715847
2,3,0,C,xvector,including_selected,61,61,24,0.011508256076998276,0.03586221935463629,0.020671702974802343,0.053080199372651536,0.049571821143866664,0.6140710382513661
2,3,0,C,xvector,excluding_selected,37,61,24,0.018973070829645805,0.03586221935463629,0.02264323691677349,0.053080199372651536,0.049571821143866664,0.6140710382513661
2,3,0,R,xvector,including_selected,61,61,24,0.010839229848217379,0.030180949607294005,0.018314902731773695,0.0512049905257096,0.049571821143866664,0.5566939890710382
2,3,0,R,xvector,excluding_selected,37,61,24,0.017870081641655676,0.030180949607294005,0.020784480595475184,0.0512049905257096,0.049571821143866664,0.5566939890710382
2,3,0,U,xvector,including_selected,61,61,24,0.011707901906489189,0.03791445989308373,0.018568947288538952,0.04852118389287922,0.049571821143866664,0.45628415300546443
2,3,0,U,xvector,excluding_selected,37,61,24,0.01930221665664434,0.03791445989308373,0.022019902580299757,0.04852118389287922,0.049571821143866664,0.45628415300546443
2,3,1,C,xvector,including_selected,61,61,24,0.011508256076998276,0.03586221935463629,0.020671702974802343,0.053080199372651536,0.049571821143866664,0.6140710382513661
2,3,1,C,xvector,excluding_selected,37,61,24,0.018973070829645805,0.03586221935463629,0.02264323691677349,0.053080199372651536,0.049571821143866664,0.6140710382513661
2,3,1,R,xvector,including_selected,61,61,24,0.010839229848217379,0.030180949607294005,0.018314902731773695,0.0512049905257096,0.049571821143866664,0.5566939890710382
2,3,1,R,xvector,excluding_selected,37,61,24,0.017870081641655676,0.030180949607294005,0.020784480595475184,0.0512049905257096,0.049571821143866664,0.5566939890710382
2,3,1,U,xvector,including_selected,61,61,24,0.011870451953004582,0.031279760584182914,0.019434238721878425,0.05145062202397655,0.049571821143866664,0.5771857923497268
2,3,1,U,xvector,excluding_selected,37,61,24,0.019570204571169716,0.031279760584182914,0.022287649172538674,0.05145062202397655,0.049571821143866664,0.5771857923497268
2,3,2,C,xvector,including_selected,61,61,24,0.011508256076998276,0.03586221935463629,0.020671702974802343,0.053080199372651536,0.049571821143866664,0.6140710382513661
2,3,2,C,xvector,excluding_selected,37,61,24,0.018973070829645805,0.03586221935463629,0.02264323691677349,0.053080199372651536,0.049571821143866664,0.6140710382513661
2,3,2,R,xvector,including_selected,61,61,24,0.010839229848217379,0.030180949607294005,0.018314902731773695,0.0512049905257096,0.049571821143866664,0.5566939890710382
2,3,2,R,xvector,excluding_selected,37,61,24,0.017870081641655676,0.030180949607294005,0.020784480595475184,0.0512049905257096,0.049571821143866664,0.5566939890710382
2,3,2,U,xvector,including_selected,61,61,24,0.012129425828694439,0.03360984875316919,0.017988381433006618,0.048921670298210373,0.049571821143866664,0.4788251366120218
2,3,2,U,xvector,excluding_selected,37,61,24,0.0199971615013611,0.03360984875316919,0.022189639707507685,0.048921670298210373,0.049571821143866664,0.4788251366120218
2,4,0,C,ecapa,including_selected,59,59,24,0.33705025417081785,0.7053459213134315,0.5780855710516434,0.8529654408524069,0.8316771920748021,0.6765536723163841
2,4,0,C,ecapa,excluding_selected,35,59,24,0.5681704284593787,0.7053459213134315,0.6395669843758699,0.8529654408524069,0.8316771920748021,0.6765536723163841
2,4,0,R,ecapa,including_selected,59,59,24,0.307331929594993,0.6483977140533734,0.5438030844811407,0.8344110709131867,0.8316771920748021,0.5112994350282486
2,4,0,R,ecapa,excluding_selected,35,59,24,0.5180738241744167,0.6483977140533734,0.614501701621268,0.8344110709131867,0.8316771920748021,0.5112994350282486
2,4,0,U,ecapa,including_selected,59,59,24,0.34676336102223576,0.7690805518441484,0.546953131202817,0.8306176630937134,0.8316771920748021,0.49929378531073443
2,4,0,U,ecapa,excluding_selected,35,59,24,0.5845439514374831,0.7690805518441484,0.6393593669538177,0.8306176630937134,0.8316771920748021,0.49929378531073443
2,4,1,C,ecapa,including_selected,59,59,24,0.33705025417081785,0.7053459213134315,0.5780855710516434,0.8529654408524069,0.8316771920748021,0.6765536723163841
2,4,1,C,ecapa,excluding_selected,35,59,24,0.5681704284593787,0.7053459213134315,0.6395669843758699,0.8529654408524069,0.8316771920748021,0.6765536723163841
2,4,1,R,ecapa,including_selected,59,59,24,0.307331929594993,0.6483977140533734,0.5438030844811407,0.8344110709131867,0.8316771920748021,0.5112994350282486
2,4,1,R,ecapa,excluding_selected,35,59,24,0.5180738241744167,0.6483977140533734,0.614501701621268,0.8344110709131867,0.8316771920748021,0.5112994350282486
2,4,1,U,ecapa,including_selected,59,59,24,0.35093986058716176,0.7729186454500628,0.5518214428108009,0.8266795650193521,0.8316771920748021,0.4661016949152543
2,4,1,U,ecapa,excluding_selected,35,59,24,0.5915843364183584,0.7729186454500628,0.6472164194662648,0.8266795650193521,0.8316771920748021,0.4661016949152543
2,4,2,C,ecapa,including_selected,59,59,24,0.33705025417081785,0.7053459213134315,0.5780855710516434,0.8529654408524069,0.8316771920748021,0.6765536723163841
2,4,2,C,ecapa,excluding_selected,35,59,24,0.5681704284593787,0.7053459213134315,0.6395669843758699,0.8529654408524069,0.8316771920748021,0.6765536723163841
2,4,2,R,ecapa,including_selected,59,59,24,0.307331929594993,0.6483977140533734,0.5438030844811407,0.8344110709131867,0.8316771920748021,0.5112994350282486
2,4,2,R,ecapa,excluding_selected,35,59,24,0.5180738241744167,0.6483977140533734,0.614501701621268,0.8344110709131867,0.8316771920748021,0.5112994350282486
2,4,2,U,ecapa,including_selected,59,59,24,0.3350392470335575,0.7690805518441484,0.5451586015565799,0.8312892963664079,0.8316771920748021,0.47951977401129947
2,4,2,U,ecapa,excluding_selected,35,59,24,0.5647804449994254,0.7690805518441484,0.6351382815100466,0.8312892963664079,0.8316771920748021,0.47951977401129947
2,4,0,C,xvector,including_selected,59,59,24,0.010146790180795137,0.030869788489603645,0.018798523044800182,0.0515660890750076,0.048460227435745615,0.6009887005649718
2,4,0,C,xvector,excluding_selected,35,59,24,0.017104589161911803,0.030869788489603645,0.02057471405718622,0.0515660890750076,0.048460227435745615,0.6009887005649718
2,4,0,R,xvector,including_selected,59,59,24,0.010154573621745997,0.032401620030233724,0.0179499395373366,0.04905355531479364,0.048460227435745615,0.5360169491525424
2,4,0,R,xvector,excluding_selected,35,59,24,0.01711770981951468,0.032401620030233724,0.02005104292081939,0.04905355531479364,0.048460227435745615,0.5360169491525424
2,4,0,U,xvector,including_selected,59,59,24,0.011103339231972605,0.03514038890557403,0.018166212089041508,0.04816065802387861,0.048460227435745615,0.49223163841807915
2,4,0,U,xvector,excluding_selected,35,59,24,0.018717057562468106,0.03514038890557403,0.02141462658342139,0.04816065802387861,0.048460227435745615,0.49223163841807915
2,4,1,C,xvector,including_selected,59,59,24,0.010146790180795137,0.030869788489603645,0.018798523044800182,0.0515660890750076,0.048460227435745615,0.6009887005649718
2,4,1,C,xvector,excluding_selected,35,59,24,0.017104589161911803,0.030869788489603645,0.02057471405718622,0.0515660890750076,0.048460227435745615,0.6009887005649718
2,4,1,R,xvector,including_selected,59,59,24,0.010154573621745997,0.032401620030233724,0.0179499395373366,0.04905355531479364,0.048460227435745615,0.5360169491525424
2,4,1,R,xvector,excluding_selected,35,59,24,0.01711770981951468,0.032401620030233724,0.02005104292081939,0.04905355531479364,0.048460227435745615,0.5360169491525424
2,4,1,U,xvector,including_selected,59,59,24,0.011052807949795105,0.031116726418987106,0.018207885879447244,0.04843234028044866,0.048460227435745615,0.4915254237288136
2,4,1,U,xvector,excluding_selected,35,59,24,0.018631876258226033,0.031116726418987106,0.021520052117983055,0.04843234028044866,0.048460227435745615,0.4915254237288136
2,4,2,C,xvector,including_selected,59,59,24,0.010146790180795137,0.030869788489603645,0.018798523044800182,0.0515660890750076,0.048460227435745615,0.6009887005649718
2,4,2,C,xvector,excluding_selected,35,59,24,0.017104589161911803,0.030869788489603645,0.02057471405718622,0.0515660890750076,0.048460227435745615,0.6009887005649718
2,4,2,R,xvector,including_selected,59,59,24,0.010154573621745997,0.032401620030233724,0.0179499395373366,0.04905355531479364,0.048460227435745615,0.5360169491525424
2,4,2,R,xvector,excluding_selected,35,59,24,0.01711770981951468,0.032401620030233724,0.02005104292081939,0.04905355531479364,0.048460227435745615,0.5360169491525424
2,4,2,U,xvector,including_selected,59,59,24,0.011058580369020033,0.03214521953451399,0.018177603527899152,0.048597316509843,0.048460227435745615,0.5204802259887006
2,4,2,U,xvector,excluding_selected,35,59,24,0.018641606907776626,0.03214521953451399,0.021223440139425002,0.048597316509843,0.048460227435745615,0.5204802259887006
2,5,0,C,ecapa,including_selected,57,57,24,0.33794874906327177,0.6938528858449058,0.581438626305758,0.8555838676495017,0.8367212380866551,0.6659356725146198
2,5,0,C,ecapa,excluding_selected,33,57,24,0.5837296574729239,0.6938528858449058,0.6488574121298063,0.8555838676495017,0.8367212380866551,0.6659356725146198
2,5,0,R,ecapa,including_selected,57,57,24,0.3094696275937174,0.6900822056866991,0.5488757401482971,0.8398742537730722,0.8367212380866551,0.5219298245614036
2,5,0,R,ecapa,excluding_selected,33,57,24,0.5345384476618754,0.6900822056866991,0.6229655463654483,0.8398742537730722,0.8367212380866551,0.5219298245614036
2,5,0,U,ecapa,including_selected,57,57,24,0.34058706131684724,0.8105585158169661,0.5441165878969946,0.8273596336479083,0.8367212380866551,0.4181286549707603
2,5,0,U,ecapa,excluding_selected,33,57,24,0.5882867422745544,0.8105585158169661,0.6480523303387575,0.8273596336479083,0.8367212380866551,0.4181286549707603
2,5,1,C,ecapa,including_selected,57,57,24,0.33794874906327177,0.6938528858449058,0.581438626305758,0.8555838676495017,0.8367212380866551,0.6659356725146198
2,5,1,C,ecapa,excluding_selected,33,57,24,0.5837296574729239,0.6938528858449058,0.6488574121298063,0.8555838676495017,0.8367212380866551,0.6659356725146198
2,5,1,R,ecapa,including_selected,57,57,24,0.3094696275937174,0.6900822056866991,0.5488757401482971,0.8398742537730722,0.8367212380866551,0.5219298245614036
2,5,1,R,ecapa,excluding_selected,33,57,24,0.5345384476618754,0.6900822056866991,0.6229655463654483,0.8398742537730722,0.8367212380866551,0.5219298245614036
2,5,1,U,ecapa,including_selected,57,57,24,0.35400647140489855,0.7652069148205933,0.5610134297552303,0.8426550848873394,0.8367212380866551,0.5533625730994153
2,5,1,U,ecapa,excluding_selected,33,57,24,0.611465723335734,0.7652069148205933,0.6569899439608172,0.8426550848873394,0.8367212380866551,0.5533625730994153
2,5,2,C,ecapa,including_selected,57,57,24,0.33794874906327177,0.6938528858449058,0.581438626305758,0.8555838676495017,0.8367212380866551,0.6659356725146198
2,5,2,C,ecapa,excluding_selected,33,57,24,0.5837296574729239,0.6938528858449058,0.6488574121298063,0.8555838676495017,0.8367212380866551,0.6659356725146198
2,5,2,R,ecapa,including_selected,57,57,24,0.3094696275937174,0.6900822056866991,0.5488757401482971,0.8398742537730722,0.8367212380866551,0.5219298245614036
2,5,2,R,ecapa,excluding_selected,33,57,24,0.5345384476618754,0.6900822056866991,0.6229655463654483,0.8398742537730722,0.8367212380866551,0.5219298245614036
2,5,2,U,ecapa,including_selected,57,57,24,0.34368196668534257,0.7368238704762444,0.5565799341292699,0.8354004177348017,0.8367212380866551,0.49415204678362573
2,5,2,U,ecapa,excluding_selected,33,57,24,0.5936324879110462,0.7368238704762444,0.6545667705834736,0.8354004177348017,0.8367212380866551,0.49415204678362573
2,5,0,C,xvector,including_selected,57,57,24,0.010330716548592774,0.03173593954087628,0.018878814846359032,0.04978212572983635,0.04870991445580209,0.540204678362573
2,5,0,C,xvector,excluding_selected,33,57,24,0.017843964947569336,0.03173593954087628,0.021271044715403746,0.04978212572983635,0.04870991445580209,0.540204678362573
2,5,0,R,xvector,including_selected,57,57,24,0.00975787508066241,0.023453603848505367,0.018301670587123887,0.0497654900068206,0.04870991445580209,0.5460526315789475
2,5,0,R,xvector,excluding_selected,33,57,24,0.016854511502962344,0.023453603848505367,0.020376292460634698,0.0497654900068206,0.04870991445580209,0.5460526315789475
2,5,0,U,xvector,including_selected,57,57,24,0.010817036077899302,0.03178322562421443,0.01751969476439291,0.04807632853395924,0.04870991445580209,0.46783625730994155
2,5,0,U,xvector,excluding_selected,33,57,24,0.018683971407280613,0.03178322562421443,0.021047236159542113,0.04807632853395924,0.04870991445580209,0.46783625730994155
2,5,1,C,xvector,including_selected,57,57,24,0.010330716548592774,0.03173593954087628,0.018878814846359032,0.04978212572983635,0.04870991445580209,0.540204678362573
2,5,1,C,xvector,excluding_selected,33,57,24,0.017843964947569336,0.03173593954087628,0.021271044715403746,0.04978212572983635,0.04870991445580209,0.540204678362573
2,5,1,R,xvector,including_selected,57,57,24,0.00975787508066241,0.023453603848505367,0.018301670587123887,0.0497654900068206,0.04870991445580209,0.5460526315789475
2,5,1,R,xvector,excluding_selected,33,57,24,0.016854511502962344,0.023453603848505367,0.020376292460634698,0.0497654900068206,0.04870991445580209,0.5460526315789475
2,5,1,U,xvector,including_selected,57,57,24,0.01087990831670968,0.03507704613535256,0.017934902236672923,0.049073167775142666,0.04870991445580209,0.5168128654970761
2,5,1,U,xvector,excluding_selected,33,57,24,0.018792568910680357,0.03507704613535256,0.02133752574698268,0.049073167775142666,0.04870991445580209,0.5168128654970761
2,5,2,C,xvector,including_selected,57,57,24,0.010330716548592774,0.03173593954087628,0.018878814846359032,0.04978212572983635,0.04870991445580209,0.540204678362573
2,5,2,C,xvector,excluding_selected,33,57,24,0.017843964947569336,0.03173593954087628,0.021271044715403746,0.04978212572983635,0.04870991445580209,0.540204678362573
2,5,2,R,xvector,including_selected,57,57,24,0.00975787508066241,0.023453603848505367,0.018301670587123887,0.0497654900068206,0.04870991445580209,0.5460526315789475
2,5,2,R,xvector,excluding_selected,33,57,24,0.016854511502962344,0.023453603848505367,0.020376292460634698,0.0497654900068206,0.04870991445580209,0.5460526315789475
2,5,2,U,xvector,including_selected,57,57,24,0.010592080201600691,0.029652922692693817,0.018109672554938335,0.04701667438126591,0.04870991445580209,0.4283625730994152
2,5,2,U,xvector,excluding_selected,33,57,24,0.018295411257310285,0.029652922692693817,0.021328027369095955,0.04701667438126591,0.04870991445580209,0.4283625730994152
3,0,0,C,ecapa,including_selected,62,62,24,0.36162503484678127,0.7036133731463841,0.5986808693596395,0.8587719892956657,0.8376451514251798,0.6693548387096774
3,0,0,C,ecapa,excluding_selected,38,62,24,0.59001979369738,0.7036133731463841,0.6571418710757431,0.8587719892956657,0.8376451514251798,0.6693548387096774
3,0,0,R,ecapa,including_selected,62,62,24,0.3331969972980774,0.6630519774523016,0.5655600792068539,0.8460387096412069,0.8376451514251798,0.5577956989247311
3,0,0,R,ecapa,excluding_selected,38,62,24,0.5436372061179156,0.6630519774523016,0.6308392652674635,0.8460387096412069,0.8376451514251798,0.5577956989247311
3,0,0,U,ecapa,including_selected,62,62,24,0.3696708765024797,0.7349745304313118,0.5640083243319908,0.8359541738360253,0.8376451514251798,0.4825268817204302
3,0,0,U,ecapa,excluding_selected,38,62,24,0.6031472195566774,0.7349745304313118,0.6547454718050801,0.8359541738360253,0.8376451514251798,0.4825268817204302
3,0,1,C,ecapa,including_selected,62,62,24,0.36162503484678127,0.7036133731463841,0.5986808693596395,0.8587719892956657,0.8376451514251798,0.6693548387096774
3,0,1,C,ecapa,excluding_selected,38,62,24,0.59001979369738,0.7036133731463841,0.6571418710757431,0.8587719892956657,0.8376451514251798,0.6693548387096774
3,0,1,R,ecapa,including_selected,62,62,24,0.3331969972980774,0.6630519774523016,0.5655600792068539,0.8460387096412069,0.8376451514251798,0.5577956989247311
3,0,1,R,ecapa,excluding_selected,38,62,24,0.5436372061179156,0.6630519774523016,0.6308392652674635,0.8460387096412069,0.8376451514251798,0.5577956989247311
3,0,1,U,ecapa,including_selected,62,62,24,0.3792511532537924,0.7862575830366508,0.578789395401885,0.8509123222483961,0.8376451514251798,0.6048387096774194
3,0,1,U,ecapa,excluding_selected,38,62,24,0.6187781974140822,0.7862575830366508,0.6661742669466725,0.8509123222483961,0.8376451514251798,0.6048387096774194
3,0,2,C,ecapa,including_selected,62,62,24,0.36162503484678127,0.7036133731463841,0.5986808693596395,0.8587719892956657,0.8376451514251798,0.6693548387096774
3,0,2,C,ecapa,excluding_selected,38,62,24,0.59001979369738,0.7036133731463841,0.6571418710757431,0.8587719892956657,0.8376451514251798,0.6693548387096774
3,0,2,R,ecapa,including_selected,62,62,24,0.3331969972980774,0.6630519774523016,0.5655600792068539,0.8460387096412069,0.8376451514251798,0.5577956989247311
3,0,2,R,ecapa,excluding_selected,38,62,24,0.5436372061179156,0.6630519774523016,0.6308392652674635,0.8460387096412069,0.8376451514251798,0.5577956989247311
3,0,2,U,ecapa,including_selected,62,62,24,0.36587498291125875,0.7843655029712815,0.565518104125754,0.8431401896142873,0.8376451514251798,0.5362903225806451
3,0,2,U,ecapa,excluding_selected,38,62,24,0.5969539194867907,0.7843655029712815,0.6584944640353334,0.8431401896142873,0.8376451514251798,0.5362903225806451
3,0,0,C,xvector,including_selected,62,62,24,0.01128773671994403,0.02962306710755014,0.02052352657192742,0.052949264927572105,0.049859435835814994,0.6129032258064516
3,0,0,C,xvector,excluding_selected,38,62,24,0.01841683359569815,0.02962306710755014,0.022194624505534447,0.052949264927572105,0.049859435835814994,0.6129032258064516
3,0,0,R,xvector,including_selected,62,62,24,0.01109273342257286,0.030524841465394248,0.019546389783441403,0.05263482425265261,0.049859435835814994,0.5994623655913979
3,0,0,R,xvector,excluding_selected,38,62,24,0.018098670321039928,0.030524841465394248,0.021462100941592798,0.05263482425265261,0.049859435835814994,0.5994623655913979
3,0,0,U,xvector,including_selected,62,62,24,0.012322695673523835,0.03176716795081358,0.01916388176085216,0.050020959798333375,0.049859435835814994,0.519489247311828
3,0,0,U,xvector,excluding_selected,38,62,24,0.020105450835749415,0.03176716795081358,0.022606901232581203,0.050020959798333375,0.049859435835814994,0.519489247311828
3,0,1,C,xvector,including_selected,62,62,24,0.01128773671994403,0.02962306710755014,0.02052352657192742,0.052949264927572105,0.049859435835814994,0.6129032258064516
3,0,1,C,xvector,excluding_selected,38,62,24,0.01841683359569815,0.02962306710755014,0.022194624505534447,0.052949264927572105,0.049859435835814994,0.6129032258064516
3,0,1,R,xvector,including_selected,62,62,24,0.01109273342257286,0.030524841465394248,0.019546389783441403,0.05263482425265261,0.049859435835814994,0.5994623655913979
3,0,1,R,xvector,excluding_selected,38,62,24,0.018098670321039928,0.030524841465394248,0.021462100941592798,0.05263482425265261,0.049859435835814994,0.5994623655913979
3,0,1,U,xvector,including_selected,62,62,24,0.012066514064106582,0.032879888359783616,0.019590729898293066,0.05052571883327452,0.049859435835814994,0.5174731182795699
3,0,1,U,xvector,excluding_selected,38,62,24,0.019687470315121264,0.032879888359783616,0.022555512170219793,0.05052571883327452,0.049859435835814994,0.5174731182795699
3,0,2,C,xvector,including_selected,62,62,24,0.01128773671994403,0.02962306710755014,0.02052352657192742,0.052949264927572105,0.049859435835814994,0.6129032258064516
3,0,2,C,xvector,excluding_selected,38,62,24,0.01841683359569815,0.02962306710755014,0.022194624505534447,0.052949264927572105,0.049859435835814994,0.6129032258064516
3,0,2,R,xvector,including_selected,62,62,24,0.01109273342257286,0.030524841465394248,0.019546389783441403,0.05263482425265261,0.049859435835814994,0.5994623655913979
3,0,2,R,xvector,excluding_selected,38,62,24,0.018098670321039928,0.030524841465394248,0.021462100941592798,0.05263482425265261,0.049859435835814994,0.5994623655913979
3,0,2,U,xvector,including_selected,62,62,24,0.011838179707151432,0.03295411731454534,0.019478984206994177,0.04973899391447586,0.049859435835814994,0.5020161290322581
3,0,2,U,xvector,excluding_selected,38,62,24,0.019314924785352336,0.03295411731454534,0.022276697343550263,0.04973899391447586,0.049859435835814994,0.5020161290322581
3,1,0,C,ecapa,including_selected,62,62,24,0.3497120752814049,0.6916132956226602,0.5819717767068437,0.851251200412055,0.8263245490327285,0.6814516129032259
3,1,0,C,ecapa,excluding_selected,38,62,24,0.5705828596696606,0.6916132956226602,0.6396496509503327,0.851251200412055,0.8263245490327285,0.6814516129032259
3,1,0,R,ecapa,including_selected,62,62,24,0.3271600921813111,0.6576069150820749,0.5442348694799529,0.8216270775905956,0.8263245490327285,0.45497311827956993
3,1,0,R,ecapa,excluding_selected,38,62,24,0.533787518822139,0.6576069150820749,0.6168111592039134,0.8216270775905956,0.8263245490327285,0.45497311827956993
3,1,0,U,ecapa,including_selected,62,62,24,0.3628383079299015,0.8162742741565857,0.5535640793888194,0.8217313975972087,0.8263245490327285,0.4630376344086022
3,1,0,U,ecapa,excluding_selected,38,62,24,0.5919993445172077,0.8162742741565857,0.6451373488501334,0.8217313975972087,0.8263245490327285,0.4630376344086022
3,1,1,C,ecapa,including_selected,62,62,24,0.3497120752814049,0.6916132956226602,0.5819717767068437,0.851251200412055,0.8263245490327285,0.6814516129032259
3,1,1,C,ecapa,excluding_selected,38,62,24,0.5705828596696606,0.6916132956226602,0.6396496509503327,0.851251200412055,0.8263245490327285,0.6814516129032259
3,1,1,R,ecapa,including_selected,62,62,24,0.3271600921813111,0.6576069150820749,0.5442348694799529,0.8216270775905956,0.8263245490327285,0.45497311827956993
3,1,1,R,ecapa,excluding_selected,38,62,24,0.533787518822139,0.6576069150820749,0.6168111592039134,0.8216270775905956,0.8263245490327285,0.45497311827956993
3,1,1,U,ecapa,including_selected,62,62,24,0.35591675642029774,0.742027963442141,0.5536288800729586,0.8304075554368855,0.8263245490327285,0.5309139784946236
3,1,1,U,ecapa,excluding_selected,38,62,24,0.5807062867910121,0.742027963442141,0.6392213083663812,0.8304075554368855,0.8263245490327285,0.5309139784946236
3,1,2,C,ecapa,including_selected,62,62,24,0.3497120752814049,0.6916132956226602,0.5819717767068437,0.851251200412055,0.8263245490327285,0.6814516129032259
3,1,2,C,ecapa,excluding_selected,38,62,24,0.5705828596696606,0.6916132956226602,0.6396496509503327,0.851251200412055,0.8263245490327285,0.6814516129032259
3,1,2,R,ecapa,including_selected,62,62,24,0.3271600921813111,0.6576069150820749,0.5442348694799529,0.8216270775905956,0.8263245490327285,0.45497311827956993
3,1,2,R,ecapa,excluding_selected,38,62,24,0.533787518822139,0.6576069150820749,0.6168111592039134,0.8216270775905956,0.8263245490327285,0.45497311827956993
3,1,2,U,ecapa,including_selected,62,62,24,0.37530231540005543,0.7371909953417762,0.5514802220102403,0.820068227869522,0.8263245490327285,0.4415322580645162
3,1,2,U,ecapa,excluding_selected,38,62,24,0.6123353567053537,0.7371909953417762,0.6519885315225834,0.820068227869522,0.8263245490327285,0.4415322580645162
3,1,0,C,xvector,including_selected,62,62,24,0.010055056787947637,0.030164598085614225,0.01841027738514209,0.04952823188723889,0.046117929303479625,0.6303763440860215
3,1,0,C,xvector,excluding_selected,38,62,24,0.016405618969809303,0.030164598085614225,0.01988724962243263,0.04952823188723889,0.046117929303479625,0.6303763440860215
3,1,0,R,xvector,including_selected,62,62,24,0.01018109412877714,0.02740433440603307,0.016952035621601472,0.04598728770808771,0.046117929303479625,0.48118279569892475
3,1,0,R,xvector,excluding_selected,38,62,24,0.016611258841689017,0.02740433440603307,0.019472490178116933,0.04598728770808771,0.046117929303479625,0.48118279569892475
