fold,rotation,comparison,speaker,distance_rank_spearman,nn3_intersection_fraction,n_peer_people
0,4,xvector_half4_vs_half4,1055,0.9529976314251439,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1056,0.8963979205758407,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1057,0.9132547909809592,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1058,0.9124550124580886,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1060,0.9205143191116307,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1062,0.9620412808760652,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1063,0.9402011750592145,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1064,0.9380479251899475,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1065,0.9268510258697592,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1066,0.9502906887323511,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1067,0.872096957765542,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1069,0.9306653542096036,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1071,0.9388477037128181,0.0,58
0,4,xvector_half4_vs_half4,1072,0.9367559752683873,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1073,0.9312805684579656,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1074,0.9518287243532562,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1075,0.9552124027192471,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1077,0.9015041988372452,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1078,0.9387246608631457,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1079,0.9280199329416471,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1080,0.924021040327294,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1081,0.8865544926020488,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1082,0.9640714878956598,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1083,0.9336799040265774,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1084,0.8893229567196778,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1088,0.9394629179611801,0.6666666666666666,58
0,4,xvector_half4_vs_half4,1090,0.8586237657264143,0.3333333333333333,58
0,4,xvector_half4_vs_half4,1091,0.9316496970069827,0.3333333333333333,58
0,4,ecapa_vs_xvector,1003,0.6191208588390907,0.3333333333333333,58
0,4,ecapa_vs_xvector,1004,0.2607585591682304,0.3333333333333333,58
0,4,ecapa_vs_xvector,1005,0.7068504106555109,0.6666666666666666,58
0,4,ecapa_vs_xvector,1007,0.40096588636992836,0.0,58
0,4,ecapa_vs_xvector,1012,0.4455073979513366,0.6666666666666666,58
0,4,ecapa_vs_xvector,1014,0.5993724814666709,0.0,58
0,4,ecapa_vs_xvector,1016,0.7948260481712758,1.0,58
0,4,ecapa_vs_xvector,1018,0.5513857700944355,0.6666666666666666,58
0,4,ecapa_vs_xvector,1021,0.6818111907471778,0.3333333333333333,58
0,4,ecapa_vs_xvector,1022,0.6239195299763143,0.3333333333333333,58
0,4,ecapa_vs_xvector,1023,0.5723030545387432,0.3333333333333333,58
0,4,ecapa_vs_xvector,1024,0.3465809468147283,0.0,58
0,4,ecapa_vs_xvector,1026,0.7696637854132703,0.6666666666666666,58
0,4,ecapa_vs_xvector,1027,0.5671967762773387,0.3333333333333333,58
0,4,ecapa_vs_xvector,1029,0.6256421298717278,0.3333333333333333,58
0,4,ecapa_vs_xvector,1031,0.5233935217939648,0.6666666666666666,58
0,4,ecapa_vs_xvector,1033,0.6746747054661787,0.3333333333333333,58
0,4,ecapa_vs_xvector,1035,0.6238580085514781,0.3333333333333333,58
0,4,ecapa_vs_xvector,1036,0.22298440431880404,0.0,58
0,4,ecapa_vs_xvector,1037,0.2889353717432096,0.6666666666666666,58
0,4,ecapa_vs_xvector,1039,0.5800547540681043,0.6666666666666666,58
0,4,ecapa_vs_xvector,1040,0.5628287551139685,0.3333333333333333,58
0,4,ecapa_vs_xvector,1041,0.5735334830354671,0.3333333333333333,58
0,4,ecapa_vs_xvector,1042,0.1564797440708727,0.6666666666666666,58
0,4,ecapa_vs_xvector,1044,0.7182318742502077,0.0,58
0,4,ecapa_vs_xvector,1046,0.611184595035221,0.3333333333333333,58
0,4,ecapa_vs_xvector,1048,0.5460949275585223,0.3333333333333333,58
0,4,ecapa_vs_xvector,1049,0.5502783844473839,0.0,58
0,4,ecapa_vs_xvector,1050,0.30413116367775084,0.6666666666666666,58
0,4,ecapa_vs_xvector,1051,0.602510074133317,0.3333333333333333,58
0,4,ecapa_vs_xvector,1054,0.6608323848780339,0.6666666666666666,58
0,4,ecapa_vs_xvector,1055,0.45713494724537823,0.6666666666666666,58
0,4,ecapa_vs_xvector,1056,0.413516257036513,0.6666666666666666,58
0,4,ecapa_vs_xvector,1057,0.06610477098649606,0.3333333333333333,58
0,4,ecapa_vs_xvector,1058,0.15850995109046728,0.3333333333333333,58
0,4,ecapa_vs_xvector,1060,0.1952382417176782,0.3333333333333333,58
0,4,ecapa_vs_xvector,1062,0.5350210710880065,0.3333333333333333,58
0,4,ecapa_vs_xvector,1063,0.7152173244332339,0.6666666666666666,58
0,4,ecapa_vs_xvector,1064,0.7838752345504323,0.6666666666666666,58
0,4,ecapa_vs_xvector,1065,0.6237349657018058,0.6666666666666666,58
0,4,ecapa_vs_xvector,1066,0.6684610415577226,0.6666666666666666,58
0,4,ecapa_vs_xvector,1067,0.271155679965548,0.3333333333333333,58
0,4,ecapa_vs_xvector,1069,0.7988249407856287,0.6666666666666666,58
0,4,ecapa_vs_xvector,1071,0.41234734996462524,0.6666666666666666,58
0,4,ecapa_vs_xvector,1072,0.4394782983173891,0.6666666666666666,58
0,4,ecapa_vs_xvector,1073,0.45627364729767145,0.6666666666666666,58
0,4,ecapa_vs_xvector,1074,0.539512135101049,0.6666666666666666,58
0,4,ecapa_vs_xvector,1075,0.664585191793042,0.6666666666666666,58
0,4,ecapa_vs_xvector,1077,0.44766064782060355,0.6666666666666666,58
0,4,ecapa_vs_xvector,1078,0.31668153434433544,1.0,58
0,4,ecapa_vs_xvector,1079,0.5118890153495955,0.3333333333333333,58
0,4,ecapa_vs_xvector,1080,0.6800885908517642,0.3333333333333333,58
0,4,ecapa_vs_xvector,1081,0.5935279461072319,0.3333333333333333,58
0,4,ecapa_vs_xvector,1082,0.6132148020548157,0.6666666666666666,58
0,4,ecapa_vs_xvector,1083,0.42674336337629587,0.6666666666666666,58
0,4,ecapa_vs_xvector,1084,0.6671075702113262,0.3333333333333333,58
0,4,ecapa_vs_xvector,1088,0.5605524623950291,0.6666666666666666,58
0,4,ecapa_vs_xvector,1090,0.553108369989849,0.6666666666666666,58
0,4,ecapa_vs_xvector,1091,0.44833738349380176,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1003,0.70039066104771,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1004,0.7002676181980375,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1005,0.5949429388784645,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1007,0.6632932418714819,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1009,0.5766710757021133,0.0,58
0,5,ecapa_half4_vs_half4,1012,0.66704604878649,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1014,0.5700267618198038,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1016,0.6875942046817805,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1018,0.5921129533359993,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1021,0.6763973053615923,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1022,0.72758313082531,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1023,0.6292103725122274,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1024,0.6604017349041804,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1026,0.8113137900273771,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1027,0.6900550616752285,1.0,58
0,5,ecapa_half4_vs_half4,1029,0.5591989910486328,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1031,0.6973761112307362,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1033,0.7323202805376974,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1035,0.7160171029561045,0.0,58
0,5,ecapa_half4_vs_half4,1036,0.45781168291857643,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1037,0.49638561629087335,0.0,58
0,5,ecapa_half4_vs_half4,1039,0.4828509028269095,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1041,0.6062628810483252,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1042,0.6508043926297333,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1044,0.7849210987726477,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1046,0.42674336337629587,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1048,0.6414531360546311,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1049,0.5946353317542835,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1050,0.5560613983819865,0.0,58
0,5,ecapa_half4_vs_half4,1051,0.7929188840013536,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1054,0.7083269248515797,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1055,0.7070349749300194,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1056,0.761850564459073,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1057,0.24851579562582674,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1058,0.6918391829954783,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1060,0.6709834199760067,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1062,0.7094958319234674,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1063,0.6554800209172845,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1064,0.771140299609339,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1065,0.8407210310990804,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1066,0.724199452459319,0.0,58
0,5,ecapa_half4_vs_half4,1067,0.6353625149958474,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1069,0.678796640930204,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1071,0.630317758159279,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1072,0.6218278015318836,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1073,0.5751945615060445,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1074,0.6774431695838077,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1075,0.6572026208126981,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1077,0.6203512873358148,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1078,0.5559383555323142,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1079,0.6795964194530746,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1080,0.7661570641976069,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1081,0.6973761112307362,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1082,0.5860223322772156,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1083,0.6997139253745117,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1084,0.7043895536620629,0.3333333333333333,58
0,5,ecapa_half4_vs_half4,1088,0.7322587591128611,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1090,0.5914977390876374,0.6666666666666666,58
0,5,ecapa_half4_vs_half4,1091,0.6811344550739796,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1003,0.9378633609154389,1.0,58
0,5,xvector_half4_vs_half4,1004,0.9600725952813068,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1005,0.9372481466670769,1.0,58
0,5,xvector_half4_vs_half4,1007,0.8821249500138424,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1009,0.9518902457780923,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1012,0.9432772463010244,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1014,0.8800947429942478,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1016,0.9326955612291982,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1018,0.9245747331508198,1.0,58
0,5,xvector_half4_vs_half4,1021,0.9426620320526624,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1022,0.9445076747977484,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1023,0.9351564182226462,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1024,0.9365098895690426,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1026,0.9357716324710081,1.0,58
0,5,xvector_half4_vs_half4,1027,0.837829524131779,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1029,0.9395859608108524,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1031,0.9394629179611801,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1033,0.9534898028238336,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1035,0.9576117382878588,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1036,0.9383555323141285,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1037,0.9270355901442678,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1039,0.9589652096342552,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1041,0.9351564182226462,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1042,0.9505367744316959,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1044,0.9473991817650498,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1046,0.9498600387584978,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1048,0.9496754744839891,0.0,58
0,5,xvector_half4_vs_half4,1049,0.9463533175428344,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1050,0.9446307176474208,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1051,0.9385400965886371,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1054,0.9472146174905411,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1055,0.9645021378695132,1.0,58
0,5,xvector_half4_vs_half4,1056,0.9512750315297304,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1057,0.961672152327048,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1058,0.9414316035559385,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1060,0.9373096680919131,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1062,0.9392783536866715,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1063,0.9464148389676706,1.0,58
0,5,xvector_half4_vs_half4,1064,0.9363253252945339,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1065,0.9478298317389032,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1066,0.9423544249284814,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1067,0.8197422252299364,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1069,0.9395859608108524,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1071,0.9581654311113846,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1072,0.9511519886800579,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1073,0.9254975545233629,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1074,0.9341105540004307,1.0,58
0,5,xvector_half4_vs_half4,1075,0.9464763603925068,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1077,0.9379248823402752,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1078,0.8775723645759637,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1079,0.9449998461964381,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1080,0.9072872127718479,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1081,0.9316496970069827,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1082,0.949306345934972,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1083,0.9230982189547511,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1084,0.9330031683533792,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1088,0.9250669045495095,0.6666666666666666,58
0,5,xvector_half4_vs_half4,1090,0.8562244301578026,0.3333333333333333,58
0,5,xvector_half4_vs_half4,1091,0.932634039804362,0.6666666666666666,58
0,5,ecapa_vs_xvector,1003,0.5729182687871052,0.3333333333333333,58
0,5,ecapa_vs_xvector,1004,0.22433787566520044,0.6666666666666666,58
0,5,ecapa_vs_xvector,1005,0.6156756590482636,1.0,58
0,5,ecapa_vs_xvector,1007,0.25466793810944666,0.0,58
0,5,ecapa_vs_xvector,1009,0.6111230736103849,0.6666666666666666,58
0,5,ecapa_vs_xvector,1012,0.5472638346304101,0.3333333333333333,58
0,5,ecapa_vs_xvector,1014,0.4461226121996986,0.0,58
0,5,ecapa_vs_xvector,1016,0.7602510074133317,0.6666666666666666,58
0,5,ecapa_vs_xvector,1018,0.6014026884862654,0.6666666666666666,58
0,5,ecapa_vs_xvector,1021,0.5676889476760283,0.6666666666666666,58
0,5,ecapa_vs_xvector,1022,0.6389307576363469,0.3333333333333333,58
0,5,ecapa_vs_xvector,1023,0.4408932910886217,0.3333333333333333,58
0,5,ecapa_vs_xvector,1024,0.34147466855332376,0.3333333333333333,58
0,5,ecapa_vs_xvector,1026,0.7316435448644991,0.3333333333333333,58
0,5,ecapa_vs_xvector,1027,0.5447414562121259,0.3333333333333333,58
0,5,ecapa_vs_xvector,1029,0.5447414562121259,0.0,58
0,5,ecapa_vs_xvector,1031,0.46334861115383436,0.6666666666666666,58
0,5,ecapa_vs_xvector,1033,0.6813805407733244,0.3333333333333333,58
0,5,ecapa_vs_xvector,1035,0.6700605986034638,0.3333333333333333,58
0,5,ecapa_vs_xvector,1036,0.07711710603217571,0.3333333333333333,58
0,5,ecapa_vs_xvector,1037,0.28998123596542497,0.6666666666666666,58
0,5,ecapa_vs_xvector,1039,0.4744839890491864,0.3333333333333333,58
0,5,ecapa_vs_xvector,1041,0.509858808330001,0.3333333333333333,58
0,5,ecapa_vs_xvector,1042,0.19062413485496327,0.3333333333333333,58
0,5,ecapa_vs_xvector,1044,0.6217047586822112,0.0,58
0,5,ecapa_vs_xvector,1046,0.6455135500938203,0.0,58
0,5,ecapa_vs_xvector,1048,0.5021071088006399,0.0,58
0,5,ecapa_vs_xvector,1049,0.594819896028792,0.3333333333333333,58
0,5,ecapa_vs_xvector,1050,0.09188224799286353,0.3333333333333333,58
0,5,ecapa_vs_xvector,1051,0.5699652403949677,0.6666666666666666,58
0,5,ecapa_vs_xvector,1054,0.6244117013750039,0.3333333333333333,58
0,5,ecapa_vs_xvector,1055,0.4568888615460335,0.6666666666666666,58
0,5,ecapa_vs_xvector,1056,0.2868436432987788,0.6666666666666666,58
0,5,ecapa_vs_xvector,1057,0.0934818050386047,0.6666666666666666,58
0,5,ecapa_vs_xvector,1058,0.1418991663846935,0.3333333333333333,58
0,5,ecapa_vs_xvector,1060,0.2410717032206466,0.0,58
0,5,ecapa_vs_xvector,1062,0.5368051924082562,0.3333333333333333,58
0,5,ecapa_vs_xvector,1063,0.6556645851917932,0.3333333333333333,58
0,5,ecapa_vs_xvector,1064,0.6874096404072719,0.3333333333333333,58
0,5,ecapa_vs_xvector,1065,0.6026946384078256,0.3333333333333333,58
0,5,ecapa_vs_xvector,1066,0.6779353409824972,0.6666666666666666,58
0,5,ecapa_vs_xvector,1067,0.16060167953489804,0.6666666666666666,58
0,5,ecapa_vs_xvector,1069,0.7229075025377588,0.3333333333333333,58
0,5,ecapa_vs_xvector,1071,0.3228336768279554,0.3333333333333333,58
0,5,ecapa_vs_xvector,1072,0.49540127349349417,0.6666666666666666,58
0,5,ecapa_vs_xvector,1073,0.503091451598019,0.6666666666666666,58
0,5,ecapa_vs_xvector,1074,0.5502168630225477,0.3333333333333333,58
0,5,ecapa_vs_xvector,1075,0.5711341474668554,0.6666666666666666,58
0,5,ecapa_vs_xvector,1077,0.4787289673628842,0.3333333333333333,58
0,5,ecapa_vs_xvector,1078,0.3377218616383156,1.0,58
0,5,ecapa_vs_xvector,1079,0.44624565504937097,0.0,58
0,5,ecapa_vs_xvector,1080,0.6329016580023994,0.3333333333333333,58
0,5,ecapa_vs_xvector,1081,0.5397582208003938,0.6666666666666666,58
0,5,ecapa_vs_xvector,1082,0.5544003199114093,0.3333333333333333,58
0,5,ecapa_vs_xvector,1083,0.36639084561198443,0.6666666666666666,58
0,5,ecapa_vs_xvector,1084,0.633086222276908,0.6666666666666666,58
0,5,ecapa_vs_xvector,1088,0.6161678304469532,0.6666666666666666,58
0,5,ecapa_vs_xvector,1090,0.41942231382078815,0.6666666666666666,58
0,5,ecapa_vs_xvector,1091,0.45818081146759365,0.0,58
1,0,ecapa_half4_vs_half4,1007,0.651198129748685,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1009,0.6438924605493863,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1010,0.7185856224430158,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1011,0.6649327878433664,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1012,0.6336060783167738,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1014,0.7096434833430743,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1015,0.7629456458211572,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1016,0.6221507890122735,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1019,0.5194038573933373,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1020,0.5838690824079485,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1023,0.7159555815312683,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1024,0.6272939801285797,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1025,0.7267095265926359,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1026,0.7181180596142607,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1027,0.6237288135593221,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1030,0.4565166569257744,1.0,59
1,0,ecapa_half4_vs_half4,1031,0.3981297486849795,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1032,0.8027469316189363,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1033,0.7140268848626534,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1034,0.5893629456458211,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1035,0.6082407948568089,0.0,59
1,0,ecapa_half4_vs_half4,1036,0.6004091174751607,0.0,59
1,0,ecapa_half4_vs_half4,1037,0.6960841613091759,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1038,0.7307422559906488,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1039,0.6642898889538281,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1042,0.5674459380479252,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1043,0.6223845704266511,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1044,0.6883693746347166,0.0,59
1,0,ecapa_half4_vs_half4,1045,0.6304500292226768,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1046,0.6124488603156049,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1048,0.6916423144360023,0.0,59
1,0,ecapa_half4_vs_half4,1049,0.710812390414962,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1051,0.6754529514903566,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1052,0.7476914085330216,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1053,0.6380479251899474,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1054,0.7896551724137931,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1056,0.5901227352425482,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1058,0.5926943308007013,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1059,0.7335476329631794,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1060,0.6812390414962011,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1062,0.7364699006428989,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1063,0.72343658679135,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1066,0.7548217416715371,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1068,0.855698421975453,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1069,0.7817650496785505,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1070,0.655406195207481,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1071,0.6119812974868498,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1072,0.6235534774985388,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1073,0.48234950321449443,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1074,0.6449444769140853,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1079,0.6725306838106371,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1080,0.7507890122735242,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1081,0.6801285797779076,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1082,0.7101110461718293,0.0,59
1,0,ecapa_half4_vs_half4,1083,0.6299824663939216,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1084,0.6014611338398598,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1085,0.8419637638807714,0.0,59
1,0,ecapa_half4_vs_half4,1087,0.7319111630625366,0.3333333333333333,59
1,0,ecapa_half4_vs_half4,1088,0.732729398012858,0.6666666666666666,59
1,0,ecapa_half4_vs_half4,1089,0.39602571595558156,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1007,0.8473991817650497,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1009,0.949853886616014,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1010,0.9417299824663939,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1011,0.9298071303331386,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1012,0.9347165400350672,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1014,0.9308591466978375,1.0,59
1,0,xvector_half4_vs_half4,1015,0.9713033313851549,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1016,0.9241379310344827,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1019,0.9341320864991233,0.0,59
1,0,xvector_half4_vs_half4,1020,0.9383985973115138,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1023,0.9563413208649912,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1024,0.9093512565751023,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1025,0.9514319111630626,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1026,0.9514319111630626,1.0,59
1,0,xvector_half4_vs_half4,1027,0.939333722969024,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1030,0.9334307422559907,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1031,0.9383401519579193,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1032,0.8908825248392753,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1033,0.9524254821741671,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1034,0.9713033313851549,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1035,0.9611338398597311,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1036,0.9265926358854472,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1037,0.954354178842782,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1038,0.8991817650496785,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1039,0.9716540035067213,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1042,0.9576271186440678,0.0,59
1,0,xvector_half4_vs_half4,1043,0.9646405610753945,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1044,0.9600818234950321,0.6666666666666666,59
1,0,xvector_half4_vs_half4,1045,0.8926943308007014,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1046,0.9661016949152542,0.3333333333333333,59
1,0,xvector_half4_vs_half4,1048,0.9530683810637054,0.0,59
