unit_id,corpus,draw,fold,delta_CE_pp,delta_UAR_pp,J_pp,last_outer_uar,oracle_outer_uar,middle_8_10_minus_late_14_15_pp,ce_epoch_agreement,uar_epoch_agreement
fpc_formal_cremad_d05_f0_A,cremad,5,0,0.0,-1.7425320056899005,1.7425320056899005,58.25035561877667,61.32053105737316,3.2914493440809167,1,0
fpc_formal_cremad_d05_f1_A,cremad,5,1,0.0,0.0,0.0,56.67377904220009,61.522048364153626,0.501817607080767,1,1
fpc_formal_cremad_d05_f2_A,cremad,5,2,0.0,-2.6315789473684212,2.6315789473684212,45.17543859649123,50.877192982456144,0.9502923976608173,1,0
fpc_formal_cremad_d05_f3_A,cremad,5,3,-2.450980392156863,-1.9607843137254901,-0.49019607843137253,55.392156862745104,60.29411764705882,0.8986928104575256,0,0
fpc_formal_cremad_d05_f4_A,cremad,5,4,0.0,0.9803921568627451,-0.9803921568627451,53.92156862745098,53.92156862745098,-1.797385620915037,1,0
fpc_formal_cremad_d06_f0_A,cremad,6,0,6.069227121858701,0.36747273589378854,5.701754385964913,45.602181128496916,53.87624466571835,5.7807807807807805,0,0
fpc_formal_cremad_d06_f1_A,cremad,6,1,0.0,-0.43859649122807015,0.43859649122807015,61.40350877192983,61.40350877192983,-3.581871345029242,1,0
fpc_formal_cremad_d06_f2_A,cremad,6,2,0.0,3.508771929824561,-3.508771929824561,58.333333333333336,62.28070175438597,0.365497076023388,1,0
fpc_formal_cremad_d06_f3_A,cremad,6,3,2.9411764705882355,0.0,2.9411764705882355,42.95900178253119,50.37136066547831,1.9954446425034789,0,1
fpc_formal_cremad_d06_f4_A,cremad,6,4,0.0,-0.5496137849079026,0.5496137849079026,58.06595365418895,58.496732026143796,-2.2009308774014684,1,0
fpc_formal_cremad_d07_f0_A,cremad,7,0,-3.508771929824561,0.0,-3.508771929824561,42.98245614035088,54.824561403508774,4.459064327485379,0,1
fpc_formal_cremad_d07_f1_A,cremad,7,1,0.0,0.0,0.0,57.01754385964912,64.03508771929825,-4.239766081871345,1,1
fpc_formal_cremad_d07_f2_A,cremad,7,2,7.669511616880038,0.11853959222380275,7.550972024656235,57.20720720720721,59.36462778568041,1.517306780464672,0,0
fpc_formal_cremad_d07_f3_A,cremad,7,3,-2.0053475935828877,-1.0843731431966726,-0.9209744503862151,58.71954842543078,61.83897801544861,-5.545652604476139,0,0
fpc_formal_cremad_d07_f4_A,cremad,7,4,0.0,7.352941176470588,-7.352941176470588,53.92156862745098,57.84313725490197,-7.105427357601002e-15,0,0
fpc_formal_cremad_d08_f0_A,cremad,8,0,-7.017543859649122,1.7543859649122806,-8.771929824561404,46.92982456140351,51.75438596491229,-0.8040935672514635,0,0
fpc_formal_cremad_d08_f1_A,cremad,8,1,0.0,-0.43859649122807015,0.43859649122807015,47.75960170697013,55.63063063063063,-1.303935514461834,1,0
fpc_formal_cremad_d08_f2_A,cremad,8,2,0.0,-4.504504504504505,4.504504504504505,56.30630630630631,63.06306306306306,-0.6006006006006004,1,0
fpc_formal_cremad_d08_f3_A,cremad,8,3,-5.199049316696375,-1.3963161021984551,-3.8027332144979202,49.59893048128342,56.521093285799175,-0.4629629629629548,0,0
fpc_formal_cremad_d08_f4_A,cremad,8,4,0.0,0.0,0.0,59.09090909090909,60.60606060606061,3.6195286195286087,1,1
fpc_formal_cremad_d09_f0_A,cremad,9,0,0.0,0.0,0.0,47.368421052631575,54.824561403508774,0.07309941520468755,1,1
fpc_formal_cremad_d09_f1_A,cremad,9,1,3.508771929824561,0.0,3.508771929824561,49.56140350877193,55.70175438596491,4.239766081871338,0,1
fpc_formal_cremad_d09_f2_A,cremad,9,2,0.0,5.132275132275132,-5.132275132275132,52.605820105820115,54.854497354497354,0.9149029982363288,1,0
fpc_formal_cremad_d09_f3_A,cremad,9,3,0.0,0.0,0.0,58.333333333333336,58.82352941176471,0.16339869281045338,1,1
fpc_formal_cremad_d09_f4_A,cremad,9,4,0.0,1.9607843137254901,-1.9607843137254901,61.274509803921575,61.76470588235294,1.470588235294116,1,0
fpc_formal_cremad_d10_f0_A,cremad,10,0,-4.018492176386913,2.192982456140351,-6.211474632527264,52.90422000948317,57.776197249881456,2.552552552552541,0,0
fpc_formal_cremad_d10_f1_A,cremad,10,1,0.0,0.0,0.0,45.28212422949265,57.20720720720721,2.353010905642485,1,1
fpc_formal_cremad_d10_f2_A,cremad,10,2,-2.192982456140351,0.0,-2.192982456140351,44.29824561403509,55.26315789473685,-0.7309941520467902,0,1
fpc_formal_cremad_d10_f3_A,cremad,10,3,10.294117647058824,-0.49019607843137253,10.784313725490197,62.254901960784316,62.745098039215684,-4.411764705882355,0,0
fpc_formal_cremad_d10_f4_A,cremad,10,4,5.451574569221628,0.0,5.451574569221628,45.8407605466429,54.69399881164587,-0.04703901762725593,0,1
fpc_formal_cremad_d11_f0_A,cremad,11,0,0.0,-4.006638217164533,4.006638217164533,41.54812707444287,52.96348980559507,4.929271376639797,1,0
fpc_formal_cremad_d11_f1_A,cremad,11,1,0.0,0.011853959222380275,-0.011853959222380275,55.15647226173542,60.58558558558559,4.544017701912431,1,0
fpc_formal_cremad_d11_f2_A,cremad,11,2,0.0,0.0,0.0,59.64912280701754,61.40350877192983,-1.6812865497075862,1,1
fpc_formal_cremad_d11_f3_A,cremad,11,3,0.0,0.0,0.0,51.470588235294116,60.29411764705882,1.470588235294123,1,1
fpc_formal_cremad_d11_f4_A,cremad,11,4,-7.382650029708853,3.461081402257873,-10.843731431966726,55.213903743315505,58.68983957219251,-1.7057833234303885,0,0
fpc_formal_cremad_d12_f0_A,cremad,12,0,0.0,-4.824561403508772,4.824561403508772,47.80701754385965,56.14035087719298,-8.552631578947363,1,0
fpc_formal_cremad_d12_f1_A,cremad,12,1,0.0,3.0701754385964914,-3.0701754385964914,61.40350877192983,61.40350877192983,7.105427357601002e-15,1,0
fpc_formal_cremad_d12_f2_A,cremad,12,2,0.0,-3.0701754385964914,3.0701754385964914,51.31578947368421,51.31578947368421,-5.994152046783633,1,0
fpc_formal_cremad_d12_f3_A,cremad,12,3,0.0,0.0,0.0,57.07070707070707,60.60606060606061,-1.430976430976429,1,1
fpc_formal_cremad_d12_f4_A,cremad,12,4,5.40701128936423,-5.421865715983363,10.828877005347593,51.81224004753416,55.3030303030303,0.70310952663894,0,0
fpc_formal_cremad_d13_f0_A,cremad,13,0,0.0,0.0,0.0,55.26315789473685,55.26315789473685,-6.652046783625728,1,1
fpc_formal_cremad_d13_f1_A,cremad,13,1,0.0,0.0,0.0,43.24324324324324,59.009009009009006,1.4264264264264241,1,1
fpc_formal_cremad_d13_f2_A,cremad,13,2,2.192982456140351,0.0,2.192982456140351,57.89473684210527,64.91228070175438,-0.5847953216374293,0,1
fpc_formal_cremad_d13_f3_A,cremad,13,3,0.0,0.0,0.0,56.86274509803921,56.86274509803921,-1.3888888888888857,1,0
fpc_formal_cremad_d13_f4_A,cremad,13,4,-2.450980392156863,0.9803921568627451,-3.4313725490196076,60.78431372549019,60.78431372549019,-3.0228758169934693,0,0
fpc_formal_cremad_d14_f0_A,cremad,14,0,3.9473684210526314,0.0,3.9473684210526314,52.63157894736842,54.385964912280706,-2.7777777777777786,0,1
fpc_formal_cremad_d14_f1_A,cremad,14,1,0.0,-4.824561403508772,4.824561403508772,61.40350877192983,64.03508771929825,-1.5350877192982466,1,0
fpc_formal_cremad_d14_f2_A,cremad,14,2,0.9601706970128022,0.8416311047889995,0.11853959222380275,54.208155523945,55.5239449976292,-1.3454243717401653,0,0
fpc_formal_cremad_d14_f3_A,cremad,14,3,2.0202020202020203,-0.5050505050505051,2.525252525252525,59.09090909090909,61.111111111111114,-1.5151515151515156,0,0
fpc_formal_cremad_d14_f4_A,cremad,14,4,1.5151515151515151,0.0,1.5151515151515151,39.8989898989899,49.494949494949495,-0.5050505050505052,0,1
fpc_formal_cremad_d15_f0_A,cremad,15,0,0.0,7.456140350877193,-7.456140350877193,53.07017543859649,60.526315789473685,-1.6812865497076004,1,0
fpc_formal_cremad_d15_f1_A,cremad,15,1,0.0,-5.701754385964913,5.701754385964913,44.73684210526316,50.877192982456144,3.4356725146198883,1,0
fpc_formal_cremad_d15_f2_A,cremad,15,2,3.9473684210526314,-4.385964912280702,8.333333333333334,49.56140350877193,57.45614035087719,6.798245614035089,0,0
fpc_formal_cremad_d15_f3_A,cremad,15,3,11.764705882352942,-1.4705882352941178,13.235294117647058,61.274509803921575,65.19607843137256,0.8986928104575114,0,0
fpc_formal_cremad_d15_f4_A,cremad,15,4,0.0,3.9215686274509802,-3.9215686274509802,50.98039215686274,55.88235294117647,1.3888888888888928,1,0
fpc_formal_cremad_d16_f0_A,cremad,16,0,0.0,0.0,0.0,53.94736842105263,56.57894736842105,-0.14619883040935377,1,1
fpc_formal_cremad_d16_f1_A,cremad,16,1,8.771929824561404,-0.8771929824561403,9.649122807017545,55.26315789473685,58.333333333333336,1.3157894736842124,0,0
fpc_formal_cremad_d16_f2_A,cremad,16,2,8.771929824561404,0.43859649122807015,8.333333333333334,54.385964912280706,54.385964912280706,-2.33918128654971,0,0
fpc_formal_cremad_d16_f3_A,cremad,16,3,0.0,4.411764705882353,-4.411764705882353,47.05882352941176,57.84313725490197,1.9607843137254903,1,0
fpc_formal_cremad_d16_f4_A,cremad,16,4,-0.49019607843137253,4.411764705882353,-4.901960784313726,58.82352941176471,64.2156862745098,2.7777777777777786,0,0
fpc_formal_cremad_d17_f0_A,cremad,17,0,4.350403034613561,0.0,4.350403034613561,55.618776671408256,59.566145092460886,-2.653311205942792,0,1
fpc_formal_cremad_d17_f1_A,cremad,17,1,0.0,-3.105737316263632,3.105737316263632,46.19487908961593,57.15979137031768,1.3414730519993796,1,0
fpc_formal_cremad_d17_f2_A,cremad,17,2,0.8771929824561403,0.0,0.8771929824561403,58.77192982456141,61.8421052631579,0.7309941520467831,0,1
fpc_formal_cremad_d17_f3_A,cremad,17,3,5.956625074272133,0.0,5.956625074272133,53.59477124183007,60.115864527629235,2.812438106555753,0,1
fpc_formal_cremad_d17_f4_A,cremad,17,4,0.0,0.49019607843137253,-0.49019607843137253,55.88235294117647,61.274509803921575,-0.326797385620921,1,0
fpc_formal_cremad_d18_f0_A,cremad,18,0,0.43859649122807015,-3.0701754385964914,3.508771929824561,54.385964912280706,56.57894736842105,0.5847953216374222,0,0
fpc_formal_cremad_d18_f1_A,cremad,18,1,0.0,0.0,0.0,54.385964912280706,56.14035087719298,-0.29239766081870755,1,1
fpc_formal_cremad_d18_f2_A,cremad,18,2,0.0,3.1531531531531534,-3.1531531531531534,54.5045045045045,59.45945945945946,-1.501501501501501,1,0
fpc_formal_cremad_d18_f3_A,cremad,18,3,0.0,0.0,0.0,58.333333333333336,62.745098039215684,0.8169934640522811,1,1
fpc_formal_cremad_d18_f4_A,cremad,18,4,0.0,0.0,0.0,59.16518122400475,66.90433749257278,0.871459694989106,1,1
fpc_formal_cremad_d19_f0_A,cremad,19,0,1.7543859649122806,1.7543859649122806,0.0,54.824561403508774,54.824561403508774,-1.0964912280701782,0,0
fpc_formal_cremad_d19_f1_A,cremad,19,1,-3.0701754385964914,0.0,-3.0701754385964914,58.77192982456141,58.77192982456141,-1.5350877192982466,0,1
fpc_formal_cremad_d19_f2_A,cremad,19,2,1.3157894736842106,-3.0701754385964914,4.385964912280702,57.01754385964912,59.210526315789465,-1.0233918128655048,0,0
fpc_formal_cremad_d19_f3_A,cremad,19,3,0.0,-2.450980392156863,2.450980392156863,58.333333333333336,66.17647058823529,-1.6339869281045694,1,0
fpc_formal_cremad_d19_f4_A,cremad,19,4,0.0,0.0,0.0,58.82352941176471,62.745098039215684,0.1633986928104605,1,1
fpc_formal_cremad_d20_f0_A,cremad,20,0,0.0,2.6315789473684212,-2.6315789473684212,55.26315789473685,59.210526315789465,-1.3888888888889,1,0
fpc_formal_cremad_d20_f1_A,cremad,20,1,0.0,0.0,0.0,55.70175438596491,59.64912280701754,4.020467836257303,1,1
fpc_formal_cremad_d20_f2_A,cremad,20,2,0.0,0.0,0.0,48.68421052631579,53.94736842105263,0.29239766081871466,1,1
fpc_formal_cremad_d20_f3_A,cremad,20,3,0.0,0.0,0.0,51.06951871657755,59.41770647653001,-0.9135472370766564,1,1
fpc_formal_cremad_d20_f4_A,cremad,20,4,0.0,1.9607843137254901,-1.9607843137254901,54.41176470588235,54.41176470588235,-2.941176470588232,1,0
fpc_formal_cremad_d21_f0_A,cremad,21,0,0.0,1.7543859649122806,-1.7543859649122806,55.72546230440967,58.90232337600758,-1.3829619092776895,1,0
fpc_formal_cremad_d21_f1_A,cremad,21,1,0.0,0.0,0.0,59.210526315789465,63.59649122807017,-4.3859649122806985,1,1
fpc_formal_cremad_d21_f2_A,cremad,21,2,0.0,0.0,0.0,63.06306306306306,67.11711711711712,3.003003003002995,1,1
fpc_formal_cremad_d21_f3_A,cremad,21,3,9.86333927510398,3.5056446821152702,6.357694592988711,49.10873440285205,52.614379084967325,-1.7478708655179318,0,0
fpc_formal_cremad_d21_f4_A,cremad,21,4,4.411764705882353,-2.450980392156863,6.862745098039215,64.2156862745098,64.2156862745098,-0.8169934640522882,0,0
fpc_formal_cremad_d22_f0_A,cremad,22,0,0.0,0.0,0.0,52.63157894736842,58.333333333333336,5.555555555555564,1,1
fpc_formal_cremad_d22_f1_A,cremad,22,1,3.508771929824561,1.3157894736842106,2.192982456140351,53.07017543859649,59.210526315789465,4.3859649122806985,0,0
fpc_formal_cremad_d22_f2_A,cremad,22,2,0.0,0.0,0.0,48.68421052631579,53.94736842105263,-1.973684210526315,1,0
fpc_formal_cremad_d22_f3_A,cremad,22,3,0.0,0.0,0.0,57.84313725490197,59.31372549019608,-5.800653594771241,1,1
fpc_formal_cremad_d22_f4_A,cremad,22,4,0.0,0.0,0.0,56.84789067142009,59.20974450386215,-6.5260447613388735,1,1
fpc_formal_cremad_d23_f0_A,cremad,23,0,0.0,-3.508771929824561,3.508771929824561,58.333333333333336,61.8421052631579,-0.6578947368421026,1,0
fpc_formal_cremad_d23_f1_A,cremad,23,1,-0.7467994310099573,0.0,-0.7467994310099573,40.78947368421053,46.787577050734946,2.611822348664454,0,1
fpc_formal_cremad_d23_f2_A,cremad,23,2,0.0,-1.3157894736842106,1.3157894736842106,53.07017543859649,62.28070175438597,4.239766081871352,1,0
fpc_formal_cremad_d23_f3_A,cremad,23,3,0.0,1.4705882352941178,-1.4705882352941178,54.90196078431373,57.84313725490197,-0.9803921568627416,1,0
fpc_formal_cremad_d23_f4_A,cremad,23,4,1.9607843137254901,-7.352941176470588,9.313725490196079,56.86274509803921,62.745098039215684,-2.124183006535951,0,0
fpc_formal_subesco_d00_f0_A,subesco,0,0,0.0,-1.7857142857142858,1.7857142857142858,42.857142857142854,55.35714285714286,2.9761904761904887,1,0
fpc_formal_subesco_d00_f1_A,subesco,0,1,0.0,1.7857142857142858,-1.7857142857142858,51.78571428571429,51.78571428571429,-3.2738095238095255,1,0
fpc_formal_subesco_d00_f2_A,subesco,0,2,-7.142857142857143,-10.714285714285714,3.5714285714285716,35.714285714285715,46.42857142857143,-3.5714285714285694,0,0
fpc_formal_subesco_d00_f3_A,subesco,0,3,-1.7857142857142858,7.142857142857143,-8.928571428571429,41.07142857142857,53.57142857142857,-2.0833333333333357,0,0
fpc_formal_subesco_d00_f4_A,subesco,0,4,1.7857142857142858,0.0,1.7857142857142858,51.78571428571429,51.78571428571429,0.0,0,1
fpc_formal_subesco_d01_f0_A,subesco,1,0,14.285714285714286,-7.142857142857143,21.428571428571427,50.0,60.71428571428571,-7.142857142857139,0,0
fpc_formal_subesco_d01_f1_A,subesco,1,1,7.142857142857143,5.357142857142857,1.7857142857142858,42.857142857142854,44.642857142857146,-4.761904761904759,0,0
fpc_formal_subesco_d01_f2_A,subesco,1,2,8.928571428571429,-10.714285714285714,19.642857142857142,57.14285714285714,60.71428571428571,-9.226190476190467,0,0
fpc_formal_subesco_d01_f3_A,subesco,1,3,5.357142857142857,0.0,5.357142857142857,33.92857142857143,46.42857142857143,2.3809523809523796,0,1
fpc_formal_subesco_d01_f4_A,subesco,1,4,5.357142857142857,1.7857142857142858,3.5714285714285716,44.642857142857146,57.14285714285714,-3.8690476190476204,0,0
fpc_formal_subesco_d02_f0_A,subesco,2,0,-8.928571428571429,5.357142857142857,-14.285714285714286,55.35714285714286,55.35714285714286,-10.11904761904762,0,0
fpc_formal_subesco_d02_f1_A,subesco,2,1,0.0,0.0,0.0,48.214285714285715,53.57142857142857,-6.249999999999993,0,1
fpc_formal_subesco_d02_f2_A,subesco,2,2,0.0,1.7857142857142858,-1.7857142857142858,39.285714285714285,41.07142857142857,-4.761904761904759,1,0
fpc_formal_subesco_d02_f3_A,subesco,2,3,12.5,7.142857142857143,5.357142857142857,50.0,57.14285714285714,3.2738095238095184,0,0
fpc_formal_subesco_d02_f4_A,subesco,2,4,10.714285714285714,-3.5714285714285716,14.285714285714286,48.214285714285715,58.92857142857143,-5.357142857142868,0,0
fpc_formal_subesco_d03_f0_A,subesco,3,0,8.928571428571429,3.5714285714285716,5.357142857142857,48.214285714285715,50.0,-2.9761904761904745,0,0
fpc_formal_subesco_d03_f1_A,subesco,3,1,-7.142857142857143,0.0,-7.142857142857143,51.78571428571429,55.35714285714286,0.5952380952380949,0,0
fpc_formal_subesco_d03_f2_A,subesco,3,2,8.928571428571429,3.5714285714285716,5.357142857142857,55.35714285714286,55.35714285714286,-2.9761904761904745,0,0
fpc_formal_subesco_d03_f3_A,subesco,3,3,0.0,-8.928571428571429,8.928571428571429,32.142857142857146,37.5,0.0,1,0
fpc_formal_subesco_d03_f4_A,subesco,3,4,12.5,0.0,12.5,44.642857142857146,51.78571428571429,-3.5714285714285765,0,1
fpc_formal_subesco_d04_f0_A,subesco,4,0,17.857142857142858,-1.7857142857142858,19.642857142857142,66.07142857142857,71.42857142857143,-10.416666666666671,0,0
fpc_formal_subesco_d04_f1_A,subesco,4,1,10.714285714285714,1.7857142857142858,8.928571428571429,44.642857142857146,60.71428571428571,-0.8928571428571459,0,0
fpc_formal_subesco_d04_f2_A,subesco,4,2,3.5714285714285716,0.0,3.5714285714285716,50.0,50.0,-8.928571428571423,0,1
fpc_formal_subesco_d04_f3_A,subesco,4,3,0.0,0.0,0.0,57.14285714285714,57.14285714285714,-1.7857142857142776,1,0
fpc_formal_subesco_d04_f4_A,subesco,4,4,3.5714285714285716,0.0,3.5714285714285716,44.642857142857146,48.214285714285715,-4.166666666666671,0,0
fpc_formal_subesco_d05_f0_A,subesco,5,0,0.0,5.357142857142857,-5.357142857142857,37.5,44.642857142857146,-5.952380952380949,1,0
fpc_formal_subesco_d05_f1_A,subesco,5,1,1.7857142857142858,0.0,1.7857142857142858,41.07142857142857,42.857142857142854,-2.6785714285714235,0,1
fpc_formal_subesco_d05_f2_A,subesco,5,2,0.0,1.7857142857142858,-1.7857142857142858,53.57142857142857,53.57142857142857,-2.9761904761904674,1,0
fpc_formal_subesco_d05_f3_A,subesco,5,3,0.0,-3.5714285714285716,3.5714285714285716,55.35714285714286,55.35714285714286,-6.547619047619044,1,0
fpc_formal_subesco_d05_f4_A,subesco,5,4,0.0,0.0,0.0,44.642857142857146,53.57142857142857,2.6785714285714306,1,1
fpc_formal_subesco_d06_f0_A,subesco,6,0,0.0,-8.928571428571429,8.928571428571429,57.14285714285714,60.71428571428571,-11.904761904761898,1,0
fpc_formal_subesco_d06_f1_A,subesco,6,1,-5.357142857142857,-7.142857142857143,1.7857142857142858,42.857142857142854,50.0,-2.0833333333333357,0,0
fpc_formal_subesco_d06_f2_A,subesco,6,2,12.5,0.0,12.5,41.07142857142857,58.92857142857143,-5.952380952380956,0,1
fpc_formal_subesco_d06_f3_A,subesco,6,3,5.357142857142857,0.0,5.357142857142857,50.0,50.0,-5.059523809523817,0,1
fpc_formal_subesco_d06_f4_A,subesco,6,4,3.5714285714285716,-1.7857142857142858,5.357142857142857,42.857142857142854,42.857142857142854,-2.0833333333333357,0,0
fpc_formal_subesco_d07_f0_A,subesco,7,0,0.0,-3.5714285714285716,3.5714285714285716,39.285714285714285,46.42857142857143,0.8928571428571459,1,0
fpc_formal_subesco_d07_f1_A,subesco,7,1,0.0,-5.357142857142857,5.357142857142857,44.642857142857146,44.642857142857146,-4.464285714285715,1,0
fpc_formal_subesco_d07_f2_A,subesco,7,2,3.5714285714285716,-1.7857142857142858,5.357142857142857,41.07142857142857,42.857142857142854,-1.7857142857142847,0,0
fpc_formal_subesco_d07_f3_A,subesco,7,3,12.5,5.357142857142857,7.142857142857143,55.35714285714286,66.07142857142857,-0.595238095238102,0,0
fpc_formal_subesco_d07_f4_A,subesco,7,4,1.7857142857142858,0.0,1.7857142857142858,42.857142857142854,46.42857142857143,-0.297619047619051,0,1
fpc_formal_subesco_d08_f0_A,subesco,8,0,7.142857142857143,0.0,7.142857142857143,48.214285714285715,53.57142857142857,-6.845238095238095,0,1
fpc_formal_subesco_d08_f1_A,subesco,8,1,3.5714285714285716,0.0,3.5714285714285716,57.14285714285714,57.14285714285714,-3.8690476190476133,0,0
fpc_formal_subesco_d08_f2_A,subesco,8,2,17.857142857142858,1.7857142857142858,16.071428571428573,46.42857142857143,46.42857142857143,-7.440476190476197,0,0
fpc_formal_subesco_d08_f3_A,subesco,8,3,-1.7857142857142858,0.0,-1.7857142857142858,33.92857142857143,44.642857142857146,4.166666666666664,0,1
fpc_formal_subesco_d08_f4_A,subesco,8,4,3.5714285714285716,0.0,3.5714285714285716,44.642857142857146,46.42857142857143,0.0,0,1
fpc_formal_subesco_d09_f0_A,subesco,9,0,-1.7857142857142858,-1.7857142857142858,0.0,57.14285714285714,58.92857142857143,-3.8690476190476204,0,0
fpc_formal_subesco_d09_f1_A,subesco,9,1,-12.5,-3.5714285714285716,-8.928571428571429,48.214285714285715,51.78571428571429,-5.05952380952381,0,0
fpc_formal_subesco_d09_f2_A,subesco,9,2,0.0,3.5714285714285716,-3.5714285714285716,42.857142857142854,44.642857142857146,-1.1904761904761898,1,0
fpc_formal_subesco_d09_f3_A,subesco,9,3,7.142857142857143,0.0,7.142857142857143,64.28571428571429,64.28571428571429,-2.083333333333343,0,1
fpc_formal_subesco_d09_f4_A,subesco,9,4,0.0,0.0,0.0,39.285714285714285,42.857142857142854,0.0,0,1
fpc_formal_subesco_d10_f0_A,subesco,10,0,5.357142857142857,3.5714285714285716,1.7857142857142858,48.214285714285715,50.0,-6.845238095238102,0,0
fpc_formal_subesco_d10_f1_A,subesco,10,1,-3.5714285714285716,14.285714285714286,-17.857142857142858,41.07142857142857,53.57142857142857,4.166666666666671,0,0
fpc_formal_subesco_d10_f2_A,subesco,10,2,0.0,0.0,0.0,48.214285714285715,55.35714285714286,-1.1904761904761898,1,1
fpc_formal_subesco_d10_f3_A,subesco,10,3,-7.142857142857143,0.0,-7.142857142857143,41.07142857142857,51.78571428571429,3.5714285714285623,0,1
fpc_formal_subesco_d10_f4_A,subesco,10,4,7.142857142857143,-8.928571428571429,16.071428571428573,42.857142857142854,58.92857142857143,-5.059523809523803,0,0
fpc_formal_subesco_d11_f0_A,subesco,11,0,10.714285714285714,12.5,-1.7857142857142858,51.78571428571429,57.14285714285714,-1.1904761904761898,0,0
fpc_formal_subesco_d11_f1_A,subesco,11,1,1.7857142857142858,-1.7857142857142858,3.5714285714285716,50.0,50.0,-8.333333333333336,0,0
fpc_formal_subesco_d11_f2_A,subesco,11,2,0.0,0.0,0.0,51.78571428571429,53.57142857142857,-6.250000000000007,1,1
fpc_formal_subesco_d11_f3_A,subesco,11,3,-3.5714285714285716,-7.142857142857143,3.5714285714285716,44.642857142857146,55.35714285714286,-5.357142857142854,0,0
fpc_formal_subesco_d11_f4_A,subesco,11,4,1.7857142857142858,10.714285714285714,-8.928571428571429,51.78571428571429,55.35714285714286,-13.690476190476197,0,0
fpc_formal_subesco_d12_f0_A,subesco,12,0,0.0,0.0,0.0,44.642857142857146,48.214285714285715,5.654761904761905,1,1
fpc_formal_subesco_d12_f1_A,subesco,12,1,0.0,0.0,0.0,44.642857142857146,46.42857142857143,-1.7857142857142847,1,1
fpc_formal_subesco_d12_f2_A,subesco,12,2,0.0,0.0,0.0,51.78571428571429,57.14285714285714,-8.63095238095238,1,0
fpc_formal_subesco_d12_f3_A,subesco,12,3,0.0,1.7857142857142858,-1.7857142857142858,35.714285714285715,35.714285714285715,-0.5952380952380949,0,0
fpc_formal_subesco_d12_f4_A,subesco,12,4,-1.7857142857142858,-1.7857142857142858,0.0,35.714285714285715,37.5,0.297619047619051,0,0
fpc_formal_subesco_d13_f0_A,subesco,13,0,0.0,-1.7857142857142858,1.7857142857142858,33.92857142857143,42.857142857142854,6.25,1,0
fpc_formal_subesco_d13_f1_A,subesco,13,1,14.285714285714286,1.7857142857142858,12.5,64.28571428571429,64.28571428571429,-11.309523809523803,0,0
fpc_formal_subesco_d13_f2_A,subesco,13,2,0.0,7.142857142857143,-7.142857142857143,37.5,44.642857142857146,5.952380952380949,1,0
fpc_formal_subesco_d13_f3_A,subesco,13,3,-1.7857142857142858,5.357142857142857,-7.142857142857143,67.85714285714286,69.64285714285714,-3.5714285714285765,0,0
fpc_formal_subesco_d13_f4_A,subesco,13,4,-1.7857142857142858,-1.7857142857142858,0.0,44.642857142857146,48.214285714285715,2.3809523809523796,0,0
fpc_formal_subesco_d14_f0_A,subesco,14,0,0.0,-1.7857142857142858,1.7857142857142858,46.42857142857143,53.57142857142857,-4.166666666666664,1,0
fpc_formal_subesco_d14_f1_A,subesco,14,1,8.928571428571429,-3.5714285714285716,12.5,62.5,62.5,-5.05952380952381,0,0
fpc_formal_subesco_d14_f2_A,subesco,14,2,0.0,0.0,0.0,30.357142857142854,41.07142857142857,0.8928571428571459,0,1
fpc_formal_subesco_d14_f3_A,subesco,14,3,0.0,0.0,0.0,60.71428571428571,60.71428571428571,-1.7857142857142776,0,1
fpc_formal_subesco_d14_f4_A,subesco,14,4,0.0,7.142857142857143,-7.142857142857143,58.92857142857143,60.71428571428571,-5.059523809523817,0,0
fpc_formal_subesco_d15_f0_A,subesco,15,0,0.0,-7.142857142857143,7.142857142857143,42.857142857142854,55.35714285714286,0.5952380952380949,1,0
fpc_formal_subesco_d15_f1_A,subesco,15,1,0.0,1.7857142857142858,-1.7857142857142858,26.785714285714285,35.714285714285715,6.547619047619051,1,0
fpc_formal_subesco_d15_f2_A,subesco,15,2,3.5714285714285716,0.0,3.5714285714285716,55.35714285714286,58.92857142857143,-12.202380952380949,0,1
fpc_formal_subesco_d15_f3_A,subesco,15,3,0.0,0.0,0.0,44.642857142857146,51.78571428571429,-1.190476190476197,0,1
fpc_formal_subesco_d15_f4_A,subesco,15,4,0.0,-14.285714285714286,14.285714285714286,51.78571428571429,64.28571428571429,-4.464285714285715,1,0
fpc_formal_subesco_d16_f0_A,subesco,16,0,12.5,0.0,12.5,58.92857142857143,69.64285714285714,2.0833333333333357,0,0
fpc_formal_subesco_d16_f1_A,subesco,16,1,-12.5,-1.7857142857142858,-10.714285714285714,37.5,42.857142857142854,-3.2738095238095255,0,0
fpc_formal_subesco_d16_f2_A,subesco,16,2,-1.7857142857142858,0.0,-1.7857142857142858,42.857142857142854,46.42857142857143,-0.8928571428571317,0,1
fpc_formal_subesco_d16_f3_A,subesco,16,3,0.0,0.0,0.0,42.857142857142854,44.642857142857146,-2.0833333333333286,1,1
fpc_formal_subesco_d16_f4_A,subesco,16,4,0.0,0.0,0.0,58.92857142857143,67.85714285714286,-8.035714285714285,0,1
fpc_formal_subesco_d17_f0_A,subesco,17,0,5.357142857142857,-5.357142857142857,10.714285714285714,41.07142857142857,50.0,-2.0833333333333286,0,0
