unit_id,corpus,draw,fold,rule,selected_epoch,seen_uar,unseen_uar,outer_uar,oracle_outer_uar,oracle_shortfall_pp,oracle_used_for_selection
fpc_formal_ravdess_d12_f0_A,ravdess,12,0,seen_ce,15,51.5625,39.0625,45.83333333333333,45.83333333333333,0.0,False
fpc_formal_ravdess_d12_f0_A,ravdess,12,0,unseen_ce,15,51.5625,39.0625,45.83333333333333,45.83333333333333,0.0,False
fpc_formal_ravdess_d12_f0_A,ravdess,12,0,seen_uar,15,51.5625,39.0625,45.83333333333333,45.83333333333333,0.0,False
fpc_formal_ravdess_d12_f0_A,ravdess,12,0,unseen_uar,15,51.5625,39.0625,45.83333333333333,45.83333333333333,0.0,False
fpc_formal_ravdess_d12_f0_A,ravdess,12,0,last,15,51.5625,39.0625,45.83333333333333,45.83333333333333,0.0,False
fpc_formal_ravdess_d12_f1_A,ravdess,12,1,seen_ce,15,43.75,43.75,50.0,50.0,0.0,False
fpc_formal_ravdess_d12_f1_A,ravdess,12,1,unseen_ce,15,43.75,43.75,50.0,50.0,0.0,False
fpc_formal_ravdess_d12_f1_A,ravdess,12,1,seen_uar,15,43.75,43.75,50.0,50.0,0.0,False
fpc_formal_ravdess_d12_f1_A,ravdess,12,1,unseen_uar,15,43.75,43.75,50.0,50.0,0.0,False
fpc_formal_ravdess_d12_f1_A,ravdess,12,1,last,15,43.75,43.75,50.0,50.0,0.0,False
fpc_formal_ravdess_d12_f2_A,ravdess,12,2,seen_ce,14,39.0625,35.9375,21.875,21.875,0.0,False
fpc_formal_ravdess_d12_f2_A,ravdess,12,2,unseen_ce,5,20.3125,14.0625,12.5,21.875,9.375,False
fpc_formal_ravdess_d12_f2_A,ravdess,12,2,seen_uar,14,39.0625,35.9375,21.875,21.875,0.0,False
fpc_formal_ravdess_d12_f2_A,ravdess,12,2,unseen_uar,14,39.0625,35.9375,21.875,21.875,0.0,False
fpc_formal_ravdess_d12_f2_A,ravdess,12,2,last,15,39.0625,25.0,21.875,21.875,0.0,False
fpc_formal_ravdess_d12_f3_A,ravdess,12,3,seen_ce,15,46.875,37.5,31.25,31.25,0.0,False
fpc_formal_ravdess_d12_f3_A,ravdess,12,3,unseen_ce,15,46.875,37.5,31.25,31.25,0.0,False
fpc_formal_ravdess_d12_f3_A,ravdess,12,3,seen_uar,15,46.875,37.5,31.25,31.25,0.0,False
fpc_formal_ravdess_d12_f3_A,ravdess,12,3,unseen_uar,15,46.875,37.5,31.25,31.25,0.0,False
fpc_formal_ravdess_d12_f3_A,ravdess,12,3,last,15,46.875,37.5,31.25,31.25,0.0,False
fpc_formal_ravdess_d12_f4_A,ravdess,12,4,seen_ce,15,42.1875,34.375,31.25,31.25,0.0,False
fpc_formal_ravdess_d12_f4_A,ravdess,12,4,unseen_ce,15,42.1875,34.375,31.25,31.25,0.0,False
fpc_formal_ravdess_d12_f4_A,ravdess,12,4,seen_uar,14,46.875,31.25,21.875,31.25,9.375,False
fpc_formal_ravdess_d12_f4_A,ravdess,12,4,unseen_uar,15,42.1875,34.375,31.25,31.25,0.0,False
fpc_formal_ravdess_d12_f4_A,ravdess,12,4,last,15,42.1875,34.375,31.25,31.25,0.0,False
