module,original_scale,N,comparison,condition,endpoint,estimate,estimator,id,level,model,n,primary,reference_condition,reference_estimator,ci95_low,ci95_high,interpretation,target_class,threshold_points,available,ci95,reason,b,n_reps,n_undefined_bootstrap,quantity,n_dropped,n_population,rule,interval,n_repeats
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:HAPPY@3[neutral_filter] vs none),single:HAPPY@3,7,0.7,neutral_filter,ep7:subesco_980:wav2vec2_base:harm_share(single:HAPPY@3[neutral_filter] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.5,0.9,,HAPPY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:NEUTRAL@3[neutral_filter] vs none),single:NEUTRAL@3,7,0.9,neutral_filter,ep7:subesco_980:wav2vec2_base:harm_share(single:NEUTRAL@3[neutral_filter] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.75,1.0,,NEUTRAL,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SAD@3[neutral_filter] vs none),single:SAD@3,7,0.85,neutral_filter,ep7:subesco_980:wav2vec2_base:harm_share(single:SAD@3[neutral_filter] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.7,1.0,,SAD,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SURPRISE@3[neutral_filter] vs none),single:SURPRISE@3,7,0.75,neutral_filter,ep7:subesco_980:wav2vec2_base:harm_share(single:SURPRISE@3[neutral_filter] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.55,0.9,,SURPRISE,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[prior_corrected] vs none),single:*@3,7,0.9,prior_corrected,ep7:subesco_980:wav2vec2_base:harm_share(mean_e single:e@3[prior_corrected] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.75,1.0,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:ANGRY@3[prior_corrected] vs none),single:ANGRY@3,7,0.7,prior_corrected,ep7:subesco_980:wav2vec2_base:harm_share(single:ANGRY@3[prior_corrected] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.5,0.9,,ANGRY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:DISGUST@3[prior_corrected] vs none),single:DISGUST@3,7,0.9,prior_corrected,ep7:subesco_980:wav2vec2_base:harm_share(single:DISGUST@3[prior_corrected] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.75,1.0,,DISGUST,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:FEAR@3[prior_corrected] vs none),single:FEAR@3,7,0.8,prior_corrected,ep7:subesco_980:wav2vec2_base:harm_share(single:FEAR@3[prior_corrected] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.6,0.95,,FEAR,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:HAPPY@3[prior_corrected] vs none),single:HAPPY@3,7,0.75,prior_corrected,ep7:subesco_980:wav2vec2_base:harm_share(single:HAPPY@3[prior_corrected] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.55,0.9,,HAPPY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:NEUTRAL@3[prior_corrected] vs none),single:NEUTRAL@3,7,0.8,prior_corrected,ep7:subesco_980:wav2vec2_base:harm_share(single:NEUTRAL@3[prior_corrected] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.6,0.95,,NEUTRAL,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SAD@3[prior_corrected] vs none),single:SAD@3,7,0.85,prior_corrected,ep7:subesco_980:wav2vec2_base:harm_share(single:SAD@3[prior_corrected] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.7,1.0,,SAD,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SURPRISE@3[prior_corrected] vs none),single:SURPRISE@3,7,0.7,prior_corrected,ep7:subesco_980:wav2vec2_base:harm_share(single:SURPRISE@3[prior_corrected] vs none),subesco_980,wav2vec2_base,20,False,none,none,0.5,0.9,,SURPRISE,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,balanced@3[naive]-none,balanced@3,1,-29.333333333333325,naive,ep1:subesco_980:wavlm_base_plus:balanced@3[naive]-none,subesco_980,wavlm_base_plus,20,True,none,none,-33.95238095238094,-24.857142857142854,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,balanced@5[naive]-none,balanced@5,1,-23.98412698412698,naive,ep1:subesco_980:wavlm_base_plus:balanced@5[naive]-none,subesco_980,wavlm_base_plus,20,False,none,none,-28.857539682539684,-19.41230158730159,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,10,balanced@10[naive]-none,balanced@10,1,-15.68253968253968,naive,ep1:subesco_980:wavlm_base_plus:balanced@10[naive]-none,subesco_980,wavlm_base_plus,20,False,none,none,-20.333333333333332,-11.380555555555556,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,20,balanced@20[naive]-none,balanced@20,1,-11.698412698412696,naive,ep1:subesco_980:wavlm_base_plus:balanced@20[naive]-none,subesco_980,wavlm_base_plus,20,False,none,none,-16.206746031746032,-7.079365079365078,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-none,single:*@3,2,-28.462585034013607,naive,ep2:subesco_980:wavlm_base_plus:mean_e(single:e@3)[naive]-none,subesco_980,wavlm_base_plus,20,True,none,none,-33.136167800453514,-24.090702947845806,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-balanced@3[naive],single:*@3,3,0.8707482993197269,naive,ep3:subesco_980:wavlm_base_plus:mean_e(single:e@3)[naive]-balanced@3[naive],subesco_980,wavlm_base_plus,20,True,balanced@3,naive,-0.24263038548752827,2.061281179138321,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e_in_balanced_classes(single:e@3)[naive]-balanced@3[naive],single:balanced_classes@3,3,1.338624338624338,naive,ep3:subesco_980:wavlm_base_plus:mean_e_in_balanced_classes(single:e@3)[naive]-balanced@3[naive],subesco_980,wavlm_base_plus,20,False,balanced@3,naive,0.010449735449734637,2.6190476190476177,secondary matched class mixture across the fixed balanced subset,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[ANGRY](single:ANGRY@3[naive])-recall[ANGRY](none),single:ANGRY@3,4,-42.222222222222214,naive,ep4:subesco_980:wavlm_base_plus:recall[ANGRY](single:ANGRY@3[naive])-recall[ANGRY](none),subesco_980,wavlm_base_plus,20,False,none,none,-53.78055555555556,-29.99999999999999,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[DISGUST](single:DISGUST@3[naive])-recall[DISGUST](none),single:DISGUST@3,4,-13.444444444444446,naive,ep4:subesco_980:wavlm_base_plus:recall[DISGUST](single:DISGUST@3[naive])-recall[DISGUST](none),subesco_980,wavlm_base_plus,20,False,none,none,-26.0,-1.2222222222222232,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[FEAR](single:FEAR@3[naive])-recall[FEAR](none),single:FEAR@3,4,-28.77777777777777,naive,ep4:subesco_980:wavlm_base_plus:recall[FEAR](single:FEAR@3[naive])-recall[FEAR](none),subesco_980,wavlm_base_plus,20,False,none,none,-44.33333333333333,-13.777777777777777,,FEAR,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[HAPPY](single:HAPPY@3[naive])-recall[HAPPY](none),single:HAPPY@3,4,-29.666666666666664,naive,ep4:subesco_980:wavlm_base_plus:recall[HAPPY](single:HAPPY@3[naive])-recall[HAPPY](none),subesco_980,wavlm_base_plus,20,False,none,none,-40.888888888888886,-16.999999999999993,,HAPPY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[NEUTRAL](single:NEUTRAL@3[naive])-recall[NEUTRAL](none),single:NEUTRAL@3,4,-64.44444444444443,naive,ep4:subesco_980:wavlm_base_plus:recall[NEUTRAL](single:NEUTRAL@3[naive])-recall[NEUTRAL](none),subesco_980,wavlm_base_plus,20,False,none,none,-73.22222222222221,-54.999999999999986,,NEUTRAL,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[SAD](single:SAD@3[naive])-recall[SAD](none),single:SAD@3,4,-30.333333333333332,naive,ep4:subesco_980:wavlm_base_plus:recall[SAD](single:SAD@3[naive])-recall[SAD](none),subesco_980,wavlm_base_plus,20,False,none,none,-41.99999999999999,-18.22222222222222,,SAD,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[SURPRISE](single:SURPRISE@3[naive])-recall[SURPRISE](none),single:SURPRISE@3,4,-21.77777777777777,naive,ep4:subesco_980:wavlm_base_plus:recall[SURPRISE](single:SURPRISE@3[naive])-recall[SURPRISE](none),subesco_980,wavlm_base_plus,20,False,none,none,-29.666666666666664,-14.11111111111111,,SURPRISE,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(recall[e](single:e@3[naive])-recall[e](none)),single:*@3,4,-32.952380952380956,naive,ep4:subesco_980:wavlm_base_plus:mean_e(recall[e](single:e@3[naive])-recall[e](none)),subesco_980,wavlm_base_plus,20,True,none,none,-38.809523809523796,-27.76190476190476,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[shrink]-[naive],single:*@3,5,24.743764172335595,shrink,ep5:subesco_980:wavlm_base_plus:mean_e(single:e@3)[shrink]-[naive],subesco_980,wavlm_base_plus,20,True,single:*@3,naive,21.947845804988656,27.505668934240354,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:ANGRY@3[shrink]-[naive],single:ANGRY@3,5,24.14285714285714,shrink,ep5:subesco_980:wavlm_base_plus:single:ANGRY@3[shrink]-[naive],subesco_980,wavlm_base_plus,20,False,single:ANGRY@3,naive,20.47579365079365,27.857539682539674,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:DISGUST@3[shrink]-[naive],single:DISGUST@3,5,24.58730158730159,shrink,ep5:subesco_980:wavlm_base_plus:single:DISGUST@3[shrink]-[naive],subesco_980,wavlm_base_plus,20,False,single:DISGUST@3,naive,21.80952380952381,27.507936507936506,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:FEAR@3[shrink]-[naive],single:FEAR@3,5,25.68253968253968,shrink,ep5:subesco_980:wavlm_base_plus:single:FEAR@3[shrink]-[naive],subesco_980,wavlm_base_plus,20,False,single:FEAR@3,naive,21.888888888888882,29.31746031746032,,FEAR,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:HAPPY@3[shrink]-[naive],single:HAPPY@3,5,24.53968253968254,shrink,ep5:subesco_980:wavlm_base_plus:single:HAPPY@3[shrink]-[naive],subesco_980,wavlm_base_plus,20,False,single:HAPPY@3,naive,22.158730158730158,27.0,,HAPPY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:NEUTRAL@3[shrink]-[naive],single:NEUTRAL@3,5,25.063492063492063,shrink,ep5:subesco_980:wavlm_base_plus:single:NEUTRAL@3[shrink]-[naive],subesco_980,wavlm_base_plus,20,False,single:NEUTRAL@3,naive,22.158333333333335,28.06349206349206,,NEUTRAL,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SAD@3[shrink]-[naive],single:SAD@3,5,24.714285714285715,shrink,ep5:subesco_980:wavlm_base_plus:single:SAD@3[shrink]-[naive],subesco_980,wavlm_base_plus,20,False,single:SAD@3,naive,21.01587301587302,28.492063492063494,,SAD,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SURPRISE@3[shrink]-[naive],single:SURPRISE@3,5,24.476190476190474,shrink,ep5:subesco_980:wavlm_base_plus:single:SURPRISE@3[shrink]-[naive],subesco_980,wavlm_base_plus,20,False,single:SURPRISE@3,naive,21.190476190476193,27.809920634920637,,SURPRISE,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[neutral_filter]-[naive],single:*@3,5,17.151927437641724,neutral_filter,ep5:subesco_980:wavlm_base_plus:mean_e(single:e@3)[neutral_filter]-[naive],subesco_980,wavlm_base_plus,20,True,single:*@3,naive,15.242630385487526,19.07942176870748,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:ANGRY@3[neutral_filter]-[naive],single:ANGRY@3,5,15.238095238095237,neutral_filter,ep5:subesco_980:wavlm_base_plus:single:ANGRY@3[neutral_filter]-[naive],subesco_980,wavlm_base_plus,20,False,single:ANGRY@3,naive,12.015873015873014,18.587301587301585,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:DISGUST@3[neutral_filter]-[naive],single:DISGUST@3,5,17.031746031746028,neutral_filter,ep5:subesco_980:wavlm_base_plus:single:DISGUST@3[neutral_filter]-[naive],subesco_980,wavlm_base_plus,20,False,single:DISGUST@3,naive,14.095238095238098,20.079761904761902,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:FEAR@3[neutral_filter]-[naive],single:FEAR@3,5,17.857142857142854,neutral_filter,ep5:subesco_980:wavlm_base_plus:single:FEAR@3[neutral_filter]-[naive],subesco_980,wavlm_base_plus,20,False,single:FEAR@3,naive,14.666666666666668,20.904761904761905,,FEAR,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:HAPPY@3[neutral_filter]-[naive],single:HAPPY@3,5,19.095238095238095,neutral_filter,ep5:subesco_980:wavlm_base_plus:single:HAPPY@3[neutral_filter]-[naive],subesco_980,wavlm_base_plus,20,False,single:HAPPY@3,naive,16.87301587301587,21.33333333333333,,HAPPY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:NEUTRAL@3[neutral_filter]-[naive],single:NEUTRAL@3,5,16.22222222222222,neutral_filter,ep5:subesco_980:wavlm_base_plus:single:NEUTRAL@3[neutral_filter]-[naive],subesco_980,wavlm_base_plus,20,False,single:NEUTRAL@3,naive,13.396825396825397,19.063492063492063,,NEUTRAL,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SAD@3[neutral_filter]-[naive],single:SAD@3,5,17.158730158730158,neutral_filter,ep5:subesco_980:wavlm_base_plus:single:SAD@3[neutral_filter]-[naive],subesco_980,wavlm_base_plus,20,False,single:SAD@3,naive,13.23769841269841,21.095238095238095,,SAD,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SURPRISE@3[neutral_filter]-[naive],single:SURPRISE@3,5,17.460317460317462,neutral_filter,ep5:subesco_980:wavlm_base_plus:single:SURPRISE@3[neutral_filter]-[naive],subesco_980,wavlm_base_plus,20,False,single:SURPRISE@3,naive,15.174603174603174,19.873015873015877,,SURPRISE,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[prior_corrected]-[naive],single:*@3,5,21.317460317460313,prior_corrected,ep5:subesco_980:wavlm_base_plus:mean_e(single:e@3)[prior_corrected]-[naive],subesco_980,wavlm_base_plus,20,True,single:*@3,naive,19.240306122448978,23.349206349206348,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:ANGRY@3[prior_corrected]-[naive],single:ANGRY@3,5,19.936507936507933,prior_corrected,ep5:subesco_980:wavlm_base_plus:single:ANGRY@3[prior_corrected]-[naive],subesco_980,wavlm_base_plus,20,False,single:ANGRY@3,naive,16.555555555555557,23.39722222222222,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:DISGUST@3[prior_corrected]-[naive],single:DISGUST@3,5,19.87301587301587,prior_corrected,ep5:subesco_980:wavlm_base_plus:single:DISGUST@3[prior_corrected]-[naive],subesco_980,wavlm_base_plus,20,False,single:DISGUST@3,naive,17.714285714285715,21.984523809523804,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:FEAR@3[prior_corrected]-[naive],single:FEAR@3,5,21.95238095238095,prior_corrected,ep5:subesco_980:wavlm_base_plus:single:FEAR@3[prior_corrected]-[naive],subesco_980,wavlm_base_plus,20,False,single:FEAR@3,naive,18.920634920634924,24.825396825396826,,FEAR,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:HAPPY@3[prior_corrected]-[naive],single:HAPPY@3,5,21.031746031746028,prior_corrected,ep5:subesco_980:wavlm_base_plus:single:HAPPY@3[prior_corrected]-[naive],subesco_980,wavlm_base_plus,20,False,single:HAPPY@3,naive,18.158730158730155,24.09523809523809,,HAPPY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:NEUTRAL@3[prior_corrected]-[naive],single:NEUTRAL@3,5,23.634920634920636,prior_corrected,ep5:subesco_980:wavlm_base_plus:single:NEUTRAL@3[prior_corrected]-[naive],subesco_980,wavlm_base_plus,20,False,single:NEUTRAL@3,naive,20.857142857142858,26.365476190476187,,NEUTRAL,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SAD@3[prior_corrected]-[naive],single:SAD@3,5,21.333333333333332,prior_corrected,ep5:subesco_980:wavlm_base_plus:single:SAD@3[prior_corrected]-[naive],subesco_980,wavlm_base_plus,20,False,single:SAD@3,naive,18.015873015873016,24.93650793650793,,SAD,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SURPRISE@3[prior_corrected]-[naive],single:SURPRISE@3,5,21.460317460317462,prior_corrected,ep5:subesco_980:wavlm_base_plus:single:SURPRISE@3[prior_corrected]-[naive],subesco_980,wavlm_base_plus,20,False,single:SURPRISE@3,naive,18.428571428571427,24.50833333333333,,SURPRISE,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_balanced@3[naive]-balanced@3[naive],other_balanced@3,6,0.3333333333333341,naive,ep6:subesco_980:wavlm_base_plus:other_balanced@3[naive]-balanced@3[naive],subesco_980,wavlm_base_plus,20,True,balanced@3,naive,-1.0793650793650789,1.7777777777777772,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(other_single:e@3)[naive]-mean_e(single:e@3)[naive],other_single:*@3,6,-0.015873015873015782,naive,ep6:subesco_980:wavlm_base_plus:mean_e(other_single:e@3)[naive]-mean_e(single:e@3)[naive],subesco_980,wavlm_base_plus,20,True,single:*@3,naive,-0.8299886621315197,0.8276643990929704,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:ANGRY@3[naive]-single:ANGRY@3[naive],other_single:ANGRY@3,6,0.06349206349206335,naive,ep6:subesco_980:wavlm_base_plus:other_single:ANGRY@3[naive]-single:ANGRY@3[naive],subesco_980,wavlm_base_plus,20,False,single:ANGRY@3,naive,-2.380952380952381,2.460317460317461,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:DISGUST@3[naive]-single:DISGUST@3[naive],other_single:DISGUST@3,6,1.6190476190476193,naive,ep6:subesco_980:wavlm_base_plus:other_single:DISGUST@3[naive]-single:DISGUST@3[naive],subesco_980,wavlm_base_plus,20,False,single:DISGUST@3,naive,-0.6825396825396824,3.9523809523809526,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:FEAR@3[naive]-single:FEAR@3[naive],other_single:FEAR@3,6,0.38095238095237993,naive,ep6:subesco_980:wavlm_base_plus:other_single:FEAR@3[naive]-single:FEAR@3[naive],subesco_980,wavlm_base_plus,20,False,single:FEAR@3,naive,-1.333333333333335,2.1111111111111103,,FEAR,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:HAPPY@3[naive]-single:HAPPY@3[naive],other_single:HAPPY@3,6,-0.7936507936507942,naive,ep6:subesco_980:wavlm_base_plus:other_single:HAPPY@3[naive]-single:HAPPY@3[naive],subesco_980,wavlm_base_plus,20,False,single:HAPPY@3,naive,-3.0480158730158733,1.4130952380952326,,HAPPY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:NEUTRAL@3[naive]-single:NEUTRAL@3[naive],other_single:NEUTRAL@3,6,-2.6645352591003756e-16,naive,ep6:subesco_980:wavlm_base_plus:other_single:NEUTRAL@3[naive]-single:NEUTRAL@3[naive],subesco_980,wavlm_base_plus,20,False,single:NEUTRAL@3,naive,-1.5718253968253975,1.5555555555555547,,NEUTRAL,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:SAD@3[naive]-single:SAD@3[naive],other_single:SAD@3,6,-0.9365079365079361,naive,ep6:subesco_980:wavlm_base_plus:other_single:SAD@3[naive]-single:SAD@3[naive],subesco_980,wavlm_base_plus,20,False,single:SAD@3,naive,-3.603174603174602,1.777777777777779,,SAD,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:SURPRISE@3[naive]-single:SURPRISE@3[naive],other_single:SURPRISE@3,6,-0.44444444444444303,naive,ep6:subesco_980:wavlm_base_plus:other_single:SURPRISE@3[naive]-single:SURPRISE@3[naive],subesco_980,wavlm_base_plus,20,False,single:SURPRISE@3,naive,-2.142857142857141,1.3015873015873034,,SURPRISE,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,other_balanced@5[naive]-balanced@5[naive],other_balanced@5,6,-0.4761904761904763,naive,ep6:subesco_980:wavlm_base_plus:other_balanced@5[naive]-balanced@5[naive],subesco_980,wavlm_base_plus,20,False,balanced@5,naive,-2.206349206349206,1.1587301587301588,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,,mean_e(other_single:e@5)[naive]-mean_e(single:e@5)[naive],,6,,,ep6:subesco_980:wavlm_base_plus:mean_e(other_single:e@5)[naive]-mean_e(single:e@5)[naive],subesco_980,wavlm_base_plus,0,,,,,,,,,False,,"speaker F01: class ANGRY has 4 in E, needs 5; speaker F01: class DISGUST has 4 in E, needs 5; speaker F01: class FEAR has 4 in E, needs 5; speaker F01: class HAPPY has 4 in E, needs 5; speaker F01: class NEUTRAL has 4 in E, needs 5; speaker F01: class SAD has 4 in E, needs 5; speaker F01: class SURPRISE has 4 in E, needs 5",,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[naive] vs none),single:*@3,7,1.0,naive,ep7:subesco_980:wavlm_base_plus:harm_share(mean_e single:e@3[naive] vs none),subesco_980,wavlm_base_plus,20,True,none,none,1.0,1.0,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:ANGRY@3[naive] vs none),single:ANGRY@3,7,1.0,naive,ep7:subesco_980:wavlm_base_plus:harm_share(single:ANGRY@3[naive] vs none),subesco_980,wavlm_base_plus,20,False,none,none,1.0,1.0,,ANGRY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:DISGUST@3[naive] vs none),single:DISGUST@3,7,1.0,naive,ep7:subesco_980:wavlm_base_plus:harm_share(single:DISGUST@3[naive] vs none),subesco_980,wavlm_base_plus,20,False,none,none,1.0,1.0,,DISGUST,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:FEAR@3[naive] vs none),single:FEAR@3,7,1.0,naive,ep7:subesco_980:wavlm_base_plus:harm_share(single:FEAR@3[naive] vs none),subesco_980,wavlm_base_plus,20,False,none,none,1.0,1.0,,FEAR,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:HAPPY@3[naive] vs none),single:HAPPY@3,7,1.0,naive,ep7:subesco_980:wavlm_base_plus:harm_share(single:HAPPY@3[naive] vs none),subesco_980,wavlm_base_plus,20,False,none,none,1.0,1.0,,HAPPY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:NEUTRAL@3[naive] vs none),single:NEUTRAL@3,7,1.0,naive,ep7:subesco_980:wavlm_base_plus:harm_share(single:NEUTRAL@3[naive] vs none),subesco_980,wavlm_base_plus,20,False,none,none,1.0,1.0,,NEUTRAL,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SAD@3[naive] vs none),single:SAD@3,7,1.0,naive,ep7:subesco_980:wavlm_base_plus:harm_share(single:SAD@3[naive] vs none),subesco_980,wavlm_base_plus,20,False,none,none,1.0,1.0,,SAD,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SURPRISE@3[naive] vs none),single:SURPRISE@3,7,1.0,naive,ep7:subesco_980:wavlm_base_plus:harm_share(single:SURPRISE@3[naive] vs none),subesco_980,wavlm_base_plus,20,False,none,none,1.0,1.0,,SURPRISE,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[shrink] vs none),single:*@3,7,0.55,shrink,ep7:subesco_980:wavlm_base_plus:harm_share(mean_e single:e@3[shrink] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.35,0.75,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:ANGRY@3[shrink] vs none),single:ANGRY@3,7,0.55,shrink,ep7:subesco_980:wavlm_base_plus:harm_share(single:ANGRY@3[shrink] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.35,0.75,,ANGRY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:DISGUST@3[shrink] vs none),single:DISGUST@3,7,0.6,shrink,ep7:subesco_980:wavlm_base_plus:harm_share(single:DISGUST@3[shrink] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.4,0.8,,DISGUST,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:FEAR@3[shrink] vs none),single:FEAR@3,7,0.55,shrink,ep7:subesco_980:wavlm_base_plus:harm_share(single:FEAR@3[shrink] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.35,0.75,,FEAR,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:HAPPY@3[shrink] vs none),single:HAPPY@3,7,0.55,shrink,ep7:subesco_980:wavlm_base_plus:harm_share(single:HAPPY@3[shrink] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.35,0.75,,HAPPY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:NEUTRAL@3[shrink] vs none),single:NEUTRAL@3,7,0.55,shrink,ep7:subesco_980:wavlm_base_plus:harm_share(single:NEUTRAL@3[shrink] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.35,0.75,,NEUTRAL,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SAD@3[shrink] vs none),single:SAD@3,7,0.55,shrink,ep7:subesco_980:wavlm_base_plus:harm_share(single:SAD@3[shrink] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.35,0.75,,SAD,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SURPRISE@3[shrink] vs none),single:SURPRISE@3,7,0.55,shrink,ep7:subesco_980:wavlm_base_plus:harm_share(single:SURPRISE@3[shrink] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.35,0.75,,SURPRISE,2.0,,,,,,,,,,,,
