level,model,replicate,variant,accepted_classes_present,accepted_error,accepted_present_class_uar,accepted_support_0,accepted_support_1,accepted_support_2,accepted_support_3,accepted_support_4,accepted_support_5,accepted_uar,actual_review_rate,b,coverage,error_capture_rate,n_rejected,n_utts,overall_error_rate,overall_uar,quota_accepted_error,quota_coverage,quota_error_capture_rate,speaker_coverage_min,speaker_coverage_p10,speaker_equal_accepted_error,speaker_risk_undefined_count,speakers_below_0.70,speakers_zero,tau,accepted_support_6,accepted_support_7
ravdess,transformer,r1s1,within_fold,8,0.5894097222222222,40.63856569051827,68,163,140,144,164,159,40.63856569051827,0.19944405837387075,0.2,0.8005559416261293,0.23793490460157127,287,1439,0.6191799861014593,38.23318880890052,0.5911458333333334,0.8005559416261293,0.2356902356902357,0.6666666666666666,0.7333333333333333,0.5871971380443936,0,1,0,0.35133686705363243,159,155
ravdess,transformer,r1s1,within_fold,8,0.5734126984126984,41.68243937503513,58,145,116,122,147,142,41.68243937503513,0.2995135510771369,0.3,0.700486448922863,0.35129068462401797,431,1439,0.6191799861014593,38.23318880890052,0.5684523809523809,0.700486448922863,0.3569023569023569,0.5333333333333333,0.6216666666666667,0.5731438578556641,0,10,0,0.3980093888248689,146,132
ravdess,transformer,r2s2,global_oof,8,0.6057098765432098,39.92473877000082,87,179,177,166,175,170,39.92473877000082,0.09937456567060458,0.1,0.9006254343293955,0.12680756395995552,143,1439,0.6247394023627519,38.29454352094241,0.6134259259259259,0.9006254343293955,0.11568409343715239,0.5333333333333333,0.75,0.6088482128224365,0,1,0,0.2729725389484959,167,175
ravdess,transformer,r2s2,global_oof,8,0.5894097222222222,41.298022699712924,68,170,161,145,159,152,41.298022699712924,0.19944405837387075,0.2,0.8005559416261293,0.2447163515016685,287,1439,0.6247394023627519,38.29454352094241,0.59375,0.8005559416261293,0.23915461624026696,0.3333333333333333,0.5383333333333333,0.5970921002511309,0,5,0,0.31960572248227415,147,150
ravdess,transformer,r2s2,global_oof,8,0.5684523809523809,42.76544226991816,55,148,139,122,149,130,42.76544226991816,0.2995135510771369,0.3,0.700486448922863,0.36262513904338156,431,1439,0.6247394023627519,38.29454352094241,0.566468253968254,0.700486448922863,0.36484983314794217,0.15,0.31666666666666665,0.5728496877195984,0,7,0,0.3540915900825376,133,132
ravdess,transformer,r2s2,within_fold,8,0.6141975308641975,39.07647454522868,81,178,181,163,183,175,39.07647454522868,0.09937456567060458,0.1,0.9006254343293955,0.11457174638487208,143,1439,0.6247394023627519,38.29454352094241,0.6134259259259259,0.9006254343293955,0.11568409343715239,0.7666666666666667,0.8383333333333334,0.6132069009752862,0,0,0,0.2729725389484959,172,163
ravdess,transformer,r2s2,within_fold,8,0.5902777777777778,41.53295384869331,66,160,164,146,173,151,41.53295384869331,0.19944405837387075,0.2,0.8005559416261293,0.2436040044493882,287,1439,0.6247394023627519,38.29454352094241,0.59375,0.8005559416261293,0.23915461624026696,0.6166666666666667,0.75,0.5879773058844326,0,1,0,0.31960572248227415,152,140
ravdess,transformer,r2s2,within_fold,8,0.5634920634920635,43.79736672086347,61,143,136,127,157,124,43.79736672086347,0.2995135510771369,0.3,0.700486448922863,0.3681868743047831,431,1439,0.6247394023627519,38.29454352094241,0.566468253968254,0.700486448922863,0.36484983314794217,0.5166666666666667,0.6365536723163842,0.5605730942009369,0,12,0,0.3540915900825376,134,126
ravdess,wav2vec2_base,r0s0,global_oof,8,0.43132716049382713,56.000634069472596,87,181,173,162,180,168,56.000634069472596,0.09937456567060458,0.1,0.9006254343293955,0.1555891238670695,143,1439,0.4600416956219597,53.410640270506114,0.43287037037037035,0.9006254343293955,0.15256797583081572,0.7333333333333333,0.7833333333333333,0.43040911482845967,0,0,0,0.3388863196315799,172,173
ravdess,wav2vec2_base,r0s0,global_oof,8,0.4114583333333333,57.582434782565414,72,161,144,146,170,147,57.582434782565414,0.19944405837387075,0.2,0.8005559416261293,0.283987915407855,287,1439,0.4600416956219597,53.410640270506114,0.4114583333333333,0.8005559416261293,0.283987915407855,0.55,0.5766666666666667,0.40643350175661214,0,5,0,0.4067791084439504,161,151
ravdess,wav2vec2_base,r0s0,global_oof,8,0.38591269841269843,60.06721600237881,56,139,119,131,152,129,60.06721600237881,0.2995135510771369,0.3,0.700486448922863,0.4123867069486405,431,1439,0.4600416956219597,53.410640270506114,0.3869047619047619,0.700486448922863,0.4108761329305136,0.4166666666666667,0.4666666666666667,0.37146170737842565,0,10,0,0.46502024092507477,145,137
ravdess,wav2vec2_base,r0s0,within_fold,8,0.43364197530864196,55.73262140935665,88,181,168,163,182,169,55.73262140935665,0.09937456567060458,0.1,0.9006254343293955,0.1510574018126888,143,1439,0.4600416956219597,53.410640270506114,0.43287037037037035,0.9006254343293955,0.15256797583081572,0.8333333333333334,0.85,0.4309334468876193,0,0,0,0.3388863196315799,173,172
ravdess,wav2vec2_base,r0s0,within_fold,8,0.4157986111111111,57.308401147752186,77,160,145,142,169,144,57.308401147752186,0.19944405837387075,0.2,0.8005559416261293,0.2764350453172205,287,1439,0.4600416956219597,53.410640270506114,0.4114583333333333,0.8005559416261293,0.283987915407855,0.6833333333333333,0.7183050847457627,0.410928410330979,0,1,0,0.4067791084439504,162,153
ravdess,wav2vec2_base,r0s0,within_fold,8,0.39285714285714285,59.4474363501447,61,145,125,127,150,127,59.4474363501447,0.2995135510771369,0.3,0.700486448922863,0.40181268882175225,431,1439,0.4600416956219597,53.410640270506114,0.3869047619047619,0.700486448922863,0.4108761329305136,0.55,0.5952542372881355,0.3855348136940391,0,11,0,0.46502024092507477,144,129
ravdess,wav2vec2_base,r1s1,global_oof,8,0.4243827160493827,56.76490661811192,86,179,168,174,174,173,56.76490661811192,0.09937456567060458,0.1,0.9006254343293955,0.15384615384615385,143,1439,0.45170257123002083,54.1925719895288,0.42901234567901236,0.9006254343293955,0.14461538461538462,0.7666666666666667,0.8266666666666667,0.4248757137532129,0,0,0,0.352198775955223,172,170
ravdess,wav2vec2_base,r1s1,global_oof,8,0.3975694444444444,59.1487745793922,76,165,140,155,155,157,59.1487745793922,0.19944405837387075,0.2,0.8005559416261293,0.2953846153846154,287,1439,0.45170257123002083,54.1925719895288,0.4036458333333333,0.8005559416261293,0.2846153846153846,0.6333333333333333,0.6533050847457628,0.3968496225528531,0,5,0,0.41548935338804743,151,153
ravdess,wav2vec2_base,r1s1,global_oof,8,0.375,60.85287224221618,62,148,115,132,142,138,60.85287224221618,0.2995135510771369,0.3,0.700486448922863,0.41846153846153844,431,1439,0.45170257123002083,54.1925719895288,0.376984126984127,0.700486448922863,0.4153846153846154,0.48333333333333334,0.52,0.3715446025571116,0,11,0,0.4677688179747967,134,137
ravdess,wav2vec2_base,r1s1,within_fold,8,0.4228395061728395,56.840083007952956,86,179,166,172,175,171,56.840083007952956,0.09937456567060458,0.1,0.9006254343293955,0.15692307692307692,143,1439,0.45170257123002083,54.1925719895288,0.42901234567901236,0.9006254343293955,0.14461538461538462,0.8333333333333334,0.85,0.4232383654567841,0,0,0,0.352198775955223,174,173
ravdess,wav2vec2_base,r1s1,within_fold,8,0.4027777777777778,58.485623624973826,73,163,141,152,159,155,58.485623624973826,0.19944405837387075,0.2,0.8005559416261293,0.28615384615384615,287,1439,0.45170257123002083,54.1925719895288,0.4036458333333333,0.8005559416261293,0.2846153846153846,0.7,0.7333333333333333,0.40111937023483973,0,0,0,0.41548935338804743,154,155
ravdess,wav2vec2_base,r1s1,within_fold,8,0.37103174603174605,61.07142804320209,62,148,115,132,145,135,61.07142804320209,0.2995135510771369,0.3,0.700486448922863,0.4246153846153846,431,1439,0.45170257123002083,54.1925719895288,0.376984126984127,0.700486448922863,0.4153846153846154,0.55,0.6166666666666667,0.3672859507318144,0,13,0,0.4677688179747967,137,134
ravdess,wav2vec2_base,r2s2,global_oof,8,0.4498456790123457,54.74459721964925,81,182,173,173,176,170,54.74459721964925,0.09937456567060458,0.1,0.9006254343293955,0.14890510948905109,143,1439,0.4760250173731758,52.37067790139617,0.44830246913580246,0.9006254343293955,0.15182481751824817,0.8,0.8333333333333334,0.448045171129911,0,0,0,0.361369135456454,166,175
ravdess,wav2vec2_base,r2s2,global_oof,8,0.4279513888888889,56.805626965442556,73,165,149,151,164,156,56.805626965442556,0.19944405837387075,0.2,0.8005559416261293,0.28029197080291973,287,1439,0.4760250173731758,52.37067790139617,0.4236111111111111,0.8005559416261293,0.2875912408759124,0.6166666666666667,0.66,0.4225813427228178,0,4,0,0.4299173690378542,141,153
ravdess,wav2vec2_base,r2s2,global_oof,8,0.39285714285714285,59.86198985398015,65,147,127,126,157,139,59.86198985398015,0.2995135510771369,0.3,0.700486448922863,0.4218978102189781,431,1439,0.4760250173731758,52.37067790139617,0.4007936507936508,0.700486448922863,0.41021897810218977,0.5666666666666667,0.5716666666666667,0.38322256862978693,0,12,0,0.4864879214960558,119,128
ravdess,wav2vec2_base,r2s2,within_fold,8,0.4498456790123457,54.63366745254903,84,182,171,170,178,170,54.63366745254903,0.09937456567060458,0.1,0.9006254343293955,0.14890510948905109,143,1439,0.4760250173731758,52.37067790139617,0.44830246913580246,0.9006254343293955,0.15182481751824817,0.8166666666666667,0.85,0.448171498562366,0,0,0,0.361369135456454,167,174
ravdess,wav2vec2_base,r2s2,within_fold,8,0.4236111111111111,57.265925449787424,72,168,151,150,165,154,57.265925449787424,0.19944405837387075,0.2,0.8005559416261293,0.2875912408759124,287,1439,0.4760250173731758,52.37067790139617,0.4236111111111111,0.8005559416261293,0.2875912408759124,0.7,0.7216666666666667,0.4195354662252921,0,0,0,0.4299173690378542,140,152
ravdess,wav2vec2_base,r2s2,within_fold,8,0.3978174603174603,59.543553907862965,66,149,126,131,155,135,59.543553907862965,0.2995135510771369,0.3,0.700486448922863,0.4145985401459854,431,1439,0.4760250173731758,52.37067790139617,0.4007936507936508,0.700486448922863,0.41021897810218977,0.5333333333333333,0.6383333333333333,0.39202963972408394,0,11,0,0.4864879214960558,121,125
ravdess,wavlm_base_plus_ft,r0s0,global_oof,8,0.3618827160493827,63.62485588345071,94,182,163,173,179,160,63.62485588345071,0.09937456567060458,0.1,0.9006254343293955,0.16991150442477876,143,1439,0.39263377345378736,61.15803610383944,0.3618827160493827,0.9006254343293955,0.16991150442477876,0.7166666666666667,0.8,0.3664802864895755,0,0,0,0.39905024230342656,180,165
ravdess,wavlm_base_plus_ft,r0s0,global_oof,8,0.3315972222222222,66.26872134185334,86,170,140,153,167,131,66.26872134185334,0.19944405837387075,0.2,0.8005559416261293,0.3238938053097345,287,1439,0.39263377345378736,61.15803610383944,0.3463541666666667,0.8005559416261293,0.2938053097345133,0.4,0.6216666666666667,0.34035322494375136,0,5,0,0.4753205920241942,164,141
ravdess,wavlm_base_plus_ft,r0s0,global_oof,8,0.30158730158730157,68.53042037387857,78,156,116,128,158,98,68.53042037387857,0.2995135510771369,0.3,0.700486448922863,0.46194690265486726,431,1439,0.39263377345378736,61.15803610383944,0.3134920634920635,0.700486448922863,0.4407079646017699,0.21666666666666667,0.49333333333333335,0.31515149649475327,0,10,0,0.5391402157013312,153,121
ravdess,wavlm_base_plus_ft,r0s0,within_fold,8,0.36651234567901236,63.30376514930636,91,175,170,167,181,162,63.30376514930636,0.09937456567060458,0.1,0.9006254343293955,0.1592920353982301,143,1439,0.39263377345378736,61.15803610383944,0.3618827160493827,0.9006254343293955,0.16991150442477876,0.7833333333333333,0.8383333333333334,0.3666055061778107,0,0,0,0.39905024230342656,180,170
ravdess,wavlm_base_plus_ft,r0s0,within_fold,8,0.3385416666666667,65.34444897407263,88,157,137,152,169,127,65.34444897407263,0.19944405837387075,0.2,0.8005559416261293,0.30973451327433627,287,1439,0.39263377345378736,61.15803610383944,0.3463541666666667,0.8005559416261293,0.2938053097345133,0.6833333333333333,0.7333333333333333,0.33915117022142716,0,1,0,0.4753205920241942,168,154
ravdess,wavlm_base_plus_ft,r0s0,within_fold,8,0.30753968253968256,67.33379180942369,78,143,107,123,160,110,67.33379180942369,0.2995135510771369,0.3,0.700486448922863,0.45132743362831856,431,1439,0.39263377345378736,61.15803610383944,0.3134920634920635,0.700486448922863,0.4407079646017699,0.5333333333333333,0.6333333333333333,0.31065746890377566,0,11,0,0.5391402157013312,154,133
ravdess,wavlm_base_plus_ft,r0s1,global_oof,8,0.38348765432098764,60.87955864414902,81,180,165,167,187,158,60.87955864414902,0.09937456567060458,0.1,0.9006254343293955,0.1744186046511628,143,1439,0.41834607366226545,57.97577170593369,0.38348765432098764,0.9006254343293955,0.1744186046511628,0.7,0.8333333333333334,0.38421443148266504,0,0,0,0.4515458850762932,181,177
ravdess,wavlm_base_plus_ft,r0s1,global_oof,8,0.3489583333333333,63.84605238355554,73,166,141,144,177,129,63.84605238355554,0.19944405837387075,0.2,0.8005559416261293,0.33222591362126247,287,1439,0.41834607366226545,57.97577170593369,0.3559027777777778,0.8005559416261293,0.31893687707641194,0.55,0.6533333333333333,0.34679203778756973,0,3,0,0.5296560793168198,170,152
ravdess,wavlm_base_plus_ft,r0s1,global_oof,8,0.31646825396825395,66.54191944575473,60,152,116,124,160,108,66.54191944575473,0.2995135510771369,0.3,0.700486448922863,0.4700996677740864,431,1439,0.41834607366226545,57.97577170593369,0.3194444444444444,0.700486448922863,0.46511627906976744,0.4666666666666667,0.5266666666666667,0.3157338114162549,0,10,0,0.604878536943028,158,130
ravdess,wavlm_base_plus_ft,r0s1,within_fold,8,0.38271604938271603,61.09333279163642,83,179,168,170,183,157,61.09333279163642,0.09937456567060458,0.1,0.9006254343293955,0.1760797342192691,143,1439,0.41834607366226545,57.97577170593369,0.38348765432098764,0.9006254343293955,0.1744186046511628,0.8333333333333334,0.8543220338983051,0.38415059237545807,0,0,0,0.4515458850762932,180,176
ravdess,wavlm_base_plus_ft,r0s1,within_fold,8,0.3506944444444444,63.65663724986435,72,168,138,143,173,135,63.65663724986435,0.19944405837387075,0.2,0.8005559416261293,0.3289036544850498,287,1439,0.41834607366226545,57.97577170593369,0.3559027777777778,0.8005559416261293,0.31893687707641194,0.7,0.7370621468926554,0.3513800319486378,0,0,0,0.5296560793168198,171,152
ravdess,wavlm_base_plus_ft,r0s1,within_fold,8,0.3194444444444444,65.9461176133584,58,154,119,114,162,111,65.9461176133584,0.2995135510771369,0.3,0.700486448922863,0.46511627906976744,431,1439,0.41834607366226545,57.97577170593369,0.3194444444444444,0.700486448922863,0.46511627906976744,0.55,0.5883333333333334,0.3208631686119225,0,11,0,0.604878536943028,159,131
ravdess,wavlm_base_plus,r0s0,global_oof,8,0.33024691358024694,67.13563233932109,92,182,156,158,180,172,67.13563233932109,0.09937456567060458,0.1,0.9006254343293955,0.1785028790786948,143,1439,0.36205698401667824,64.87715423211169,0.33101851851851855,0.9006254343293955,0.1765834932821497,0.8166666666666667,0.8333333333333334,0.3289874532322774,0,0,0,0.3840428128956821,181,175
ravdess,wavlm_base_plus,r0s0,global_oof,8,0.2942708333333333,70.35330366992568,85,158,131,132,169,155,70.35330366992568,0.19944405837387075,0.2,0.8005559416261293,0.3493282149712092,287,1439,0.36205698401667824,64.87715423211169,0.2942708333333333,0.8005559416261293,0.3493282149712092,0.6,0.6883333333333334,0.2931905661220124,0,3,0,0.46282295892105196,164,158
ravdess,wavlm_base_plus,r0s0,global_oof,8,0.2569444444444444,73.63701437065244,74,138,101,112,156,136,73.63701437065244,0.2995135510771369,0.3,0.700486448922863,0.5028790786948176,431,1439,0.36205698401667824,64.87715423211169,0.2628968253968254,0.700486448922863,0.491362763915547,0.5,0.5833333333333334,0.25411653634401804,0,12,0,0.5282343619012566,154,137
ravdess,wavlm_base_plus,r0s0,within_fold,8,0.3271604938271605,67.59583742270084,91,180,155,163,180,170,67.59583742270084,0.09937456567060458,0.1,0.9006254343293955,0.18618042226487524,143,1439,0.36205698401667824,64.87715423211169,0.33101851851851855,0.9006254343293955,0.1765834932821497,0.7833333333333333,0.8383333333333334,0.32662984908611675,0,0,0,0.3840428128956821,180,177
ravdess,wavlm_base_plus,r0s0,within_fold,8,0.2942708333333333,70.26357470077545,85,157,131,129,169,156,70.26357470077545,0.19944405837387075,0.2,0.8005559416261293,0.3493282149712092,287,1439,0.36205698401667824,64.87715423211169,0.2942708333333333,0.8005559416261293,0.3493282149712092,0.6166666666666667,0.7333333333333333,0.29266549249063645,0,2,0,0.46282295892105196,167,158
ravdess,wavlm_base_plus,r0s0,within_fold,8,0.2628968253968254,73.11359278492249,75,137,105,111,156,138,73.11359278492249,0.2995135510771369,0.3,0.700486448922863,0.491362763915547,431,1439,0.36205698401667824,64.87715423211169,0.2628968253968254,0.700486448922863,0.491362763915547,0.5,0.6216666666666667,0.25908873729182363,0,10,0,0.5282343619012566,149,137
ravdess,wavlm_base_plus,r1s1,global_oof,8,0.3256172839506173,67.71624454857367,87,180,165,168,177,174,67.71624454857367,0.09937456567060458,0.1,0.9006254343293955,0.17578125,143,1439,0.3558026407227241,64.94328097731238,0.3248456790123457,0.9006254343293955,0.177734375,0.8166666666666667,0.8166666666666667,0.3228509313730797,0,0,0,0.3894649014579502,174,171
ravdess,wavlm_base_plus,r1s1,global_oof,8,0.2994791666666667,69.86775178156746,82,161,139,143,168,157,69.86775178156746,0.19944405837387075,0.2,0.8005559416261293,0.326171875,287,1439,0.3558026407227241,64.94328097731238,0.2916666666666667,0.8005559416261293,0.34375,0.6333333333333333,0.655,0.2949708192197335,0,6,0,0.4667820618047012,157,145
ravdess,wavlm_base_plus,r1s1,global_oof,8,0.26785714285714285,72.4377655059063,71,145,109,117,159,139,72.4377655059063,0.2995135510771369,0.3,0.700486448922863,0.47265625,431,1439,0.3558026407227241,64.94328097731238,0.2638888888888889,0.700486448922863,0.48046875,0.4666666666666667,0.5833333333333334,0.26225211664093795,0,12,0,0.5431725436315608,148,120
ravdess,wavlm_base_plus,r1s1,within_fold,8,0.32253086419753085,67.89928574266537,89,178,163,166,180,174,67.89928574266537,0.09937456567060458,0.1,0.9006254343293955,0.18359375,143,1439,0.3558026407227241,64.94328097731238,0.3248456790123457,0.9006254343293955,0.177734375,0.8166666666666667,0.85,0.32192510648346423,0,0,0,0.3894649014579502,174,172
ravdess,wavlm_base_plus,r1s1,within_fold,8,0.2986111111111111,69.96353677094866,81,160,138,141,171,157,69.96353677094866,0.19944405837387075,0.2,0.8005559416261293,0.328125,287,1439,0.3558026407227241,64.94328097731238,0.2916666666666667,0.8005559416261293,0.34375,0.6333333333333333,0.7333333333333333,0.29413453188823974,0,2,0,0.4667820618047012,158,146
ravdess,wavlm_base_plus,r1s1,within_fold,8,0.26686507936507936,72.7076483381694,67,144,110,119,159,140,72.7076483381694,0.2995135510771369,0.3,0.700486448922863,0.474609375,431,1439,0.3558026407227241,64.94328097731238,0.2638888888888889,0.700486448922863,0.48046875,0.5666666666666667,0.6166666666666667,0.2628816264469685,0,12,0,0.5431725436315608,146,123
ravdess,wavlm_base_plus,r2s2,global_oof,8,0.31790123456790126,68.69344524478255,91,175,163,167,183,168,68.69344524478255,0.09937456567060458,0.1,0.9006254343293955,0.1968810916179337,143,1439,0.35649756775538566,65.53092277486911,0.32098765432098764,0.9006254343293955,0.18908382066276802,0.8,0.8166666666666667,0.3188450304636297,0,0,0,0.37360941635131995,176,173
ravdess,wavlm_base_plus,r2s2,global_oof,8,0.2829861111111111,71.63656918404943,87,164,136,139,171,149,71.63656918404943,0.19944405837387075,0.2,0.8005559416261293,0.3645224171539961,287,1439,0.35649756775538566,65.53092277486911,0.2881944444444444,0.8005559416261293,0.35282651072124754,0.65,0.71,0.2827296762465761,0,2,0,0.4561636531336528,151,155
ravdess,wavlm_base_plus,r2s2,global_oof,8,0.25297619047619047,73.86908818973524,83,146,119,108,157,123,73.86908818973524,0.2995135510771369,0.3,0.700486448922863,0.5029239766081871,431,1439,0.35649756775538566,65.53092277486911,0.24702380952380953,0.700486448922863,0.5146198830409356,0.5166666666666667,0.5666666666666667,0.2518687018021502,0,11,0,0.5188669009984795,138,134
ravdess,wavlm_base_plus,r2s2,within_fold,8,0.31635802469135804,68.91926669455982,91,179,161,168,181,166,68.91926669455982,0.09937456567060458,0.1,0.9006254343293955,0.20077972709551656,143,1439,0.35649756775538566,65.53092277486911,0.32098765432098764,0.9006254343293955,0.18908382066276802,0.85,0.855,0.31618301794811887,0,0,0,0.37360941635131995,174,176
ravdess,wavlm_base_plus,r2s2,within_fold,8,0.2838541666666667,71.38044171484945,88,168,136,135,170,146,71.38044171484945,0.19944405837387075,0.2,0.8005559416261293,0.36257309941520466,287,1439,0.35649756775538566,65.53092277486911,0.2881944444444444,0.8005559416261293,0.35282651072124754,0.7,0.7216666666666667,0.2837109771382033,0,0,0,0.4561636531336528,156,153
ravdess,wavlm_base_plus,r2s2,within_fold,8,0.25297619047619047,73.83944682539068,81,146,116,110,158,125,73.83944682539068,0.2995135510771369,0.3,0.700486448922863,0.5029239766081871,431,1439,0.35649756775538566,65.53092277486911,0.24702380952380953,0.700486448922863,0.5146198830409356,0.55,0.5666666666666667,0.2521860629545282,0,8,0,0.5188669009984795,138,134
subesco_980,cnn,r0s0,global_oof,7,0.5918367346938775,40.32232311778968,127,125,122,123,133,133,40.32232311778968,0.1,0.1,0.9,0.1314475873544093,98,980,0.613265306122449,38.673469387755105,0.5988888888888889,0.9183673469387755,0.10316139767054909,0.6938775510204082,0.7693877551020408,0.5919306575023732,0,1,0,0.2913835076248625,119,
subesco_980,cnn,r0s0,global_oof,7,0.5790816326530612,40.22314291822404,114,96,112,103,130,127,40.22314291822404,0.2,0.2,0.8,0.24459234608985025,196,980,0.613265306122449,38.673469387755105,0.5775,0.8163265306122449,0.23128119800332778,0.5918367346938775,0.6693877551020408,0.5770580471479547,0,3,0,0.3295798122475042,102,
subesco_980,cnn,r0s0,global_oof,7,0.5510204081632653,41.72761782151336,101,77,102,84,123,119,41.72761782151336,0.3,0.3,0.7,0.37104825291181365,294,980,0.613265306122449,38.673469387755105,0.5585714285714286,0.7142857142857143,0.34941763727121466,0.4489795918367347,0.6020408163265306,0.5470979918614376,0,12,0,0.3567548400919505,80,
subesco_980,cnn,r0s0,within_fold,7,0.5943502824858757,40.0809281978374,123,119,123,125,135,135,40.0809281978374,0.09693877551020408,0.1,0.9030612244897959,0.12479201331114809,95,980,0.613265306122449,38.673469387755105,0.5988888888888889,0.9183673469387755,0.10316139767054909,0.7551020408163265,0.8551020408163265,0.5955592092978643,0,0,0,0.2913835076248625,125,
subesco_980,cnn,r0s0,within_fold,7,0.5719745222929936,41.037322983995104,112,97,113,106,130,130,41.037322983995104,0.1989795918367347,0.2,0.8010204081632653,0.2529118136439268,195,980,0.613265306122449,38.673469387755105,0.5775,0.8163265306122449,0.23128119800332778,0.6122448979591837,0.6938775510204082,0.5699910775580372,0,3,0,0.3295798122475042,97,
subesco_980,cnn,r0s0,within_fold,7,0.5579710144927537,40.8342123581826,99,76,104,85,126,122,40.8342123581826,0.29591836734693877,0.3,0.7040816326530612,0.3594009983361065,290,980,0.613265306122449,38.673469387755105,0.5585714285714286,0.7142857142857143,0.34941763727121466,0.5714285714285714,0.6122448979591837,0.5568917779049745,0,11,0,0.3567548400919505,78,
subesco_980,cnn,r0s1,global_oof,7,0.562358276643991,43.227386438127084,127,122,127,120,137,133,43.227386438127084,0.1,0.1,0.9,0.12212389380530973,98,980,0.576530612244898,42.3469387755102,0.5622222222222222,0.9183673469387755,0.10442477876106195,0.6938775510204082,0.773469387755102,0.5631710241040973,0,1,0,0.3041302578246911,116,
subesco_980,cnn,r0s1,global_oof,7,0.5561224489795918,43.177350964141205,115,106,115,108,127,122,43.177350964141205,0.2,0.2,0.8,0.22831858407079647,196,980,0.576530612244898,42.3469387755102,0.55875,0.8163265306122449,0.2088495575221239,0.5102040816326531,0.6448979591836734,0.5593015855069974,0,3,0,0.35026358996606416,91,
subesco_980,cnn,r0s1,global_oof,7,0.5466472303206997,43.203204093461956,99,89,101,92,120,113,43.203204093461956,0.3,0.3,0.7,0.336283185840708,294,980,0.576530612244898,42.3469387755102,0.5357142857142857,0.7142857142857143,0.336283185840708,0.3877551020408163,0.46938775510204084,0.5515044423004005,0,8,0,0.3811886899302669,72,
subesco_980,cnn,r0s1,within_fold,7,0.5615819209039548,43.276392520911415,128,121,130,121,136,131,43.276392520911415,0.09693877551020408,0.1,0.9030612244897959,0.12035398230088495,95,980,0.576530612244898,42.3469387755102,0.5622222222222222,0.9183673469387755,0.10442477876106195,0.7959183673469388,0.8346938775510204,0.5614321591525252,0,0,0,0.3041302578246911,118,
subesco_980,cnn,r0s1,within_fold,7,0.5579617834394904,43.20318240438992,113,106,114,106,128,123,43.20318240438992,0.1989795918367347,0.2,0.8010204081632653,0.2247787610619469,195,980,0.576530612244898,42.3469387755102,0.55875,0.8163265306122449,0.2088495575221239,0.6530612244897959,0.6918367346938775,0.5574638533548348,0,4,0,0.35026358996606416,95,
subesco_980,cnn,r0s1,within_fold,7,0.5347826086956522,44.25285153213995,99,87,98,98,122,111,44.25285153213995,0.29591836734693877,0.3,0.7040816326530612,0.34690265486725663,290,980,0.576530612244898,42.3469387755102,0.5357142857142857,0.7142857142857143,0.336283185840708,0.5306122448979592,0.6081632653061224,0.5334663104489372,0,10,0,0.3811886899302669,75,
subesco_980,cnn,r0s2,global_oof,7,0.5861678004535147,40.65130518162153,130,119,126,119,134,131,40.65130518162153,0.1,0.1,0.9,0.12521150592216582,98,980,0.6030612244897959,39.69387755102041,0.5933333333333334,0.9183673469387755,0.09644670050761421,0.5102040816326531,0.7285714285714286,0.5904461836384602,0,2,0,0.27300023378891736,123,
subesco_980,cnn,r0s2,global_oof,7,0.5676020408163265,40.62321286734886,123,97,110,109,133,121,40.62321286734886,0.2,0.2,0.8,0.2470389170896785,196,980,0.6030612244897959,39.69387755102041,0.57125,0.8163265306122449,0.22673434856175972,0.32653061224489793,0.5489795918367346,0.5678349647816991,0,5,0,0.31298844229783246,91,
subesco_980,cnn,r0s2,global_oof,7,0.5466472303206997,41.62885543250345,107,82,97,96,127,108,41.62885543250345,0.3,0.3,0.7,0.36548223350253806,294,980,0.6030612244897959,39.69387755102041,0.5414285714285715,0.7142857142857143,0.3587140439932318,0.24489795918367346,0.37755102040816324,0.5505136094347092,0,6,0,0.3563272591974675,69,
subesco_980,cnn,r0s2,within_fold,7,0.5887005649717514,40.170924510006984,128,114,127,131,135,132,40.170924510006984,0.09693877551020408,0.1,0.9030612244897959,0.11844331641285956,95,980,0.6030612244897959,39.69387755102041,0.5933333333333334,0.9183673469387755,0.09644670050761421,0.7959183673469388,0.8367346938775511,0.5897163596066357,0,0,0,0.27300023378891736,118,
subesco_980,cnn,r0s2,within_fold,7,0.5681528662420382,41.04482772085249,115,100,112,110,134,125,41.04482772085249,0.1989795918367347,0.2,0.8010204081632653,0.24534686971235195,195,980,0.6030612244897959,39.69387755102041,0.57125,0.8163265306122449,0.22673434856175972,0.6326530612244898,0.7306122448979592,0.5680538618828261,0,2,0,0.31298844229783246,89,
subesco_980,cnn,r0s2,within_fold,7,0.5478260869565217,41.80036624732178,100,80,98,97,128,116,41.80036624732178,0.29591836734693877,0.3,0.7040816326530612,0.3604060913705584,290,980,0.6030612244897959,39.69387755102041,0.5414285714285715,0.7142857142857143,0.3587140439932318,0.5306122448979592,0.6061224489795919,0.5473764400935458,0,11,0,0.3563272591974675,71,
subesco_980,cnn,r1s0,global_oof,7,0.5759637188208617,41.219353918750286,135,114,126,122,136,125,41.219353918750286,0.1,0.1,0.9,0.13310580204778158,98,980,0.5979591836734693,40.204081632653065,0.5833333333333334,0.9183673469387755,0.10409556313993173,0.6326530612244898,0.6510204081632652,0.5731217576593042,0,3,0,0.2628774380502218,124,
