level,model,replicate,variant,b,speaker,accepted_error,coverage,n,n_acc,n_err,n_err_acc,n_err_rej
cremad,resnet_se,r1s1,within_fold,0.1,1012,0.23880597014925373,0.8170731707317073,82,67,26,16,10
cremad,resnet_se,r1s1,within_fold,0.1,1013,0.34615384615384615,0.975,80,78,28,27,1
cremad,resnet_se,r1s1,within_fold,0.1,1014,0.3424657534246575,0.8902439024390244,82,73,29,25,4
cremad,resnet_se,r1s1,within_fold,0.1,1015,0.4857142857142857,0.8536585365853658,82,70,39,34,5
cremad,resnet_se,r1s1,within_fold,0.1,1016,0.4375,0.975609756097561,82,80,36,35,1
cremad,resnet_se,r1s1,within_fold,0.1,1017,0.4935064935064935,0.9625,80,77,40,38,2
cremad,resnet_se,r1s1,within_fold,0.1,1018,0.21794871794871795,0.9512195121951219,82,78,20,17,3
cremad,resnet_se,r1s1,within_fold,0.1,1019,0.40298507462686567,0.881578947368421,76,67,33,27,6
cremad,resnet_se,r1s1,within_fold,0.1,1020,0.2727272727272727,0.9390243902439024,82,77,26,21,5
cremad,resnet_se,r1s1,within_fold,0.1,1021,0.42105263157894735,0.926829268292683,82,76,36,32,4
cremad,resnet_se,r1s1,within_fold,0.1,1022,0.38028169014084506,0.8658536585365854,82,71,34,27,7
cremad,resnet_se,r1s1,within_fold,0.1,1023,0.5,0.9512195121951219,82,78,42,39,3
cremad,resnet_se,r1s1,within_fold,0.1,1024,0.375,0.8780487804878049,82,72,34,27,7
cremad,resnet_se,r1s1,within_fold,0.1,1025,0.43037974683544306,0.9634146341463414,82,79,37,34,3
cremad,resnet_se,r1s1,within_fold,0.1,1026,0.3142857142857143,0.8536585365853658,82,70,32,22,10
cremad,resnet_se,r1s1,within_fold,0.1,1027,0.38028169014084506,0.8658536585365854,82,71,35,27,8
cremad,resnet_se,r1s1,within_fold,0.1,1028,0.4142857142857143,0.8536585365853658,82,70,37,29,8
cremad,resnet_se,r1s1,within_fold,0.1,1029,0.3698630136986301,0.8902439024390244,82,73,36,27,9
cremad,resnet_se,r1s1,within_fold,0.1,1030,0.2676056338028169,0.8658536585365854,82,71,24,19,5
cremad,resnet_se,r1s1,within_fold,0.1,1031,0.5223880597014925,0.8170731707317073,82,67,48,35,13
cremad,resnet_se,r1s1,within_fold,0.1,1032,0.4473684210526316,0.926829268292683,82,76,39,34,5
cremad,resnet_se,r1s1,within_fold,0.1,1033,0.28169014084507044,0.8658536585365854,82,71,27,20,7
cremad,resnet_se,r1s1,within_fold,0.1,1034,0.48,0.9146341463414634,82,75,41,36,5
cremad,resnet_se,r1s1,within_fold,0.1,1035,0.3424657534246575,0.8902439024390244,82,73,32,25,7
cremad,resnet_se,r1s1,within_fold,0.1,1036,0.5866666666666667,0.9146341463414634,82,75,49,44,5
cremad,resnet_se,r1s1,within_fold,0.1,1037,0.2597402597402597,0.9390243902439024,82,77,25,20,5
cremad,resnet_se,r1s1,within_fold,0.1,1038,0.36363636363636365,0.9390243902439024,82,77,32,28,4
cremad,resnet_se,r1s1,within_fold,0.1,1039,0.39473684210526316,0.926829268292683,82,76,32,30,2
cremad,resnet_se,r1s1,within_fold,0.1,1040,0.3333333333333333,0.9146341463414634,82,75,30,25,5
cremad,resnet_se,r1s1,within_fold,0.1,1041,0.36,0.9146341463414634,82,75,32,27,5
cremad,resnet_se,r1s1,within_fold,0.1,1042,0.4788732394366197,0.8658536585365854,82,71,42,34,8
cremad,resnet_se,r1s1,within_fold,0.1,1043,0.36486486486486486,0.9024390243902439,82,74,31,27,4
cremad,resnet_se,r1s1,within_fold,0.1,1044,0.24050632911392406,0.9634146341463414,82,79,21,19,2
cremad,resnet_se,r1s1,within_fold,0.1,1045,0.44,0.9146341463414634,82,75,38,33,5
cremad,resnet_se,r1s1,within_fold,0.1,1046,0.4857142857142857,0.8536585365853658,82,70,43,34,9
cremad,resnet_se,r1s1,within_fold,0.1,1047,0.2077922077922078,0.9390243902439024,82,77,19,16,3
cremad,resnet_se,r1s1,within_fold,0.1,1048,0.23943661971830985,0.8658536585365854,82,71,26,17,9
cremad,resnet_se,r1s1,within_fold,0.1,1049,0.27631578947368424,0.926829268292683,82,76,25,21,4
cremad,resnet_se,r1s1,within_fold,0.1,1050,0.38461538461538464,0.9512195121951219,82,78,32,30,2
cremad,resnet_se,r1s1,within_fold,0.1,1051,0.37142857142857144,0.8536585365853658,82,70,35,26,9
cremad,resnet_se,r1s1,within_fold,0.1,1052,0.3188405797101449,0.8414634146341463,82,69,29,22,7
cremad,resnet_se,r1s1,within_fold,0.1,1053,0.26666666666666666,0.9146341463414634,82,75,25,20,5
cremad,resnet_se,r1s1,within_fold,0.1,1054,0.4864864864864865,0.9024390243902439,82,74,38,36,2
cremad,resnet_se,r1s1,within_fold,0.1,1055,0.379746835443038,0.9634146341463414,82,79,33,30,3
cremad,resnet_se,r1s1,within_fold,0.1,1056,0.39473684210526316,0.926829268292683,82,76,34,30,4
cremad,resnet_se,r1s1,within_fold,0.1,1057,0.463768115942029,0.8414634146341463,82,69,42,32,10
cremad,resnet_se,r1s1,within_fold,0.1,1058,0.33783783783783783,0.9024390243902439,82,74,29,25,4
cremad,resnet_se,r1s1,within_fold,0.1,1059,0.5733333333333334,0.9146341463414634,82,75,48,43,5
cremad,resnet_se,r1s1,within_fold,0.1,1060,0.4666666666666667,0.9146341463414634,82,75,42,35,7
cremad,resnet_se,r1s1,within_fold,0.1,1061,0.3037974683544304,0.9634146341463414,82,79,26,24,2
cremad,resnet_se,r1s1,within_fold,0.1,1062,0.30666666666666664,0.9146341463414634,82,75,29,23,6
cremad,resnet_se,r1s1,within_fold,0.1,1063,0.273972602739726,0.8902439024390244,82,73,27,20,7
cremad,resnet_se,r1s1,within_fold,0.1,1064,0.3013698630136986,0.8902439024390244,82,73,30,22,8
cremad,resnet_se,r1s1,within_fold,0.1,1065,0.38028169014084506,0.8658536585365854,82,71,33,27,6
cremad,resnet_se,r1s1,within_fold,0.1,1066,0.2777777777777778,0.8780487804878049,82,72,29,20,9
cremad,resnet_se,r1s1,within_fold,0.1,1067,0.484375,0.7804878048780488,82,64,44,31,13
cremad,resnet_se,r1s1,within_fold,0.1,1068,0.3333333333333333,0.8780487804878049,82,72,31,24,7
cremad,resnet_se,r1s1,within_fold,0.1,1069,0.3918918918918919,0.9024390243902439,82,74,35,29,6
cremad,resnet_se,r1s1,within_fold,0.1,1070,0.36619718309859156,0.8658536585365854,82,71,32,26,6
cremad,resnet_se,r1s1,within_fold,0.1,1071,0.43243243243243246,0.9024390243902439,82,74,36,32,4
cremad,resnet_se,r1s1,within_fold,0.1,1072,0.273972602739726,0.8902439024390244,82,73,27,20,7
cremad,resnet_se,r1s1,within_fold,0.1,1073,0.3235294117647059,0.8292682926829268,82,68,30,22,8
cremad,resnet_se,r1s1,within_fold,0.1,1074,0.5070422535211268,0.8658536585365854,82,71,45,36,9
cremad,resnet_se,r1s1,within_fold,0.1,1075,0.5263157894736842,0.926829268292683,82,76,44,40,4
cremad,resnet_se,r1s1,within_fold,0.1,1076,0.352112676056338,0.8875,80,71,30,25,5
cremad,resnet_se,r1s1,within_fold,0.1,1077,0.4810126582278481,0.9634146341463414,82,79,40,38,2
cremad,resnet_se,r1s1,within_fold,0.1,1078,0.2564102564102564,0.9512195121951219,82,78,22,20,2
cremad,resnet_se,r1s1,within_fold,0.1,1079,0.42105263157894735,0.926829268292683,82,76,35,32,3
cremad,resnet_se,r1s1,within_fold,0.1,1080,0.3125,0.975609756097561,82,80,25,25,0
cremad,resnet_se,r1s1,within_fold,0.1,1081,0.25,0.8780487804878049,82,72,25,18,7
cremad,resnet_se,r1s1,within_fold,0.1,1082,0.5945945945945946,0.9024390243902439,82,74,52,44,8
cremad,resnet_se,r1s1,within_fold,0.1,1083,0.47435897435897434,0.9512195121951219,82,78,39,37,2
cremad,resnet_se,r1s1,within_fold,0.1,1084,0.41025641025641024,0.9512195121951219,82,78,36,32,4
cremad,resnet_se,r1s1,within_fold,0.1,1085,0.3108108108108108,0.9024390243902439,82,74,29,23,6
cremad,resnet_se,r1s1,within_fold,0.1,1086,0.5194805194805194,0.9390243902439024,82,77,42,40,2
cremad,resnet_se,r1s1,within_fold,0.1,1087,0.4722222222222222,0.8780487804878049,82,72,39,34,5
cremad,resnet_se,r1s1,within_fold,0.1,1088,0.4864864864864865,0.9024390243902439,82,74,42,36,6
cremad,resnet_se,r1s1,within_fold,0.1,1089,0.33783783783783783,0.9024390243902439,82,74,29,25,4
cremad,resnet_se,r1s1,within_fold,0.1,1090,0.42105263157894735,0.926829268292683,82,76,38,32,6
cremad,resnet_se,r1s1,within_fold,0.1,1091,0.52,0.9146341463414634,82,75,43,39,4
cremad,resnet_se,r1s1,within_fold,0.2,1001,0.46774193548387094,0.7560975609756098,82,62,44,29,15
cremad,resnet_se,r1s1,within_fold,0.2,1002,0.3793103448275862,0.7160493827160493,81,58,34,22,12
cremad,resnet_se,r1s1,within_fold,0.2,1003,0.24561403508771928,0.6951219512195121,82,57,29,14,15
cremad,resnet_se,r1s1,within_fold,0.2,1004,0.3448275862068966,0.7073170731707317,82,58,29,20,9
cremad,resnet_se,r1s1,within_fold,0.2,1005,0.39344262295081966,0.7439024390243902,82,61,40,24,16
cremad,resnet_se,r1s1,within_fold,0.2,1006,0.38095238095238093,0.7875,80,63,35,24,11
cremad,resnet_se,r1s1,within_fold,0.2,1007,0.35294117647058826,0.8292682926829268,82,68,35,24,11
cremad,resnet_se,r1s1,within_fold,0.2,1008,0.4032258064516129,0.8157894736842105,76,62,35,25,10
cremad,resnet_se,r1s1,within_fold,0.2,1009,0.24615384615384617,0.8552631578947368,76,65,24,16,8
cremad,resnet_se,r1s1,within_fold,0.2,1010,0.265625,0.7804878048780488,82,64,28,17,11
cremad,resnet_se,r1s1,within_fold,0.2,1011,0.22058823529411764,0.8292682926829268,82,68,25,15,10
cremad,resnet_se,r1s1,within_fold,0.2,1012,0.21311475409836064,0.7439024390243902,82,61,26,13,13
cremad,resnet_se,r1s1,within_fold,0.2,1013,0.3188405797101449,0.8625,80,69,28,22,6
cremad,resnet_se,r1s1,within_fold,0.2,1014,0.3125,0.7804878048780488,82,64,29,20,9
cremad,resnet_se,r1s1,within_fold,0.2,1015,0.4576271186440678,0.7195121951219512,82,59,39,27,12
cremad,resnet_se,r1s1,within_fold,0.2,1016,0.4305555555555556,0.8780487804878049,82,72,36,31,5
cremad,resnet_se,r1s1,within_fold,0.2,1017,0.5,0.85,80,68,40,34,6
cremad,resnet_se,r1s1,within_fold,0.2,1018,0.19718309859154928,0.8658536585365854,82,71,20,14,6
cremad,resnet_se,r1s1,within_fold,0.2,1019,0.3559322033898305,0.7763157894736842,76,59,33,21,12
cremad,resnet_se,r1s1,within_fold,0.2,1020,0.203125,0.7804878048780488,82,64,26,13,13
cremad,resnet_se,r1s1,within_fold,0.2,1021,0.37681159420289856,0.8414634146341463,82,69,36,26,10
cremad,resnet_se,r1s1,within_fold,0.2,1022,0.3442622950819672,0.7439024390243902,82,61,34,21,13
cremad,resnet_se,r1s1,within_fold,0.2,1023,0.463768115942029,0.8414634146341463,82,69,42,32,10
cremad,resnet_se,r1s1,within_fold,0.2,1024,0.3220338983050847,0.7195121951219512,82,59,34,19,15
cremad,resnet_se,r1s1,within_fold,0.2,1025,0.37142857142857144,0.8536585365853658,82,70,37,26,11
cremad,resnet_se,r1s1,within_fold,0.2,1026,0.30303030303030304,0.8048780487804879,82,66,32,20,12
cremad,resnet_se,r1s1,within_fold,0.2,1027,0.3333333333333333,0.7682926829268293,82,63,35,21,14
cremad,resnet_se,r1s1,within_fold,0.2,1028,0.3559322033898305,0.7195121951219512,82,59,37,21,16
cremad,resnet_se,r1s1,within_fold,0.2,1029,0.31746031746031744,0.7682926829268293,82,63,36,20,16
cremad,resnet_se,r1s1,within_fold,0.2,1030,0.25396825396825395,0.7682926829268293,82,63,24,16,8
cremad,resnet_se,r1s1,within_fold,0.2,1031,0.4838709677419355,0.7560975609756098,82,62,48,30,18
cremad,resnet_se,r1s1,within_fold,0.2,1032,0.417910447761194,0.8170731707317073,82,67,39,28,11
cremad,resnet_se,r1s1,within_fold,0.2,1033,0.27419354838709675,0.7560975609756098,82,62,27,17,10
cremad,resnet_se,r1s1,within_fold,0.2,1034,0.4375,0.7804878048780488,82,64,41,28,13
cremad,resnet_se,r1s1,within_fold,0.2,1035,0.3181818181818182,0.8048780487804879,82,66,32,21,11
cremad,resnet_se,r1s1,within_fold,0.2,1036,0.5774647887323944,0.8658536585365854,82,71,49,41,8
cremad,resnet_se,r1s1,within_fold,0.2,1037,0.2112676056338028,0.8658536585365854,82,71,25,15,10
cremad,resnet_se,r1s1,within_fold,0.2,1038,0.33783783783783783,0.9024390243902439,82,74,32,25,7
cremad,resnet_se,r1s1,within_fold,0.2,1039,0.38571428571428573,0.8536585365853658,82,70,32,27,5
cremad,resnet_se,r1s1,within_fold,0.2,1040,0.26153846153846155,0.7926829268292683,82,65,30,17,13
cremad,resnet_se,r1s1,within_fold,0.2,1041,0.36923076923076925,0.7926829268292683,82,65,32,24,8
cremad,resnet_se,r1s1,within_fold,0.2,1042,0.423728813559322,0.7195121951219512,82,59,42,25,17
cremad,resnet_se,r1s1,within_fold,0.2,1043,0.34328358208955223,0.8170731707317073,82,67,31,23,8
cremad,resnet_se,r1s1,within_fold,0.2,1044,0.22535211267605634,0.8658536585365854,82,71,21,16,5
cremad,resnet_se,r1s1,within_fold,0.2,1045,0.4,0.7926829268292683,82,65,38,26,12
cremad,resnet_se,r1s1,within_fold,0.2,1046,0.45,0.7317073170731707,82,60,43,27,16
cremad,resnet_se,r1s1,within_fold,0.2,1047,0.17567567567567569,0.9024390243902439,82,74,19,13,6
cremad,resnet_se,r1s1,within_fold,0.2,1048,0.23880597014925373,0.8170731707317073,82,67,26,16,10
cremad,resnet_se,r1s1,within_fold,0.2,1049,0.24615384615384617,0.7926829268292683,82,65,25,16,9
cremad,resnet_se,r1s1,within_fold,0.2,1050,0.35135135135135137,0.9024390243902439,82,74,32,26,6
cremad,resnet_se,r1s1,within_fold,0.2,1051,0.32786885245901637,0.7439024390243902,82,61,35,20,15
cremad,resnet_se,r1s1,within_fold,0.2,1052,0.2857142857142857,0.6829268292682927,82,56,29,16,13
cremad,resnet_se,r1s1,within_fold,0.2,1053,0.23943661971830985,0.8658536585365854,82,71,25,17,8
cremad,resnet_se,r1s1,within_fold,0.2,1054,0.4925373134328358,0.8170731707317073,82,67,38,33,5
cremad,resnet_se,r1s1,within_fold,0.2,1055,0.3611111111111111,0.8780487804878049,82,72,33,26,7
cremad,resnet_se,r1s1,within_fold,0.2,1056,0.3888888888888889,0.8780487804878049,82,72,34,28,6
cremad,resnet_se,r1s1,within_fold,0.2,1057,0.4262295081967213,0.7439024390243902,82,61,42,26,16
cremad,resnet_se,r1s1,within_fold,0.2,1058,0.3188405797101449,0.8414634146341463,82,69,29,22,7
cremad,resnet_se,r1s1,within_fold,0.2,1059,0.5507246376811594,0.8414634146341463,82,69,48,38,10
cremad,resnet_se,r1s1,within_fold,0.2,1060,0.4647887323943662,0.8658536585365854,82,71,42,33,9
cremad,resnet_se,r1s1,within_fold,0.2,1061,0.29577464788732394,0.8658536585365854,82,71,26,21,5
cremad,resnet_se,r1s1,within_fold,0.2,1062,0.30434782608695654,0.8414634146341463,82,69,29,21,8
cremad,resnet_se,r1s1,within_fold,0.2,1063,0.265625,0.7804878048780488,82,64,27,17,10
cremad,resnet_se,r1s1,within_fold,0.2,1064,0.2835820895522388,0.8170731707317073,82,67,30,19,11
cremad,resnet_se,r1s1,within_fold,0.2,1065,0.34375,0.7804878048780488,82,64,33,22,11
cremad,resnet_se,r1s1,within_fold,0.2,1066,0.25,0.7317073170731707,82,60,29,15,14
cremad,resnet_se,r1s1,within_fold,0.2,1067,0.4716981132075472,0.6463414634146342,82,53,44,25,19
cremad,resnet_se,r1s1,within_fold,0.2,1068,0.3125,0.7804878048780488,82,64,31,20,11
cremad,resnet_se,r1s1,within_fold,0.2,1069,0.3880597014925373,0.8170731707317073,82,67,35,26,9
cremad,resnet_se,r1s1,within_fold,0.2,1070,0.328125,0.7804878048780488,82,64,32,21,11
cremad,resnet_se,r1s1,within_fold,0.2,1071,0.4142857142857143,0.8536585365853658,82,70,36,29,7
cremad,resnet_se,r1s1,within_fold,0.2,1072,0.25757575757575757,0.8048780487804879,82,66,27,17,10
cremad,resnet_se,r1s1,within_fold,0.2,1073,0.30357142857142855,0.6829268292682927,82,56,30,17,13
cremad,resnet_se,r1s1,within_fold,0.2,1074,0.47619047619047616,0.7682926829268293,82,63,45,30,15
cremad,resnet_se,r1s1,within_fold,0.2,1075,0.5211267605633803,0.8658536585365854,82,71,44,37,7
cremad,resnet_se,r1s1,within_fold,0.2,1076,0.328125,0.8,80,64,30,21,9
cremad,resnet_se,r1s1,within_fold,0.2,1077,0.4492753623188406,0.8414634146341463,82,69,40,31,9
cremad,resnet_se,r1s1,within_fold,0.2,1078,0.2318840579710145,0.8414634146341463,82,69,22,16,6
cremad,resnet_se,r1s1,within_fold,0.2,1079,0.3880597014925373,0.8170731707317073,82,67,35,26,9
cremad,resnet_se,r1s1,within_fold,0.2,1080,0.3013698630136986,0.8902439024390244,82,73,25,22,3
cremad,resnet_se,r1s1,within_fold,0.2,1081,0.23880597014925373,0.8170731707317073,82,67,25,16,9
cremad,resnet_se,r1s1,within_fold,0.2,1082,0.59375,0.7804878048780488,82,64,52,38,14
cremad,resnet_se,r1s1,within_fold,0.2,1083,0.47058823529411764,0.8292682926829268,82,68,39,32,7
cremad,resnet_se,r1s1,within_fold,0.2,1084,0.35384615384615387,0.7926829268292683,82,65,36,23,13
cremad,resnet_se,r1s1,within_fold,0.2,1085,0.25396825396825395,0.7682926829268293,82,63,29,16,13
cremad,resnet_se,r1s1,within_fold,0.2,1086,0.4393939393939394,0.8048780487804879,82,66,42,29,13
cremad,resnet_se,r1s1,within_fold,0.2,1087,0.484375,0.7804878048780488,82,64,39,31,8
cremad,resnet_se,r1s1,within_fold,0.2,1088,0.45454545454545453,0.8048780487804879,82,66,42,30,12
cremad,resnet_se,r1s1,within_fold,0.2,1089,0.296875,0.7804878048780488,82,64,29,19,10
cremad,resnet_se,r1s1,within_fold,0.2,1090,0.38095238095238093,0.7682926829268293,82,63,38,24,14
cremad,resnet_se,r1s1,within_fold,0.2,1091,0.5151515151515151,0.8048780487804879,82,66,43,34,9
cremad,resnet_se,r1s1,within_fold,0.3,1001,0.4489795918367347,0.5975609756097561,82,49,44,22,22
cremad,resnet_se,r1s1,within_fold,0.3,1002,0.38,0.6172839506172839,81,50,34,19,15
cremad,resnet_se,r1s1,within_fold,0.3,1003,0.24528301886792453,0.6463414634146342,82,53,29,13,16
cremad,resnet_se,r1s1,within_fold,0.3,1004,0.28846153846153844,0.6341463414634146,82,52,29,15,14
cremad,resnet_se,r1s1,within_fold,0.3,1005,0.3191489361702128,0.573170731707317,82,47,40,15,25
cremad,resnet_se,r1s1,within_fold,0.3,1006,0.3269230769230769,0.65,80,52,35,17,18
cremad,resnet_se,r1s1,within_fold,0.3,1007,0.3508771929824561,0.6951219512195121,82,57,35,20,15
cremad,resnet_se,r1s1,within_fold,0.3,1008,0.4107142857142857,0.7368421052631579,76,56,35,23,12
cremad,resnet_se,r1s1,within_fold,0.3,1009,0.2,0.7236842105263158,76,55,24,11,13
cremad,resnet_se,r1s1,within_fold,0.3,1010,0.25862068965517243,0.7073170731707317,82,58,28,15,13
cremad,resnet_se,r1s1,within_fold,0.3,1011,0.1774193548387097,0.7560975609756098,82,62,25,11,14
cremad,resnet_se,r1s1,within_fold,0.3,1012,0.16363636363636364,0.6707317073170732,82,55,26,9,17
cremad,resnet_se,r1s1,within_fold,0.3,1013,0.296875,0.8,80,64,28,19,9
cremad,resnet_se,r1s1,within_fold,0.3,1014,0.2727272727272727,0.6707317073170732,82,55,29,15,14
cremad,resnet_se,r1s1,within_fold,0.3,1015,0.42857142857142855,0.5975609756097561,82,49,39,21,18
cremad,resnet_se,r1s1,within_fold,0.3,1016,0.40625,0.7804878048780488,82,64,36,26,10
cremad,resnet_se,r1s1,within_fold,0.3,1017,0.46551724137931033,0.725,80,58,40,27,13
cremad,resnet_se,r1s1,within_fold,0.3,1018,0.15384615384615385,0.7926829268292683,82,65,20,10,10
cremad,resnet_se,r1s1,within_fold,0.3,1019,0.32142857142857145,0.7368421052631579,76,56,33,18,15
cremad,resnet_se,r1s1,within_fold,0.3,1020,0.20967741935483872,0.7560975609756098,82,62,26,13,13
cremad,resnet_se,r1s1,within_fold,0.3,1021,0.36666666666666664,0.7317073170731707,82,60,36,22,14
cremad,resnet_se,r1s1,within_fold,0.3,1022,0.2727272727272727,0.6707317073170732,82,55,34,15,19
cremad,resnet_se,r1s1,within_fold,0.3,1023,0.4067796610169492,0.7195121951219512,82,59,42,24,18
cremad,resnet_se,r1s1,within_fold,0.3,1024,0.28,0.6097560975609756,82,50,34,14,20
cremad,resnet_se,r1s1,within_fold,0.3,1025,0.3448275862068966,0.7073170731707317,82,58,37,20,17
cremad,resnet_se,r1s1,within_fold,0.3,1026,0.2786885245901639,0.7439024390243902,82,61,32,17,15
cremad,resnet_se,r1s1,within_fold,0.3,1027,0.24528301886792453,0.6463414634146342,82,53,35,13,22
cremad,resnet_se,r1s1,within_fold,0.3,1028,0.3333333333333333,0.6219512195121951,82,51,37,17,20
cremad,resnet_se,r1s1,within_fold,0.3,1029,0.2857142857142857,0.6829268292682927,82,56,36,16,20
cremad,resnet_se,r1s1,within_fold,0.3,1030,0.18518518518518517,0.6585365853658537,82,54,24,10,14
cremad,resnet_se,r1s1,within_fold,0.3,1031,0.42857142857142855,0.5975609756097561,82,49,48,21,27
cremad,resnet_se,r1s1,within_fold,0.3,1032,0.3559322033898305,0.7195121951219512,82,59,39,21,18
cremad,resnet_se,r1s1,within_fold,0.3,1033,0.23076923076923078,0.6341463414634146,82,52,27,12,15
cremad,resnet_se,r1s1,within_fold,0.3,1034,0.41818181818181815,0.6707317073170732,82,55,41,23,18
cremad,resnet_se,r1s1,within_fold,0.3,1035,0.3090909090909091,0.6707317073170732,82,55,32,17,15
cremad,resnet_se,r1s1,within_fold,0.3,1036,0.5714285714285714,0.7682926829268293,82,63,49,36,13
cremad,resnet_se,r1s1,within_fold,0.3,1037,0.19047619047619047,0.7682926829268293,82,63,25,12,13
cremad,resnet_se,r1s1,within_fold,0.3,1038,0.32786885245901637,0.7439024390243902,82,61,32,20,12
cremad,resnet_se,r1s1,within_fold,0.3,1039,0.3968253968253968,0.7682926829268293,82,63,32,25,7
cremad,resnet_se,r1s1,within_fold,0.3,1040,0.25,0.7317073170731707,82,60,30,15,15
cremad,resnet_se,r1s1,within_fold,0.3,1041,0.3448275862068966,0.7073170731707317,82,58,32,20,12
cremad,resnet_se,r1s1,within_fold,0.3,1042,0.38461538461538464,0.6341463414634146,82,52,42,20,22
cremad,resnet_se,r1s1,within_fold,0.3,1043,0.3114754098360656,0.7439024390243902,82,61,31,19,12
cremad,resnet_se,r1s1,within_fold,0.3,1044,0.2,0.7317073170731707,82,60,21,12,9
cremad,resnet_se,r1s1,within_fold,0.3,1045,0.4032258064516129,0.7560975609756098,82,62,38,25,13
cremad,resnet_se,r1s1,within_fold,0.3,1046,0.4074074074074074,0.6585365853658537,82,54,43,22,21
cremad,resnet_se,r1s1,within_fold,0.3,1047,0.15714285714285714,0.8536585365853658,82,70,19,11,8
cremad,resnet_se,r1s1,within_fold,0.3,1048,0.22727272727272727,0.8048780487804879,82,66,26,15,11
cremad,resnet_se,r1s1,within_fold,0.3,1049,0.22413793103448276,0.7073170731707317,82,58,25,13,12
cremad,resnet_se,r1s1,within_fold,0.3,1050,0.34782608695652173,0.8414634146341463,82,69,32,24,8
cremad,resnet_se,r1s1,within_fold,0.3,1051,0.2727272727272727,0.6707317073170732,82,55,35,15,20
cremad,resnet_se,r1s1,within_fold,0.3,1052,0.2708333333333333,0.5853658536585366,82,48,29,13,16
